ss,en,src_text,trg_text,Cosine_Score
"[ 0.62983555 -0.05092452 -0.02384186 ...  0.17800166  0.40111145
  1.0820384 ]","[-1.3246041e-04  1.8291839e-03 -2.0094540e-05 ...  2.9652196e-03
  2.0951522e-03  5.2276361e-03]",Tindzaba letibalulekile telive1.,Message1.,0.7833302
"[ 0.15573013 -0.349975    0.4736264  ...  0.05059559  0.24243425
  0.09951783]","[ 0.00778594 -0.0007077   0.00053992 ...  0.00284386  0.00279296
  0.00283432]",Temnotfo,Economy,0.9486178
"[ 0.3092298  -0.14647758  4.5139284  ...  0.68649584  0.7468753
  3.1315565 ]","[ 0.02138615 -0.00066679  0.08986804 ...  0.02222481  0.02980519
  0.0881729 ]","Ikhabhinethi iyakwamukela lokungenelela lokuhle lokusandza kwenteka lokuhlose kuvuselela kukhula kwemnotf Ngekwetinombolo letisandza kukhishwa letikhishwe beteLubalobalo TaseNingizimu Afrika, kuswelakala kwematfuba emsebenti kunciphe kusuka kumaphesenti la-3kulekota yesine yemnyaka we-2021 kwaya kumaphesenti la-3kukota yekucala yemnyaka we-2022.","Cabinet has welcomed the recent positive developments in the country s interventions aimed at stimulating economic growt According to the recent unemployment figures from Statistics South Africa, unemployment decreased from 3per cent in the fourth quarter of 2021 to 3per cent in the first quarter of 2022.",0.9222745
[1.0685242  0.13748382 0.6382752  ... 0.62283033 0.9449341  0.7577468 ],"[ 0.01850027  0.00357079  0.07298747 ...  0.00969446  0.0031778
 -0.00353225]","Lokukhula kwemazinga ematfuba ekungacashwa kunciphe kwalandzelana emakota lamabil Umkhakha wetematfuba emsebenti lozuze kakhulu ngilowetinsita temmango netenhlalakahle, tekukhucita netekuhwebelan","The expanded unemployment rate has declined for a second quarter in a ro The biggest job gains were in community and social services, manufacturing and trad",0.8252539
[0.7268467  0.21857236 0.58539593 ... 0.7650017  0.8776866  2.1613305 ],"[ 0.01710463 -0.00265308  0.03668595 ...  0.02197983  0.01025631
  0.02539258]",Linani lemikhicito yasekhaya likhule nge- kukota yekucala yemnyaka we-2022 lokutsatsa bukhulu bemnotfo wakitsi kuwuyise esikhatsini sangembi kwekucala kwalobhubhan,The gross domestic product in the first quarter of 2022 grew by,0.72457635
"[ 0.4807229   0.42760798 -0.107961   ...  0.34396613  0.8777563
  1.0947338 ]","[ 0.02378126 -0.0002072   0.05475863 ...  0.03004153  0.04440656
  0.00812829]","Ngalesikhatsi salekota, umkhakha wetekukhicita ngiwo lowasebenta kahle lowaba nekukhula kumikhicito yetephethilomu neyemakhemikhali, yetekudla neyetinatfo, neyemamethali neyetemishin","which takes the size of our economy to pre-pandemic level Over the quarter, the manufacturing sector was the economy s key performer with an increase in the production of petroleum and chemicals, food and beverages, and metals and machiner",0.81765187
"[ 0.6971304   0.16758107 -0.03538723 ...  0.45518336  0.97720414
  0.8573933 ]","[ 0.02180083 -0.00149683 -0.00043733 ...  0.01886317  0.00826327
  0.009247  ]",Lokuzuza loku lokungakendluleli kukhomba kutsi umnotfo wakitsi usatawuhlala usebenta ngemandla nekutsi kungenelela lokufana neLuhlelo Lekwakha Kabusha Nelekuvuselela Umnotfo lutfola emandl Ikhabhinethi yenta lubito kuwonkhewonkhe kutsi kusekelwe emabhizinisi asekhaya netimboni ngekutsenga imikhicito netinsita talapha ekhay,These moderate gains show that our economy remains robust and that interventions such as the Economic Reconstruction and Recovery Plan are gaining momentu Cabinet calls on everyone to support local businesses and industries by buying local products and service,0.9002547
"[ 0.45442832 -0.06981355 -0.00587626 ...  0.82577926  1.4613714
  1.5074376 ]","[ 0.00888147 -0.00269977 -0.00050193 ...  0.02660366  0.04312323
  0.01877312]",Ikhabhinethi iyasamukela futsi lesincumo se-ejensi yekulinganisa emazinga i-S&P Global sekubuyeketa simo seNingizimu Afrika sekukweleta,Cabinet also welcomed the decision by the rating agency S&P Global to revise South Africa's credit rating outlook,0.83144605
[0.74198824 0.1668954  0.08957598 ... 0.45837614 1.1289501  1.1982998 ],"[ 0.03048041 -0.00334966  0.0005892  ...  0.01930729  0.02983944
  0.03654599]",kusuka kulesinekusimama kuya kulesihle kakhul Le-ejensi yekulinganisa emazinga futsi icinisekisile kutsi lesimo semazinga ekukweleta esikhatsi lesidze semali yasekhaya neyemave angaphandle sihlala siku-BB minus naku-BB ngekulandzelana kwaw,from stable to positiv Rating agency also affirmed the long-term foreign and local currency debt ratings at BB minus and BB respectivel,0.8594731
"[ 0.06033711 -0.39703307 -0.11048049 ... -0.07386623 -0.33282942
  0.478055  ]","[ 0.00668259 -0.00304642 -0.00204783 ... -0.00464316 -0.00610534
  0.00280948]",Tindleko tekuphila,Cost of living,0.902482
