ss,en,src_text,trg_text,Cosine_Score
"[ 0.6087846  -0.21298349  0.3072986  ...  0.99425626  0.85612196
  2.7210987 ]","[ 0.0080088  -0.00182316  0.01151087 ...  0.02692347  0.014659
  0.07125855]",Kucala kwekusebenta Kwetinhlelo taHulumende Letibalulekile Mengameli Jacob Zuma uhole litsimba laHulumende waseNingizimu Afrika eNgcungcutseleni ye-36 Letayelekile Yetinhloko Tembuso Tenhlangano Yekuntfutfukisa Wemave e-Afrika LengaseNingizimu (i-SADC) lebeyibanjwe mhla tinge-30 kuya mhla tinge-31 Ingci 2016 ngaphasi kwengcikitsi letsi:,Implementation of Key Government Programmes President Jacob Zuma led a South African Government delegation to the 36th Ordinary Southern African Development Community (SADC) Summit of Heads of State which took place from 30 to 31 August 2016 under the theme:,0.91946
"[ 0.22681531  0.08060195 -0.29715276 ...  1.2999148   1.1006384
  1.5619556 ]","[ 0.01602588 -0.00031855 -0.00012979 ...  0.0183386   0.05727021
  0.04406936]","Kuhlanganisa Umtfombolusito kute Kutjalwe Timali Kusakhiwonchanti Semandla Lasimeme kute kufake ekhatsi Tetimboni te-SADC kanye Nekuphumelela kwaleSifundza .Lengcungcutsela igcile esidzingweni sekutfutfukisa tetimboni netakhiwonchanti kute kwentiwe ncono kuhlanganiswa kuhweba kanye nekuhwebelana emkhatsini wetifundza ekutfuleni i-ajenda ye-SADC yentfutfuko lesimemMacondzana netepolitiki kanye netekuphepha kulesifundza, bekugcilwe kutingucuko temtsetfosisekelo, tahulumende kanye netekuvikeleka eMbusweni waseLesotho, kubuyisana kwavelonkhe, kucala kwekusebenta kweNkhombandlela ye-SADC eMadagascar kanye nenkhulumiswano yavelonkhe lemayelana nemalungiselelo elukhetfo lwavelonkhe eDemocratic Republic of CongIKhabhinethi ihlanganyela naMengameli Jacob Zuma ekubongeni Emave Angamalunga e-SADC ngekukhetsa iNingizimu Afrika kutsi ibe nguSihlalo we-SADC ngeNgci 2012.","Resource Mobilisation for Investment in Sustainable Energy Infrastructure for an Inclusive SADC Industrialisation and for the Prosperity of the Region .The Summit focused on the need to improve both industrial and infrastructure development to enhance integration and foster intra-regional trade in addressing SADC s sustainable development agendOn the political and security situation in the region, the focus was on constitutional, public and security sector reforms in the Kingdom of Lesotho, national reconciliation, implementation of the SADC Roadmap on Madagascar and the national dialogue towards preparations for national elections in the Democratic Republic of the CongCabinet joins President Jacob Zuma is extending gratitude to SADC Member States for the trust and confidence in electing South Africa as the incoming Chair of SADC in August 2012.",0.8786268
[0.4756751  0.11347646 0.08229978 ... 0.81478953 1.0243187  1.0285896 ],[0.01046602 0.0058248  0.00393343 ... 0.0188582  0.0418554  0.03469494],"IKhabhinethi ilwemukele lutjalotimali loluyinchophamlandvo lwetigidzigidzi leti-R11 teBeijing Automobile International Corporation (i-BAIC) tekusungula sikhungomkhicito sekwakha timoto lapha eNdzaweni Yetentfutfuko Yetetimboni eCoegLesivumelwane sebhizinisi ngulesikhulukati selutjalotimali lwetimoto lapha e-Afrika kuleminyaka lenge-40 leyengca kantsi kucinisekisa kutsi lelive liphuma embili kutekutjala ngetimali kubakhiciti betimoto emhlabeni wonkhLoku kube yimphumelelo ngenca yenchubomgomo yaseNingizimu Afrika leyesekela simondzawo, ikakhulu Luhlelo Lwentfutfuko Yekukhicita Timoto loseluhehe bakhiciti betimoto kulo lonkhe lelivLutjalotimali lwaka-BAIC lungumphumela weMhlangano weKusebenta Ngekubambisana emkhatsini welaseChina kanye ne-Afrika","These include industrialisation, health, and social stabilitCabinet welcomes Prime Minister Shinzo Abe s pledge that Japan will mobilise a total of $30 billion in private- and public-sector funds to invest in Africa over next three years to boost infrastructure building in AfricThe assembly made extensive and deep discussions on private-sector investment, the industrialisation of economies in Africa, creating sustainable economic structures, health and prevention against pandemics such as Ebola and Zika, the fight against terrorism, educating and empowering poverty-stricken youths to prevent them from being lured to extremist groups and terrorisThe heads of state and government reiterated their commitment to continue strengthening TICAD process with the guiding principles of open and inclusive forum, engagement of multi-stakeholders, alignment with African prior agendas, emphasis on people centered development, and effective implementation with integrated follow-up mechanism The incidents of racism levelled against Pretoria High School for Girls are of concer Cabinet commends the bravery of the learners for exposing the racism and prejudice at the schoo They are indeed activists of social change, who are needed in taking our country away from its divisive past and closer to realising the objectives of a more united South AfricWe call on all South Africans to respect each other and unite against the divisiveness of racism in our societ Our democratic journey is built on tolerance and respec We also join millions of South Africans in congratulating Team South Africa for a sterling performance at the 2016 Rio Olympic Game The team did the country proud by winning ten medals across various disciplines, including two gold medal",0.81135166
[0.2742514  0.01822669 0.23493831 ... 1.3851087  1.1249601  1.0442885 ],[0.00817032 0.01193591 0.00446028 ... 0.00285209 0.02775133 0.02229297],"(i-FOCAC) lowabanjelwa lapha eJozi ngeNgongoni 2015, lapho Mengameli Jacob Zuma kanye naNdvunankhulu Xi Jinping waseChina basayina khona tivumelwane emkhatsini walamave lamabili letingekho ngaphasi kwaletinge-23 letilinganiselwa kusamba setigidzigidzi leti-R100.Lomklamo ubeka iMphumalanga Kapa njengendzawo yemabhizinisi etimoto futsi inemandla ekujulisa nalamanye mabhizinisi lakhicita nalatsengisa tinsimbi tetimoto, kudala imisebenti kanye nekutfutfuka kwetemnotf Kulindzeleke kutsi kudaleke ngco kulesikhungomkhicito imisebenti le-2 500 kanye naleminye misebenti lengetulu kwe-10 600 kwamanye amabhizinisi lasebentisana nalesikhungomkhicitEkucaleni kwalomnyaka bakaToyota bamemetele kutsi batawukwakha tinhlobo te-Toyota Hilux kanye ne-Fortuner letinsha njengencenye yetigidzigidzi leti-Rtelutjalotimali kantsi baka-BMW bona batakwakha sitolo lesizengeni lelisetulu lesitawukhicita timoto lesibita tigidzigidzi le-R6.Lolutjalotimali lusita kakhulu ekwenteni ncono leto tintfo tavelonkhe letibeke embili njengekuvusetela kukhula kwemnotfo, kugcina imisebenti lekhona kanye nekudala imisebenti leminyenti kulomnotf IKhabhinethi iyakwemukela kwetfulwa kweSikhungo sekucala Setetimali Setinhlangano Tekusebentisana saBomake Basetindzaweni Tasemaphandleni","Cabinet welcomed the historic R11 billion investment by the Beijing Automobile International Corporation (BAIC) to establish an automotive manufacturing plant in the Coega Industrial Development ZonThe deal is the biggest automotive investment in Africa in the last 40 years and reaffirms the country as a top investment destination for global automotive producerThis was made possible through South Africa s supportive policy environment, in particular the Automotive Production and Development Programme which has attracted automotive producers from across the worlThe BAIC investment is an outcome of the Forum on China-Africa Cooperation (FOCAC) that was held in Johannesburg in December 2015, where President Jacob Zuma and Chinese President Xi Jinping signed no less than 26 bilateral agreements valued at approximately R100 billioThe project positions the Eastern Cape as an automotive hub and has the potential of deepening the component supply chain, job creation and economic developmen It is expected to create 2 500 jobs directly and more than 10 600 jobs indirectlEarlier this year Toyota announced that it would manufacture the new Toyota Hilux and Fortuner models as part of a Rbillion investment while BMW is to construct a R6 billion a state-of-the-art body shoThese investments help advance our national priorities of reigniting economic growth, preserving existing and creating more jobs in the econom Cabinet welcomes the launch of the first Co-operative Financial Institution for Rural Women in Arts and Craft by the Minister of Rural Development and Land Reform, Gugile Nkwint The Mzansi Rural Arts and Craft Financial Institution Cooperative, which was registered earlier this year, will serve as a banking platform for rural crafters who are members of cooperatives that have been established in KwaZulu-Natal, the Eastern Cape, Limpopo and MpumalangThe Institution allows these women access to the National Payment System, automated operations, accurate prudential reporting and will enable members to transact at point of sale, ATM and with other co-operative financial institutions across South Afric Some of the key outcomes of the support provided include the acquisition of valid registration certificates, bank accounts, tax clearance certificates and linkages to new markets local and international market The initiative is part of a holistic effort to empower women in rural areas with skills and knowledge to create successful enterprise The launch of the 50/50 policy by Minister of Rural Development and Land Reform, has seen the first farm entering the pilot phase of the Policy Framework on Strengthening the Relative Rights of People Working the Land, in KwaZulu-NataThe 514 hectares Westcliffe farm comprises of 270 hectares of sugar cane, 140 hectares of timber and 10 hectares of irrigated cabbage operatio The agreement will see workers and farm owners become co-owners of the farming enterprise in uMshwathi local municipality, near GreytowAmong other things, the policy aims to secure tenure for farm workers while seeking to transform land ownership patterns in the country and empowering workers to acquire shares in farming enterprise The 50/50 policy framework also aims to improve economic transformation of the agricultural secto The 2016 Colloquium on Print Media Transformation which was hosted by the Department of Communications to discuss transformation and diversity in the country s media provided a platform to a range of stakeholders active in the media environment to discuss the country s media transformation, accountability and diversity prioritieThe colloquium, which focused on the entire value chain in the print media space, from ownership through to printing, distribution, research and advertising, will inform a concept paper related to the transformation and reform of traditional and new media in South Afric South Africa marks Tourism Month in September under the theme:",0.84637636
"[ 0.3839242   0.06058372 -0.25147778 ...  1.198954    0.6580001
  0.55658555]",[0.02657072 0.00020956 0.0495899  ... 0.01885758 0.02503649 0.00912348],"Kutebuciko Nemsebenti wetandla lesetfulwa yiNdvuna Yetekutfutfukisa Tindzawo Tasemaphandleni Netingucuko Kutemhlaba, Gugile Nkwint Sikhungo saseMzansi seTetimali Setinhlangano Tekusebentisana kuTebuciko Netemsebenti Wetandla Tasetindzaweni Tasemaphandleni, lesibhaliswe ekucaleni kwalomnyaka, sitawusebenta njengenkhundla yekubhanga yebantfu labenta imisebenti yetandla etindzaweni tasemaphandleni labangemalunga etinhlangano tekusebentisana lasungulwe le Kwazulu-Natal, eMphumalanga Kapa, eLimpopo naseMpumalangLeSikhungo sivumela kutsi bomake bakhone kufinyelela kuLuhlelo Lwavelonkhe Lwekukhokhela, kusebenta lokutentekelako, kubika lokuhlakaniphile nalokungiko futsi kutakwenta kutsi emalunga akhone kutidvonsela imali yawo lapho batsengisa khona, ku-ATM kanye nakuletinye tikhungo tetimali letisebenta ngekubambisana kulo lonkhe laseNingizimu Afrik Leminye yalemiphumela lemcoka yekwesekwa lokukhona, kufaka ekhatsi kutfolakala kwetitifiketi tekubhalisa letisemtsetfweni, ema-akhawunti asebhange, titifiketi temtselo kanye nekuchumaniswa nemamakethe lamasha endzawo kanye netimakethe temave ngemav Lesichamkelo siyincenye yemtamo lofaka konkhe wekuhlomisa ngemakhono nangelwati bomake basetindzaweni tasemaphandleni kute bakhone kusungula emabhizinisi ngemphumelel Kwetfulwa kwenchubomgomo ye-50/50 yiNdvuna Yetekutfutfukisa tindzawo Tasemphandleni kanye Netingucuko Temhlaba, kubonakale lipulazi lekucala lingena kulesigaba sekulinga kusebenta kwaloLuhlakamsebenti Lwenchubomgomo Yekulwela Emalungelo Ebantfu Labasebenta Ngemhlaba, KwaZulu-NataEmahektha lange-514 asepulazini eWestcliffe acuketse emahektha lange-207","The blistering performance by Wayde Van Niekerk in winning gold in the 400m and smashing the world record, and the stunning run by our golden girl Caster Semenya in the 800m will live long in our collective memorie Cabinet congratulates South Africans and the IEC for their part in ensuring yet another successful Local Government Electio Across the country, councils have met to elect mayors, speakers and chief whips in a resounding vote for democracy in actioCabinet encourages citizens to continue to participate through Ward Committees and other mechanisms that include communities in local governmen The announcement of a R1, 5 billion fine payable by ArcelorMittal, the country's largest steel-maker, for price-fixing and collusion in the steel industry is the largest single fine imposed against a single company by the competition authoritieThe company also undertook, as part of the settlement with the authorities, to invest R4,6 billion in new capital spending to upgrade its plants and improve competitivenes The settlement further provides for a pricing mechanism that will cap the company's margin on flat steel products for a period of five yearThis is part of a crackdown against abuse of market power and price-fixing that undermines the performance of the economy, imposes unnecessary costs on downstream factories and damages local job Government remains committed to promoting investment-led economic growth, not collusion-induced economic stagnatio We call on all South Africans to use water efficiently and conserve it; by working together we can ensure a steady supply of water and also protect our vital water infrastructurThere are persistent drought conditions in several parts of the country with Gauteng now being impacted with the Integrated Vaal River System under severe pressur To deal with the current situation, the Department of Water and Sanitation working with SALGA, CoGTA and municipalities will impose restrictions on water consumption in Ekurhuleni, Johannesburg, Tshwane and Mogale CitUrban supply will be reduced by 15 per cent and water for irrigation will be reduced by 20 per cen",0.8535476
"[ 0.61213464 -0.03068935  0.09845628 ...  0.97810686  0.9792706
  1.1807059 ]",[0.01582872 0.05650545 0.01454522 ... 0.02349477 0.03138905 0.04177463],"emoba, emahektha la-140 etihlahla tekwenta mapulangwe bese kutsi emahekta la-10 abe ngulaniselwe ekusebenta ngeliklabish Lesivumelwane sitakwenta kutsi tisebenti tasemapulazini kanye nebanikati bemapulazi babe banikati ngekuhlanganyela kulebhizinisi yetekulima lapha kumasipala wasekhaya eMshwathi, dvute naseGreytowEmkhatsini waletinye tintfo, lenchubomgomo ihlose kucinisekisa kutsi tisebenti tasemapulazini titfola lilungelo lekuba banikati bemhlaba kepha ibe ifuna kuntjintja tindlela tekuba nemhlaba kulelive kanye nekuhlomisa tisebenti kutsi titfole tabelo ebhizinisini yetekulim Loluhlakamsebenti lwenchubomgomo ye-50/50 luhlose futsi kwenta ncono kuntjintja kutemnotfo emkhakheni wetekulim Umhlangano Wa-2016 Wenkhulumiswano Lemayelana Netingucuko Kubetindzaba Letibhalwako lebewubanjwe Litiko Letekuchumana kute kucociswane ngetingucuko kanye nekwehlukahlukana kubetindzaba kulelive kanye","All people in South Africa are and feel safe .The crime statistics are in important indicator of governments fight against crime in partnership with communities, labour and busines The statistics should be viewed within the context of population growth and economic circumstanc Cabinet received a report on the Outcomes of the Twelfth Session of the Conference of the Parties to the United Nations Convention to Combat Desertification (UNCCD COP12) which was held in Ankara, Turkey from 12 to 23 October 2015.South Africa was identified as one of the beneficiaries of the UNCCD target setting support programme, which will assist countries to formulate it national voluntary targets in line with national circumstances and development prioritieSouth Africa embraces the universality of the Convention and the need to serve all countries affected by desertification, land degradation and drought which will in turn ensure that such issues are taken care of wherever they happen both at national and global level This will ensure inclusivity and improve North-South relations and cooperatio Cabinet approved the co-hosting of the 2nd World Breastfeeding Conference by the Department of Health and the International Baby Food Action Network, from 11 to 14 December 2016, under the theme",0.8188056
"[ 0.422251    1.0380657  -0.17476243 ...  1.4222566   1.0348675
  1.0647091 ]","[ 2.6246246e-03  3.5757173e-02 -7.8273544e-05 ...  3.6118839e-02
  1.7123485e-02  3.7853520e-02]","nenkhundla lapho labatsintsekako kukhona labakwentako kusimondzawo sebetindzaba kucocisana ngetingucuko kubetindzaba balelive, kutilandza kanye naloko lokwahlukahlukenwe lokubekwe embili kutsi kucalwe ngako kwentiwLomhlangano wekukhulumisana, lobewugcile kakhulu kutinchubo tenkampani emkhakheni webetindzaba, kusukela kubunikati kuya ekuphrinteni, ekusabalaliseni, elucwaningweni kanye nasekukhangiseni, lokutawuholela ekutseni umcondvo weliphepha uhambisane netingucuko kutetindzaba tengucuko kanye nakubetindzaba labasha eNingizimu Afrik INingizimu Afrika igubha Inyanga Yetekuvakasha ngeNyoni ngaphasi kwengcikitsi letsi:","This reflects government s commitment in addressing global health challenges on harmonisation of regulations and improve the safety, efficacy and quality of medicines and medical deviceThis consultative forum for medicine regulatory authorities of the 194 WHO member countries aims to address the regulation of medicines and medical devices and harmonisation of regulatory principleHosting will strengthen the national medicines regulatory authority, the Medicines Control Council, and systems for medical product Discussions will also contribute towards informing harmonisation and uplifting regulatory standards in Africa and the Southern African Development Community (SADC).It also gives recognition of South Africa as a global role-player in the regulatory oversight of medicines and related product The country will have an opportunity to participate in the formulation of international drug policies that may become mandatory on WHO member countrie Cabinet was also briefed on progress made on the implementation of the Public Administration Management Act, No 11 of 2014.",0.7909136
"[-0.20075421 -0.59826463 -0.8794801  ... -0.15702303 -0.25041872
 -0.20717603]","[ 7.2212145e-03  4.6780435e-03 -1.2141931e-05 ...  5.9552337e-03
  1.4932514e-03  7.1504088e-03]",Tekuvakasha tawonkhe wonkhe,Tourism for All,0.66979325
"[ 0.6922931   0.44638228 -0.13334127 ...  0.81437993  1.994118
  1.5752127 ]","[ 0.00900021 -0.00077047  0.00198382 ...  0.04822702  0.04398261
  0.05151281]","kute kugcugcutelwe tekuvakasha letinotsile talelive kubo bonkhe bantfu baseNingizimu AfrikIKhabhinethi ikhutsata wonkhe umuntfu kutsi kusetjentiswane ngekuhlanganyela kucinisekisa kutsi tihibe letivimba kufinyelela tiyasuswa nekutsi bonkhe bantfu baseNingizimu Afrika banikwa litfuba, baphindze futsi bafakwe umoya wekuba nenshisekelo yekuhlwaya lelive letfu lelihle nalelihehanak Sicela bonkhe bantfu baseNingizimu Afrika kutsi bagubhe lokwehlukahlukana kwemasiko etive tetfu njengaloku lelive ligubha Inyanga Yemagugu ngenyanga yeNyoni ngaphasi kwengcikitsi letsi:","to promote the country s rich tourism offerings to all South AfricanCabinet encourages everyone to work together to ensure that barriers that prevent access are removed and all South Africans are afforded the opportunity, and cultivate the interest to explore our fascinating and beautiful countr We call on all South Africans to celebrate our nations diverse cultures as the country marks Heritage Month in September under the theme:",0.8805984
"[ 0.3769318   0.06809111 -0.11111772 ...  0.76864606  0.8373815
  2.1421707 ]","[ 0.00738642 -0.00059692 -0.00023463 ...  0.03591292  0.0170281
  0.06234478]","Imicebo Yebantfu kanye Nemachawe: Amagugu Etfu Aliphilak Bantfu baseNingizmu Afrika bayakhutsatwa kutsi batigcabhe ngemagugu etfu laphilako nekutsi badlale indzima levakalako ekucinisekiseni, kuligcugcutelai kanye nasekulilondvoloten Kubalulekile kutsi njengesive sigubhe Imicebo yetfu Lephilako Lebantfu kuyo yonkhe imikhakha yemphilo esiveni setfKulomnyaka kugujwa iminyaka lenge-20 kusukela Lusuku Lwemagugu lwamenyetelwa ngalokusemtsetfweni ngemnyaka wa-1996 ngaleyo ndlela-ke kufanele kutsi sisebentise lolusuku kukhumbula emagugu etfu lesabelana ngawo kute sakhe inchubekelembili yetfu kusukela nga-1994 ekwakheni iNingizimu Afrika lebumben IKhabhinethi yatjelwa ngalamafishane mayelana neNyanga Yetisebenti Tahulumende ngesikhatsi senyanga yeNyoni ngaphasi kwengcikitsi letsi:","Human Treasures and Legends: our Living Heritage .South Africans are encouraged to take pride in our living heritage and play an active role in affirming, promoting and preserving i It is important that as a nation we celebrate our Living Human Treasures in all areas of our societThis year s commemoration marks 20 years since Heritage Day was proclaimed in 1996 and we must use the day to embrace our shared heritage to build on our progress since 1994 in creating a united South Afric Cabinet was briefed on the 2016 Public Service Month during September under the theme",0.9035759
