ss,en,src_text,trg_text,Cosine_Score
"[ 0.9807269  -0.1997415   0.10042255 ...  0.6914614   0.90119946
  1.6187899 ]",[0.00617202 0.00187075 0.01562838 ... 0.01452159 0.00746546 0.03617981],"IKhabhinethi yahlangana ngaLesitsatfu, mhla tinge-24 Imphala 2018 eTuynhuys eKap Tindzaba Talelive1.","Cabinet met on Wednesday, 24 October 2018 at Tuynhuys in Cape Tow Issues in the environment1.",0.88157725
"[ 0.29457778  0.08108101 -0.16792269 ...  0.8719877   0.4092181
  0.6935518 ]","[ 0.01229728 -0.00098576 -0.00012801 ...  0.01802012  0.01718519
  0.03378046]","Sitatimende Senchubomgomo Yesabelotimali Sethemu Lesemkhatsini (i-MTBPS) IKhabhinethi iyayemukela i-MTBPS yekucala yeNdvuna yeteTimali Tito Mboweni, legcile embonweni locinile lotsi iNingizimu Afrika ingavuselelwa kabush Le-MTBPS yanga-2018 ikhomba bumatima kutemnotfo kanye netincumo letiphatselene netimali tahulumende, hulumende latawubukana nato kuleminyaka lemitsatfu letak Kukhula kwemnotfo nga-2018 kwehlile kwasuka ku- kwaya ku-, kantsi simo semnotfo wemave emhlaba wonkhe solomane asikagucuki futsi loko kuyinsayeya emaveni lasafufus Le-MTBPS yanga-2018 inemtselela lomuhle kuloluhlelo lwaMengameli lwemvusamnotfo neluhlelo lwekubuyisa, lolutawusekelwa kutinta etimalini letiphatselene nahulumende kanye nekusimama etimalin Hulumende utimisele macondzana nekusimama kwetimali letiphatselene nahulumende, kodvwa kube nekuyekelela kusukela kwetfulwa Sabelotimali sa-2018 ngeNdlovana kulomnyak Hulumende utimisele ekwenteni kutsi kube nekusimama nekutsi futsi kwehle tikwelet Ngekubuka simo lesimatima setemnotfo kanye simondzawo setimali letiphatselene nahulumende, lokwabiwa kwetimali lokuphakanyisiwe kubeka embili tindleko leticondzene netinhlelo tekutfutfukisa tenhlalo letisekela imfundvo lesisekelo, temphilo, tenhlalakahle, emanti kuhanjiswa kwekungcola ngemanti kanye nagezi Ingcungcutsela yaMengameli Yetemphilo IKhabhinethi iyayemukela imiphumela yeNgcungcutsela yaMengameli Yetemphilo lenhlose kulungisa tinsayeysa letahlukahlukene luhlelo lwahulumende lwetemphilo lolubukene nat Letincumo letitawutsatfwa kuleNgcungcutsela titawucinisa emalungiselelo ekucala kusebenta kweMshwalensi weteMphilo waVelonkhe (i-NHI) Kubuyeketa temhlaba IKhabhinethi iyakwemukela kucala kwekusebenta kwekubuyeketwa kwemhlaba kanye netinhlelo tekubuyisela kwawo kubanikati ngekulungisa umonakalo wesikhatsi lesengcile nekusita kutsi kukhule umnotf Mengameli Cyril Ramaphosa bekahola umcimbi wekubuyiselwa kwemhlaba kubanikati, lapho emahektha langetulu kwala-4 586 emhlaba lanikwe ummango waKaMkhwanazi eMpangeni, KwaZulu-Nata","Cabinet approved the publication of the Children s Amendment Bill in the Government Gazette for public comment The Bill seeks to strengthen coordination of the child-care and protection system through interdepartmental and intersectoral collaboratio The amendments respond to the North Gauteng High Court Judgement of November 2017, wherein the Department of Social Development was ordered to prepare and introduce the necessary amendments to the Children s Act, 2005 (Act 38 of 2005) in respect to the legal solution towards the management of the foster-care syste Cabinet approved the introduction of the Postal Services Amendment Bill to Parliamen The Bill gives effect to the National Integrated ICT Policy White Paper that was approved by Cabinet in September 2016.The intended outcomes are to have a competitive, viable and sustainable South African Post Office that provides/facilitates universal services and access as well as the transformation of the postal secto The Bill also provides an approach to assigning physical addresses to rural and traditional communitieThis Bill has already gone through public consultatio Upcoming events13.",0.8613395
"[ 0.4541059   0.41298026 -0.03177367 ...  1.3508786   0.80754393
  0.81678855]","[ 0.00998476 -0.00146278 -0.0003256  ...  0.02914025  0.01783271
  0.00295615]","Ummango waKaMkhwanazi utawuphindza futsi utfole tibonelelo letitfolakala emuva kwekunikwa umhlaba kanye nekwesekelwa lokutawubasita kutsi basebentise ngalokusezingeni lelisetulu emandla alomhlab Loku kuyindlela yekutsi imimango isuke ekubeni balimi labalimela kutondla nje bona kodvwa balimele kutsengisa njengebanikati bemabhizinisi kuto tonkhe tinchubo tekukhicita ngalomhlaba wab Hulumende utinikele kutsi asekele kusimama kwemabhizinisi etekulima lasafufusa, lokufaka ekhatsi imiklamo lenge-262 lehambisana nekubuyeketwa kwemhlaba kute kuzuze lusha nabomake kuto tonkhe tifundza Konelwa phasi kwetakhiwonchanti tahulumende IKhabhinethi ivakalise kukhatsateka kwayo mayelana nekonelwa phasi kwesakhiwonchanti setekutfuts Loku kubuyisela emuva kutinikela kwahulumende ekuletseni tinsita emimangweni lebeyinganakwa phambilin Kute kungajabuli lokukhulu kangako ngendlela yekutsi kungaholela ekutseni kunelwe phasi imphahla yahulumend Lokonela phasi lokunje kuncisha labaphuyile tinsita labatidzinga kakhul IKhabhinethi icela sive kutsi sicaphele futsi sisebentisane nema-ejensi lacinisekisa kugcinwa kwemtsetfo kute kutsi labo labenta loko baboshw IKhabhinethi, iyakucaphela futsi kutsi Iklasta yeBulungiswa Yetekuvikela Bugebengu netekuPhepha itawubukana naloludzaba ngendlela lefanel","The KwaMkhwanazi community will also receive post-settlement packages and support that will assist them to maximise the potential wealth of the lan This shifts communities from subsistence to commercial participants and owners of businesses across the value chains of the assets on their lan Government is committed to supporting the sustainability of emerging agricultural enterprises, which includes 262 land reform-related projects to benefit youth and women across all provinces Destruction of public infrastructure",0.8409425
"[-0.06698424  0.7031434  -0.29546782 ...  0.53345346  0.16198914
 -0.01478662]","[ 0.00609703 -0.00577201  0.00039539 ...  0.01284882 -0.0060821
  0.03435907]",Inchubo yekubekwa esikhundleni kweMcondzisi weMkhandlu Wetebushushisi Wavelonkhe (i-NDPP),Acting Cabinet SpokespersonCell: 083 501 0139,0.6252651
"[ 0.38797665  0.68782216 -0.19861606 ...  1.2676167   0.97291356
  1.6519444 ]",[0.00732447 0.04051727 0.00450614 ... 0.01491547 0.02455109 0.07028306],IKhabhinethi iyemukele lendlela lensha yekubekwa esikhundleni kwe-NDP Mengameli Ramaphosa ukhetse Iphaneli Yekweluleka kutsi ibone iphindze futsi ibambe ingcoco yeluhlolokhono nalabo bantfu lababonakala bafanele kutsi batsatse lesikhundla sekuba yiNhloko yeMkhandlu Wetebushushisi Wavelonkhe (i-NPA).,National Director of Public Prosecutions (NDPP) appointment process Cabinet welcomed the new approach of appointing the NDP President Ramaphosa appointed the Advisory Panel to identify and conduct interviews with individuals worthy of consideration to occupy the position of the Head of the National Prosecuting Authorit The panel convened for the first time this week and is expected to submit shortlisted names to the President by 7 December 2018.,0.80427474
"[ 0.54239446  0.15678513 -0.17591517 ...  1.3602483   0.6239046
  0.7572276 ]",[0.02619791 0.00183948 0.00565149 ... 0.01453327 0.02780348 0.03979904],"Lephaneli ibambe umhlangano wayo kwekucala kuleliviki kantsi ilindzeleke kutsi ingenise kuMengameli emagama alabo labahlungiwe mhla ti-07 Ingongoni 201 Sijubo seNkantolo yeMtsetfosisekeloIKhabhinethi icocile ngeSijubo seNkantolo yeMtsetfosisekelo lesimayelana nekusebentisa, kulima kanye nekuphatsa insangu kwemuntfu lomdzala ngasese kuti atisebentisele yena ngekwakhe kanye nelifutse lalesijub Emalunga emmango acelwa kutsi asifundze kahle lesijubo ngobe kusetjentiswa kwensangu endzaweni yemmango akukavunyelw Kwengeta kuloko, lesijubo asizange sisho kutsi akusasilo licala kutsengisa insangIKhabhinethi iyakwemukela kutsi lesijubo sibekwe ngekubuka leminye imitsetfo lengalandzelwa macondzana nekusetjentiswa, kuphatsa kanye nekulima insang IKhabhinethi isafuna seluleko macondzana naloludzaba Ingcungcutsela Yekuphepha Etikolweni IKhabhinethi iyayemukela leNgcungcutsela yeKuphepha eTikolweni lesandza kubakhona lebeyiholwa yiNdvuna yeTemfundvo Lesisekelo Angie Motshekg Lengcungcutsela ihlangise ndzawonye betemfundvo kanye nalabatsintsekako bangephandle kute kutfolwe likhambi lelicondzene netindzaba tekuphepha tikolo talelive letibukene nato kanye nekuhlahla indlela leya embili yekwenta kutsi kube nekuphepha etikolwen Loku kulandzela tehlakalo tebudlova letenteke kuletinye tikolo, lokufaka ekhatsi kushona kwathishela loneminyaka lenge-24 budzala, Umn Gadimang Daniel Mokolobate, lowagwazwa ngumfundzi wambulala lapha esikolweni saseRamotshere Secondary School eZeerust, eNyakatfo Nshonalang Bonkhe labatsintsekako bavumelene ngekutsi budlova nje jikelele, kodvwa kakhulu etikolweni, abemukeleki nekutsi kudzinga kutsi kubanjisanwe kucinisekisa kutsi tikolo tibayindzawo lephephile yebafundzi nabothishela Luhlolo lwamatekuletjeni","Cabinet is taking advice on the matter School Safety Summit Cabinet welcomes the recently held School Safety Summit hosted under the leadership of Basic Education Minister Angie Motshekg The summit brought together education and external stakeholders to find solutions to safety issues facing the country s schools as well as to pave the way forward for safer environments in school This follows incidents of violence at some schools, including the tragic death of the 24-year-old teacher, Mr Gadimang Daniel Mokolobate, who was fatally stabbed by a learner at the Ramotshere Secondary School in Zeerust, North Wes All stakeholders agreed that violence in general, and in schools in particular, is not acceptable and that further cooperation is required to ensure that schools become safer for both learners and teachers Matric exams Cabinet wishes all learners, especially Grade 12 learners, well over this perio For the first time, the department will this year also administer an examination in South African Sign Language at Home Language level to 58 deaf candidates across 10 school The examination extends over five-and-a-half weeks and will conclude on 28 Novembe Learners across the country will also sign a voluntary pledge to commit to upholding the integrity of the examinations by not participating in any malpractic Parents and guardians are encouraged to support learners during this critical period in their academic journe It is also vital to motivate learners to finish their schoolin Cabinet decisions9.",0.8661051
"[ 1.2073339  -0.22940183  0.2244706  ...  1.4731071   0.93925816
  1.1016808 ]","[ 0.01160682 -0.00022703  0.00437712 ... -0.0008828   0.05171268
  0.03645144]","IKhabhinethi ibafisela lokuhle bonkhe bafundzi, ikakhulu labo labafundza Libanga le-12, ngalesikhats Kutawuba kwekucala kutsi, litiko kulomnyaka libhalise luhlolo lweLulwimi lwaseNingizimu Afrika lweTimphawu (i-SASL) ezingeni leLulwimi lwaseKhaya bafundzi labange-58 labangeva etindlebeni labasetikolweni letili-10.","South African International Investment ConferencePresident Ramaphosa will on Friday, 26 October 2018, preside over South Africa s inaugural Investment Conference at the Sandton Convention Centre in Johannesbur This is part of a combination of efforts to attract investments and grow our econom Additionally, the four investment envoys who were appointed by the President will report back to the conference on progress mad Group of Twenty (G20) SummitPresident Ramaphosa has been invited by the Federal Chancellor of Germany, Dr Angela Merkel, to participate in the G20 Investment Summit",0.70582986
[0.8153593  0.57478    0.48230693 ... 1.2617909  0.8126128  1.7010202 ],[0.03036148 0.00858442 0.00912243 ... 0.03235443 0.02486718 0.01526444],Loluhlolo lutawuchubeka emaviki lasihlanu nesigamu bese luphela mhla tinge-28 Lwet Bafundzi kulolonkhe lelive batawusayina ngekutsandza sibopho nome sifungo sekwetsemba ngesikhatsi seluhlolo ngekutsi bangatimbandzakanyi kunome ngabe ngusiphi sento sekungatiphatsi kahl Batali nebondli bebantfwana bayagcugcutelwa kutsi basekele bafundzi ngalesikhatsi sabo lesimcoka eluhambeni lwabo lwetemfundv Kubalulekile futsi bakhutsatwe bafundzi kutsi basicedze sikolo singabashiphel Tincumo teKhabhinethi9.,"This coincides with the Cabinet Programme of Action Reporting Wee The Imbizo Focus Week will provide a platform for members of the National Executive as well as provincial and local government leaders to undertake community meetings and Izimbizo countrywide, over this period, to demonstrate government s implementation of the 2014-2019 Medium Term Strategic Framework and to respond to issues being raised by citizens, which impact on the safety, growth and development of our communitieThe two weeks of activism takes place against the backdrop of celebrations of the centenaries of Struggle icons Mama Albertina Sisulu and Tata Nelson Mandela, both of whom epitomised the value of regular consultation and interaction with the communities they serve",0.78055656
[0.4449736  0.03965694 0.07176516 ... 0.82763225 0.95634973 1.1270039 ],"[ 0.02570638 -0.00040831 -0.00011586 ...  0.02818586  0.03459429
  0.02943797]","IKhabhinethi ikuvumile kumenyetelwa ngalokusemtsetfweni kweTindzawo taseLwandle Letinge-20 Letivikelekile (ema-MPA) njengencenye ye-Operation Phakisa: Luhlakamsebenti Lolumelele ema-MPA eMnotfo waseLwandl Inzuzo yalokukhetfwa, kutsi, emkhatsini waletinye tintfo, kutawuvumela kutsi kube nentfutfuko kutekuvakasha letivikela imvelo kanye nekukhutsata kutsi kufinyeleleke kumitfombolusito lelawulekako lesimeme yetinhlanti letisilinganiso lesincan Lokukhetfwa lokuphakanyisiwe kuta ngemuva kwekukhulumisana emkhatsini walabatsintsekako labafanel Lama-MPA atawushicilelwa kuGazethi yaHulumend IKhabhinethi iluvumile Luhlelo lweKwenta lwaVelonkhe (i-NAP) lweSibili Lolubuyeketiwe Lacondzaniswa lwaseNingizimu Afrika lweKulwa neBugwadvule, Kwehla kweMandla eMhlaba ekuKhicita kanye nekuNciphisa Imitselela Lemibi yeSomiso (2018-2030).","Cabinet congratulates the Minister of Health, Dr Aaron Motsoaledi, who received two prestigious Kochon prizes, at an award ceremony held at The Hague, The Netherland The first prize is in the Minister s individual capacity for his role and political leadership in the fight against tuberculosis (TB) globallThe second prize, which the Minister will share with the Right Honourable Nick Hebert, Member of Parliament (MP) in the United Kingdom, will be in their capacity as co-chairs of the Global TB Caucus of MPs from all over the worl The Kochon Prize is awarded annually to individuals and/or organisations that have made a significant contribution to combating TB either in their countries or globall Cabinet welcomes the World Travel Awards 2018 which voted South Africa as Africa s Leading Destinatio Durban in KwaZulu-Natal was also recognised as Africa s Leading City Destination and scooped the prestigious title of Africa s Leading Cruise Por Cape Town, in the Western Cape landed the title of Africa s Leading Festival and Event Destinatio Cabinet welcomes the premiering of a local film titled Nommer 37 by film-maker Joshua Bradley in the United States on 2 November 2018.",0.79935765
"[ 0.63983196  0.1777654  -0.1790084  ...  1.160175    1.2881376
  1.935211  ]","[ 0.0095186  -0.00347963 -0.00023112 ...  0.05007325  0.03676556
  0.04589427]",Le-NAP ihlose kufaka ligalelo ekongeni kanye nasekusetjenytisweni ngendlela lesimeme kwemhlaba wetfu kanye naleminye imitfombolusito yemvelINingizimu Afrika itivume ngalokusemtsetfweni Sivumelwane saMhlabuhlangene (i-UN) seKulwa neBugwadvule sanga-1997.,The NAP seeks to contribute towards the conservation and sustainable use of our land and other natural resourceSouth Africa ratified the United Nations Convention to Combat Desertification in 1997.,0.8580463
