ss,en,src_text,trg_text,Cosine_Score
"[ 0.48610428 -0.30259043  0.15564856 ...  0.12326007  0.27771762
  0.7533973 ]","[-1.3246281e-04  1.8291835e-03 -2.0094491e-05 ...  2.9652149e-03
  2.0951580e-03  5.2276319e-03]",Tindzaba Talelive1.,Message1.,0.70678693
"[ 1.6431437  -0.00429266  0.13780151 ...  0.75225675  0.8290902
  1.8380716 ]",[0.02739005 0.00894161 0.00930332 ... 0.01494294 0.02922275 0.0385797 ],Takamuva mayelana neLigciwane leSifo seKhorona (i-COVID-19),Update on the Coronavirus Disease (COVID-19) Cabinet commended all people in South Africa who chose to vaccinate and observe all COVID-19 protocols that resulted in the country averting rising numbers of new cases during the fifth wave of the pandemi,0.6482283
"[ 0.99187046 -0.02358147  0.09144539 ...  0.8418269   0.82000536
  1.5972697 ]","[ 0.02016421 -0.00198726  0.00410762 ...  0.03119902  0.04438934
  0.02619558]",Ikhabhinethi income bonkhe bantfu baseNingizimu Afrika labakhetsa kugoma kanye nekutfobela tonkhe tindlelanchubo te-COVID-19 lokwente kutsi lelive likhone kuvikela kukhula kwemanani lamasha ekwesuleleka ngesikhatsi sekucubuka kwesihlanu kwalolubhubhan,"Vaccination remains the scientifically proven defence against COVID-19 and Cabinet encourages all unvaccinated people to vaccinate without delay and vaccinated people to get their booster shots at their nearest vaccination sites, for fre 2.",0.7825446
"[ 1.2056241   0.11384582 -0.02693587 ...  1.0988036   1.3625104
  1.0912757 ]","[ 2.2611193e-02  1.0272694e-04 -9.0827058e-07 ...  4.0056389e-02
  1.9831138e-02  1.2372107e-02]","Nanoma kunjalo, asikafaneli kukhibika ngoba phela i-COVID-19 isesekhona emkhatsini wetf Nanoma-nje lelive lisandza kuvala kugcokwa kwetifonyo ngalokuphocelelekile etindzaweni temmango, bantfu labanetifo letibomahlalakhona kanye nalabo labagulako bakhutsatwa kutsi bachubeke nekugcoka tifony Sifanele futsi sichubeke nekugeza noma-ke sigeze tandla tetfu ngesibulalamagciwane, siphindze futsi sitfobele umtsetfo wekukhweshelana nekungenisa umoy","However, we must not be complacent as COVID-19 is still in our mids Although the country recently scrapped the compulsory wearing of masks in public, people with comorbidities and those who are ill are encouraged to continue wearing a mas We must also continue to wash or sanitise our hands, and observe social distancing and proper ventilatio",0.87579226
"[ 2.8676441e-01 -4.3971170e-02  2.6033384e-01 ... -1.0853002e-01
  3.3077177e-01 -1.3278419e-05]","[ 0.00487119 -0.0019163   0.00389769 ...  0.00831475  0.00229427
  0.00491372]",Kugoma kuyachubeka nekuba yindlela yekutivikela,Biannual performance progress reports,0.51550126
"[ 0.6048499   0.13287829 -0.00726031 ...  0.7070684   1.2371678
  1.3668545 ]",[0.03874352 0.00846695 0.00127666 ... 0.03385862 0.01064321 0.03112375],ku-COVID-19 lecinisekiswe ngekwesayensi futsi Ikhabhinethi ikhutsata bonkhe bantfu labangakagonywa kutsi bangacitsi sikhatsi bagome bese kutsi bantfu labagonyiwe bahambe bayotfola ticinisamgomo tabo etindzaweni tekugoma letidvute nab 2.,"Cabinet advised people who experience symptoms of fever, general flu-like signs, followed by a blister-like rash to report to their nearest healthcare facility for early detection and treatmen 3.",0.7846392
"[ 0.7994502  -0.1231648  -0.29351604 ...  0.25414914  1.3098537
 -0.09861758]","[ 0.0171614  -0.00053915  0.00010326 ...  0.0180194   0.04666176
  0.01855   ]",Incubulunjwane yetingobiyane,Black Industrialist and Exporters Conference (BIEC) An inaugural BIEC,0.63227284
"[ 0.76261514 -0.04740371 -0.11443656 ...  0.564355    0.47450894
 -0.09634671]","[ 0.0092683   0.00812562 -0.00017455 ...  0.01664207  0.02166408
  0.0079617 ]",Ikhabhinethi yatisiwe ngetakamuva mayelana nekubhebhetseka kwesifo,Monkeypox Cabinet was updated on the latest developments in the spread of Monkeypox disease in the country following the recent confirmation of a second case in the countr The affected persons are isolating at home and contact tracing is being conducted to detect others who may have been expose,0.63085616
[0.9365978  0.11111587 0.10075326 ... 0.3698422  0.8743951  1.357534  ],[0.00156818 0.00155795 0.00519282 ... 0.0188431  0.0216206  0.00658191],Incubulunjwane yetingobiyane kulelive ngemuva kwekucinisekiswa kwesehlakalo sesibili kuleliv Labantfu labatsintsekako basemakhaya abo bakhweshisiwe kulabanye futsi kwamanje kulandzelelwa labo lekungenteka kutsi besulelekil,"East London tavern tragedy The devastating tragedy at the Enyobeni Tavern in East London in the Eastern Cape on Sunday, 26 June 2022 that claimed the lives of 21 teenagers, has shattered our entire countr It is hard to imagine the anguish of families who lost their children in such a tragic manne",0.7420072
[0.6749615  0.18842149 0.0232739  ... 0.4667196  0.3579652  1.4254738 ],"[ 0.01209569 -0.00245554 -0.00036298 ...  0.01285206  0.00743364
  0.03886281]",Litiko Letemphilo kanye neSikhungo Savelonkhe Setifo Letitsatselwanako basebentisana neNhlangano Yetemphilo Yemhlaba wonkhe kuhlola bungoti bekwesuleleka endzaweni ngekuhambisana neMitsetfomgomo Yetemphilo Yemave Emhlab,The Department of Health and the National Institute for Communicable Diseases are collaborating with the World Health Organisation to assess the risk for local transmission in line with the International Health Regulation,0.89021164
