ss,en,src_text,trg_text,Cosine_Score
"[ 0.5810889  -0.04796795 -0.13451295 ...  0.20045218  0.31966612
  1.044727  ]","[ 0.03864396 -0.0012033  -0.00057512 ...  0.00059445  0.00286358
  0.01372522]",Tindzaba letibalulekile taleLive1.,Bills1.,0.733083
[1.6228012  0.03746983 0.07305674 ... 0.77211314 1.0310719  1.9193113 ],"[ 2.5450695e-02 -5.6332265e-05  4.8382911e-03 ...  1.4451309e-02
  1.4548556e-02  3.1030366e-02]",Sigaba Sesibili Sekucapheliswa Ngesifo Seligciwane Le-corona (i-COVID-19),Coronavirus Disease (COVID-19) Alert Level 2,0.8461167
[0.32011744 0.5957114  0.6943178  ... 0.78888553 0.716901   0.5330276 ],[0.02322276 0.02142473 0.01660575 ... 0.01786589 0.02156527 0.01550693],"Kusuka kuSigaba Sesitsatfu Sekucasheliswa kuyiwe Esigabeni Sesibili Sekucasheliswa sekuvalwa kwavelonkhe kusukela mhla ti-18 Ingci 2020 sekuholele ekwemukelweni kwekucekiswa kwemikhawulo kuleminye imisebenti yetemnotf Ngalokungagwemeki lengucuko itawuvusetela umnotfo wetfu iphindze futsi ifake ligalelo ekwakhiweni kwemisebenti ledzingwa kakhulu, ikakhulu embonini yetekuvakasha nekuphatsa kahle bantf","The move from Alert Level 3 to Alert Level 2 of the national lockdown with effect from 18 August 2020 has resulted in the welcome relaxation of restrictions on some of the socio-economic activitie This significant transition will inevitably revive our economy and contribute to the creation of much-needed jobs, particularly in the tourism and hospitality industr",0.8713566
"[ 0.89501125 -0.0523733  -0.20855255 ...  0.9354098   1.110266
  0.927706  ]","[ 0.01010438 -0.00062711  0.00098254 ...  0.04076204  0.02723081
  0.0437375 ]","Sigaba Sesibili Sekucasheliswa sitawenta kutsi Tindvuna tikhone kubakhona kuto totimbili Tindlu tePhalamende, kuLibandla Lavelonkhe nakuMkhandlu Wavelonkhe Wetifundza, emkhatsini walokunye, tiphendvule imibuto levela kuMalunga ePhalamend","Alert Level 2 will make it possible for Ministers to present themselves before the two houses of Parliament, the National Assembly and the National Council of Provinces, to amongst others, answer questions from members of Parliamen While the",0.85534096
"[ 0.18668643 -0.38423422 -0.12499491 ... -0.270349    0.0832912
  0.17136593]","[ 0.02463886 -0.00136546 -0.00082744 ...  0.00632381  0.00534571
 -0.00156631]",Ngesikhatsi lapho khona,second wave,0.6263816
"[ 0.5417876  -0.17072642 -0.21672222 ...  0.22441602  0.38277858
 -0.17984664]","[ 0.00672343 -0.00117139 -0.00043449 ... -0.00104995  0.00420888
  0.00742181]",ligagasi lesibili,Postponement of the hosting of,0.53249216
"[ 1.1819282   0.5249551  -0.01071946 ...  0.7372213   1.1088587
  0.7476047 ]",[0.00844984 0.01473576 0.00669487 ... 0.02121422 0.02194137 0.00996278],"lekungenwa ngulesifo lamanye emave labukene nalo kuyintfo lengahle yenteke, kusebenta kwetfu ngekubambisana kulamaviki netinyanga letimbalwa letitako kungakuvimbela loko kutsi kungenteki, futsi kutawuncuma kutsi sichubekela embili masinyane kanjan Ikhabhinethi icela wonkhewonkhe kutsi acaphelisise ngalokwengetiwe, atiphatse ngendlela lefanele futsi ente tintfo letifanele kute kutsi sigweme kuphakama kwesibil","of infections experienced by several other countries is an ever-present possibility, our collective actions over the next few weeks and months can prevent that from happening, and will determine how quickly we move further forwar Cabinet calls on everyone to take extra precautions, practise responsible behaviour and do the right things so that we avoid a second pea",0.8963847
"[ 0.6160926   0.04153894 -0.15192871 ...  0.6514941   0.8405262
  0.65404516]","[ 0.0211897  -0.00072831  0.00250802 ...  0.0367591   0.02450643
  0.020331  ]",Hulumende usebentisana nebalingani betenhlalo kanye nemimango kucinisekisa kutsi tigodzi tinemitfombolusito leyenele futsi tihleleke kahle kute kutsi kulawulwe kubhebhetseka kwaleligciwan,Government is working with social partners and communities to ensure that districts are adequately resourced and organised to contain the spread of the viru,0.86977005
[0.5575497  0.46859118 0.03962496 ... 0.849992   0.6934593  0.69836813],[0.02211495 0.01758149 0.00284578 ... 0.00237333 0.02358407 0.00329327],"Sive sakitsi sente tinchubekelembili letinhle kakhulu ekulweni nalolubhubhan Lomsebenti wetfu lomuhle, ngenhlanhla lembi, wentelwa phasi kutiphatsa kabi kwalabanye bantfu labalako kutsatsa sibopho sekutinakekela kute bavimbe kubhebhetseka kwaleligciwan","Our nation has made great strides in fighting the pandemi Our good work, unfortunately, is being undermined by the reckless actions of some people who refuse to take personal responsibility to prevent the spread of the viru Those who drive under the influence of alcohol and behave recklessly are endangering the lives of innocent peopl",0.8557329
"[ 0.59651864  0.5987724  -0.18297468 ...  0.7121296   0.7383807
  0.11691613]",[0.02149536 0.03018025 0.00074626 ... 0.02219573 0.0205593  0.02141404],Labo labashayela badzakiwe bese batiphatsa kabi ngalokungenankhatsalo bafaka engotini timphilo tebantfu labanganacal,"Anti-corruption Cabinet reiterated its commitment to ensure that allegations of corruption relating to COVID-19 procurement are swiftly investigated by law-enforcement agencies such as the Special Investigating Uni Those implicated will be severely punished, and money stolen from the State by unscrupulous companies and individuals by inflating the prices of personal protective equipment will be recovere",0.64240706
[0.4691173  0.47016296 0.28646028 ... 0.82514346 0.63751894 1.2216623 ],[0.01132502 0.0236269  0.00286376 ... 0.01646633 0.02501595 0.04315435],"Ngenca yekutiphatsa kabi ngalokungenankhatsalo, kuleliviki leli sizilile sililela emaphoyisa lashonile eLitiko Letemaphoyisa Lelidolobhakati laseTshwane i-Tshwane Metro Police Department labashone engotini yemoto leyinhlekelele lapho khona bashayiswe ngumshayeli lobekashayela adzakiwe kuleliviki leliphelil Lengoti lebangele kufa iyimphaphamiso kitsi sonkhe, ngamunye ngamunye kanye nakuwonkhewonkhe sibumbene, kutsi sibuke lesingakwenta mayelana nekutsi sicale kutiphatsa ngalokunesibopho nekudlala indzima yetfu ekulweni nekusetjentiswa kwetjwala budlabh","As a result of such reckless behaviour, this week we mourn the untimely death of three Tshwane Metro Police Department officers who lost their lives in a tragic crash with a drunk driver this past weeken This fatal accident is a wake-up call to all of us, individually and collectively, to reflect on what we can do to begin acting responsibly and playing our part in curbing alcohol abus Cabinet urges all people in South Africa to continue observing the health protocols even during Alert Level 2.",0.8819247
"[ 1.0323066   0.34669313 -0.00889343 ...  1.1760063   1.5688378
  0.9138824 ]",[0.02451217 0.0157804  0.00285871 ... 0.02065158 0.04164858 0.0314752 ],"Ikhabhinethi icela bonkhe bantfu baseNingizimu Afrika kutsi bachubeke nekugcina tindlelanchubo tetemphilo ngisho nakuso leSigaba Sesibili Sekucashelisw Sifanele kutsi sonkhe sichubeke nekukhweshelana, sigcoke tifonyo uma sisetindzaweni temmango siphindze futsi sigeze tandla tetfu njalo-nje ngemanti lanensipho noma-ke sisebentise sibulalamagciwane sekugeza tandla lesine-alcoho 2.","We must all maintain social distancing, wear a mask when in public and regularly wash hands with water and soap or use an alcohol-based hand sanitise 2.",0.80717146
"[ 0.2933944  -0.32907963 -0.10449371 ...  0.35197344  0.32172823
  0.14775117]","[ 1.24062775e-02 -2.31553754e-03  1.44244523e-05 ...  1.67403929e-03
  1.24827456e-02  1.04511082e-02]",Kubuyela esikolweni nakutikhungo tetemfundvo lephakeme,Return to school and tertiary institutions,0.8459594
"[8.2067174e-01 1.4247332e-04 1.9601311e-01 ... 8.5311812e-01 1.0650886e+00
 2.2932339e+00]","[ 0.01902596 -0.00110457 -0.00021462 ...  0.0207256   0.03147542
  0.03691117]",Ikhabhinethi ikwemukele kubuye kuvulwe futsi kwetikolwa temabanga laphansi netemabanga laphakeme ngaphasi kweLitiko Letemfundvo Lesisekelo ngeMsombuluko lowendlulil Bafundzi beMabanga Esitfupha newe-11 babuye emaklasini ngeMsombuluko kantsi beMabanga eSikhombisa nebe-12 bona babuyele kulenyanga lephelile ngemuva kwekuvalwa kwetikolo kwesikhashana kuvikela kubhebhetseka kwe-COVID-19 lebekungahle kwentek,Cabinet welcomed the reopening of primary and secondary schools under the Department of Basic Education this past Monda Grades 6 and 11 learners returned to classes on Monday while Grades 7 and 12 learners returned last month following the temporary closure of schools to prevent the potential spread of COVID-19.,0.91846573
"[ 1.2329078  -0.01949188  0.10376502 ...  1.057205    0.84539914
  2.1199517 ]","[ 0.02856296 -0.00050946 -0.00018588 ...  0.01213118  0.02840841
  0.0712149 ]","Ikhabhinethi iphindze yakwemukela nekutsi ngaphansi kweSigaba Sesibili Sekucasheliswa sekuvalwa kwavelonkhe, onkhe emanyuvesi atawuvumela kubuyela kwetitjudeni emakhempasi ngalokulawulwako ngekuhambisana nendlela leshicilelwe kuNcwadzisimemetelo yaHulumende (Vol 660, Nmbl 43414 mhla ti-8 Inhlaba 2020).","Cabinet also welcomed the announcement that under Alert Level 2 lockdown, all universities will be allowing the controlled return of students to campus-based tuition in line with the criteria published in the Government Gazette (Vol 660, No 43414 on 8 June 2020).",0.8963826
