ss,en,src_text,trg_text,Cosine_Score
"[ 0.5810889  -0.04796795 -0.13451295 ...  0.20045218  0.31966612
  1.044727  ]","[ 2.0932527e-03 -2.0482007e-04  4.8137208e-05 ...  1.0729753e-03
  1.5222355e-03  7.8740353e-03]",Tindzaba Letibalulekile Talelive1.,MESSAGES1.,0.8005789
[1.6807082  0.40216306 0.0693476  ... 0.7254623  0.98275393 1.8198143 ],"[ 0.02435023 -0.0001398   0.00151231 ...  0.00084613  0.00388187
  0.00481936]",Kukhishwa kwemitsi yekugomela Sifo Seligciwane Lekhorona (i-COVID-19),COVID-19 Recovery,0.7517501
[0.7313976  0.5829436  0.0716975  ... 0.55183244 0.7088367  0.92096657],"[1.0110038e-02 2.1592286e-05 6.4710733e-03 ... 2.1729706e-02 1.3326902e-02
 2.6229749e-02]","Ikhabhinethi inconywe Litiko Letemphilo ngenchubekelembili yeLuhlelo Lwekukhishwa Kwemitsi yekugoma, lebekufaka ekhatsi i-ephidemaloji (ligatja lemitsi lelibukana netigameko, kusabalaliswa kanye nekulawulwa lokungenteka kwetifo kanye nekwaletinye tintfo letiphatselene netemphilo) kanye nekugadvw Ikhabhinethi ikucaphele kwehla kwekusuleleka lokusha, nekulaliswa esibhedlela kanye netehlakalo tekuf","Coronavirus Disease (COVID-19) vaccine roll-out Cabinet was apprised by the Department of Health on the progress of the Vaccination Roll-out Programme, which included epidemiology (the branch of medicine which deals with the incidence, distribution and possible control of diseases and other factors relating to health) and surveillanc Cabinet noted the decline in new infections, as well as hospital admissions and reported death case",0.88890105
"[ 1.4798636  -0.00237367  0.40668064 ...  1.5365441   0.50171137
  1.1692649 ]",[0.00684221 0.00437038 0.02805333 ... 0.03458225 0.03138989 0.02398215],"Ikhabinethi nanoma kunjalo ikucaphele kwandza kwemazinga ekuphindza usulelek Litiko Letemphilo licinisekise Ikhabhinethi kutsi munyenti umsebenti losasentiwa mayelana nekuvisisa nekulawula kucubuka lokubikiwe emacenjini etikolwa, kakhulu eMpumalanga Kap","Cabinet however noted the increase in infection reproduction rate The Department of Health assured Cabinet that more work is being done to understand and contain the reported school cluster outbreaks, particularly in the Eastern Cap",0.87990415
"[ 0.8142453  -0.04199481 -0.18849596 ...  0.720966    0.7373889
  1.06878   ]","[ 0.0241888  -0.00071414  0.00441473 ...  0.01314616  0.02012846
  0.01307292]","Kwamanje, Ikhabhinethi incusa batali, bafundzi netigungu letengamele tikolwa kutsi ticinise sandla ekucinisekiseni kutsi kuyafotjelwa kugcokwa kwetifonyo, kubasendzaweni lengenisa umoya, kuhlala ngekuchelelana","Meanwhile, Cabinet appeals to parents, learners and school governing bodies to ensure strict adherence to the wearing of masks, ventilation, social distancing and handwashing hygien Strict adherence to the non-pharmaceutical health protocols remains the most effective defence against the spread of the viru By 31 August 2021, more than 12 568 525 doses of COVID-19 vaccines had been administered across the countr The increased number of vaccination sites, and extended vaccination days and the provision of free transport by provinces, will result in a significant increase in the number of people who will be fully vaccinate",0.75237477
[1.236952   0.02608239 0.07026704 ... 0.7599072  0.90400976 0.42126918],"[ 0.01633913  0.03095438 -0.00014106 ...  0.02026696  0.02664301
  0.00216318]",kanye nekugeza tandl Kutfotjelwa ngemandla kwentindlelanchubo tetemphilo letingesito temitsi kuyachubeka nekuba yindlela lesebenta ngemphumelelo ekuvikeleni kubhebhetseka kwaleligciwan,"Cabinet welcomed the arrest of seven suspects in connection with the recent murder of Ms Babita Deokaran, Acting Chief Director of Financial Accounting in the Gauteng health departmen Ms Deokaran was a dedicated public servant who stood firmly against corruption and was a key witness in a Special Investigating Unit investigation into the fraudulent procurement of personal protective equipment and other illegal activities in the departmen Cabinet reiterated that whistle-blowers are important guardians of our democracy and clean governance, and urged people to continue exposing and reporting corruption and malfeasance without fear or favou",0.7035742
[1.2321683  0.12906282 0.02127715 ... 0.5429499  0.5911721  1.1533843 ],"[ 0.0227832  -0.00225574  0.02721444 ...  0.06661364  0.01744482
  0.0472702 ]","Kutsite nakushaya umhla tinge-31 Ingci 2021, besekusetjentiswe imitsamo yemitsi yekumgomela i-COVID-19 lengetulu kwale-12 568 525","Extension of the National State of DisasterCabinet approved the extension of the National State of Disaster to 15 October 2021, in terms of Section 27(5) (c) of the Disaster Management Act, 2002 (57 of 2002).",0.7060957
[0.76345235 0.08685834 0.3586724  ... 0.70026547 0.69879264 0.5694683 ],"[ 0.01930098 -0.00020863 -0.00050222 ...  0.01363076  0.01849127
  0.02204562]","kulo lonkhe leliv Kwengetwa kwetindzawo tekugoma, nekwelulwa kwemalanga nekuniketwa kwetitfutsi tamahhala kuletinye tifundza, kutawenta kutsi kube nelinani lelikhulu lebantfu labatawugonywa ngalokuphelel","The full report will be released through the website of the FATF (wwfatf-gaforg), and a full statement outlining government s response on areas of weakness highlighted in the assessment and measures to strengthen its measures will be provide Cabinet appreciated the report Dissolution of the Board of the National Home Builders Registration Council (NHBRC)",0.73877674
"[ 0.708713   -0.0342094   0.01238305 ...  1.1823657   0.88420355
  1.0618019 ]","[ 0.01806193 -0.00168937  0.00796391 ...  0.02746671  0.03141936
  0.03766624]","Ikhabhinethi ikhutsata bantfu labangakagomi kulelive lakitsi, ikakhulu bantfu labadzala kanye nalabo labasengotini lenkhulu yekugula kakhulu, kutsi bagome masinyan","Cabinet encourages unvaccinated people in our country, especially adults and those at high risk of developing severe illness, to vaccinate as quickly as possibl",0.8849294
"[ 0.5918414   0.7734425  -0.05879777 ...  1.1707394   0.65801275
  0.90266883]","[ 0.02822342 -0.00015107  0.05276563 ...  0.02195062  0.02594817
  0.07203855]","Imitsi yekugoma inetinzuzo letinhle empilweni yetfu ngoba ivikela kugula lokumatima, kulaliswa esibhedlela kanye nekuf Asilweni naleligciwane ngekubambisana ngekutsi sisabalalise lwatiso lolucinisekisiwe mayelana nemitsi yekugoma leniketwa Litiko Letemphilo likanye neNhlangano Yetemphilo Yemhlaba","Vaccines hold good benefits for our health as they prevent serious illness, hospitalisation and deat Let us fight the virus together by spreading verified information about vaccines provided by the Department of Health and World Health Organisation Quarterly Labour Force Survey (QLFS) The recent QLFS results released by Statistics South Africa for the second quarter of 2021 showed that the unemployment rate increased by percentage points from the 3 recorded in the first quarter of 2021 to 3 in the second quarte",0.76203495
