ss,en,src_text,trg_text,Cosine_Score
"[ 0.5810889  -0.04796795 -0.13451295 ...  0.20045218  0.31966612
  1.044727  ]","[ 2.0932467e-03 -2.0482062e-04  4.8137150e-05 ...  1.0729725e-03
  1.5222376e-03  7.8740409e-03]",Tindzaba Letibalulekile Talelive1.,MESSAGES1.,0.80057883
[1.6156043  0.2160767  0.01097711 ... 0.6234837  0.9524692  1.8292083 ],"[ 0.03419523 -0.00022764  0.00482805 ...  0.00854204  0.02645731
  0.00622743]",Kukhishwa kwemijovo yekugoma Sifo Seligciwane Lekhorona (i-COVID-19),Coronavirus Disease (COVID-19) vaccine roll-out,0.880434
"[ 1.2061113  -0.02201647  0.8801054  ...  0.58941334  0.48901185
  1.8167695 ]","[ 0.03326981 -0.00204197  0.01534126 ...  0.01207816  0.02492911
  0.0202382 ]","Ikhabhinethi itfola kukhutsateka ngesizatfu sekutsi bantfu baseNingizimu Afrika labatigidzi bakhetse kugomela i-COVID-19, futsi kute kube ngumanje seyitigidzi letinge-17 imijovo leseyisetjentisiw","Cabinet is encouraged by the millions of people in South Africa who have chosen to vaccinate against COVID-19, with over 17 million vaccine doses administered to dat",0.8717
"[ 0.5365038   0.10741882 -0.30866972 ...  1.5648472   0.9525319
  0.5132196 ]","[ 0.0253017  -0.00025325 -0.00051708 ...  0.02391277  0.0356581
  0.00180323]","Ikhabhinethi ibonge emacembu etenkholo, kanye nemikhakha yetemidlalo netebuciko, kutsi bachube imikhankhaso yekukhutsata kutsi bantfu bagom","Cabinet thanked the religious formations, as well as the sports and arts fraternity, for embarking on vaccination campaigns to encourage the uptake of vaccine",0.87052023
"[ 0.34923518 -0.04461149  0.14772683 ...  1.126094    0.8000425
  1.2824253 ]","[ 0.02156699 -0.00180173 -0.00329724 ...  0.02940495  0.01531835
  0.01002077]","Uma ngabe bantfu labanyenti bagoma, ngulapho khona-ke lelive litawushesha kucekisa imikhawulo yaleSigaba Sekucaphelisa Lesilungisiwe Sesibili","The more people get vaccinated, the sooner the country will relax the current Adjusted Alert Level 2 restriction This will inevitably result in the full opening of the economy to be able to grow and create much-needed job",0.7214472
"[ 0.44406247 -0.10840008 -0.14658281 ...  1.1646984   0.03481069
  0.39169648]","[ 3.2094605e-02  3.5637832e-04 -9.2048875e-05 ...  3.1419117e-02
  2.1159789e-02  2.5768125e-02]",lesikhona kwamanj Loku kutawugcina kwente kutsi kuvulwe umnotfo ngalokuphelele kute kutsi ukwati kukhula kanye nekwakha imisebenti ledzingeka kakhul,"Among other provisions, the Bill establishes structures in the public sector and at community level that will work together to mitigate veldfire risks, and promote effective compliance and law enforcemen",0.6808504
"[ 0.8577494  -0.10572803 -0.1006924  ...  0.6770965   0.983847
  0.8795725 ]","[ 0.02697696  0.02519503  0.00084916 ... -0.00099434  0.03683807
  0.04883519]","Ikhabhinethi igcizelela simemo sekutsi kute kutsi kunciphe kwesuleleka lokusha, sifanele kutsi sonkhe sichubeke nekugcoka tifonyo uma sisetindzaweni temmango,","Cabinet called on public officials to remain resolute in stamping out corruptio By simply taking the lead in reporting all corruption-related activities taking place in government institutions, we can ensure a better tomorrow and leave a lasting legacy for future generations",0.72359025
[0.711316   0.44329855 4.659905   ... 1.6339599  0.8801721  0.7627552 ],[0.01509583 0.01834575 0.10658231 ... 0.04694848 0.02878435 0.00981026],"kugeza tandla ngemanti nensipho noma-ke ngesibulalamagciwane lesine-alkhoholi lenge-70%, kanye nekukhweshelana ngemgamu lophephile kuyachubeka nekucinisa indlela lelive lelinciphisa ngayo kwesuleleka","wearing a mask in public, washing hands with soap and water or using a 70% alcohol-based sanitiser, and maintaining a safe social distance continues to reinforce the country s approach in reducing new infections",0.88288194
"[ 0.99599683 -0.05294961  0.6261326  ...  0.4113266   1.0191296
  2.9381151 ]","[ 0.02587495 -0.00639938  0.03787225 ... -0.00414299  0.00935656
  0.06588867]",Umkhankhaso Wemphelansontfo We-Vooma Vaccination Weekend Wekugoma lotawucala mhla lu-1 kuya kumhla ti-2 Imphala 2021.,Vooma Vaccination Weekend campaign from 1 to 2 October 2021,0.8557247
"[ 0.8364742  -0.1691243   0.369945   ...  0.45973283  1.2893633
  3.3370492 ]","[ 0.03827666 -0.00065338  0.02890072 ...  0.01857441  0.04117009
  0.08779324]","Ikhabhinethi icela bantfu baseNingizimu Afrika nebantfu labahlala eNingizimu Afrika kutsi balisebentise lelitfuba leMkhankhanso Wemphelansontfo We-Vooma Vaccination Weekend Wekugoma lotawube uchubeka kulo lonkhe lelive kusukela ngaLesihlanu, mhla lu-1 nangeMgcibelo, mhla ti-2 Imphala 2021.","Cabinet urges unvaccinated South Africans and people living in South Africa to take advantage of the Vooma Vaccination Weekend which will take place around the country on Friday, 1 and Saturday, 2 October 2022.",0.89901936
