ss,en,src_text,trg_text,Cosine_Score
"[ 0.5810889  -0.04796795 -0.13451295 ...  0.20045218  0.31966612
  1.044727  ]","[ 1.4703200e-03  1.5400524e-03 -1.6742346e-05 ...  1.3212212e-04
  2.0074197e-03  5.9239520e-03]",Tindzaba Letibalulekile Talelive1.,MESSAGES 1.,0.7725718
[1.5690774  0.2394405  0.10261258 ... 0.7102379  0.95495296 1.8536637 ],"[ 0.03677363 -0.00095062  0.00016494 ...  0.00786104  0.00158966
  0.00297727]",Kukhishwa kwemjovo wekugomela Sifo seligciwane leKhorona (i-COVID-19),Tropical Cyclone Idai,0.6939499
[1.3161049  0.21386623 1.1885512  ... 0.9450942  1.1473595  0.39525864],"[ 0.03093737 -0.00137626  0.01133246 ...  0.00014105  0.02546483
  0.01111867]",Ikhabhinethi ijabulile kutsi Sigaba Sesibili seluhlelo lwaseNingizimu Afrika lwekukhipha umjovo wekugoma lucale kahle nekutsi tinkhulungwane tebantfu setijovil,Coronavirus Disease (COVID-19) vaccine roll-out Cabinet is pleased that Phase 2 of South Africa s vaccine roll-out programme commenced smoothly and that thousands of eligible people have already been vaccinate,0.8354627
"[ 1.0283148   0.04525959 -0.16316773 ...  1.0751256   1.7814523
  1.307107  ]","[ 2.1411857e-02 -9.4936237e-05 -4.0524313e-04 ...  2.0293407e-02
  4.4773858e-02  3.1027978e-02]","Tonkhe tindzawo tekujovela eveni lonkhana tikulungele kusita labo labanikwe sikhatsi nendzawo lapho bayowujovela khon Ikhabhinethi ikhumbuta wonkhe wonkhe lovakashela tindzawo tekujovela kutsi bagcine tinchubo tetemphilo leticinile tekufaka sifonyo, kugeza tandla ngesibulalimagciwane kanye nekuchelelana kute bativikele bona nalabany Letindzawo tekujovela tingatfolakala ngekuvakashela ku: https://sacoronavirucza/2021/05/12/active-vaccination-sites/.","All vaccination sites across the country are ready to assist those who have been allocated a vaccination slo Cabinet reminds everyone visiting the vaccination sites to adhere to the strict health protocols of wearing a mask, sanitising and social distancing to protect themselves and other These sites can be found at: https://sacoronavirucza/2021/05/12/active-vaccination-sites/.",0.8879915
[1.0295904  0.13710734 0.18333215 ... 0.9947633  1.1007072  1.8999846 ],"[ 0.05115171 -0.00065928  0.02687198 ...  0.02560475  0.05392066
  0.01121047]","Njengaloku sisondzela ekufezekiseni umgomo wetfu wetemphilo wekugoma wonkhe wonkhe, Ikhabhinethi iyagcugcuteleka kutsi bangetulu kwetigidzi letimbili bantfu lasebabhalisile eLuhlelweni Lwekubhalisela Kugomela i-COVID-19 Ngekwe-elekthroniki","As we edge closer to achieving universal health coverage, Cabinet is encouraged that over two million people have already registered on the COVID-19 Electronic Vaccination Data System (EVDS) https://vaccinenrolhealtgoz",0.87002283
"[ 2.0635364   0.12091856 -0.2553242  ...  0.70150715  1.2670853
  0.9230209 ]","[ 4.8539542e-02  3.2151516e-03 -3.4015564e-05 ...  8.7403450e-03
  3.9074741e-02  7.2723934e-03]",(i-EVDS) ku: https://vaccinenrolhealtgoz,Ms Irene Nomalungelo Mpolweni as DG at the Department of Military Veteran Enquiries: Ms Phumla Williams,0.687911
"[ 0.40515143 -0.14105219 -0.2070665  ...  1.0509576   1.0794973
  1.1163982 ]","[ 0.00814966 -0.00158171  0.0003164  ...  0.02301863  0.01958916
  0.03088892]","Kucinisekisa kutsi kute namunye umuntfu losalako, kunetinkhundla letinengi tekutsi bantfu babhalis Ikhabhinethi icela bonkhe labo labaneminyaka lenge-60 budzala nalabangetulu kutsi babhalise ku-EVD Emalunga emndeni nebangani bebantfu labaneminyaka lenge-60 nangetulu bayacelwa kakhulu kutsi babagcugcutele futsi babasite kutsi babhalis","To ensure that no one is left behind, a number of platforms are available for people to registe Cabinet calls on all those who are 60 years and older to register on the EVD Family members and friends of persons who are 60 years and older are urged to encourage and help them to registe",0.89706945
"[ 0.0317219   0.69277924 -0.3681016  ...  0.5651638   0.8399047
  1.141628  ]","[ 0.00722385 -0.00157667  0.0039601  ...  0.00671208  0.01463679
  0.03884304]",Bantfu bangasebentisa i-WhatsApp kubhalisa ngekutsi batfumele ligama lelitsi,People can use WhatsApp to register by sending,0.8374019
"[ 0.6659687  -0.61958396  0.04051604 ... -0.07340167  0.15206271
  0.21755996]","[ 0.01135432 -0.00155254  0.0011137  ...  0.00071744  0.00324883
  0.0013979 ]",Register,Register,0.9485061
"[ 1.1939162  -0.00406428  0.33840156 ...  0.71848166  0.96411955
  1.04146   ]","[ 0.04851994 -0.01142011  0.00091843 ...  0.02329996  0.01181248
  0.03026449]",ku-0600 123 456 nome ngekusebentisa i-SMS ngekutsi bashayele ku-*134*832*Inombolo yamatisi bese ufaka u-#.,to 0600 123 456 or through SMS by dialing *134*832*ID number#.,0.88489985
"[ 0.8588193  -0.18309161 -0.04710768 ...  1.0250758   0.61073804
  2.6920307 ]","[ 0.03282093  0.00404589 -0.00060429 ...  0.0376858   0.0251807
  0.06816575]",Lolusito lutfolakala mahhala kuwo onkhe emanethiwekhi abomakhalekhikhini baseNingzimu Afrik Bantfu bangaphindza futsi babhalise ngekutsi bashayele lenombolo yamahhala ku: 0800 029 999.,This service is free on all South African mobile network People can also register by calling the toll-free hotline: 0800 029 999.,0.86680144
[0.82164204 0.20444636 3.6749704  ... 0.7326133  1.5268987  1.3287425 ],[0.00711659 0.01105919 0.07960919 ... 0.02079817 0.03823282 0.03199395],"Ikhabhinethi ichubeke futsi yakhumbuta bonkhe bantfu baseNingizimu Afrika ngelihlandla lesitsatfu lelisedvute kakhulu kutsi lifike futsi yaphindza yasho kubaluleka kwekuvikela kwesuleleka kwe-COVID-19 ngekutsi kugcinwe kakhulu tingenelelo labangatenta tekuvikela lesifo tekufaka sifonyo nawusemkhatsini webantfu, kugcina libanga lekuchelelana lokungenani emamitha la-kanye nekugeza njalo tandla ngensipho nome ngesibulalimagciwane lesine-alkhoholi lengama-70%.","Cabinet further reminded all South Africans of the imminent third wave and reiterated the importance of preventing the transmission of COVID-19 by strictly adhering to the non-pharmaceutical interventions of wearing a mask in public, maintaining a social distance of at least 1,5 metres, and frequently washing hands with soap and water or using a 70% alcohol-based sanitise",0.90911615
"[ 0.72264045  0.5049742  -0.26254347 ...  0.7919096   0.83064
  0.6033262 ]","[ 1.8778080e-02 -9.5004019e-05  3.9048623e-03 ...  3.1688724e-02
  1.5835095e-02  3.5885680e-02]","Sikhutsati saMengameli Sekudala Imisebenti Ikhabhinethi iwemukele umbiko wenchubekelembili lomayelana nekufezekiswa kweSikhutsati saMengameli Sekucashwa, lokuhloswe ngaso kudala imisebenti lemisha, kwenta kutsi kube nekusekelwa kwetindlela tekutiphilisa kanye nekuvikela imisebenti lekhona emikhakheni lehlaseleka lul","Presidential Employment Stimulus Cabinet welcomed the progress report on the implementation of the Presidential Employment Stimulus, which aims to create new jobs, provide support for livelihoods and protect existing jobs in vulnerable sector",0.8518097
[0.89349025 0.11332278 0.07723711 ... 0.7082969  0.50404716 1.810975  ],"[ 0.0198207  -0.00056427 -0.00101851 ...  0.03011979  0.0133881
  0.04518661]","Lombiko ukhombisa kutsi ekupheleni kwenyanga yeNdlovulenkhulu 2021, bantfu laba-532 180 batawube sebazuze gco ngalesikhutsati futsi kwadaleka nome kwagcineka imisebenti le-422 786 futsi kwasekeleka tindlela tekutiphilisa leti-109 393.",532 180 people had directly benefited from the stimulus and created or retained 422 786 jobs as well as supported 109 394 livelihood,0.84877217
[0.81966597 0.9664334  0.3425735  ... 0.7261336  0.9204138  2.1199715 ],"[ 0.01207245 -0.00067336  0.02192051 ...  0.03263177  0.02700099
  0.03090126]","Ematfuba lachubekako emisebenti la-161 972 asasetjentwa njengencenye yeSigaba se-1 salesikhutsati sekucashwa, lokwenta kutsi linani lematfuba lasekelwe libe-694 15","A further 161 972 job opportunities are still being processed as part of Phase 1 of the employment stimulus, bringing the total number of opportunities supported to 694 15 Paris Summit on the Financing of African Economies",0.8613099
"[ 0.63620394 -0.24657574 -0.2184363  ...  0.3501749   0.98873127
  0.19156934]","[ 0.00273591  0.00130209 -0.00119712 ...  0.01794443 -0.00831483
 -0.0041399 ]",Ingcungcutsela yaseParis lemayelana neKusita Ngetetimali Iminotfo yase-Afrika,Emfuleni Local Municipality intervention,0.6350852
[0.27064586 0.34920126 0.34012362 ... 0.7263202  0.9704752  1.6456492 ],"[ 0.01566268  0.00053697  0.00325877 ... -0.00306325  0.02724399
  0.07225575]","Ikhabhinethi isisekelile sicelo lesentiwe baholi kuleNgcungcutsela yaseParis lemayelana neKusita Ngetetimali Iminotfo yase-Afrika lebeyibanjelwe eParis, eFrance ngaLesibili, mhla ti-18 Inkhwekhweti 2021, sekutsi imibuso yase-Afrika kufanele kutsi ikhone kufinyelela kutsola emalungelo ekukhipha lakhetsekile lokungenani tigidzigidzi leti-US$100 etimalini letibekelwe eceleni eSikhwameni Setetimali Semave Emhlab","Cabinet supported the call by leaders at the Summit on the Financing of African Economies held in Paris, France on Tuesday, 18 May 2021,",0.77648115
"[ 1.4114895  -0.08737411 -0.08627723 ...  0.5570312   1.0589585
  1.9952618 ]","[ 0.03836532  0.02384112 -0.0004398  ...  0.01048834  0.03989952
  0.04708   ]",Loluphakelo lutawukhutsata ematsemba ekuvusetela temnotfo lonemandla nalosimeme etiveni tase-Afrika letikhahlanyetwe kakhulu lubhubhane lwe-COVID-19 kanye nekwenta kutsi kube nalokwentekako kumakethe eluhlelweni lwetetimali emhlabeni wonkh,reserve fund The allocation will boost the prospects for a strong and sustainable economic recovery among African nations hit hard by the COVID-19 pandemic and provide liquidity to the global financial syste,0.8597417
"[ 0.61384076  0.25407684 -0.03711741 ...  0.71126896  1.3174938
  0.810954  ]","[ 0.01837916 -0.00326156  0.00827377 ...  0.0083724   0.03503648
  0.01730095]","Lengcungcutsela yacinisekisa umbono lokhona ngebubanti lotsi kufinyelela kutfola imijovo kufanele kutsi yenabele kuwo onkhe emave ikakhulu e-Afrika kanye nakuwo onkhe emave lasatfutfuka, ngenca yekutinikela kwemhlaba wonkhe ekutseni imijovo kufanele kutsi itsatseke njengentfo lenhle yemmang","The summit affirmed the widely held view that access to vaccines must be expanded to all countries particularly Africa and all developing countries, given global commitments that vaccines must be treated as a global public goo",0.8619459
