ss,en,src_text,trg_text,Cosine_Score
"[ 0.5810889  -0.04796795 -0.13451295 ...  0.20045218  0.31966612
  1.044727  ]","[ 0.00980162 -0.0033715  -0.00078007 ...  0.00912488 -0.00173329
  0.03020796]",Tindzaba letibalulekile taleLive1.,Issues in the environment1.,0.6675869
[1.5494103  0.36252376 0.01802911 ... 1.2284003  0.842632   1.1302652 ],"[ 0.04857101 -0.00149948  0.0119548  ...  0.03604041  0.0321744
  0.03151397]","Temnotfo Lisu Lekwakha Kabusha Nekuvusa Umnotfo leletfulwe nguMengameli Cyril Ramaphosa eMhlanganweni Welizinga Leliphakeme weTindlu tePhalamende Totimbili ngaLesine, mhla ti-15 Imphala 2020, lidzinga kutsi yonkhe imikhakha yenyuse emasokisi futsi isebentisane kute kutsi kusimamiswe umnotf Lelisu lakhela kulokuvunyelwane ngako lokusungulwe balingani betenhlalo","The Economic Reconstruction and Recovery Plan that President Cyril Ramaphosa presented to a Joint Hybrid Sitting of Parliament on Thursday, 15 October 2020, requires all sectors to roll up their sleeves and work together to stabilise our econom",0.8845891
"[ 0.7334409   0.10361676 -0.26354393 ...  1.2290888   0.9179175
  0.30104947]","[ 0.00931318  0.00183975  0.0024544  ...  0.02242621 -0.00040668
  0.0111575 ]","hulumende, tetisebenti, emabhizinisi kanye netinhlelo temmango","government, labour, business and community organisations",0.85677683
[0.5340918  0.477597   0.36417523 ... 1.0085344  1.537035   0.99538964],"[ 1.4033867e-02 -9.8738325e-05  5.9372657e-03 ...  2.9584670e-02
  3.5355084e-02  2.9390588e-02]","ngekubonisana kabanti kuletinyanga letiphelil Kunemikhakha lengubocalangaye lemine leyesekele lelisu lekuvusetela umnotfo, wekucala kwetfulwa lokukhulu kwesakhiwonchant Umkhakha wesibili longumacalangaye kukhulisa umtsamo wekukhicitwa kwagezi ngekutsi hulumende aphangise Lisu Lemitfombolusito Lelihlanganisil Umkhakha wesitsatfu lobalulekile wemvusa wetemisebenti ngulona wekucanjwa nekwesekela tindlela tekutiphilis Umkhakha wesine ugcila ekukhuleni kwetimboni lapho khona hulumende atawesekela kukhula ekukhicitweni kwemikhicito yakuleli letsengiselwa lamanye emave uphindze futsi wente iNingizimu Afrika ichudzelan Lemikhakha lekhonjiwe itawufaka ligalelo ekwakheni kutetsemba kanye nekubeka iNingizimu Afrika endleleni lensha yelutjalomali nekukhulisa umnotfo ngemuva kwembubhiso lebangelwe lubhubhane lweSifo seLigciwane le-Corona (i-COVID-19).","There are four priority areas that underpin this economic recovery plan, the first being a massive roll-out of infrastructur The second priority area is to expand energy generation capacity with government accelerating the implementation of the Integrated Resource Pla The third key area is that of an employment stimulus to create jobs and support livelihood The fourth area focuses on industrial growth where government will support growth in local production and make South African exports more competitiv",0.8711667
"[ 0.32645157 -0.02046738 -0.36537883 ...  1.5063639   0.81915516
  1.3795568 ]","[ 2.6349504e-02  5.9888777e-03 -3.0369272e-05 ...  4.8611436e-02
  2.5459332e-02  4.0907692e-02]","Kucinisekisa kulandzelelwa njalo kwalelisu, Ikhabhinethi ivume kusungulwa kweMkhandlu Wavelonkhe Wetekuvusetelwa Kwemnotf Sihlalo walomkhandlu kutawuba nguMengameli futsi wakhiwe ngaMengameli, Indvuna Yelihhovisi LaMengameli kanye nato tonkhe Tindvuna letikuliCembu Letemnotf Lomkhandlu utawuhlangana njalo ngenyanga kute wengamele kufezekiswa kwelisu lekwakha kabusha nekuvusetela umnotfo kanye nekuhlangana nebalingani","To ensure the regular monitoring of the implementation of the plan, Cabinet approved the setting up of the National Economic Recovery Counci The council will be chaired by the President and comprises the Deputy President, Minister in The Presidency and all the Ministers in the Economic Cluste The council will meet monthly to oversee implementation of the economic reconstruction and recovery plan and also to interface with the social partners in the National Economic Development and Labour Counci 2.",0.86355454
"[ 0.62194365 -0.03377182  0.08936371 ...  1.3347615   1.2752349
  2.3068755 ]",[0.01792372 0.00091013 0.00648346 ... 0.00039971 0.02523584 0.00712212],"betenhlalo kuloMkhandlu Wavelonkhe Wetekutfutfukiswa Kwetemnotfo Netetisebenti Simo Setenhlekelele Yavelonkhe Kwelulwa kwesikhatsi seSimo Setenhlekelele Yavelonkhe kuya kumhla ti-15 Lweti 2020, ngekwemibandzela yeMtsetfo Wekulawulwa Kwetetinhlekelele, 2002 (Umtsetfo we-57 wanga-2002), kutawenta hulumende kutsi akhone kuchubeka nekunciphisa kubhebhetseka kwaleligciwan Ngesikhatsi iNingizimu Afrika ibukene nekwehla lokukhulu kwekwesulelana nekubhebhetseka kwe-COVID-19 kuletinyanga letendlulile, leligciwane lisachubeka nekuba nats Lapho lelive lemukela","The extension of the National State of Disaster to 15 November 2020, in terms of the Disaster Management Act, 2002 (Act 57 of 2002), will enable government to further minimise the spread of the viru",0.8173593
"[-0.21542346 -0.06963834 -0.24827388 ...  0.13498782 -0.2059053
 -0.11389238]","[-0.00188062  0.00041753  0.00621185 ... -0.00046436 -0.00340141
  0.00370504]",lokusha lokwetayelekile,new normal,0.8048897
[0.7568933  0.7768371  0.01797643 ... 1.1274481  1.2160511  1.5403368 ],"[ 1.5248436e-02  1.5677782e-02 -6.5370346e-05 ...  3.2496277e-02
  4.2403683e-02  3.0613843e-02]","kwekuhlalisana ne-COVID-19 nekucubuka kabusha kwayo lokungenteka kutsi kube khona, Ikhabhinethi iyaphindza futsi icela bonkhe bantfu balapha eNingizimu Afrika kutsi bachubeke bagcine tindlelanchubo tetemphilo tekufaka tifonyo, kukhweshelana kanye nekugeza tandla njalo-nje ngemanti nensipho noma-ke ngesibulalimagciwane lesine-alcoho Leti ngito kuphela tindlela tekuvikela letikhona tekutsi sitivikele ngato, imindeni yetfu kanye netihlobo tetfu ekutsini tingangenwa yi-COVID-19.","of coexisting with COVID-19 and a possible resurgence, Cabinet once again urges all South Africans to continue adhering to the health protocols of wearing masks, practising social distancing and frequently washing hands with water and soap or using an alcohol-based sanitise These are the only preventive measures available to protect ourselves, our families and loved ones from contracting COVID-19.",0.91308075
[0.93936235 0.1944746  3.0537496  ... 0.76371175 0.8433177  2.6516907 ],"[ 0.02443808 -0.00015067  0.09827756 ...  0.00678569  0.03038288
  0.04846868]","Ikhabhinethi ifisela bonkhe labo labangenwe nguleligciwane kufaka ekhatsi Indvuna Yetemphilo, Dk Zweli Mkhize nemkakhe, Dkt May Mkhize, kwelulama ngekushesh Ikhabhinethi iyaphindza futsi ibonga tonkhe tisebenti tetemphilo letisebenta emkhakheni longembili ngekutinikela nekutibophelela kwabo lokuholele ekutsini lelive libe nesilinganiso salabelulamako kulelive ku-COVID-19 kutsi sibe ngetulu kwe-90% kanye nekugcina silinganiso setfu salabashonako singaphasi kwe-3.",Cabinet once again wishes to thank all the frontline health workers for their commitment and dedication which led to the increase in the country s COVID-19 recovery rate to over 90% and keeping our fatality rate at,0.81161594
[0.3774259  1.8698319  1.342887   ... 0.87565947 0.5872861  0.89027953],[0.00753463 0.05924927 0.00015121 ... 0.0365916  0.0277795  0.02998834],"Kugcila kutekuphepha kwetindzawo tasemaphandleni Ikhabhinethi iwesekela ngalokuphelele umsebenti wetemaphoyisa aseNingizimu Afrika ngekubopha labo labenta emacala lamabi kabi lapha eveni letfu lokufaka ekhatsi kubulawa nekucuywa kwebalimi netisebenti tasemapulasini kulo lonkhe leliv Ummango lolimako uyincenye lenkhulu yetemnotfo wetfu, futsi-ke bugebengu lobenteka emapulasini abesabisi-nje kuphela tekuphepha kwebalimi netisebenti tasemapulasini kepha nasekubeni khona kwekudla kuleliv Hulumende uphutfumisa kufezekiswa kweLisubuciko Letekuphepha Kwetindzawo Tasemaphandleni kute kutsi kubukwane netidzingo tetekuphepha emimangweni yasemaphandleni nekwesekela kutfutfukiswa kwetenhlalo netemnotf Ikhabhinethi icela sive sonkhe kutsi selekelele Luphiko Lwetemisebenti Yemaphoyisa LwaseNingizimu Afrika (i-SAPS) ekulweni nebugebengu ngekutsi sibe incenye yetinkhundla temaphoyisa emmango kanye nekubika bugebenguu esiteshini semaphoyisa lesidvutane, sishayele inombolo yamahhala Yetekuvimba Bugebengu ku-08600 10111, sitfumele i-SMS ngekungatidzaluli kuLucingo Lwetebugebengu ku-32211 noma usebentise i-MySAPS App","Cabinet fully supports the work of our South African police in arresting those committing heinous crime in our country which includes the killing and maiming of farmers and farm workers throughout the countr The farming community is an integral part of our economy, and crime on farms poses a threat not only to the personal safety of farmers and farmworkers but also to the country s food securit",0.83958733
