ss,en,src_text,trg_text,Cosine_Score
"[ 0.4277967  -0.21874031 -0.40597832 ...  0.49040362  0.18327816
  0.13189128]","[ 0.00503822 -0.00281834 -0.00068318 ... -0.00442957  0.00066921
  0.00642761]",LEKGOTLA LEKHABHINETHI,Phase 2 Plan,0.64691013
"[ 2.0514333   0.4874564  -0.0872235  ...  0.9137879   0.73442715
  1.6068404 ]","[ 0.07401714  0.000811   -0.00038265 ...  0.02237568  0.03590756
  0.06138356]","Mengameli Cyril Ramaphosa ubite Lekgotla leKhabhinethi ngaLesine, mhla tinge-27 Bhimbidvwane 2022.","President Cyril Ramaphosa convened the Cabinet Lekgotla on Thursday, 27 January 2022.",0.81357837
"[ 0.8695833  -0.13791274 -0.21964937 ...  1.0161468   1.4892324
  1.4628093 ]","[ 0.00143415 -0.00032689  0.00118575 ...  0.0282415   0.03424306
  0.03765174]","Bewuhanjelwe baholi labamelele yonkhe imikhakha yahulumend Bebafaka ekhatsi Tindvuna, Emasekelatindvuna, Baphatsitifundza, Bacondzisijikelele kanye nebaholi beNhlangano yaseNingizimu Afrika Yahulumende Wasekhay","It was attended by the leadership structures representing all spheres of governmen They included Ministers, Deputy Ministers, Premiers, Directors-General and leadership of the South African Local Government Associatio",0.87675726
"[ 0.62059957 -0.14241056 -0.10117185 ...  0.6181223   0.29652992
  0.8115061 ]","[ 0.02685095 -0.00015406  0.00187031 ...  0.01138844  0.01715097
  0.02290567]",Mengameli umeme baholi bahulumende njengencenye yekuhlanganisa nekwenta kuphendvula kwahulumende kuhambisane,"The President invited the government leaders as part of integrating and aligning government s responses to challenges facing the country, particularly to focus urgently on addressing the triple challenges of poverty, unemployment and inequalit He called on the leaders to effect fundamental reforms to revive economic growth and create much-needed employment at a far higher rat",0.69516283
[0.569135   0.0651479  0.06974775 ... 1.3439626  0.70927453 1.1426101 ],"[ 0.00920746 -0.00015254  0.01059146 ...  0.03656062  0.0214652
  0.00985737]","netinsayeya lelive lelibukene nato, ikakhulu kusombulula tinsayeya letimkhakhamitsatfu tebuphuya, kweswelakala kwemisebenti nekungalingan Ucela labaholi kutsi bente tingucuko letibalulekile kuvusa kukhula kwemnotfo kanye nekwakha ngesivinini lesikhulu ematfuba emisebenti ledzingeka kakhul","Efforts to reduce unemployment and poverty will include a blend of increased private sector employment, publicly funded employment and expanded social protection for unemployed peopl",0.75046885
"[ 0.28702685  0.3657395  -0.30007443 ...  1.2565267   0.7616284
  0.31003913]","[ 2.21032985e-02 -5.70390948e-05 -7.45533544e-06 ...  4.93416488e-02
  3.74871343e-02  1.10074645e-02]",Mengameli ugcizelele bunkhaba nekubaluleka kweMbononchanti wa-2030 weLuhlelo Lwekutfutfukisa Lwavelonkhe kanye neLuhlelo Lwavelonkhe Lwekutfutfukisa neLuhlelo Lwekwakha Kabusha Nekubuyisa Umnotfo kusheshisa imitamo yekwenta kancono timo tebantfu baseNingizimu Afrik,The President underscored the centrality of Vision 2030 of the National Development Plan and the Economic Reconstruction and Recovery Plan to accelerate efforts to improve the conditions of South African,0.8866094
"[ 0.6821877  -0.04836431 -0.16589423 ...  0.16979182  1.1383567
  0.6911957 ]","[ 2.6167018e-02  1.9960478e-03 -2.4039236e-05 ...  1.9132359e-02
  3.4603171e-02  1.2655160e-02]","Kwengeta kulesimo setemnotfo nekuhlela kabusha tinhlaka, i-Lekgotla yeKhabhinethi iphindze futsi yakhuluma ngekutfutfukiswa kwetakhiwonchanti, kuciniseka kwemandla agezi, kwentiwa kutfutfukiswa kwetimboni kufanele simo saleli, kuhlelwa kwabusha kwemhlaba netekulima, kanye nekuhlelwa kabusha kwetinkampani tahulumend","In addition to the state of the economy and structural reforms, the Cabinet Lekgotla also discussed infrastructure development, energy security, localisation and industrialisation, land reforms and agriculture, and reform of state-owned enterprise",0.8731564
[0.950624   0.51373386 0.13459921 ... 0.38010976 0.53125703 0.7437558 ],"[ 1.9571709e-02 -6.4681415e-05  4.0949374e-03 ...  8.7237423e-03
  3.2398347e-02  3.9255220e-02]","Imitamo yekunciphisa kweswelakala kwemisebenti nebuphuya kutawufaka ekhatsi inhlanganisela yemisebenti yemkhakha lotimele, imisebenti leyesekelwa nguhulumende","The project forms part of government s commitment to bridge the digital divide, especially in rural communities, and advance the digital econom The participation of the private sector will also address the transformation of the sector by involving all relevant role players in the electronic network secto",0.7149488
"[ 0.27477708 -0.20455545 -0.11751764 ...  0.4566227   0.17006557
  0.28593227]","[ 0.00015658 -0.00280765 -0.00018848 ...  0.01440116 -0.0060758
 -0.00231897]",ngetimali kanye nekwelulwa kwetibonelelo tahulumende tekusita,discussed local government service delivery,0.7531731
"[ 0.39919636  0.02655915 -1.110643   ...  0.25297838  0.46919936
  0.3958332 ]","[ 0.03215406 -0.0057173  -0.00189529 ... -0.00540051  0.01438218
  0.02907142]","bantfu labangakacashwa,",APPOINTMENTS All appointments are subject to the verification of qualifications and the relevant clearance,0.53947985
