ss,en,src_text,trg_text,Cosine_Score
"[ 1.4399971  -0.13452606  0.14221536 ...  0.9500279   1.4751754
  1.7938005 ]","[ 0.03465604 -0.00172666 -0.00061506 ...  0.0248805   0.02856664
  0.04928175]","Kufezekiswa kwetinhlelo tahulumende letibalulekile IKhabhinethi yemukele Inkhulumo yaMengameli Jacob Zuma Yebunjalo Belive layetfule ngaLesine, mhla ti-11 Indlo","This annual celebration demonstrates the support and gratitude to the men and women of the SAND President Zuma will address the opening of the National House of Traditional Leaders in Parliament, Cape Town on 26 February 2016.",0.7559103
"[ 0.3414182   0.10901066 -0.09658791 ...  0.94094986  0.7934539
  0.70736843]","[ 1.1332962e-02  4.2694886e-04 -7.1063485e-05 ...  3.6164865e-02
  4.2570699e-02  2.4939584e-02]","Lenkhulumo ibe ngumhlahlandlela wendlelalisu lekucala kwekusebenta kwetinhlelo tahulumend Mengameli ucele hulumende, betemisebenti kanye nebetemabhizinisi kutsi basebentisane ekutfoleni tisombululo tekukhula kwemnotfo losimem IKhabhinethi iyatisekela letinyatselo tekunciphisa tindleko letimemetelwe nguMengameli, Indvuna Yetetimali letawuphindza yenabe kabanti ngato mhla tinge-24 Indlovan Inkhulumo Yemcombelelo yanga-2016/17 itawuphindza futsi ichaze kabanti ngekuphakelwa kwemitfombolusito letawucondziswa etinhlelweni letahlukahlukene tahulumende njengaloku kugcizelelwe nguMengamel IKhabhinethi yemukele imphumelelo yeMining Indaba, lebeyibanjelwe lapha eKapa kusukela mhla ti-8 kuya mhla ti-11 Indlovan Baholi labamelele umkhakha wetimayini kanye nabohulumende labanengi base-Afrika bashiyelene ngekuvisisa kwabo lokujulile mayelana nekutsi lomkhakha ungatihola kanjani tekusisa ngetimali kanye nekusebentisa lamatfuba lakhona lapha e-Afrik IKhabhinethi ikuncomile kakhulu kutinikela kwahulumende waseJapani kutsi utawukhulisa tekusisa tawo lapha eNingizimu AfrikIKhabhinethi iphindze yakucinisekisa futsi kutinikela kwayo kutsi kube nemkhakha wetimayini losimeme nalochumak Sivumelwane seLuhlakamsebenti Lwemboni Yetimayini Lesimeme sisekele imboni yetimayini kulesimondzawo lesikhona lesimatim Hulumende uyachubeka nekunika siciniseko setekulawula futsi utawucinisekisa kutsi Umtsetfosivivinyo Wetimbiwa Nekutfutfukiswa Kwemitfombolusito Yephethroliyamu, losasetandleni tePhalamende uyaphotfulwa Tincumo teKhabhinethi Letibalulekile IKhabhinethi iyivumile Inchubomgomo yekugcina Yavelonkhe Yekugembula, lebukana netinsayeya letikhinyabeta kusebenta ngemphumelelo kweMtsetfo Wavelonkhe Wetekugembula, 2004 (Umtsetfo we-7 wa-2004).","Implementation of key government programmes Cabinet welcomed President Jacob Zuma s State of the Nation Address delivered on Thursday, 11 Februar The speech set the strategic path for the implementation of government s Programme of Actio The President has called on government, labour and business to work together to find solutions for a sustainable economic growt Cabinet supports the cost-cutting measures announced by the President, which will be elaborated by the Minister of Finance on 24 FebruarThe 2016/17 Budget Speech will further map out the allocation of resources to the various government programmes as emphasised by the Presiden Cabinet welcomed the successful Mining Indaba, which was held in Cape Town from 8 to 11 Februar Leading representatives from the mining sector and several governments from Africa shared their insights into how the sector can drive investments and capitalise on the opportunities available in Afric Cabinet appreciated the commitment made by the Japanese government to increase its investment in South AfricCabinet reaffirmed its commitment to a stable and flourishing mining secto The Framework Agreement for a Sustainable Mining Industry supports the mining industry in this current difficult environmen Government continues to provide a regulatory certainty and will ensure the finalisation of the Mineral and Petroleum Resources Development Bill, which is before Parliamen 2.",0.88956046
"[ 0.6598067   0.20232974 -0.22860444 ...  1.2068113   1.284725
  2.263638  ]","[ 0.02752972  0.00907405 -0.00026526 ...  0.0191703   0.05971447
  0.0005659 ]","Lenchubomgomo seyivele seyihanjisiwe yayiswa kummango kutsi ucale inchubo yekubonisana ngay Lenchubomgomo iphakamisa tichibiyelo kuluhlakamsebenti lwesakhiwo sekulawula semabhodi etekugembula kanye nekucinisa tindlela tekuphatsa kute kuncishiswe kusetjentiswa kabi kwekugembul Loku kusebenta kumakhasino, kumabhingo, emishinini yekukhokha kanye nekubheja emahhashLenchubomgomo itakwenta kutsi Umlawuli Wavelonkhe Wetekugembula atsatse sikhundla seBhodi Yavelonkhe Yetekugembula lotawubika ngco kuLitiko Letekuhweba Netimbon IKhabhinethi ikuvumile kungeniswa kweMbiko Lomayelana Nekubuketwa Kwemnyaka Webudzala Lophasi Wekucala Kwenta Bugebengu ePhalamende, lokudzingekako kuMtsetfo Webulungiswa Bebantfwana, wanga-2008 (Umtsetfo we-75 wanga-2008).","This policy has already gone through a public consultation proces The policy proposes amendments to the regulatory structural framework of the gambling boards and strengthens the control mechanisms to minimize the abuse of gamblin It is applicable to casinos, bingo, limited payout machines and betting on horseracin",0.8305768
[0.8517089  2.1997442  0.24492176 ... 1.0318213  1.070715   1.3825178 ],"[ 0.03956304  0.05488493 -0.00020618 ...  0.03802626  0.03309692
 -0.0012136 ]",Lombiko uncoma kutsi lelive lemukele tibophelelo tetifundza kanye netemave ngemave mayelana nemnyaka lophasi webudzala wekucala kwenta bugebengu kubantfwana labaphambana nemtsetf IKhabhinethi ikuvumile kugazetwa Kwetindzawo Tekutfutfukisa Emandla Lavusetelelekako (i-REDZ).,international and regional obligations regarding the minimum age of criminal capacity of children who are in conflict with the la Cabinet approved the gazetting of Renewable Energy Development Zones (REDZ).,0.7939612
[1.727869   0.11820731 0.04312986 ... 1.1649555  1.5978035  0.84685457],"[ 0.03553234  0.00331756 -0.00036545 ...  0.04000562  0.03709861
  0.00723762]","Loku kutawuhlela kahle inchubo yekulawula, kutfolwe tindzawo lapho umoya netheknoloji yekushisa kwelilanga i-Photovoltaic ingakhutsatwa khona kanye nalapho igridi","These will streamline the regulatory process, identify geographical areas where wind and solar Photovoltaic technologies can be incentivised and where",0.8557273
"[ 0.6268154  -0.41637143 -0.17203538 ... -0.11288656  0.17615023
 -0.14742038]","[ 8.15399271e-03 -2.99037463e-04 -3.87785170e-04 ...  1.70792465e-03
  4.64182626e-03  1.24987455e-05]",lejulile,deep,0.90219676
"[ 0.18269852  0.11166377 -0.24645473 ...  1.1238071   0.76546633
  1.9922447 ]","[ 0.02404928  0.00101614 -0.000196   ...  0.03086024  0.01914801
  0.02661149]","ingacondziswa khonLama-REDZ atawusicinisekisa kuntjintjela kumnotfo lonekhabhoni lephasi, kutsi kube nentfuntfuko yesakhiwonchanti lesisheshisako, kanye nekufaka ligalelo lelibumbene kanye neluhlakamsebenti lolulawulako lolucombelekako lolunciphisa indendende yekulandzela kuhleleka kwetintfo letiphatselene netindleko tekuhambelan IKhabhinethi yatjelwa ngalamafisha mayelana naloko lokwatfolwa nguMbiko wa-2014 weSayensi yaseNingizimu Afrika, Ithekhinoloji Netinkhomba Tekwenta Lokusha weMkhandlu Wavelonkhe Wetekweluleka mayelana Nekwenta Lokush Lombiko unika tindlelamkhuba ekusebenteni kweLuhlelo Lwavelonkhe Lwekwenta Lokusha (i-NSI).","grid expansion can be directe These REDZ will ensure a transition to a low carbon economy, accelerate infrastructure development, and contribute to a more coherent and predictable regulatory framework that reduces bureaucracy related to the cost of complianc Cabinet was briefed on the findings of the 2014 South African Science, Technology and Innovation Indicators Report of the National Advisory Council on Innovatio The report provides the trends in the performance of the National System of Innovation (NSI).",0.87558514
"[ 0.37590888  0.18655947 -0.11544521 ...  0.9613859   0.42910907
  0.5786455 ]","[ 1.4341726e-02  7.1361741e-05 -1.5709584e-04 ...  1.0300881e-02
  8.2899779e-03  5.0324276e-03]","Ihlola kusebenta kanye neligalelo le-NSI etintfweni tavelonkhe letibekwe embili njengaloku kusho Luhlelo Lwavelonkhe Lwentfuntfuk IKhabhinethi ikuvumile kusetjentiswa kwebafundzisi bemfundvo lephakeme lesetitsatse umhlalaphasi kanye netisebenti tahulumende leticashwe ngalokugcwele kutsi tisebente eSikolweni Savelonkhe Sahulumende (i-NSG)I-NSG yatfulwa ngemnyaka wa-2013, kutsi itsatse sikhundla seBuholi Bekuphatsa Ummango Nekulawula Temfundvo (i-PALAMA), futsi igunyatwe kutsi itfutfukise emagugu lachubekela embili kanye nemitsetfomgomo lebusa kuphatfwa kwemmango kanye nekwenta ncono bunjalo, nekuchubekisela embili lifutse letentfutfuko yemtfombolusito lebantfu kuletikhungLesichamkelo sitawulingwa kusebenta kanye nekucala kusetjentiswa kweLuhlelo Loludzingekile Lwekutayatisa tisebenti tahulumendLendlela isita tisebenti tahulumende kutsi tibe nguletineligalelo emsebentini wahulumend Titawundlulisa sipiliyoni sato, bungcwethi, emakhono kanye nelwati lwekufundzisa kanye nekucecesha tisebenti tahulumend","Cabinet approved the use of retired and in-serving public servants as lecturers in the National School of Government (NSG).The NSG was launched in 2013, replacing the Public Administration Leadership and Management Academy (PALAMA), and is mandated to promote the progressive realisation of the values and principles governing public administration and enhance the quality, extend and impact of the development of human resource capacity in institutionThis initiative will be piloted with the implementation of the Compulsory Induction Programme for public servant This approach enables public servants to add value to the public servic They will impart their experience, expertise, skills and knowledge to mentor and coach the public servant This",0.8713907
"[ 0.5547076  -0.02386807 -0.23221456 ...  0.6892799   1.0015218
  1.8835654 ]","[-0.00066203 -0.00083058  0.00077635 ...  0.02921179  0.02100762
  0.01155693]",Lesichamukelo sitawuphindza futsi sente ncono kutsi kube nekuletfwa kwetinsitakalo kubantfu letisezingeni ngemiphumela futsi ngendlela lengabit IKhabhinethi iwuvumile Umbiko waseNingizimu Afrika Wesigaba Sekugcina,initiative will further improve in an efficient and cost effective manner the quality of the services we give to the publi Cabinet approved South Africa s Final Phase 3 Country Report on the Implementation of the Organisation for Economic Cooperation and Development (OECD) (Anti-Bribery Convention).,0.793921
"[ 0.5527752   0.1047141  -0.22624877 ...  0.8158625   0.679371
  0.59196097]","[ 1.3757963e-02 -4.8652067e-04 -3.7862923e-05 ...  5.4485374e-03
  1.3673973e-02  2.1670802e-02]","se-3 Selive lomayelana Nekucala Kwekusebenta Kwenhlangano Yetemnotfo Yekusebenta Ngekubambisana kanye Nentfutfuko (i-OECD), (Ingcugcutsela Lelwisana Nekudiza).",It assesses the performance and contribution of the NSI to key national priorities articulated in the National Development Plan (NDP).,0.6680871
