ss,en,src_text,trg_text,Cosine_Score
"[ 0.62983555 -0.05092452 -0.02384186 ...  0.17800166  0.40111145
  1.0820384 ]","[ 0.00408866 -0.00296827 -0.00060771 ...  0.00854466 -0.00353386
  0.01201626]",Tindzaba Letibalulekile Telive1.,Cabinet decisions1.,0.71515906
"[ 0.07950477 -0.26728705 -0.134674   ...  0.51194346 -0.2581675
 -0.10456769]","[-0.00100215 -0.00023527  0.00035813 ...  0.00314375 -0.00213231
  0.00239416]",Simo Savelonkhe Senhlekelele,United Nations,0.6193071
"[ 0.9212683  -0.03952689 -0.01031988 ...  0.79414964  0.4233218
  2.1157026 ]",[0.00911571 0.01664236 0.00071229 ... 0.05667283 0.01225436 0.04445189],"Hulumende waseNingizimu Afrika waphendvula kulolubhubhane lwemhlaba wonkhe lweSifo seligciwane leKhorona (i-COVID-19) ngekumemetela kutsi kube neSimo Savelonkhe Senhlekelele ngeNdlovulenkhulu 2020, ngekulandzela Umtsetfo Welulawulo Lwetinhlekelele, wanga-2002 (Umtsetfo we-57 wanga-2002).","National State of Disaster The South African Government responded to the Coronavirus Disease (COVID-19) global pandemic by declaring the National State of Disaster in March 2020, in terms of the Disaster Management Act, 2002 (Act 57 of 2002).",0.9090314
"[ 1.3527063  -0.01902612 -0.2832547  ...  0.16202988  0.4708078
  0.2365259 ]","[ 0.01808879 -0.00122687  0.00270845 ...  0.03147788  0.02680207
  0.01324926]",Loku kwenta kutsi kube nekuphendvula lokuhlanganisiwe nalokuchumene kute kusindziswe timphilo netindlela tekutiphilis,South Africa is participating at the expo with a pavilion showcasing the country s rich heritage and investment opportunitie Messages1.,0.6283811
"[ 0.6475838  -0.03576312 -0.07024013 ...  0.9348999   1.171932
  1.1904476 ]",[0.02398999 0.02160164 0.00363949 ... 0.01443391 0.0409045  0.02193539],"Lelive belisolo lilawulwa imitsetfosimiso yeSimo Savelonkhe Senhlekelele lemayelana ne-COVID-19 kusukela ngeNdlovulenkhulu 2020, ngesikhatsi iNingizimu Afrika itfola tehlakalo tayo tekucala taleligciwan Mengameli umemetele letinye tingenelelo lokuhloswe ngato kutsi kubekwe lelive esigabeni lesisha sekulawula lolubhubhane lwe-COVID-13.","From Angola to Namibia and Algeria to Guinea Bissau, Cuba played a decisive role in contributing to the liberation of these African countries from colonial occupatio Cuba has continued to consistently provide medical and other assistance to South Africa in the post-1994 period, most recently during the COVID-19 pandemic, and it is our moral obligation to show solidarity with the people of Cuba at a time when they are struggling to survive Visit by His Majesty King Letsie III",0.7570753
"[ 0.6083353  -0.0939414   0.2696281  ...  0.58157736  0.6473204
  1.0149794 ]","[ 0.02334471  0.00351321 -0.00093183 ...  0.02488109  0.01567482
  0.0411371 ]",Kuchutjelwa embili kweSimo Savelonkhe Senhlekelele kuya mhla ti-15 Mabasa 2022 kwentiwe ngesidzingo sekwengetela lomtsetfo lokhona kanye netinhlelo tekuphalala letentiwa tikhungo tembuso ngenhloso yekulungisa umtselela walenhlekelel,"Independent Municipal Demarcation Authority (IMDA) Bill of 2022 Cabinet approved the submission of the IMDA Bill of 2022 to Parliament for further processin The Bill was published for public comment in June 2020 and subsequent engagements on the comments received from the publi The Bill provides the governance regime of the IMD Its proposals include clarifying the terms of the Board members and that they are to serve on a part-time basis, except for the Chairperson who may serve on a full-time basi It also guides the IMDA on the process towards the delimiting of boundarie Upcoming event1.",0.73174226
"[ 0.8964244   0.6266947  -0.15839522 ...  1.0159358   0.86967283
  1.5671622 ]","[ 1.1471221e-02  6.1656870e-02 -1.1966804e-05 ...  1.2371000e-02
  1.7653907e-02  7.8388667e-03]","Ikhabhinethi icele kutsi kubukwe imitsetfosimiso yetemphilo yekulawula tinyatselo tekuphepha letingasito tetekwelapha njengekufaka tifonyo, kuchelelana, kunciphisa imihlangano nekugom Itasivumela kutsi sibeke tinhlelo tekuphendvula ngekuphutfuma, tinhlelo letiphutfumako naletinemphumelelo kute kuliwe nemandla e-COVID-1","It advocates for a whole of government and society approach in fighting crime and preventing violenc The ICVPS consists of six interdependent and interrelated pillars namely, (1) an effective criminal justice; (2) early interventions in preventing crime; (3) victim support interventions; (4) effective and integrated service delivery; (5) safety through environmental design and (6) active public and community participatioThe strategy acknowledges the need for complimentary interventions to address the drivers of crime such as poverty, inequality, unemployment, social welfare health and educatio It is inclusive in terms of both urban and rural areas, including traditional councils, as stakeholder",0.7411313
"[ 0.9824117   0.16693829 -0.08649716 ...  0.41853032  0.510773
  1.01815   ]","[ 1.3067288e-02 -3.6911278e-03 -6.4721971e-05 ...  1.1242074e-02
  1.9949263e-02  1.8066892e-02]",Kugomela i-COVID-19,"in collaboration with the Department of Forestry, Fisheries and the Environment",0.63683856
[0.60136133 0.06485717 0.22852264 ... 0.6460013  0.6064148  0.94105726],"[ 0.03881575 -0.00104916  0.00223682 ...  0.01076318  0.0389787
  0.01644563]","Ikhabhinethi ikhumbute bonkhe bantfu baseNingizimu Afrika kutsi bahlale bacaphelile ngobe i-COVID-19 isengakancotjwa, futsi icela labo labaneminyaka le-12 budzala nangetulu kutsi bagom Kugoma kusivikelo setfu lesincono kakhulu kuleligciwane, futsi kunciphisa bungoti bekugula kakhulu, kungeniswa esibhedlela kanye nekuf","Cuba played the critical role in assisting African liberation movements to realise their objective There was no material gain for the Cubans who came to our support, but their overriding incentive was to fight for the liberation of Southern Africa from colonial and reactionary force Then President Fidel Castro was driven by revolutionary zeal and he told his comrades they were fighting",0.7601577
[0.7726294  0.06945133 0.8483297  ... 0.16306275 1.4819375  2.3807225 ],"[ 0.03330095 -0.00173841  0.00610569 ...  0.0373515   0.05764336
  0.04848872]","Nanome kwesuleleka ngelufu kanye nekufa kwanyalo kusasephasi, kungenteka kutsi sibukane nelihlandla lesihlanu kulamaviki letak Kutivikela lokukuphela kwako lesinako bufakazi betesayensi lobukhombisa emandla emitsi yekugoma kusindzisa timphil Live letfu seligome ngetilinganisomutsi letingetulu kwetigidzi letinge-33 temitsi wekugomela i-COVID-19.","economic embargo for a decade and a hal Cuba s economic crisis has become untenable and the Cuban Government is in need of assistanc Mexico, Bolivia and Russia are among the countries which have provided humanitarian aid to ease the island s worst economic crisis in decade Cabinet this week joins in commemorating the Battle of Cuito Cuanavale in Angola that took place from 1987 to 1988.",0.72858965
