ss,en,src_text,trg_text,Cosine_Score
"[ 1.2030935  -0.23811665  0.09811419 ...  1.1594006   0.97617614
  0.90658337]","[ 0.00481429 -0.0032252   0.0074761  ...  0.01989405  0.01659052
  0.01193225]","IKhabhinethi ibambe umhlangano ngaLesitsatfu, mhla ti-14 Indlovulenkhulu 2018, eTuynhuys, eKapa","Cabinet met on Wednesday, 14 March 2018, at Tuynhuys, Cape Town",0.88610995
"[ 0.34835327 -0.13574009 -0.15407884 ... -0.10671507  0.1996996
  0.5912181 ]","[ 0.00980163 -0.0033715  -0.00078008 ...  0.00912488 -0.0017333
  0.03020795]",Tindzaba Letimcoka1.,Issues in the environment1.,0.56287014
"[ 0.31792265 -0.20151263  0.04438412 ...  0.96949625  0.5851485
  1.9189602 ]","[ 0.00364724 -0.00139606  0.01113224 ... -0.00049153  0.01567139
  0.03287255]",Kukhula kutemnotfo IKhabhinethi iyakwemukela kukhula nge- kwemnotfo nga-2017.,growth in the economy in 2017.,0.7532924
"[ 0.56672066 -0.24053326  0.2706259  ...  0.22721589  0.35063386
  1.6038828 ]","[ 4.7891098e-03 -9.0663816e-04 -5.7731067e-05 ... -4.9751177e-03
 -2.9804606e-03  1.8012233e-02]",Lokukhula kusuka ku- nga-2016.,in 2016.,0.6777581
"[ 0.34083956 -0.10096182  0.21097954 ...  0.9792141   1.0356311
  2.8906958 ]","[ 0.0193455   0.00016178  0.01474869 ... -0.0043246   0.03003909
  0.04121957]","Lokukhula kwemnotfo ngaphasi kwetimo letimatima kwetsembisa lokuhle ngelikusasa letemnotfo waleliv Letinombolo tekukhula tikhombisa kutsi umnotfo usebangeni lekwenyuka, njengaloku lihhovisi Temafa Avelonkhe lilindze kutsi umnotfo ukhule nge- kulomnyaka futsi wenyuke ngesivinini uye ku- nga-2023.","The growth figures signal that the economy is on an upward trajectory, with National Treasury expecting the economy to expand by",0.7808192
"[ 0.8052963  -0.02513656 -0.23870173 ...  1.6375892   0.31679675
  0.96902347]",[0.01190597 0.00061258 0.00152653 ... 0.0312082  0.00537025 0.02682379],"IKhabhinethi icela yonkhe imikhakha yesive kutsi yakhe etikwalelifutse lelihle lemnyaka wanga-2017, kanye nekutsi isebentisane nahulumende ekuguculeni emasu ahulumende abe tinyatselo letiphatsekako tekusimamisa kukhula kwemnotfo kanye nekudala imisebenti Tingucuko Kutemhlaba","Cabinet calls on all sectors of society to build on the positive momentum of 2017, and work with government to translate its plans into concrete action to sustain economic growth and create jobs",0.8687582
[1.1983582 0.0231612 0.2285635 ... 1.251867  1.0002408 2.18444  ],"[ 0.00956277 -0.00113584 -0.00015658 ...  0.0370468   0.02962994
  0.06152875]","IKhabhinethi iyasemukela lesishukumiso sekuchibela Umtsetfosisekelo waseRiphabhliki yaseNingizimu Afrika wanga-1996 ngenhloso yekuvumela kutsi kube nekutsatfwa kwemhlaba nguhulumende unikwe ummango ngaphandle kwesincephetel Hulumende usebente kamatima kusukela nga-1994 kubuyisela emuva lomshiyandvuku wekutsatfwa kwemhlaba ngaphasi kwekubuswa betive nelubandlulul Ngekusebenta ngekwemtsetfo, hulumende sewente lokukhulu kakhulu kucinisekisa kutsi umhlaba ukhicita ngalokuchubekako, ngaleso sikhatsi abe enta ngekushesha inchubo yekuncephetelisa labo labatsintseka ngenca yekutsatselwa umhlab Loludzaba selwendluliselwe eKomidini Lebuketa Umtsetfosisekelo, lokufanele kutsi libikele Iphalamende mhla tinge-30 Ingci 2018.","Cabinet welcomes the adopted motion to amend the Constitution of the Republic of South Africa of 1996 so as to allow for the expropriation of land without compensatio Government has since 1994 worked hard to reverse the legacy of land dispossession under colonialism and aparthei Working within the law, government has done much to ensure the continued productivity of the land, while speeding up the process of redress for those affected by land dispossession The matter has been referred to the Constitutional Review Committee, which must report back to Parliament by 30 August 2018.",0.89148295
"[ 0.5960287   0.07453229 -0.22044821 ...  1.0623164   0.9286257
  0.833125  ]","[ 0.01711157 -0.00047907  0.00105244 ...  0.034609    0.04541602
  0.04944021]","Letincomo letitawumikiswa kuLibandla Lavelonkhe kutawuya ngeluchungechunge lwemihlangano yekulalelwa kweluvo lwemmango tilandzelwe yimihlangano yelikomid IKhabhinethi icela bonkhe labo labatsintsekako kutsi baletse kuphawula kwabo ngesikhatsi salenchubo yekucocisana, lokutawuletsa tisombululo tekuchubela embili live letf Njengahulumende lonakekelako nalogcile kubantfu, bonkhe labatsintsekako kutawuboniswana nabo ngesikhatsi kwentiwa lenchub IKhabhinethi iyachubeka futsi icela imimango kutsi iyekele kungena emhlabeni ngalokungekho emtsetfwen Tsine silive lelihlonipha umtsetfo nalelitsandza kuthula letinetindlela letanele tekusombulula tinkinga, lokufaka ekhatsi indzaba yemhlab INingizimu Afrika ivule tandla kutemabhizinisi, kanye nekutjala timali kutekulima futsi nekulima kwemukelekil Kuyinshisekelo yelive laseNingizimu Afrika kutsi kube nebalimi labalimela kutsengisa kantsi lenchubo ingacinisekisa kutsi sinelinani lelikhulu lebalimi labalimela kutsengisa ngemphumelelo Umklamo Wemnotfo i-Double Drift Wildlife wemmango waseNofingxana IKhabhinethi iyakwemukela kwetfulwa kweMklamo Wemnotfo i-Double Drift Wildlife wemmango waseNofingxana, eSiciwini Sekongiwa Kwemvelo saseDouble Drift eMphumalanga Kapa yiNdvuna Yetemvelo, Dk Edna MolewLoku kufake ekhatsi nekunikwa litayitela kweLikhaya Lethu Communal Property Association (i-CPA) egameni leNdvuna Yekutfutfukiswa Kwetindzawo Tasemaphandleni Netingucuko Kutemhlaba, M Maite Nkoana-Mashaban Ummmango waseDouble Drift watsatselwa umhlaba wawo wendzawo yekuhlala neyekukhotsisa imfuyo yawo nguMtsetfo Wemhlaba wanga-1913.","The process of changing the beneficiary cards will be done in a seamless manner that will not disrupt the payment of grant All beneficiaries who receive their grants through their respective paypoints which includes commercial banks, South Post Office and other retailer Cabinet calls on those who do not have bank accounts to visit their nearest SAPO branches to open their account Cabinet has instructed the SASSA, together with the Government Communication and Information System (GCIS), to do everything possible to inform all the beneficiaries of any possible changes that may take place in the process of transition from CPS to the new hybrid mode Cabinet remains committed to ensuring government adheres to the ConCourt judgemen SASSA offices will be open and ready to process the new application Cabinet urges all members of the public, especially beneficiaries and their families, to contact SASSA on 0800 60 10 11 or visit their nearest SASSA office for more information Voter registration Cabinet joins the Independent Electoral Commission (IEC) and President Cyril Ramaphosa in thanking all South Africans who heeded the call to register to vote or to update their address details in the past weekend s voter registration driv This is a milestone in preparation for the sixth national and provincial elections expected to take place in 2012.",0.84671116
"[ 0.7119043  -0.18329172  0.08545077 ...  0.9280171   1.7839398
  1.2692531 ]","[ 0.01247145 -0.00062802  0.00193012 ...  0.01333154  0.03223038
  0.04147572]","Nga-1994, lommango wafaka sicelonkhokhelo semhlaba lowabuyiselwa nga-2012, lokwaholela ekusungulweni kweLikhaya Lethu CP Likhaya Lethu CPA lakhiwa ngemalunga la-1 500 eMmango waseDouble Drift futsi latfola tigidzi le-R6 letakhokhwa Litiko Letemvelo kutsi utfutfukise tebhizinisi yemnotfo wetemvelo lapha epulazini laseNaudeshoek (emahektha la-1 400).","Cabinet reaffirms its commitment to a solid public-private partnership as we pursue our energy transition objectives of the future and a better life for al This is needed to bring much-needed policy and regulatory certainty, and maintain South Africa s position as an energy investment destination of choice Listeriosis Cabinet extends its heartfelt condolences to the friends and family of those who lost their lives after contracting Listeriosis, and wishes those who are recuperating a speedy recover More than 180 people died and 940 cases were reported in South Afric Cabinet is encouraged by the intensive efforts by the Department of Health, the National Institute for Communicable Diseases (NICD) and the World Health Organisation to stop the listeria bacteria from spreadin To further strengthen these efforts, the Minister of Health, Dr Aaron Motsoaledi, will meet with the South African Nursing Council on Thursday, 15 March 2013.",0.7547298
"[ 0.5814738   0.07792629 -0.04348025 ...  0.7484445   0.8719784
  0.3990618 ]","[ 0.02453986 -0.00134093 -0.00038034 ...  0.029223    0.03018638
  0.01926573]",Lokubuyiselwa kwemhlaba kwasetjentwa ngekusebentisa Litiko Lekutfutfukiswa Kwetindzawo Tasemaphandleni Netingucuko Kutemhlaba I-VBS Mutual Bank IKhabhinethi isivile simemetelo lesentiwe Libhangesilulu leNingizimu Afrika lesimayelana ne-VBS Mutual Ban Lolulawulo lolucokiwe lutawusekela i-VBS Mutual Bank kutsi ilungise tinsayeya talo tekuwa nekutsi futsi lente loko lokufunwa ngummango kanye nalabo labadiphozithe ku-VB IKhabhinethi isamile ekutseni isatinikele ekuntjintjeni umkhakha wetetimali nasekucinisekini kutsi banftu labanyenti badlala indzima kuwo ngaphandle kwekufaka engotini timali tebantfu letigcinwe emabhange Umkhankhaso wekutjala timali IKhabhinethi iyawemukela umkhankhaso,VBS Mutual Bank Cabinet has noted the South African Reserve Bank announcement with regard to the VBS Mutual Ban The appointed curatorship will support the VBS Mutual Bank to restore its liquidity challenges and serve the interests of the public and VBS depositor Cabinet remains committed to the diversification and transformation of the financial sector without jeopardising the interest of the depositors,0.85479534
