ss,en,src_text,trg_text,Cosine_Score
"[ 0.3302425  -0.18914391 -0.079163   ...  0.20363139  0.50063914
  1.3973342 ]","[ 0.00310908 -0.00102875  0.00660567 ...  0.02002323  0.02405773
  0.06378352]",23 Sep 20131.,Makgatho Presidential Guest House in Pretoria on 29 September 2013.,0.63637173
[0.5546609  0.11350308 0.21215773 ... 0.8829112  0.7311736  1.1581371 ],"[ 0.02537619 -0.00099561  0.03285379 ...  0.02683424  0.03643377
  0.02504274]","Tincumo teKhabhinethi etindzabeni letigcamile kulesimo sanyaloNgaphansi kwebuholi baMengameli Jacob Zuma, hulumende ucala kusebentisa luhlelo lwetakhiwo tahulumende lolubita tigidzigidzi tetigidzi lokuhloswe kutsi luvute ematfuba emisebenti lubuye futsi luletse tinsita kubo bonkhe bantfu baseNingizimu AfrikNgekwetfula letinhlelo, hulumende wenta umsebenti wakhe wekutinikela ekwakheni ematfuba emisebenti leminyent Kusukela kwemukelwa Indlela Yekutfutfukisa Lensha kucashwa sekukhule nge-750 000, ngaphansi nje kwehhafu yalemisebenti, lecalwe kutemisebenti yahulumende, ikakhulu etikhundleni talabasebenta ngetemphilo, bothishela kanye nemaphoyisLetinhlelo tibeka embili kutfutfukiswa kwemabhizinisi lamancane lokuyincenye lebalulekile yekuvula ematfuba etemnotfIKhabhinethi iphakamisa kubonga kwayo imikhakha lebambisene nahulumende ekuphumeleliseni loku lokuchuba lesimiso lesikhulu kangaka ibuye futsi icela lokunye kubambisana lokuchubekako ekulandzeleleni imitamo kwakha ematfuba ekucashwa nekugucula umnotfo kanye nemmango wetfNjengencenye yekucala kusebentisa lesakhiwo semmango Mengameli Jacob Zuma mhla tinge-20 Inyoni 2013 utawuvula siteshi sekuphehla gezi i-Grootvlei Power Station abuye futsi ahlolo jantji wesitimela lowakhiwako eMpumalangIKhabhinethi yemukele kwakhiwa kwenyuvesi lensha iSol Plaatje University eKimberley, eNyakatfo Kapa lelindzeleke kucala kwakhiwa ekupheleni kweNyoni 2013.Leli ligcatsi lelikhulu ekukhuleni nasekutfutfukeni kwemkhakha wetemfundvo lephakeme eNingizimu Afrik Lesehlakalo lesiyincalisakuvela sakhombisa kucala ngalokusemtsetfweni kwakhiwa kwalekhempasKwakhiwa kwenyuvesi lensha kuboniwe kwabuye kwabekwa embili kuMiklamolisu Lehlanganisiwe (i-SIP 14) Likomidi Lekuchumanisa Tekwakha leLihhovisi laMengameli (i-PICC).","Cabinet s position on prominent issues in the current environmentUnder President Jacob Zuma s leadership, government is rolling out the country s multitrillion-rand public infrastructure programme aimed at unlocking job opportunities and bringing services to all South AfricanThrough these programmes government is delivering on its commitment to create more job Since the adoption of the New Growth Path employment has increased by 750 000, with just under half of these jobs, having been generated in the public service, especially amongst the ranks of health workers, teachers and the policThese programmes prioritise small business development which is an important component for unlocking economic opportunitieCabinet expresses its gratitude to those sectors who are partnering with government to implement this massive infrastructure development drive and calls for further collaboration in fast-tracking efforts to create employment and transform the economy and our societAs part of the public infrastructure roll-out President Jacob Zuma will on 20 September 2013 open the Grootvlei Power Station and inspect the railway line construction site in MpumalangCabinet welcomed the construction of the new Sol Plaatjie University in Kimberley, Northern Cape which is expected to start before the end of September 2013.",0.89206266
"[ 0.8386015  -0.1863513  -0.23356204 ...  1.0596302   1.0214466
  1.8677522 ]","[ 0.01706851  0.00133753  0.00143659 ... -0.00072114  0.03925322
  0.03281241]",Mengameli Jacob Zuma kanye neKhabhinethi yakhe utawuhlonipha takamuti letikhulile taseNingizimu Afrika eSefako,This is a major milestone in the growth and development of South Africa s tertiary education secto The sod turning event marked the official commencement on construction of the campuThe development of the new university has been identified and prioritised within the Strategic Integrated Projects (SIP 14) by the Presidential Infrastructure Coordinating Committee (PICC).President Jacob Zuma together with his Cabinet will be honouring senior citizens of South Africa at Sefako,0.68967503
"[ 1.9151826  -0.1317097  -0.23006664 ...  0.82551783  1.6949326
  1.8842782 ]","[3.3027571e-02 5.1562900e-05 1.2206264e-02 ... 2.4106154e-02 3.0331820e-02
 5.2898865e-02]",Makgatho Endlini Yetvakashi teLihhovisi laMengameli ePitoli mhla tinge-29 Inyoni 2013.,"This forms part of celebrating the contribution by our senior citizens to the development of our communities and countr This will mark the start of the Older Persons Week, ending on 6 October, which is Grandparents DaPresident Jacob Zuma will address the General Debate of the 68th Session of the United Nations General Assembly (UNGA68) in New York on 24 September 2013.This year s theme is:",0.61499554
"[ 1.0403596  -0.06922906  0.15493585 ...  0.89104086  1.4359986
  2.1687686 ]","[ 0.01818911 -0.000474    0.01415091 ...  0.01483607  0.03195215
  0.05591575]","Loku kwenta incenye yekugubha ligalelo lelifakwa takhamuti letikhulile/dzala ekutfutfukiseni imimange yetfu naleliv Loku kutawuba kutawukhombisa kucala kweLiviki Lebantfcu Labadzala, lelitawuphela mhla ti-6 Imphala, lokuLusuku LwaboGogo NaboMkhul Mengameli Jacob Zuma utawetfula inkhulumo kuNkhulumomphikiswano Jikelele Yekuhlangana Kwe-68th Kwemhlangano Jikelele Wamhlabuhlangene (i-UNGA68) eNew York mhla tinge-24 Inyoni 2013.Ingcikitsi yalomnyaka itsi:","campaign being launched on 20 September 2018 Cabinet congratulates Lucas Sithole for winning the wheelchair quad singles title at the US Open Tennis Tournament in New Yor Sithole's world ranking rose one spot to second following the victory, which was the first major International Tennis Federation title for an African and South AfricaCabinet calls on all South Africans to support our disabled athletes who continue to make our country proud by delivering a world-class performance and inspiring all of us to reach greater heightCabinet welcomes the National Broad-Based Black Economic Empowerment (BBBEE) Summit which will take place from 3 to 5 October 2013 under the theme:",0.7640705
"[ 0.74173915 -0.1581402  -0.26606262 ...  0.33110824  0.5351197
  0.6911536 ]","[ 0.00928341  0.00243953 -0.00044173 ...  0.01362708  0.02834081
  0.01764211]",I-ajenda Yekutfutfukisa Yangemuva Kwa-2015: Lokuvula Inkhundla!,The Post-2015 Development Agenda: Setting the Stage!,0.8369509
"[ 0.37010083 -0.08668905 -0.07399471 ...  0.8156226   0.73272353
  2.105731  ]","[ 2.5518833e-02 -6.0828384e-05  1.1728640e-02 ...  5.3568341e-02
  2.8512247e-02  7.4328028e-02]","kubuye kugcile elusukwini lolucondziwe lweMigomo Yemnyakankhulungwane (ema-MDG) lwanga-2015, kanye ne-Ajenda Yekutfutfukisa kuchubekela embilI-UNGA68 iniketa iNingizimu Afrika inkhundla yekusebentisa indlelalisu yetfu yekuzuza lama-MDG kanye ne-Ajenda Yekutfutfukisa Yangemuva Kwa-2015.",A Decade of Economic Empowerment .The policy instrument of Black Economic Empowerment is essentially a growth strategy aimed at broadening the economic base of the country by targeting inequality which remains the weakest point of the South African economThe Summit will assess the progress of the implementation of BBBEE following the 10 year anniversary since the enactment of the BBBEE Act in 2003.,0.7183616
[0.5159504  0.47728255 0.44914007 ... 1.0341346  0.6620787  1.0979302 ],[0.01244977 0.04320498 0.00597679 ... 0.0064013  0.02610849 0.02757445],"Kuhlanganyela kwetfu kutawubuye kumiselwe kutmfuno tavelonkhe teNingizimu Afrika nalokuphuma embili, kanye nekutinikela kwetfu kwesigodzi nekwelivekatIKhabhinethi iyasigceka kakhulu sento sekwentela phansi igridi yagezi bangeneli besitelega lesingekho emtsetfweni lokwaholela ekucisheni kwagezi kuletinye tincenye teJoz Sento lesinjena ngesikhatsi lapho khona lelive lisondzela ekusimamiseni kupakela kwalo gezi angeke singanakwa sendlule singajeziswa futsi kunale kubukwane naso ngekwemtsetfo ngalokuphelel Kukhululwa Kwetibalobalo Tebugebengu Tavelonkhe TaseNingizimu Afrika temnyaka 2012/13 kucinisekisa kukholelwa kwetfu ekutsini uma sisebentisana sitawufinyelela umgomo wetfu wemmango lokhululekile lote bugebengu, loheha lutjalomali kucinisekisa kuthula nekusimama emimangweni yetfIKhabhinethi imema bonkhe labantsintsekako kutsi bachumane ngalokwakhako naloko lokutfoliw Hulumende ukhipha letibalobalo kanye ngemnyaka kute kutsi, ikakhulu, anikeke ummango lwatiso lwakamuva mayelana nekulwa nebugebengu kulelive, kanye nekubuyeketa letinye tetindlela tekubukana nebugebeng Tibalobalo tebugebengi tibuye futsi tisetjentiswe onkhe malanga njengendlela yekulawula kukhonjwindlela kwetinhlelo teLuphiko Lwemaphoyisa LwaseNingizimu Afrika (i-SAPS).IKhabhinethi iyayincoma imitamo lengaphelimandla ye-SAPS kanye nayo yonkhe imitimba lehlelekile neyemmango lebambisene nahulumende ekulweni nebugebeng","and focusses on the Millennium Development Goals (MDGs) target date of 2015, as well the Development Agenda going forwarUNGA68 provides South Africa with a platform to advance our strategic approach towards achieving the MDGs and the Post-2015 Development Agend Our participation will also be informed by South Africa s national interest and priorities, as well as our regional and continental commitmentCabinet condemns in the strongest terms the sabotage to the electricity grid by illegal strikers that resulted in power outages in parts of Johannesbur Such acts at the time when the country is moving towards stabilising its electricity supply cannot be ignored and must be dealt with to the full extent of the laThe release of South Africa s annual 2012/13 National Crime Statistics reaffirms our conviction that working together we will reach our goal of a society that is free from crime, that attracts investment that ensure peace and stability in our communitieCabinet calls on all stakeholders to constructively engage with the finding Government releases these statistics once a year primarily to provide the public with updated information on the fight against crime in the country, as well as to review of some of the current strategies in tackling crim Crime statistics are also used daily as a management tool to guide operational plans for the South African Police Service (SAPS).Cabinet commends the tireless efforts of the South African Police Service and all organised and community bodies which have partnered with government in the fight against crim Cabinet calls upon all South Africans to join the fight against crim Working together we will ensure a South Africa were South African feel safe and securCabinet expressed its grave concern at the recent spate of gruesome road traffic accident Such accidents have left some families destitute and they also have a serious negative impact on the econom Cabinet calls upon all motorists to ensure that their vehicles are roadworthy and they take responsibility when get behind the whee To that extent Cabinet calls upon road traffic authorities to continue to main a zero tolerance towards unroadworthy vehicles and drank drivin Cabinet also calls upon pedestrians to respect the traffic lawCabinet calls on all South Africans to celebrate Heritage Day, 24 September 2013 by visiting various sites of our rich and diverse heritage across the country in celebrating our 20 Years of Freedo All South Africans, schools, businesses and communities are called upon to fly our flag high as a symbol of our celebration of 20 Years of Freedom and to support the",0.8541067
"[-0.02261963  1.8465059   0.03011055 ...  1.1460626   0.69431794
  1.2085092 ]","[-0.00083137  0.00864894  0.00981551 ...  0.03552632  0.00581339
  0.02002206]","IAKhabhinethi imema bonkhe bantfu baseNingizimu Afrika kutsi bahlanganyele ekulweni nebugebeng Ngekusebentisana sisonkhe sitawucinisekisa iNingizimu Afrika lapho khona iNingizimu Afrika itiva iphephile futsi ivikelekilIKhabhinethi ivakalise kukhatsateka kakhulu ngaletingoti temgwaco letishwacisa lugogo levele ngekulandzelan Letingoti taloluhlobo tishiye leminye imindeni indzindza futsi tinelifutse nemphumela lomubi kutemnotf IKhabhinethi imema bonkhe mashayeli betimoto kutsi bente siciniseko sekutsi timoto tabo tisesimeni lesifanele kutsi tingaba semgwacweni nekutsi futsi bashayele ngalokufanele lokunesiboph Mayelana naloko iKhabhinethi imema tiphatsimandla temgwaco kutsi tichubeke nekugcina umgomo wekungakubeketeli nakancane kushayelwa kwetimo letingekho esimeni lesifanele kutsi tibe semgwacweni kanye nekunatsa tjwala ube ushayel IKhabhinethi ibuye futsi imema nalabahamba ngetinyawo kutsi nabo bayihloniphe imitsetfo yemgwacIKhabhinethi imema bonkhe bantfu baseNingizimu Afrika kutsi bagubhe umkhosi weLusuku Lwemafa Nemagugu, 24 Inyoni 2013 ngekutsi bavakashele tindzawo tetfu letinotsile temafa nemagugu kulo lonkhe lelive bagubhe Iminyaka lenge-20 satfola Inkhululek Bonkhe bantfu baseNingizimu Afrika, tikolwa, bemabhizinisi nemimanga imenywa kutsi kutsi iphephetelise etulu umjeka wetfu njengeluphawu lwetfu lwekugubha Iminyaka lenge-20 yeNkhululeko kanye nekwesekela umkhankhaso","Corporate stakeholders, trade union representatives, political parties and civil society organisations will participate in charting South Africa s third iteration of black economic empowerment with the amended BBBEE Act and refined BBBEE Codes of Good Practic Cabinet applauds the Department of Social Development on their new service delivery improvement strategy called Project Mikondzo which will extend the reach of social services to the poor and vulnerable in every corner of South AfricDuring Social Development Month, the Department of Social Development together with its entities, the South African Social Security Agency and the National Development Agency, will continue to roll out Project Mikondzo in the 1 300 poorest wards in 23 District Municipalities as identified and prioritised by Cabine Cabinet encourages South Africans to participate in the upcoming Imbizo Focus Week between 7 and 13 October 2013.Following the success of the June 2013 National Imbizo Focus Week, this second Focus Week will provide a platform for the Political Principals to further engage with the publiThis period provides another avenue for citizens to engage face-to-face with Members of the Executive, to celebrate successes and to address challenges on implementation of government programme The venues and programme for the Week will be announced closer to the time Key Cabinet discussions and decisionsCabinet approved the National Policy on Food and Nutrition Security, the Household Food and Nutrition Security Strategy and the Fetsa Tlala Food Production interventioThe National Policy seeks to respond to the many challenges related to food insecurity in South Afric It is supported by specific intervention strategies to tackle the challenges of household food shortages as well as increase food production, so as to end hunger by 2030.",0.8544847
"[ 1.0435197  -0.3672592  -0.27182862 ...  0.06388344  0.46481127
 -0.46517688]","[ 0.02357342 -0.00152503 -0.0039668  ...  0.00395794 -0.00212351
  0.00780254]",waleSihlanu weNkhululeko,Freedom Friday,0.67666346
