ss,en,src_text,trg_text,Cosine_Score
"[ 0.3134241  -0.03253506 -0.28363165 ...  0.7091468   0.4147687
  1.4680518 ]","[ 0.04629111 -0.00193979  0.00536488 ...  0.03096706  0.01185535
  0.03526812]",Lomhlangano WeKhabhinethi Lokhetsekile wekwevidiyo-inthanethi wabanjwa ngembi kwe-Lekgotla leKhabhineth,"Statement on the virtual Special Cabinet Meeting of Tuesday, 14 September 2021The virtual Special Cabinet Meeting was held before the commencement of the Cabinet Lekgotl",0.6864325
"[ 0.21347494 -0.2757018  -0.28318393 ...  0.5008867   0.13547903
  0.41086227]","[ 0.00408866 -0.00296827 -0.00060771 ...  0.00854466 -0.00353386
  0.01201626]",Tincumo TeKhabhinethi1.,CABINET DECISIONS1.,0.8361259
"[ 0.41335744  0.16123736 -0.00371085 ...  1.0915166   1.0195764
  1.5696399 ]","[ 0.01169046  0.02254639 -0.00017604 ...  0.02520902  0.0171426
  0.03985069]",Kwelulwa kwesikhatsi kweLibalavendlela Lenhlangano Yehayidrojini i-Hydrogen Society Roadmap (i-HSRM) Ikhabhinethi ikuvumile kwelulwa kwesikhatsi se-HSRM ngeminyaka le-10 letakI-HSRM inika Lisubuciko leHayidrojini laseNingizimu Afrika lelavunywa yiKhabhinethi nga-2007 kulungiselela lelive umnotfo wehayidrojin I-HSRM yakhela etukwaloko lesekuphunyelelwe kukutfola kuleminyaka le-10 leyendlulile kulungiselela iNingizimu Afrika kutsi sale isuka ekucwaningeni nasekutfutfukiseni icale kukhicita nekutsengis Kusebenta kahle kakhulu kwe-HSRM kuhlanganisa bonkhe bucwepheshe lobuphatselene nekukhicita ihayidrojini emikhakheni yeminotfo leminyenti leyehlukene iphindze futsi icinisekise kukhula kwemnotfo lokufaka konkhe ekhats Kwenta iNingizimu Afrika kutsi ibe yindzawo yemnotfo wehayidrojini lesimeme kanye nekukhulisa timakethe tangaphandle lekungatsengiswa kuto bucwepheshe behayidrojin,The HSRM gives effect to the Hydrogen South Africa Strategy that was approved by Cabinet in 2007 to prepare the country for a hydrogen econom The HSRM builds on what has been achieved in the past 10 years to prepare South Africa to move from research and development to manufacturing and commercializatio,0.8757007
[0.6515998  0.1414715  0.02463564 ... 0.56655693 1.341016   0.9952444 ],[0.00929388 0.00427624 0.00305759 ... 0.02074056 0.02805511 0.02205473],"Kukhicitwa kwemikhicito kwehayidrojini netincenye kuleli kutawufaka sandla ekwakhiweni kwematfuba emisebenti nasekutfutfukisweni kwemakhono, kanye nekwenta kancono tingucuko kutemnotfo lokutawubese kuzuzisa umkhakha wemmango lobewukadze ute ematfuba phambilini, ikakhulukati bomake nelush I-HSRM yenta tingenelelo letitawufaka ligalelo ekuncishisweni kwemimoya lengcolisa umoya (i-GHG).","Local manufacturing of hydrogen products and components will contribute towards job creation and skills development, and also enhance economic transformation that will benefit the previously marginalised sector of society, particularly women and yout",0.85680985
"[ 0.94973665 -0.07474421  0.02229802 ...  0.9638227   1.1713687
  0.89123887]","[ 0.01839002 -0.00026125  0.00237901 ...  0.03286703  0.04346514
  0.03412109]","Emkhatsini waletinye tintfo itawenta kancono kufaka emandla agesi lovusetelwako kugridi yagesi lenkhulu futsi iphakamisa tingenelelo emkhakheni weTitfutsi Letinkhulu Talokwesindzako, lokungulokunye lokufaka sandla ekukhicitekeni kwe-GH","It will amongst others enhance the provision of renewable energy to the main electricity grid and it proposes interventions in the Heavy-Duty Transport sector, which is one of the contributors in GHG emission",0.857324
"[ 0.7305142   0.07718655 -0.01717391 ...  0.5996916   0.74752355
  1.7980301 ]","[ 0.01019048 -0.00045425 -0.000314   ...  0.02362015  0.03287164
  0.03347885]","Lelibalavendlela kuboniswene kabanti ngalo nabo bonkhe badlalindzima labatsintsekako, kufaka ekhatsi ematiko ahulumende, tifundziswa, imikhakha letimele kanye nemikhandlu yetesayens Iniketa luhlakamsebenti lwekuchumanisa kute kutsi icinisekise kuhlanganiswa bonkhe bucwepheshe lobuphatselene nehayidrojini kanye nekutfutfukiswa kwemakhono aleliv Ledokhumenti utawutfolakala kuwebhusayithi yeLitiko Letesayensi Netekucanjwa kwalokusha letsi: wwdsgoza Sivumelwane Lesichitjelwe Setekuvikeleka Kwemikhicito Yenuzi (i-CPPNM) Ikhabhinethi ikuvumile kungeniswa ePhalamende kwetetfulo tekuchitjelwa kwe-CPPNM kute kutsi ikuvume, ngekuya kweSigaba se-231(2) seMtsetfosisekelo waseRiphabhulikhi yaseNingizimu Afrika wanga-1996, lobeka kutsi:","The roadmap went through extensive consultation with all relevant stakeholders, including government departments, academia, private sector and science council It provides a coordination framework to ensure an integration of all hydrogen-related technologies and skills development for the countr The document will be made accessible through the Department of Science and Innovation website: wwdsgoza",0.8617418
"[ 0.7574267  -0.06904283 -0.25805536 ...  0.83731973  0.7398192
  1.3900375 ]","[ 0.01434228 -0.00264175  0.00033239 ...  0.00786093  0.03369476
  0.01934753]",Sivumelwane semave emhlaba sibopha Ummango kuphela ngemuva kwekutsi sivunywe ngesincumo nguko kokubili Libandla Lavelonkhe neMkhandlu Wetifundza Wavelonkhe .,An international agreement binds the Republic only after it has been approved by resolution in both the National Assembly and the National Council of Provinces .,0.8409432
"[ 0.5227722  -0.02898366 -0.15556815 ...  1.1693171   2.0224464
  2.3003044 ]",[0.0049436  0.00161944 0.00523381 ... 0.04905405 0.03925018 0.08130166],"Tichibelo letentiwa ye-Ejensi Yemhlaba Emandla e-Athomi i-International Atomic Energy Agency (i-IAEA) ticinisa kuvikeleka kwelizingancane letemhlaba kwetikhungo netisetjentiswa kanye netintfo letisetjentiselwa tinhloso tekuthul Njengelilunga le-IAEA, iNingizimu Afrika yasisayina lesivumelwane yaphindze yasilungisa nga-2003.","The amendments made by the International Atomic Energy Agency (IAEA) strengthen the global minimum physical protection of facilities and nuclear material used for peaceful purpose As a member of the IAEA, South Africa had signed this convention and subsequently ratified it in 2003.",0.8756496
"[ 0.40183777  0.0470599  -0.03084047 ...  0.78955877  1.0969115
  0.47969124]","[-0.00077359 -0.00529257 -0.00047586 ...  0.02849128  0.01656025
  0.01538793]","Letichibelo talesivumelwane ticinisa tekuvikeleka kwavelonkhe kwemave langemalunga, kufaka ekhatsi tidzingo tekuvikeleka kwetisetjentiswa nemikhicito yenuz","The amendments to the convention strengthens the national security of the member states, including the physical protection requirements for nuclear facilities and materia",0.8317619
"[ 0.7083246   0.95519364 -0.17186853 ...  0.8494094   1.7218009
  1.8440495 ]","[ 0.0200542   0.03241505 -0.0003116  ...  0.0326078   0.0549758
  0.02614421]",Tiniketa luhlu lwemacala njengekutsengwa kulamanye emave kanye nekutsengisela lamanye emave imikhicito yenuzi ngaphandle kweligunyaphambilin Kwenta kancono kusebentisana emkhatsini wemave langemalunga ekwabelaneni lwati mayelana netento letephula umtsetfo wemikhicito yenuzi Kutjintjwa kwesiphehli selucwaningo lwenuzi i-SAFARI-1 Ikhabhinethi ikuvumile kwentiwa kwemklamo wesiphehli senuzi wetinhlosonyenti kutsi utsatse indzawo yesiphehli selucwaningo ye-SAFARI-1 lengeyeNhlangano Yetemandla Enuzi YaseNingizimu Afrika (i-NECSA).,Cabinet approved the setting up of the multi-purpose nuclear reactor project to replace the current SAFARI-1 nuclear research reactor owned by the South African Nuclear Energy Corporation (NECSA).,0.8017261
