ss,en,src_text,trg_text,Cosine_Score
"[ 0.62983555 -0.05092452 -0.02384186 ...  0.17800166  0.40111145
  1.0820384 ]","[ 2.0932467e-03 -2.0482062e-04  4.8137150e-05 ...  1.0729725e-03
  1.5222376e-03  7.8740409e-03]",Tindzaba Letibalulekile telive1.,Messages1.,0.82516396
"[ 0.15573013 -0.349975    0.4736264  ...  0.05059559  0.24243425
  0.09951783]","[ 0.00778594 -0.0007077   0.00053992 ...  0.00284386  0.00279296
  0.00283432]",Temnotfo,Economy,0.9486178
"[ 0.41406575 -0.23494925  2.6403487  ...  1.295009    0.9719562
  2.8847225 ]","[ 0.01182612 -0.00174731  0.11171225 ...  0.03755266  0.03249948
  0.07145927]","IKhabhinethi ikwamukele kwehla kancane kwelizinga lekuswelakala kwemsebenti kwalelive, lokwehle nge-, kusukela ku-3 ngekota yekucala kwaba ngu-3 ngekota yesibili ya-2022.","Cabinet welcomed the slight decline in the country s unemployment rate, which dropped by percent, from 3 in the first quarter to 3percent in the second quarter of 2022.",0.8920901
[0.89817566 0.3375567  3.0398316  ... 0.69212854 0.9320864  1.2013612 ],[0.02650982 0.00206013 0.03083766 ... 0.01329854 0.01013236 0.03366211],"Letinombolo tishicilelwe kuLuklayo Ngelinani Lalabasebentako Nalabangasebenti Ngekota lolwentiwe Lubalobalo lwaseNingizimu Afrika lukhomba kutsi imisebenti leminyenti ivele kuMisebenti Yemmango Netenhlalakahle (276 000), Tekuhweba (169 000), Tetimali (128 000) kanye nakuTekwakha (104 000).","The figures published in the Quarterly Labour Force Survey by Statistics South Africa show that the biggest job gains were recorded in Community and Social Services (276 000), Trade (169 000), Finance (128 000) and Construction (104 000).",0.9023431
"[ 0.22142068 -0.26472247  2.6127458  ...  0.9933288   0.8127962
  2.3501232 ]","[ 0.003169   -0.00025772  0.06670545 ...  0.0399767   0.02630427
  0.06667893]","Linani lonkhe selilonkhe lebantfu labacashiwe libe tigidzi leti-1kukota yesibili yanga-2022, kantsi linani lebantfu labangasebenti lenyuka nge-132 000 laya kutigidzi le-ngekota yesibili yanga-2022 nakucatsaniswa nekota yaphambilin","The total number of employed persons stood at 15, 6 million in the second quarter of 2022, and the number of unemployed persons increased by 132 000 to 8, 0 million in the second quarter of 2022 compared to the previous quarte",0.908423
"[ 0.55358166 -0.15906172 -0.1030377  ...  0.73876154  1.0194805
  0.7077253 ]","[8.85718409e-03 7.08271982e-05 4.77549527e-03 ... 4.43733707e-02
 1.93800237e-02 1.29417945e-02]",Letinzuzo lesingeke sitikhukhumete ngato kodvwa letijabulisako tikhombisa kutsi imitamo leyentiwe nguhulumende nekuhlanganyela kanye nebalingani betenhlalakahle ekukhuliseni umnotfo,These modest yet impressive gains show that the concerted efforts by government and its social partners to grow the economy and create much-needed jobs are beginning to bear frui,0.8217517
"[ 0.75504667  0.50659454 -0.3059236  ...  0.28513142  0.8094093
  0.3457861 ]","[ 0.02450901  0.00874635 -0.00034558 ...  0.03672179  0.02303276
  0.02188001]",kanye nekudala imisebenti ledzingeka kakhulu seyicala kutsela titselo nyal,The SAPS are investigating the cras Cabinet wished the critically injured pilot a speedy recover,0.6395111
"[ 0.46793944 -0.17629156  0.28977224 ...  0.77611566  0.24443977
  0.9755827 ]","[ 1.9468840e-02 -4.1309548e-05 -1.3945278e-04 ...  2.2748163e-02
  1.7525762e-03  3.4885831e-02]","Lesi sitatimende lesikhombisa liciniso lelitsi nangabe sonkhe singasebenta ngekuhlanganyela ngekwemandla etfu, singatincoba letinsayeya letibukene nemnotfo wetf","This is a testament to the fact that if we all work together by harnessing our collective strengths, we can overcome the challenges facing our econom",0.8442536
"[ 0.42447978 -0.02262831  0.42015296 ...  1.2195374   1.0120928
  0.7833826 ]",[0.01218107 0.00139241 0.00065826 ... 0.02305007 0.01702972 0.01442265],"IKhabhinethi iyakucondza kukhungatseka kwebantfu baseNingizimu Afrika njengoba bashikashikeka ngekuphila kwabo kwemalanga onkhe ngenca yetindleko tekuphila kanye nelizinga lelisetulu lekuswelakala kwemisebent Njengahulumende lonakekelako, sihlala sitimisele futsi sitibophelele ekusebenteni ngekubambisana nebalingani betfu betenhlalakahle kuze kutsi sakhe likusasa lelincono lawo wonkhe umuntf Uhulumende usatibophelele ekwesekeni emabhizinisi endzawo ngekutsenga timphahla netinsita tendzawo","Cabinet understands the frustrations of South Africans as they struggle to go about their daily lives owing to the cost of living and high unemployment rat As a caring government, we remain determined and committed to working together with our social partners to build a better tomorrow for everyon Government remains committed to supporting local businesses by buying local goods and services",0.9131023
"[ 0.32544607 -0.02073152 -0.18817937 ...  0.4285288  -0.32132056
 -0.30218092]","[ 0.00317568 -0.00055323  0.00012978 ...  0.00647747 -0.00561066
 -0.00298943]",Takhiwonchanti Semphakatsi,Public infrastructure,0.8631645
"[ 2.0294156   0.173452   -0.17731485 ...  0.96508884  1.0562696
  0.7890921 ]","[ 0.03599494 -0.00082297  0.00045902 ...  0.02972131  0.04257071
  0.01080704]",IKhabhinethi ikugcekile kulinyatwa kwesakhiwonchanti lokwentiwa takhamiti taseThongathi KwaZulu-Natal ngalesikhatsi kunembhikisho wekutfola emant IKhabhinethi icele kutsi kube nekwehlisa umoya nekubeketela njengoba kuchubeka umsebenti wekubuyisela iMisebenzi Yekuhlanta Emanti eThongath,Cabinet condemned the destruction of infrastructure by Tongaat residents in KwaZulu-Natal during a protest over access to wate Cabinet called for calm and patience as work is underway to restore the Tongaat Water Treatment Work,0.8897786
[0.717743   0.10972802 0.05091269 ... 0.46731085 0.7158089  0.40095517],"[ 0.01623381 -0.00081253 -0.0003208  ...  0.03669006  0.00658506
 -0.00281108]","IKhabhinethi iyakucondza kukhungatseka kwetakhamiti lokuze kwadzingeka kutsi tisebentise emathangi emanti sikhatsi lesidze kusukela kwaba netikhukhula ekucaleni kwalomnyak Kodvwa-ke, ludlame nekutitsetsela umtsetfo akusiso sisombululo, futsi kulinyatwa kwesakhiwonchanti semphakatsi kulimata kuphela imiphakatsi yaleyondzawo","Cabinet understands the frustrations of residents who have had to use water tankers for an extended period since the flooding earlier this yea However, violence and anarchy are not a solution, and the destruction of public infrastructure only hurts local communities",0.9064164
"[ 0.35612503 -0.0657738  -0.16738859 ...  0.687356   -0.16963509
  1.0946848 ]","[ 0.0085302  -0.00073236  0.00238188 ...  0.0185788  -0.0045133
  0.02549889]",UMtsetfo Lochibiyelwe Wetinhlelo Tabomasipala Bahulumende Wasekhaya wa-2022,Local Government Municipal Systems Amendment Act of 2022,0.8613187
