ss,en,src_text,trg_text,Cosine_Score
"[ 0.24678871 -0.22037904  0.01088162 ... -0.02461916  0.39862248
  1.4747143 ]","[ 0.02357342 -0.00152503 -0.0039668  ...  0.00395794 -0.00212351
  0.00780254]",05 Sep 20131.,Freedom Friday,0.5448828
[0.4408165  0.11618435 0.01722686 ... 1.0345132  0.59072536 0.5433664 ],"[ 2.8828699e-02  1.7505744e-04 -9.3492454e-05 ...  2.7259836e-02
  4.6505842e-02  2.3183852e-02]","Tincumo teKhabhinethi etindzabeni letigcamile kulesimo sanyalo Ikhabhinethi iyakwemukela kwetfulwa kweMculu Wetemisebenti Yahulumende ubuye futsi uncome tinyonyane tebasebenti bahulumende kanye neMbuso njengemcashi kulokutinikela lokwentiwe ngaloMculLomculu ungenisa emazinga ekusebenta kutetinsita tahulumende lapho khona tinyonyane tebasebenti bahulumende tifunga ticinisekisa kutinikela kwato ekwesekeleni lamazinga ekusebent IKhabhinethi iyakubona kutsi imikhakha leminyenti kwamanje noma-ke beyiloku ikhulumisana ngemihol IKhabhinethi iyatemukela tincumo letentiwe kuleminye imikhakha futsi iyaticaphela tingcoco tekubonisana ngemiholo letisachubeka kuleminye imikhakh IKhabhinethi iyakwemukela kutsi entsandvweni yelinyenti, tisebenti tinalo lilungelo lekuteleg IKhabhinethi iyakugcizelela kutsi lilungelo lelinjalo lifanele lisetjentiswe ngendlela lete budlova kanye nekuhambisana nemtsetfo ngalokuphelelBaholi betinyonyane, bacashi kanye netinsita tetekuvikela tembuso tinesibopho sekwenta siciniseko sekutsi umtsetfo uyagcinwa, tento letibhebhetsela budlova tiyagwenywa nekutsi futsi titelega tentiwa ngekuthulIKhabhinethi imema onkhe emacembu kutsi asebentise imitamo yawo ekusombululeni tingcoco tekubonisana ngemiholo ngekushesha kute kutsi kungwenywe tincabano letitsatsa sikhatsi lesidze kusonjululw Tisombululo letifinyelelwa masinyane titawusita ekunciphiseni tindleko kutemnotfo kanye nekukhutsata kuzuzwa kwemisebenti yalelive nemigomo yekutfutfuk IKhabhinethi yemukele umhlangano lobitwa ngekutsi pheceleti, Lekgotla Wekumbiwa Kwetimbiwa Wemnyaka lebewubanjwe kuleliviki leliphelil Le-Lekgotla letfule lelinye litfuba lekutsi badlalindzima lababalulekile kulemboni yekumbiwa kwetimbiwa bachubeke nekukhulumisana mayelana nekutfola tisombululo talomphela taletinselele lemboni lebukene nat Ngaphansi kwebuholi beLisekela LaMengameli Kgalema Motlanthe hulumende naye uyachubeka nekwesekela luhlakamsebenti lwesivumelwane kanye nekuphunyeleliswa kwalo kumkhakha wekumbiwa kwetimbiwa lonenchubekela embili lengenamkhawulo nalesimem Kusachutjekwa kucondvwe kuMinyaka yeNkhululeko lenge-20 mhla tinge-27 Mabasa 2014, iKhabhinethi imema bonkhe bantfu baseNingizimu Afrika kutsi sikhumbule umlandvo wetfu sibuye futsi sigubhe kwehlukahlukana kwemasiko etfu ngeNyanga Yetemafa Nemagug Imigubho yalomnyaka itawube igujwa ngaphansi kwengcikitsi letsi:","Cabinet welcomes the launch of the Public Service Charter and commends public service unions and the State as the employer on the commitments made through this CharteThe Charter introduces service standards within the public service with public service unions pledging their commitment to support the service standard Cabinet notes that many sectors are currently or have been engaged in wage negotiation Cabinet welcomes settlements that have been reached in some sectors and takes note of continuing negotiations in other Cabinet recognises that in a democracy, workers have the right to strik Cabinet emphasises that such right must be exercised in a non-violent manner and in full compliance with the la There is a responsibility on trade union leaders, employers and the state s security services to ensure that the law is upheld, that provocative actions are avoided and that industrial action is conducted in a peaceful manneCabinet calls on all parties to use their efforts to settle negotiations as soon as possible and to avoid protracted dispute Such expeditious settlements will help to reduce the costs to the economy and promote the achievement of the county s jobs and growth goal Cabinet acknowledged the second Annual Mining Lekgotla that was held last wee The Lekgotla presented another opportunity for the key role players in the mining industry to continue engaging in finding lasting solutions to the challenges that afflict this secto Under the leadership of the Deputy President Kgalema Motlanthe government also continues to support the framework agreement and its implementation for a sustainable and stable mining",0.8725523
"[ 1.3426056   0.07895937 -0.11836831 ...  1.2599366   1.4369224
  1.2204589 ]",[0.02668949 0.00510256 0.0110136  ... 0.02760322 0.03448775 0.02951383],"Kubuyisa Emasisweni, Kubuyisela Endzaweni Lefanele kanye nekuGubha Temafa Nemagugu Etfu Laphilako .Imigubho yemikhosi yeLusuku Lwetemafa Nemagugu itawentiwa eNkhundleni Yetemidlalo eSisa Dukashe eMdantsane, kuMasipala loMkhulu i-Buffalo City, eSifundzeni saseMphumalanga Kapa mhla tinge-24 Inyoni 2013.Njengencenye yemkhankhaso weMinyaka yeNkhululeko lenge-20, tebudlelwane betekuchumana bavelonkhe butawetfula","Reclaiming, Restoring and Celebrating Our Living Heritage .The Heritage Day celebrations will take place at Sisa Dukashe Stadium in Mdantsane, Buffalo City Metro Municipality, Eastern Cape province on 24 September 2013.As part of the 20 Years of Freedom campaign, the national communication partnership will see the launch of",0.88013464
"[ 1.0700186  -0.34791604 -0.30706033 ...  0.04804704  0.47441962
 -0.4097287 ]","[ 0.0053345   0.00143149 -0.00158839 ...  0.01025887  0.01417647
  0.00136983]",Lesihlanu weNkhululeko,Removal of Adverse Credit Information Project,0.52059704
[0.48684362 0.0818988  0.26005358 ... 1.1120733  1.2084664  1.3385483 ],"[ 0.01254477  0.00256742 -0.00018715 ...  0.03315232  0.04673679
  0.05148883]","mhla tinge-20 Inyoni 2013, lokutawuniketa bantfu baseNingizimu Afrika inkhundla lapho khona batawutfokotela inkhululeko yetfu lesayilwela sayitfola kamatima kute kucinisekiswe kutsi titukulwane letitako tikhone kuzuza kuntsandvo yetfu yelinyenti letfutfukisakNgeNyoni, ngekusekela imitamo yetfu yetekuvakasha kwangekhatsi eliveni lakitsi, iKhabhinethi ikhutsata bonkhe bantfu baseNingizimu Afrika kutsi bavakashele tindzawo temagugu kute sitikhumbute ngeluhambo lwetfu lwekuya enkhululekwen Phindze futsi, kwesekelwe emafa nemagugu etfu emvelo ngekutsi kuvakashelwe tindzawo tekungcebeleka nekukhibika tavelonkhe mahhala kusukela mhla tiyi-9 kuya kumhla ti-13 Inyoni 2013 njengencenye yemkhosi wemnyaka wesiphohlongo weLiviki Letindzawo Tekungcebeleka Nekukhibika Tavelonkhe taseNingizimu Afrik IKhabhinethi ikhutsata bonkhe batali nebalondvoloti bebantfwana kutsi besekele bantfwababo mayelana nemalungiselelo eKuhlolwa Kwavelonkhe Kwemnyaka (i-ANA) letitako kutekukwati kubhala nekufundza kanye netekubala letitawentiwa emkhatsini wamhla ti-10 namhla ti-13 Inyoni 2013.Batali nebalondvoloti bebantfwana bafanele bente siciniseko sekutsi bayayibuka imiphumela ye-ANA yanga-2013 njengoba loku kulithulusi lelihle lekutfola emandla nebutsakatsaka bebafundzMayelana nemalungiselelo ale-ANA letako batali, balondvoloti bebantfwana kanye nebafundzi bayacelwa kutsi basebentise lamathulusi laniketwa Litiko Letemfundvo Lesisekel Lamathulusi atfolakala kuwebhusayithi yeLitiko letsi: wweducatiogoz IKhabhineti yendlulisa umlayeto wekwesekela emasotja Embutfo Wetekuvikela Wavelonkhe waseNingizimu Afrika latfunyelwa emphumalanga yeDemocratic Republic of the Congo kusukela mhla ti-13 Inhlaba 2013 kuya kumhla tinge-31 Indlovulenkhulu 2014.","cluster munition The ratification of the Convention is in line with South Africa s commitments to upholding human rights and humanitarian law when engaging in war far Cabinet approved the submission of the report on the Audit of Registered State Land and a desktop analysis of Private Land Ownership in South Africa, by the Chief Surveyor-General to ParliamenLand information is critical to the success of all land developments in the countr The purpose of the audit of registered state land is to determine how much land is owned by the state, what it is used for and who the occupants/users arThis will be used to enhance the integrity of the land register, which would serve as the basis for enhanced land planning and administration, including other functions relating to property portfolio management and improved delivery of service Cabinet approved the South African Mint Company s designs for the 2013 R2 (1/4 oz) commemorative 24 ct gold coin series and the 2013 R1 (1/10 oz) commemorative 24 ct gold coin serieThe design of the 2013 R2 gold coin will feature the San language and the design of the 2013 R1 gold coin will be the 3rd pollinator",0.85724986
"[ 0.4235475  -0.46578354 -0.30551976 ...  0.18948075  0.64099187
  0.39531544]",[0.01743521 0.00111866 0.00175795 ... 0.0022813  0.04356508 0.02851625],Kumenywa bantfu baseNingizimu Afrika kutsi besekele,"South Africans are called upon to support and give recognition to these soldiers who are instrumental is realising South Africa s commitment to peace, stability",0.61594117
[0.8773561  0.45874798 0.44260743 ... 1.3915397  1.8731911  1.4239012 ],"[ 1.4928221e-02 -2.7580262e-04 -1.9433166e-05 ...  3.8629793e-02
  3.8834419e-02  4.4668518e-02]","babuye bahloniphe lamasotja latikhali tekucinisekisa kutinikela kweNingizimu Afrika kutekuthula, kusimama kanye nekucinisa intsandvo yelinyenti kulelivekati le-Afrik IKhabhinethi idvumisa kubekwa esikhundleni lihhovisi laMengameli kweMn Mxolisi Sandile Oliver Nxasana sekuba Mcondzisi waVelonkhe weTekushushiswa naVasantrai Soni njengeNhloko yeLuphiko Lwekuphenya Lolukhetsekil IKhabhinethi ifisela Ummango weMajuda waseNingizimu Afrika tilokotfo letinhle tekugujwa kwemkhosi wawo we-Rosh Hashanah (kusukela mhla tisi-5 kuya kumhla tisi-6 Inyoni 2013).","and approved the recommendations of the Select Committee on Trade and International RelationThis seeks to address the issue of access to credit to those South Africans that can afford credi These are consumers who may have paid their debts in full and are in a position to afford credit but whose access is currently impeded by negative credit information on their recorThis is primarily about ensuring that the National Credit Act (Act 34 of 2005) works as intended in terms of ensuring that consumers who can afford credit can be able to access i Inaccessible or expensive credit hinders growt Access to sustainable credit market is essential to all developmental goal Cabinet approved the White Paper on Remand Detention and its introduction to ParliamenThe draft White Paper seeks to improve the management of awaiting trial detention system in South African prison The paper outlines the principles that will drive the detention management of remand detentio The report will be released through the Parliamentary proces Cabinet approved that the Convention of Cluster Munitions be sent to Parliament for ratificatio Cabinet supports the destruction of cluster munitions stocks in compliance with this ConventioIn November 2006 a United Nations (UN) conference could not reach agreement on how the adverse humanitarian impact of these weapons should be addresse This led to a group of 46 countries, including South Africa, embarking on a process outside the UN, the so-called Oslo Process, to ban cluster munitionSouth Africa together with 93 other States signed the Convention in December 2008.",0.7953005
"[ 0.3799589   0.13684854 -0.32248798 ...  1.1786183   0.8502824
  1.0869656 ]","[ 6.3679637e-03  5.6364469e-04 -6.4557338e-05 ...  2.8878139e-02
  4.2689275e-02  4.1599609e-02]","I-Rosh Hashanah ibaluleke kakhulu kuMmango weMajuda ngoba ikhombisa kucala kwenchubo yekutihlolisisa nekubuyeketa lokufikela ku-Yom Kippur, Lusuku Lwekungcwelisw IKhabhinethi ililela Indvuna Mthethwa nemndeni wakhe mayelana nekushona kwamake wakhe NkNurse Gumbi mhla titi-3 Inyoni 201 Tinkhulumiswano netincumo teKhabhinethi letibalulekile IKhabhinethi itfole umbiko mayelana nemiphumela yeLithulusi Lekuhlola Kusebenta Kwebaphatsi bematiko avelonkhe newetifundza","Rosh Hashanah has profound significance for the Jewish Community in that it marks the beginning of a process of self-examination and reflection culminating in Yom Kippur, the Day of Atonemen Cabinet expresses its condolences to Minister Mthethwa and his family on the passing away of his mother Ms Nurse Gumbi on 3 September 2013.",0.8623011
"[ 0.31318426 -0.2057262   0.104881   ...  0.1442942   0.23940076
  0.9200785 ]","[ 0.00675426 -0.00380203  0.00435897 ...  0.03231977  0.01877834
  0.01287279]",ngemnyaka wetimali 2012/13.,"On 1 August 2010 the Convention entered into forc The Convention bans the use, production, stockpiling and transfer of certain category of",0.50594044
"[ 2.5234272  -0.01538857  0.04197747 ...  0.43722937  1.2327752
  0.57024926]","[ 0.00851912 -0.00051501  0.00754069 ...  0.01318934  0.01237966
  0.05839645]",Lombiko ungulelinye lithulusi lelihlose kwenta kancono lizinga letinsita letiniketwa ngulamatik,"Key Cabinet discussions and decisions Cabinet received a report on the results of the Management Performance Assessments Tool (MPAT) of national and provincial departments for the 2012/13 financial yea The report is another tool that seeks to improve the quality of services provided by the department It assesses the four broad management areas namely supply chain management; human resource management; strategic planning and service delivery improvemen The assessment is done on three levels, self-assessment; then a moderated process by the internal audit and finally moderated by a team of independent moderatorThe report will be further unpacked by the Department of Performance Monitoring and Evaluation during a scheduled launch of the MPAT next week in Cape Tow Cabinet received and approved the first quarter reports for 2013/14 on the implementation of Delivery Agreements for the Outcome These reports will be unpacked during a planned series of media briefings for each of the 12 Outcome Cabinet noted the report from the",0.55748975
