ss,en,src_text,trg_text,Cosine_Score
"[ 0.70950204 -0.04904774 -0.11470462 ...  0.16180706  0.31327626
  0.73465294]","[ 2.0932527e-03 -2.0482007e-04  4.8137208e-05 ...  1.0729753e-03
  1.5222355e-03  7.8740353e-03]",Tindzaba letibalulekile talelive 1.,Messages1.,0.79201627
[1.5138317  0.02180813 0.02367285 ... 0.6045132  1.1518555  1.7636318 ],"[ 0.05977703 -0.00233796  0.00084099 ...  0.01490684  0.01986509
  0.01410953]",Sibonelelo Sekucedza Kukhatsateka Kwemmango (i-SRD) Lokubangwa Sifo Sekhorona (i-COVID-19),a Black Business Growth Fund and Abadali Grant (R40 million).,0.68788207
[1.4362695  0.13323675 0.2237375  ... 0.53232735 1.2617084  2.3643322 ],[0.04316645 0.02231144 0.00548791 ... 0.01761468 0.03463138 0.05011851],"Ikhabhinethi iyabubona lobumatima lobubangwe ngilobhubhane we-COVID-19 kanye nangilobudlova lobusandza kwenteka kuletinye tincenye teKwaZulu-Natali neteGauten Ngenca yaloku, bantfu baseNingizimu Afrika bayakhunjutwa kutsi kufakwa kweticelo Tesibonelelo se-COVID-19 SRD kute kusekelwe bantfu labangasebenti kuvulwe ngaLesihlanu, mhla ti-6 Ingci 2022","Coronavirus Disease (COVID-19) Social Relief of Distress (SRD) Grant Cabinet is conscious of the hardships caused by the COVID-19 pandemic and the recent public violence in some parts of KwaZulu-Natal and Gauten In this regard, it reminded South Africans that applications for the country s COVID-19 SRD Grant to support people who have no income opened on Friday, 6 August 2021.",0.8793198
"[ 0.5980011   0.01480272 -0.16319881 ...  1.2720234   1.3830799
  1.7259479 ]","[ 1.7712699e-02 -1.0651746e-03 -8.2602921e-05 ...  4.5785785e-02
  5.6335744e-02  6.0608264e-02]","I-Ejensi Yekuvikeleka Kwemmango YaseNingizimu Afrika (i-SASSA) ivule tindlela letinsha lekungatfunyelwa ngato ticelo ngekusebentisa i-govchaapp ne-Facebook Messenger, kungeta kulewebhusayithi yayo letsi: https://srsassgoza noma ngekusebentisa i-WhatsApp kulenombolo letsi-082 046 8553","The South African Social Security Agency (SASSA) has opened new channels where applications can be submitted via the govchaapp and Facebook Messenger, in addition to its website: https://srsassgoza or through WhatsApp on 082 046 8553.",0.921752
"[ 0.6071303  -0.22612655  2.0090284  ...  0.94433635  0.9559158
  1.129601  ]","[ 0.02149951 -0.00084548  0.00032628 ...  0.04155799  0.03477665
  0.03509278]",Bantfu labasemkhatsini kweminyaka le-18 nale-60 labangakutfoli kusekelwa kwetetimali kwanoma ngabe nguluphi luhlobo bangafaka ticel Lemali yesondlo le-R350 ngenyanga iyindlela lemcoka yekuvikela imindeni lebeyingahle ibe esimeni lesibucayi ngenca yebuphuya nekweswela umsebent 2.,People between the ages of 18 and 60 who have no financial support of any kind should appl The R350 per month grant is an important safety net for families who would otherwise be devastated by the scourge of poverty and unemployment Energy,0.8685534
"[ 0.29139867 -0.37783524 -0.04087286 ...  0.04773244  0.2424718
 -0.07281625]","[ 0.06666877 -0.00088927 -0.00143237 ...  0.0011933   0.01536643
  0.00430065]",Temandla,Abadali,0.64720446
"[ 0.80371964 -0.12536561  0.11054297 ...  0.50498486  1.0187739
  1.5600848 ]","[ 0.03495074 -0.0014866   0.00161501 ... -0.00096449  0.0158779
  0.01493285]",Ikhabhinethi iyakwamukela lokushicilelwa kwetinchubomgomo emiculwini yahulumende lokwenteke kuleliviki lokutakwandzisa kukhicitwa kwagezi lokhona nyalo lolimegawathi (MW) linye ukhushulwe ube ma-MW lali-100.,"Cabinet welcomed the gazetting this week of the regulations that increase the threshold for embedded generation from the current one megawatt (MW) to 100 M In June 2021, President Cyril Ramaphosa announced the amendment of Schedule 2 of the Electricity Regulation Act, 2006 (Act 4 of 2006) to increase the National Energy Regulator of South Africa s licensing threshold for embedded generation projects to allow for more private generation of electricit Companies in energy-intensive sectors will now be able to",0.77692044
[1.1928706  0.18005817 0.0377036  ... 1.2860861  0.8359092  0.92980224],"[ 0.00126409  0.0124476  -0.00023772 ...  0.03898012  0.02725114
  0.03003212]","Ngenyanga yeNhlaba 2021, Mengameli Cyril Ramaphosa wamemetela lesichibiyelo Seshejuli ye-2 Semtsetfo Wekulawula Tindzaba Tegezi, wemnyaka we-2006 (Umtsetfo We-4 Wemnyaka we-2006) kute Umtimba Wavelonkhe Wekulawula Temandla Eningizimu Afrika ukhulise umkhawulo wekuniketwa kwemalayisensi kumiklamo yebakhiciti labatimele kute bavunyelwe kutsi bangete linani labo lekukhicita gez Tinkapani letikumikhakha lesebentisa kakhulu emandla nyalo setitawukhona kutikhicitela gezi wato ngaphandle kwekutsi tibe nelayisens Lamandla lamasha ekukhicita atawukhulisa emazinga ekutfolakala kwagezi ngekunciphisa kuncika kuloluchungechunge lwemalayini agezi wemmango futsi atawuvula ematfuba elutjalomali kumkhakha lotimele","Bolstering Productive Capacities in the Face of the COVID-19 Pandemic for Inclusive, Sustainable, Economic and Industrial Transformation .The summit took stock of progress made in promoting and deepening regional integration in line with the SADC Regional Indicative Strategic Development Plan 2020-2033 Cabinet affirmed South Africa s commitment to the region s integration and industrialisation, particularly to aid SADC s recovery from the COVID-19 pandemi Working together, the southern African region will emerge stronger as we mobilise our industrial sectors towards rebuilding our economie Cabinet Decision1.",0.7781923
"[ 1.8560147   0.23291102 -0.09811149 ...  0.53398544  1.208444
  0.7211817 ]","[ 0.05557413 -0.00036714  0.029558   ...  0.00935029  0.02767269
  0.01969114]","Sikhwama Sekusekela Kuvuselelwa Kwemnotfo Ikhabhinethi yenta lubito kuwo onkhe emabhizinisi latsintsekile ngalobudlova lobusandza kwenteka KwaZulu-Natali naseGauteng kutsi afake ticelo tekwesekelwa ngekubolekwa imali yetimboni lenganayo intalo yekubolekwa, lemabhiliyoni la-R lengaphansi kweSikhwama Sekusekela Kuvuselelwa Kwemnotfo leniketwa nguhulumend","Economic Recovery Support Package Cabinet called on all eligible businesses affected by the recent civil unrest in KwaZulu-Natal and Gauteng to apply for industrial loan support at zero-percent interest, under the R-billion Economic Recovery Support Package offered by governmen",0.8952296
"[ 0.35752207 -0.32652152 -0.13013245 ...  1.1539912   0.64496106
  0.63786006]","[ 0.01167811 -0.00174598 -0.00081107 ...  0.02826171  0.00939483
  0.01349062]","Litiko Letekuhwebelana, Letimboni, Neletekucudzelana (i-DTIC) kanye netikhungo talo tekutfutfukisa umnotfo","The Department of Trade, Industry and Competition (the dtic) and its development finance institutions",0.8766778
