ss,en,src_text,trg_text,Cosine_Score
"[ 0.62983555 -0.05092452 -0.02384186 ...  0.17800166  0.40111145
  1.0820384 ]","[ 2.0932467e-03 -2.0482062e-04  4.8137150e-05 ...  1.0729725e-03
  1.5222376e-03  7.8740409e-03]",Tindzaba Letibalulekile Telive1.,Messages1.,0.82516396
"[ 0.29139867 -0.37783524 -0.04087286 ...  0.04773244  0.2424718
 -0.07281625]","[ 0.00733842  0.00035684 -0.0007631  ... -0.00269579  0.00484391
  0.00118707]",Temandla,Energy,0.81756616
"[ 1.0669676  -0.00350676 -0.21854202 ...  1.1350437   1.4558921
  1.8918741 ]","[ 0.00868958 -0.00133059 -0.00015875 ...  0.01887703  0.03312779
  0.03784333]","Ikhabhinethi iyakwamukela lokungenelela lokwentiwe nguhulumende lokutawubukana nalenhlekelele yagezi waleliv Letinyatselo letibanti titawuvula indlela letawucedza loluhlelo lwekucishwa kwagezi ngenhloso yekuwonga, titawugucula lomkhakha wetegezi futsi titawenta kutsi kuphumelele loluhlelo lwesikhatsi lesidze lwekutfolakala kwagez","Cabinet welcomed the interventions introduced by government to address the country s energy crisi The far-reaching measures pave the way to reduce load-shedding, transform the electricity sector and achieve long-term energy securit In supporting the energy grid and helping our country through its constrained electricity supply, we need to reduce our nation s energy consumption by 600 megawatts over the next three month",0.80114263
"[ 0.56772846 -0.23219194  0.32218146 ...  0.9535025   1.3007606
  2.3246284 ]","[ 0.01355655 -0.00119664  0.00918719 ...  0.03502135  0.01392303
  0.02498284]","Kute sisekele legridi yagezi nekusita live lakitsi kulokucindzeteleka kwekuphakela kwagezi, kufuneka sinciphise kusebentisa gezi wesive sakitsi ngema-megawatts la-600 kuletinyanga letitako letintsatf",Households can play their part in conserving energy by switching off all non-essential lighting and high-energy appliances during peak demand time Businesses are encouraged to adopt more energy-efficient production technology and participate in initiatives to reduce electricity deman 2.,0.7032728
"[ 0.8399499  -0.035682    0.16816454 ...  1.0346619   0.99321836
  0.41307476]","[ 0.01786381 -0.0010023   0.00711892 ...  0.00792481  0.0439273
  0.02637644]",Imindeni nayo ingadlala yayo indzima yekonga gezi ngekucisha onkhe emalambu langakabaluleki kanye netintfo tagezi letisebentisa gezi lomnengi ngetikhatsi gezi lasetjentiswa kakhulu ngat Emabhizinisi ayagcugcutelwa kutsi alandzelele bucwepheshe lobunendlela lekahle kakhulu yekukhicita gezi nekutsi afake sandla kumitamo yekunciphisa kusetjentiswa kakhulu kwagez,"Cabinet welcomed the progress made under Operation Vulindlela to clear bottlenecks across the energy, telecommunications, and water and tourism sectors to revive the econom Nine out of the 26 structural reforms have been achieved, with 11 reforms making good progres Successes include increasing the licensing threshold for embedded generation, the corporatisation of the Transnet National Ports Authority, release of the revised critical skills list and the implementation of the e-Visa system in 14 countries, including major new tourist markets such as China, India, Kenya and Nigeri 3.",0.72814447
"[ 0.6324423  -0.15565805 -0.00513324 ... -0.2516899   0.764284
 -0.31539032]","[ 0.08731957 -0.00162307 -0.00025379 ... -0.00182338  0.03215468
 -0.00266551]",I-Operation Vulindlela,Operation Vulindlela,0.64441234
"[6.5771359e-01 1.1646111e-04 9.5706575e-02 ... 9.2093277e-01 8.5299420e-01
 9.4644004e-01]","[ 0.0504907   0.00303153 -0.00010855 ...  0.03138356  0.04471914
  0.02463565]","Ikhabhinethi iyakwamukela loko losekwentiwe ngaphasi kwaloluhlelo lwe-Operation Vulindlela lekucedza kusalela emuva kwemsebenti kulemikhakha yetegezi, yetekuchumana, neyetemanti netekuvakasha kute kuvuselelwe umnotf","The Sedibeng District has made progress in operationalising the Vaal River Special Economic Zone (SEZ), which holds potential for the reindustrialisation of the region, province and countr The Vaal River SEZ plans to host the following critical sectors: The new Vaal River Smart City; Green Hydrogen Innovation Hub; cannabis hub; agro-logistics; aerotropolis; aerodrome; air freight and the revitalised steel manufacturing secto",0.75432515
[1.3726217  0.03138895 0.5814796  ... 0.57495093 1.2495121  0.30779392],[0.01313657 0.00119977 0.00310225 ... 0.02653835 0.01716181 0.00965106],"Tiyimfica kuleti-26 tindlela tekuvuselela umnotfo lekuphunyelelwe kuto, leti-11 tikhomba inchubekela embili lenhl Leti lekuphunyelelwe kuto tifaka ekhatsi kukhulisa umkhawulo lobekiwe wekukhishwa kwemalayisensi ekukhicita gezi, kugucula nekuhlela kabusha Luphiko Lwavelonkhe Lwemacweba aka-Transnet, kukhishwa kweluhlu lolusha lwemakhono labucayi","The summit considered dialogue reports from the nine provinces on their challenges, which included access to funding, regulatory issues, transformation of the social sector with a view to fostering a state-civil society partnership to address challenges related to poverty, inequality and unemploymen",0.75101614
"[ 0.6689772  -0.2317552  -0.10483971 ...  0.9798498   2.5010731
  0.8577464 ]","[ 0.03000059 -0.00232861  0.00268877 ...  0.03451397  0.06081609
  0.02649078]","nekusebentisa luhlelo lwe-e-Visa emaveni la-14, lafaka ekhatsi timakethe letinsha tetekuvakasha letifana neChina, i-India, iKenya neNigeri",Lapse of the National State of Disaster (NSoD) Cabinet approved the lapse of the National State of Disaster (NSoD) that was declared following the devastating floods in the Eastern Cape and KwaZulu-Nata,0.68141246
[0.8518917  1.0986785  0.3810033  ... 0.08930065 0.61663234 0.25850743],"[ 0.03439941  0.00342056 -0.00047382 ...  0.04426299  0.04259003
  0.0051991 ]",Budlova lobubhekiswe Kubulili lobutsite Nekubulawa kwalabasikati (i-GBVF),District Development Model (DDM) Presidential Imbizo in Gauteng,0.61283255
[0.34721258 1.5437831  0.0209689  ... 1.0374615  1.1328237  1.3844663 ],[0.01474056 0.06153791 0.00449808 ... 0.01290677 0.03235609 0.03776195],"Ikhabhinethi ivakalise kukhatsateka kakhulu ngalokudlengulwa lokusandza kwenteka kulabasikati eKrugersdorp, eGauten Letento letimbi nekuhlukunyetwa kwalabasikati tibukela phasi indlela lesiphilisana ngay Ikhabhinethi iphindze yancoma kakhulu Tembutfo Wetemisebenti Yetemaphoyisa AseNingizimu Afrika ngalokushesha abophe linani lelitsite lebasolwa labatsintsekako kulelicala lelisabekak",Gender-based violence and femicide (GBVF) Cabinet expressed outrage at the recent brutal rape of eight women in Krugersdorp in Gauten These vile acts and abuse against women undermine our social fabri Cabinet further commended the South African Police Service for their swift arrest of a number of suspects in connection with the heinous crim,0.86996365
"[ 1.0421019   0.05148574 -0.19711144 ...  1.773328    1.3884944
  0.98292786]",[0.01991448 0.03550068 0.00110465 ... 0.04262127 0.03764132 0.01483516],"Ikhabhinethi icela imimango kutsi isebentisane nema-ejensi etemtsetfo ngekutsi yabelane nganoma ngiluphi lwatiso noma ngekubika imikhuba lesolekekay Ngekusebentisana, singenta kutsi imimango yakitsi ibe ngulephephile ebantfwaneni nakulabasikat","Cabinet appealed to communities to work with law-enforcement agencies by sharing any information or reporting suspicious activitie Working together, we can make our communities safer for women and childre",0.86847365
"[ 0.9710098   2.2718573  -0.17273104 ...  1.0947831   0.6440632
  1.4909779 ]",[0.027019   0.05742055 0.00033026 ... 0.02129686 0.02284773 0.0262698 ],"Wonkhe umuntfu waseNingizimu Afrika unemsebenti wekulwa nalabo lababhebhetselisa budlova ngendlela lelandzela umtsetf Bika ngato tonkhe tigameko letimayelana ne-GBVF esiteshini semaphoyisa sangakini noma ushayele lenombolo yamahhala Yekulwa Nebugebengu letsi: 0860 01 0111, kuSikhungo Savelonkhe Semiyalo nge-GBVF letsi: 0800 428 428 noma Inombolo Yekulwa Nebudlova Betebulili letsi: 0800 150 150.","Every South African has a duty to act against perpetrators of violence within the ambit of the la Report all GBVF-related incidents to a local police station or call the toll-free Crime Stop number: 0860 01 0111, the National GBVF Command Centre: 0800 428 428 or Stop Gender Violence Helpline: 0800 150 150.",0.92200416
"[ 0.4718111  -0.16819704  0.14235646 ...  0.43952817  0.24178489
  0.4519902 ]","[ 0.00541374 -0.0019694  -0.00156499 ... -0.00135649  0.00336086
  0.01254619]",Inyanga Yabomake,Appointments1.,0.5954168
"[ 0.7988511  -0.2101959   0.1284729  ...  0.54104495  1.6029304
  0.44870138]",[0.02988679 0.00032865 0.00403431 ... 0.03133727 0.03124739 0.01735025],Ingci yinyanga yemnyaka yabomake lapho khona kubungatwa bomake labadlala indzima kulomzabalazo wenkhululeko kanye nabo bonkhe bomake emangwen,Women s Month The annual Women s Month in August pays tribute to women who participated in the liberation struggle and all women in our societ,0.78364414
"[ 0.6446158  -0.21715254 -0.1096345  ...  0.39538348  0.2795146
  1.2803204 ]","[ 0.01367971 -0.00011577  0.00432574 ...  0.0033918   0.00649876
  0.02910258]",Inyanga Yabomake yalomnyaka itawubungatwa ngaphasi kwalesihloko lesitsi:,This year s Women Month is being celebrated under the theme:,0.81283844
"[ 0.59924734 -0.28324452 -0.03163444 ...  0.7963239   1.2099586
  0.6647141 ]","[ 0.02510119 -0.00182033  0.00284723 ...  0.03243877  0.03609064
  0.01332148]",Emalungelo Abomake Kutenhlalo Netemnotfo Nekutfutfukiswa Kwabo: Kuphindza Sakhe Kancono Kute Sitfutfukise Bomake Bakhone Kumelane Nebumatima .,Women s Socio-Economic Rights and Empowerment: Building Back Better for Women s Improved Resilience .,0.84221756
[0.5417547  0.7244126  0.2945549  ... 0.49245858 1.4461563  1.5546917 ],[0.00898412 0.0009793  0.00214096 ... 0.02918073 0.00901757 0.05108348],Labomake labangetulu kwe-20 000 labamashela e-Union Buildings ePitori mhla ti-9 ngemnyaka we-1956 bafaka sandla ekucinisekiseni kutsi kulingana ngekwebulili nekutfutfukiswa kwabo kutawuhlala kuyintfo lemcoka lecaliswa embili kuNingizimu Afrika Yentsandvoyelinyent,"The over 20 000 women who marched to the Union Buildings in Pretoria on 9 August 1956 contributed to ensuring that gender equality and empowerment remains a key priority in a democratic South Afric Their brave actions inspired women in general to take their rightful place in Parliament, government and civil society, and we are constantly building on these advances since gaining freedom in 1994.",0.79994756
"[ 0.3599915   0.14889061 -0.05839129 ...  2.0052936   0.8805837
  1.9195366 ]","[ 0.02713875 -0.00030493 -0.00023843 ...  0.05028959  0.01074388
  0.02832018]","Letento tabo tekungasabi tagcugcutela bomake jikelele kutsi batsatse indzawo yabo lefanelekile ePhalamende, kuhulumende kanye nakutinhlangano temmango, futsi sisachubeka njalo nekwakha kuloku losekwentiwe kusukela kwatfolakala inkhululeko ngemnyaka we-1994.","Leave no one behind , President Cyril Ramaphosa led the delegation of senior officials from the national, provincial and local government South Africans in their various formations and sectors were mobilised to act together against rising levels of poverty and destitution caused by the challenging economic condition",0.73950416
"[ 0.27007434 -0.6036196  -0.5239338  ...  0.27746016  0.15041345
  0.35120165]","[ 0.01542352  0.00029026 -0.0007445  ...  0.00262362  0.01574795
  0.00344688]",Sikhumbuto SaseMarikana,Magesh,0.56172705
"[ 0.8428419  -0.15130122  0.11566374 ...  1.2926276   1.6482925
  1.8772728 ]","[ 0.02242923 -0.00049895  0.0136848  ...  0.07125395  0.06164145
  0.06033292]","NgaLesibili, mhla ti-16 Ingci 2022, hulumende uhlanganyele naso sonkhe sive sakitsi kukhumbula ingoti leyenteka eMarikana eNyakatfo Nshonalanga ngemnyaka we-2012.","Marikana commemoration On Tuesday, 16 August 2022, government joined the rest of the country in remembering the tragedy that unfolded at Marikana in North West in 2012.",0.8552306
"[ 1.0687134   0.15913762 -0.292552   ...  1.0802402   1.514853
  1.5741439 ]","[ 0.00892405 -0.0019373  -0.00257329 ...  0.02157     0.0276023
  0.04044768]","Buhlungu lebaviwa basebenti, imindeni yabo kanye naso sonkhe sive sakitsi butawuhlala bugcilile emlandvweni wetf","The pain felt by the workers, their families and the nation at large would forever be entrenched in our histor",0.8246887
