ss,en,src_text,trg_text,Cosine_Score
[0.9595099  0.09415157 0.16672266 ... 0.9716777  1.4492401  2.1266155 ],"[ 0.02508908 -0.00085161  0.0106153  ...  0.04813345  0.04238714
  0.05191562]","Tincumo teKhabhinethi Letibalulekile IKhabhinethi itivumile tinhlelo tekucalisa nge-Operation Phakisa Mining Lab, letawubuka luhlu lwetinkinga letiphatsekako letikhinyabeta kukhula nentfutfuko letinelifutse kulomkhakh I-Mining Lab itawuhlanganyela ekusunguleni tinhlelo letitawucedza letinsayey Kuhlelwe i-Mining Lab yemaviki lamane letawuba ngeMphala 2012.","Key Cabinet decisions Cabinet approved the plans to set up the Operation Phakisa Mining Lab, which will identify a set of concrete problems that are limiting the growth and developmental impact of the secto The Mining Lab will also collaboratively develop plans to overcome these challenge A four-week Mining Lab is scheduled for October 2012.",0.8882951
"[ 0.5675926  -0.19566146 -0.16898216 ...  0.3969757   0.9197607
  3.3442345 ]","[ 0.02796023 -0.00469652  0.00274448 ...  0.01417854  0.02226625
  0.09790619]",IKhabhinethi ikuvumile kushicilelwa kwekuphawula kwemmango mayelana ne- Biodiversity Economy Strategy yesikhashan Lendlelalisu itawutsatsa sikhatsi seminyaka le-14 lesiphela ngemnyaka wa-2030.,Cabinet approved the publishing for public comments of the draft Biodiversity Economy Strateg The strategy covers the period of 14 years ending 2030.,0.8712965
[0.497233   0.25026613 0.8144564  ... 1.2057767  1.2708067  1.6015006 ],"[ 2.0959213e-02  7.4210027e-03 -8.0379963e-05 ...  1.0784602e-02
  1.7261453e-02  3.5997752e-02]","Lendlelalisu ihlose kukhulisa ligalelo letilwane netitjalo kuSambakhulu Semkhicito Wasekhaya kepha kube kuchubeka kongiwa kwenhlalomphilo yalokuphilako kwalelivEmkhatsini waletinye tintfo, kutawugcilwa ekugcugcuteleni kukhula kumkhakha wetilwane tasendle kanye nemkhakha wetekuvakasha lokusekela imvel IKhabhinethi ikuvumile kushicilelwa kwekuphawula kwemmango mayelana neluhlaka lwesikhashana kanye nendlela yekuhlela Ligalelo Lelihloswe yiNingizimu Afrika","The strategy seeks to increase biodiversity s contribution to the Gross Domestic Product whilst conserving the country s ecosysteIt will among other things, focus on enhancing growth in both wildlife and ecotourism sector Cabinet approved the publishing for public comments of the draft framework and approach for the formulation of South Africa s Intended Nationally Determined Contribution for consultation with stakeholders ahead of its submission to the United Nations Framework Convention on Climate Change (UNFCCC).The framework once fully consulted will form of the legal agreement under the UNFCCC, which will be adopted in Paris, France in December 201 BillsCabinet approved the publishing of the following Bills for public comments: Border Management Agency",0.8185192
"[ 0.43282428  0.14572607 -0.29163426 ...  0.89711547  0.30807945
  0.7523481 ]","[ 1.5839282e-02 -2.0358700e-04 -1.8761990e-05 ...  1.7927459e-02
  1.1023868e-02  3.2232571e-02]","lekutawuboniswana ngalo nalabatsintsekako ngembi kwekutsi lungeniswe ku-United Nations Framework Convention on Climate Change (i-UNFCC).Loluhlaka nasekubonisenwe ngalo ngalokuphelele, lutawuba sivumelwane semtsetfo ngaphasi kwe-UNFCC, lolutawumukelwa eParis, eFrance ngeNgongoni 201 ImitsetfosivivinyoIKhabhinethi ikuvumile kushicilelwa kwaleMitsetfosivivinyo lelandzelako kutsi ummango uphawule: Umtsetfosivivinyo We-ejensi Yekulawulwa Kweminyele (i-BMA), wa-2015, lohlose kumisa i-BMA letawusimamisa kuwela umnyele lokuphephile, kuhambisa ngemfanelo kuhwebelana kanye netekuphepha tavelonkhe, kungcikitsi yesifundza saseNingizimu Afrika, tibophelelo tase-Afrika netemave ngemavLomtimba munye wemandla locinisekisa kugcinwa kwemtsetfo eminyeleni wenta kutsi kuniketwe tinsitakalo letingabiti kanye netekuphepha lokusezingeni lelisetulu kanye nekulawulwa kweminyel Umtsetfosivivinyo Webakhoseli Wekuchibiyela, wa-2015, lohlose kutsi kube nenchubo lenemphumelelo yekusetjentwa kweticelo talabafuna kukhoseliswIKhabhinethi iphindze futsi yakuvuma kungeniswa ePhalamende kwaleMitsetfosivivinyo lelandzelako: Hulumende Wasekhaya: Umtsetfosivivinyo Welukhetfo Wekuchibiyela, wa-2015, lochibiyela UMtsetfo Wamasipala Welukhetfo: Hulumende Wasekhaya, 2000 (Umtsetfo we-27 wa-2000).Letichibiyelo tibukana netindzaba tekucinisekisa kutsi kuba nekulungiselela kanye nekuchuba ngemphumelelo lukhetfo lwahulumende wasekhaya lwa-2014.","(BMA) Bill, 2015, which seeks to establish the BMA that will balance secure cross-border travel, trade facilitation and national security imperatives, within the context of South Africa s regional, African and international obligationThis single authority for border law enforcement provides the potential for more cost- effective services as well as enhanced security and management of the border environmen Refugees Amendment Bill, 2015, which seeks to create a more efficient and effective functioning application process for asylum seekerCabinet further approved the submission of the following Bills to Parliament: Local Government: Municipal Electoral Amendment Bill, 2015, which amends the Local Government: Municipal Electoral Act, 2000 (Act 27 of 2000).The amendments address issues with a view to ensuring smooth preparation and execution of the 2016 local government election Unemployment Insurance Amendment Bill, 2014.",0.83610845
"[ 0.7284924   0.11228208 -0.19160081 ...  0.3698289   0.42408183
  1.5587353 ]","[ 3.6818612e-02 -1.6760241e-03  3.6536192e-05 ...  5.5382604e-04
  2.1202857e-02  1.1231975e-03]","Umtsetfosivivinyo Wemshwalensi Wekusita Labangasebenti Wekuchibiyela, wa-2014.",International Year of Light and Light-based Technologies .,0.59820485
[0.5948663 0.3561542 0.258874  ... 1.1373731 1.4798601 2.4313989],"[ 2.4219821e-03  5.2316701e-03 -3.1777021e-05 ...  3.7632748e-02
  2.1844268e-02  8.0382228e-02]","Lesi sichibiyelo sesibili seMtsetfo Wemshwalensi Wekusita Labangasebenti wa-2001 (Umtsetfo we-63 wa-2001).Nangabe Lomtsetfosisekelo sewuphasisiwe, emkhatsini waletinye tintfo utakwandzisa sikhatsi sekukhokhelwa kwetinzuzo kulowo lokhokhako kusukela etinyangeni letisiphohlongo kuya kuleti-12 kanye nekwandzisa sikhatsi lokhokhako langafaka ngaso sicelonkhokhelo kusukela etinyangeni letisitfupha kuya kuleti-1 Imikhosi letako IKhabhinethi iyivumile ingcikitsi Yenyanga Yabomake ya-2015:","This is the second amendment to the Unemployment Insurance Act, 2001 (Act 63 of 2001).Once the Bill is passed, it will amongst others extend the period of payments of benefits to the contributor from eight to 12 months and extend the period in which a contributor can lodge a claim from six months to 12 months Upcoming events Cabinet approved the 2015 Women s Month theme:",0.9035418
"[ 0.5985014  -0.20922509 -0.07617886 ...  0.5197      1.0579686
  1.0893341 ]","[ 0.00987816 -0.0045148   0.00172674 ...  0.00787339  0.02230072
  0.03627593]","Bomake, Bahlangene Ekuchubekiseleni iNingizimu Afrika Embili","Women, United in Moving South Africa Forward",0.83144027
"[ 1.134835   -0.05740365  0.1848071  ...  1.0226957   0.80185413
  2.033857  ]",[0.03309859 0.02508672 0.00768076 ... 0.03905873 0.02460298 0.04824217],"kanye neluhlu lwetintfo letitakwentiwa ngaleNyanga Yabomake, letitakuholela kuluhlelo lwemnyaka wonkhUmcimbi Welusuku Lwabomake mhla ti-9 Ingci 2015 utawube ubanjelwe lapha eSasolburg, eFreyistata, lokutawuphindza futsi kube naMengameli Jacob Zuma lotawube etfula Umbiko wekucala Wesimo SabomakUmnyaka wa-2015 uphindze futsi ube ngumnyaka wekugubha iminyaka lenge-59 Wemshuco Wabomake wekuya e-Union Buildings balwa nemitsetfo yabomatisi, lokusicalo lesitawuholela ekugujweni kweminyaka lenge-60 nga-2012.","and calendar of activities for Women s Month, which leads to a year-long programmThe Women s Day event on 9 August 2015 will take place at Sasolburg, Free State, which will also be marked by President Jacob Zuma s release of the first Status of Women Report15 also marks the 59th anniversary of the Women s March to the Union Buildings against pass laws, kick-starting the build-up to the 60th anniversary in 2012.",0.90277237
[0.6884794  0.3125913  0.15620959 ... 0.9731474  1.2820331  1.6349971 ],[0.02354    0.00629051 0.00059563 ... 0.03865939 0.02003275 0.05822671],"Indvuna Yetesayensi Netheknoloji, Make Naledi Pandor, utawube atfula Liviki Letesayensi Lavelonkhe (i-NSW) kusukela mhla (lu-1 kuya mhla ti-8 Ingci 2015) eNyuvesi yaseNyakatfo-Nshonalanga (i-NWU) eKhempasi leseMahikeng mhla ti-1 Ingc Utawube aphekeletelwa Indvuna Yetemfundvo yaseNyakatfo Nshonalanga, Make Maphefo Matsemela, kanye ne-Vice Chancellor yase-NWU, Profesa Dan Kgwad Lomcimbi utawube uhanjelwe tinkhulungwane tebafundzi, bafundzi basenyuvesi, bososayensi kanye nemalunga emmangIngcikitsi ye-NSW 2015 itsi","(NWU) Mafikeng Campus on 1 Augus She will be accompanied by the North West MEC for Education, Ms Maphefo Matsemela, and the NWU s Vice Chancellor, Prof Dan Kgwad The event will be attended by thousands of learners, university students, scientists and members of the communitThe theme for NSW 2015 is",0.8468915
"[ 1.1654977  -0.23813823 -0.0753067  ...  0.92510307  0.30943638
  0.03733236]","[ 0.00754096 -0.00044099  0.00886668 ...  0.01461365  0.01361225
  0.01339509]",Umnyaka Wemave ngemave Wekukhanya kanye Netebuchwepheshe Tekukhany,2015 at North-West University's,0.5597103
"[ 0.9809939   0.9983597  -0.19597843 ...  1.0257981   1.3262707
  0.9485414 ]","[ 0.02646829  0.02264583 -0.00024676 ...  0.02796511  0.02925191
  0.02522127]","Kukhanya kanye nekubaluleka kwako ekutfutfukiseni timphilo kutawube kukhonjiswa ngetindlela letahlukene njengekusetjentiswa kwe-laser kutemphilo, kuhlindvwa kwe-cataract, imikhicito yetimboni, kushiselwa kwetimoto kanye nemalambu etekuphepha lavikela kugcekezLitiko Letesayensi Netheknoloji, ngekusebentisa Umkhandlu Wekucwaninga Ngesayensi Netimboni (i-CSIR), litjale timali ku-photonics","Light and its significance in improving lives will be showcased in different forms such as the application of laser in health, cataract surgery, industry manufacturing, car welding and security beams for deterring burglarThe Department of Science and Technology has, through the Council for Scientific and Industrial Research (CSIR), invested in photonics",0.9249088
