ss,en,src_text,trg_text,Cosine_Score
"[ 0.58957756 -0.1563266  -0.3372339  ...  0.37362543  1.1291432
  0.97048014]","[ 0.00895968  0.00456408 -0.00020483 ...  0.00838293  0.01822481
  0.01996316]",Ikhabinethi beyihlangene eTuynhuys eKap,Cabinet met at Tuynhuys in Cape Tow,0.8705114
"[ 0.34835327 -0.13574009 -0.15407884 ... -0.10671507  0.1996996
  0.5912181 ]","[ 0.00980163 -0.0033715  -0.00078007 ...  0.00912488 -0.0017333
  0.03020796]",Tindzaba Letimcoka1.,Issues in the environment1.,0.56287014
[0.494408   0.16356996 0.29238158 ... 1.1276292  0.6981892  0.72159135],[0.01706346 0.0320411  0.00994249 ... 0.0150211  0.02086886 0.01261187],"Sitatimende Senchubomgomo Yelwabiwomali Lwethemu Lesemkhatsini (i-MTBPS) Semnyaka we-2017 Ikhabinethi iyayamukela i-MTBPS letfulwe Yindvuna Yetetimali, Mnu Malusi Gigaba, Ephalamende, Ekapa, kuleliviki leliphelil Lelwabiwomali lwemcombelelo wekulungisa luyachubeka nekugcugcutela kukhula kwemnotfo lofaka konkhe kanye nekuhlanganisa imalingena kube kulolunye luhlangotsi luvikela futsi lugcugcutela kusebenta kwetimali kutemfundvo, temphilo, kusakhiwonchanti kanye nasekuphakeleni tibonelelo tahulumende, lapho bantfu labaningi baseNingizimu Afrika bancike khona kute baphile imphilo lencon Kulesikhatsi lapho simo setimali sibutsakatsaka, kutibophelela kwahulumende ekulweni netinseyeya letibhekene neNingizimu Afrika kubonakala ngetinhlelo tekungenelela letikhulisa iminotfo yasemalokishini neyasemakhaya, kukhulisa kulawulwa kahle kwetinkhapani tahulumende, kanye nekwengeta kakhulu imali leyabelwe temfundvo lephakem","Cabinet welcomes the MTBPS delivered by the Minister of Finance, Mr Malusi Gigaba, in Parliament, Cape Town, last wee The adjustment budget continues to drive inclusive growth and fiscal consolidation whilst protecting and promoting social expenditure in education, health, basic infrastructure and social security, which many fellow South Africans rely on to enjoy a better lif",0.8653964
"[ 0.84313554 -0.07866807  0.9995419  ...  0.99970126  1.0351608
  2.1271834 ]",[0.01164758 0.02791021 0.0293032  ... 0.04301831 0.02555981 0.05463731],"Ikhabinethi icela bonkhe bantfu baseNingizimu Afrika bahlangane bente imitamo yekukhulisa umnotfo Lucubungulo Lwetisebenti Ikhabinethi ibonga kukhishwa kwelucubungulo lwetisebenti lwekota lelusandza kwentiwa, lwekota yesitfatfu yemnyaka we-2017, lolukhombise kutsi lizinga lekuswelakala kwemisebenti lisengakantjintji kulelo lekota leyengcile leliku-2.","In a constrained fiscal space, government s commitment to meet challenges in South Africa is demonstrated by interventions to grow township and rural economies, strengthen good governance at state-owned companies, as well as the additional significant allocation of funding higher educatio Cabinet calls on all South Africans to join increased efforts to grow the economy Labour Force Survey Cabinet appreciates the recently released Quarterly Labour Force Survey for the third quarter of 2017, which showed that unemployment remained unchanged from the previous quarter at 2.",0.82866883
"[ 0.6144987  -0.20203564  0.8105849  ...  0.7044937   0.5055915
  1.4499977 ]",[0.01992051 0.05427908 0.00429668 ... 0.05155569 0.02272421 0.04656617],Linani lebantfu labatfole imisebenti kulomkhakha lobhaliswe ngalokusemtsetfweni kulekota lingu-187 000.,"societal position Cabinet encourages victims to report these heinous crimes to law-enforcement authorities, who must investigate allegations of GBV and act firmly within the ambit of the law to ensure that justice is serve The 16 Days of Activism for No Violence Against Women and Children campaign is approaching and Cabinet has approved this year s theme:",0.5864258
"[ 0.3087499  -0.20285106  1.6687001  ...  0.92566067  0.9878108
  0.71756506]","[ 0.02260512  0.00090058 -0.00023924 ...  0.03278826  0.03970718
  0.03155494]",Bantfu labalahlekelwe misebenti emkhakheni longakabhaliswa ngalokusemtsetfweni bangema-71 000 kantsi bangema-25 000 ebantfu labalahlekelwe misebenti emkhakheni wetekulim,"Tuan Guru (Imam Abdullah ibn Qadi Abdussalam) and three of his companions were imprisoned for about 12 years and thereafter kept in exile in the Cape, where he contributed greatly to the development of the local community and the building of the first mosqu A number of South Africans trace their family history to hi",0.622439
[0.9148406  0.2545073  0.28402367 ... 1.1944071  1.1412332  1.441145  ],[0.03563247 0.0021703  0.01996201 ... 0.03190712 0.02736589 0.01023047],"Hulumende usatibophelele ngayo yonkhe indlela lekhona kulwa netinseyeya tekuswelakala kwemisebenti futsi ucela bonkhe bosomabhizinisi bangasese kutsi badlale indzima yabo Iminyaka lelikhulu Ya-Oliver Reginald Tambo Ikhabinethi ibonga bonkhe bantfu baseNingizimu Afrika ngekugubha umkhosi weminyaka lelikhulu yalomakadzebona Wemzabalazo OR Tamb Umkhosi lomkhulu wekugcina utawubanjwa Ngalesihlanu, ti-27 Imphala 2017 eSigodzini saseNkantolo eMmphumalanga Kap Njengencenye yalemigubho, Mengameli Jacob Zuma uvakashele imiklamo yentfutfuko lefaka:Kuniketwa kwelidamu iLudeke eMbizana, lelakhiwa njengencenye yeSikimu Sekuphakela Emanti Esogodzini seGreater Mbizana Litiko Letemanti Netekutfutfwa Kwendle;Kuvakashela umndeni wakaNyameni esigodzini saseLudeke lapho Mengameli akhanyise gezi kwekucala, lekuyincenye yeluhlelo lolubanti","The employment gains recorded in the formal sector of 187 000 over the quarter, the informal sector and agriculture sector recorded employment losses of 71 000 and 25 000 respectivel Government remains committed to doing everything possible to deal with the unemployment challenges and calls on the private sector to do their part Centenary of Oliver Reginald Tambo Cabinet thanks all South Africans for celebrating the centenary of Struggle stalwart OR Tambo, which culminated in celebration on the Friday, 27 October 2017 at Nkantolo Village in the Eastern Cap As part of the centenary celebrations, President Jacob Zuma officiated over improvement projects, including:The hand-over of the Ludeke Dam in Mbizana, which was built as part of the Greater Mbizana Regional Bulk Water Supply Scheme by the Department of Water and Sanitation;A visit to the Nyameni family in Ludeke Village where the President switched on electricity, as part of the broader government rural electrification programme in Mbizana and surrounding areas;Bicycles distributed to learners at OR Tambo Technical High School, as part of the Department of Transport s Shova Kalula programme, which supports learners who walk more than three kilometres to school;The donation of computers to learners in the Vukuzenzele Special School for children with disabilities, led by the Minister of Communications, Mmamoloko Kubayi-Nguban 4.",0.86419183
"[ 0.6339374  -0.29993284 -0.18181479 ...  0.47963315  0.84963113
  0.40791386]","[ 0.04143363 -0.00116351 -0.00066155 ...  0.02028335  0.03752841
  0.01117436]",lwaMengameli lwekukhanyisa tindzawo letisemakhaya Embizana netindzawo leyakhelene nato;,AppointmentsAll appointments are subject to the verification of qualifications and the relevant clearance Directors to the Board of the Export Credit Insurance Corporation of South Africa SOC Limited: Ms Lerato Herriette Mothae; and Ms Sisa MayekisoFull-time members to the National Consumer Tribunal: Ms Hazel Viloshni Devraj; and,0.6385898
[0.7428597  0.05377486 0.05758442 ... 0.9043017  1.4797772  0.7715984 ],"[ 0.05272651 -0.00136284  0.00561322 ...  0.02850628  0.03878445
  0.02924733]","Emabhayisikili aniketwe bafundzi besikolwa i-OR Tambo Technical High School, njengencenye yeluhlelo lweLitiko Letekutfutsa lelibitwa ngekutsi yi-Shova Kalula, lolusekela bafundzi labahamba libanga lelingetulu kwemakhilomitha lamatsatfu kuya esikolweni;Kunikela ngabongcondvomshini kubafundzi basesikolweni salabakhubatekile iVukuzenzele Special School lebekuholwa Yindvuna Yetekuchumana, Mmamoloko Kubayi-Nguban","Messages1 Cabinet welcomes the announcement of over one billion US dollar to be invested over several months in the South African Economy in technology, education and agribusines This was announced by Ambassador Harold Doley, Jr, the Governor of the African Development BankCabinet congratulates Dr Nono Simelela on her appointment as World Health Organisation (WHO) Assistant Director-Genera Dr Simelela will head the WHO Family, Women, Children and Adolescents Division from 13 November 2017.",0.78451717
[0.5729024  2.6112368  0.17287621 ... 1.1930465  0.46628064 0.7049428 ],[0.05344057 0.05372941 0.01048185 ... 0.01419685 0.01753209 0.01021485],"Tibalobalo Tebugebengu Ikhabinethi icela bonkhe bantfu baseNingizimu Afrika kanye nemimango kutsi ihlanganyele nema-ejensi emtsetfo kute kuliwe nebugebeng Letibalobalo tebugebengu letisandza kukhishwa Yindvuna Yetemaphoyisa, Umn Fikile Mbalula, tikhombise letinye tetindzawo lapho siphumelele khona kulwa nebugebengu kanye netindzawo lapho bugebengu busasetulu khon Ikhabinethi iyakholwa kutsi uma singasebenta ngekubambisana singakhona kuzuza sonkhe ngekwenta imimango yetfu ibe ngulephephile nalekhona kutfutfuk Letibalobalo tebugebengu tisita hulumende kanye Neluphiko Lwemisebenti Yetemaphoyisa AseNingizimu Afrika (i-SAPS) kubona kutsi kuyafinyelelwa kumiphumela lebalulekile lekucondziswe kuyo futsi tisetjentiswa njengesicwayiso sekucala sendlela yekucinisa tinhlelo netindlelalisu tekulwa nebugebeng Kuyincenye yendlelalisu yekulwa nebugebengu kucinisekisa kutsi bonkhe bantfu esiveni baphephile futsi bativa baphephil","Cabinet appeals to all South Africans and communities to partner with law-enforcement agencies to combat crim The crime statistics released recently by the Minister of Police, Mr Fikile Mbalula, have indicated some areas where we made progress in combating crime and some areas where crime levels remain hig Cabinet is convinced that it is only through working together that we can all benefit from creating safer communities that are able to develo",0.8624298
