ss,en,src_text,trg_text,Cosine_Score
"[ 0.5810889  -0.04796795 -0.13451295 ...  0.20045218  0.31966612
  1.044727  ]","[ 2.0932467e-03 -2.0482062e-04  4.8137150e-05 ...  1.0729725e-03
  1.5222376e-03  7.8740409e-03]",TINDZABA LETIBALULEKILE TALELIVE1.,MESSAGES1.,0.80057883
[1.5671374  0.27767548 0.03466938 ... 0.71957177 0.95783216 1.8468518 ],"[ 0.03419523 -0.00022764  0.00482805 ...  0.00854204  0.02645731
  0.00622743]",Kukhishwa kwemijovo yekugoma yeSifo Seligciwane Lekhorona (i-COVID-19),Coronavirus Disease (COVID-19) vaccine roll-out,0.87978125
[0.771541   0.35501096 0.47258618 ... 0.7597758  1.2816223  0.564858  ],"[ 1.7481713e-02 -4.9061815e-05  3.1262439e-02 ...  3.0582219e-02
  2.2339400e-02  3.9098211e-02]",Luhlelo Lwekugoma lwavelonkhe lwaseNingizimu Afrika selushakutela ngalokuphelele futsi umkhakha wetemphilo (wahulumende nalotimele) ugoma linanincane lebantfu labasigidzi,"South Africa s national vaccination programme has fully gathered pace and the health sector (public and private) vaccinates a minimum of 1 million people in 3 day To date, over 8 million South Africans have been vaccinate At the current pace, the President should soon announce a revised target date for the country to reach population immunit",0.77591276
"[ 0.8058887  -0.03791307  0.36819616 ...  0.8512298   1.1517907
  1.2562022 ]","[ 0.03386977 -0.00057549  0.00863911 ...  0.02449568  0.03836091
  0.06220327]","ngemalanga lamatsatf Kute kube ngulamuhla, sekugonywe bantfu baseNingizimu Afrika labangetulu kwetigidzi letisiphohlong Ngalesivinini lokuhamba ngaso kwamanje, masinyane-nje Mengameli utawumemetela lusuku lolubuyeketiwe lwalelive lwekufika kulinanikhulu lelincunyiwe lebantfu labagomil","President Cyril Ramaphosa will deliver the virtual Women s Day address on Monday, 9 August 2021, as part of our country s celebration of Women s Month under the theme:",0.72252846
"[ 0.97081006 -0.01977351 -0.03959783 ...  0.5816676   1.5388055
  1.822224  ]","[ 0.02432381 -0.00104383  0.00343806 ...  0.02974566  0.04023897
  0.04483544]","Ikhabhinethi iyachubeka nekucela bantfu baseNingizimu Afrika kutsi bagome, njengobe kusikhali setfu lesinemandla sekulwa ne-COVID-19.","Cabinet continues to call on South Africans to vaccinate, as it remains our most effective weapon in the fight against COVID-19.",0.88937676
"[ 0.7061329  -0.15378024 -0.22084278 ...  1.0395491   0.95045674
  1.1441118 ]","[ 0.01161786 -0.00037879  0.00107712 ...  0.00728102  0.03444939
  0.01622268]","Bantfu manje sebangaya nakunoma nguyiphi indzawo yekugoma bahambe baphetse bomatisi babo, bangaya ngisho bete sikhatsi lesibekiwe, kute kutsi babhaliswe baphindze futsi bagonyw","People can now go to any vaccination site with their identity documents, even without an appointment, to be registered and vaccinate",0.8710444
"[ 0.3102837  -0.00821686 -0.14931463 ...  0.95502913  0.84980917
  1.3817545 ]","[ 0.01793019 -0.0016526   0.00913427 ...  0.0290107   0.03231989
  0.02289948]","Ikhabhinethi ikwemukele kuletfwa kwemijovo yekugoma yaka-Pfizer letigidzi leti-leyinikelelwe yiMelika, letawucinisekisa kubakhona kwemijovo yekugoma leyenele kucinisa luhlelo lwetfu lwekugom","Cabinet welcomed the delivery of million Pfizer vaccines this week donated by the United States of America, which will ensure an adequate supply of vaccines to intensify our vaccination roll-out programm",0.86118186
[0.36524057 0.05432485 0.08019853 ... 0.72721505 1.1655588  2.2790713 ],"[ 0.02083887 -0.00464037  0.00086471 ...  0.00644046  0.03684811
  0.00982785]","Mhla lu-1 Inyoni 2021, bantfu labasemkhatsini weminyaka le-18 nale-34 budzala batawufaneleka kutsi bagom Ikhabhinethi ikucaphele kwehla ngemandla kwetehlakalo letinsha tekwesuleleka ngaleligciwane lapha eNingizimu Afrika ngemuva kwekutsi lelive lendlule ngalokusemtsetfweni sicongo sekucubuka kwesitsatf","1st September 2021, people between the ages of 18 and 34 will be eligible for vaccinatio",0.7488963
"[ 0.3329609  -0.5035913  -0.57139915 ... -0.25235257  0.16549069
 -0.20759702]","[ 1.1663848e-02 -1.4170658e-05 -9.6822786e-04 ... -3.1928006e-03
  3.2078412e-03 -2.6034983e-04]","Nanoma kunjalo, tifundza letine",Opening of schools,0.58250606
"[ 1.0602546  -0.2818137  -0.11044902 ...  1.3164264   1.8954505
  1.0154215 ]","[ 1.6749702e-02 -1.2886701e-03 -2.0422522e-06 ...  5.5128043e-03
  3.9261673e-02  3.1477712e-02]","Inshonalanga Kapa (nanoma-nje isandza kumemetela sicongo), Inyakatfo Kapa, Inyakatfo Nshonalanga kanye ne-Freyistata","Western Cape (although just announced a peak), Northern Cape, North West and Free State",0.8780688
