ss,en,src_text,trg_text,Cosine_Score
"[ 0.42949414  2.1221454  -0.1070145  ...  1.1467109   0.5064577
  0.9982037 ]",[0.01811158 0.05403082 0.00284517 ... 0.03800111 0.01744441 0.01311353],Tincumo teKhabhinethi mayelana netindzaba letigcamile kulesimo sanyalo IKhabhinethi icela imimango kutsi ihlale icaphe bugebengu lobuneludlame lobubhekiswe kubekuchamuka lobungaphindze bucubuk IKhabhinethi icaphele kutsi loludlame ingalubiti ngeludlame lolubhekiswe kubachamuki ngobe bufakazi lobukhona kwanyalo buveta kutsi letento tiholwa bugebengIKhabhinethi iphakamise kutsi tikhungo letibukene nemtsetfo titsatse tinyatselo netincumo letiphutfumak,Cabinet s position on prominent issues in the current environment Cabinet calls on communities to be vigilant against the possible resurgence of criminal violence targeting foreign national,0.80413085
"[ 0.38867196  0.15984549 -0.20941399 ...  1.2864178   1.2224559
  1.6893563 ]","[ 0.00382852  0.00122065 -0.00019219 ...  0.03319787  0.03164147
  0.0401069 ]","IKhabhinethi indlulisa emavi endvudvuto kumindeni nebangani bemajaha lalahlekelwe timphilo tawo ngenca yekusoka lokungamange kuhanjiswe ngendlela lefanel IKhabhinethi yeleka elubitweni lwaMengameli Jacob Zuma lwekutsi kwentiwe bulungiswa ngekuphutfuma iphindze ibite baholi bendzabuko kanye nemalunga emmango kutsi bacaphe kungasentjentiswa kahle kwaloluhlelo kanye nebudedengu lobentiwakHulumende wesekela ngalokugcwele tinkhambiso nemasiko emmango wetfu lowehlukehlukene uphindze asho kutsi kumele kutsi loku kuhambisane nemalungelo lakumtsetfosisekel IKhabhinethi yemukele kubamba lichaza kweNingizimu Afrika Emhlanganweni wakamuva weBunye base-Afrika (AU), lapho iNingizimu Afrika yabeka khona tintfo letinyenti embili eluhlelweni lweMhlangan Letintfo tifaka ekhatsi Luhlelo Lwemasu eKhomishini ye-AU lwesikhatsi kusukela nga-2014-2017 kanye neLuphakelotimali lwe-AU lwanga-2014; simo sekuthula nekuvikeleka e-Afrika; leminye imitfombolusito yemali yekusita i-AU; Luhlelo Lwentfutfuko lwangemuva kwa-2015; umhlangano weLikomiti Letinhloko Temibuso netaboHulumende beLuhlelo Lwelidlelandzawonye Lelisha Lekutfutfukisa i-Afrika (NEPAD) kanye neNkhundla yeMhlangano weKubuyeketa Kusebenta Kwemave ase-Afrika (APRM).","Cabinet conveys its condolences to the families and friends of the young men who lost their lives as a result of inappropriate initiation ceremonie Cabinet endorses the call by President Jacob Zuma for swift justice and calls on traditional leaders and members of the community to be vigilant against abuse or neglecGovernment fully supports the traditions and cultures of our diverse society and highlights that these must be balanced with constitutional right Cabinet welcomed South Africa s participation in the recent African Union (AU) Summit, where South Africa prioritised a number of issues on the agenda of the Summi These included the Strategic Plan of the AU Commission for the period 2014-2017 and the AU Budget for 2014; the state of peace and security in Africa; alternative sources of funding for the AU; the post-2015 Development Agenda; the meeting of the NEPAD Heads of State and Government Orientation Committee, and the African Peer Review Mechanism (APRM) Forum Summi Cabinet commended the Southern African Development Community (SADC) leadership for facilitating the process that led to Zimbabwe adopting a new Constitutio The Zimbabwean Constitution marks a significant milestone in the successful implementation of the Global Peace Agreemen",0.90266156
"[ 0.7379799   0.12554559 -0.12826481 ...  0.41668418  1.4448413
  1.5109328 ]",[0.02444815 0.0430791  0.00893295 ... 0.02856294 0.02770404 0.0092055 ],IKhabhinethi ivume buholi Benhlangano Yemave Latfutfukako Wase-Afrika LeseNingizimu (SADC) kutsi buchube luhlelo lolwaholela ekutsaneni iZimbabwe yemukele uMtsetfosisekelo lomush UMtsetfosisekelo waseZimbabwe unemgamu lobalulekile ekwetfuleni ngemphumelelo Sivumelwano Sekuthula Semave Emhlab,"Working Together for Youth Development and a Drug Free South Afric Government s decisive action to address substance abuse in Eldorado Park, Gauteng, brings the people in this area closer to the realisation of a drug-free communit Cabinet notes and welcomes the progress made by the police, community leaders and other structures in Eldorado Park under the leadership of the Gauteng Provincial Governmen Together they made significant progress in fighting the scourge of substance abus Cabinet is aware that the situation in Eldorado Park is symptomatic of issues facing many communities in the rest of the country and calls on communities throughout the country to lead the fight for a",0.7283461
[0.48087034 1.627226   0.18471946 ... 0.578111   1.0303825  1.5863072 ],[0.01410194 0.0012921  0.00993426 ... 0.01499852 0.03460933 0.0371363 ],Ngembi nje kwekucala Kwenyanga Yelusha iKhabhinethi ibita tonkhe tincenye temmango kutsi tenyuse tinhlelo tekulwa nekusetjentiswa kabi kwetidzakamiv Ingcikitsi yeNyanga Yelusha itsi:,On the eve of Youth Month Cabinet calls on all segments of society to raise the profile of programmes to fight substance abus The Youth Month theme is:,0.8740212
[0.5917721  1.8921685  0.17584795 ... 1.0850527  1.003935   1.0079284 ],[0.02603665 0.01290017 0.00911807 ... 0.02494846 0.03629319 0.05090135],"Kubambisana eKutfutfukiseni Lusha kanye neNingizimu Afrika Lengasebentisi Tidzakamiv Sincumo saHulumende lesicinile sekubukana nekusetjentiswa kabi kwetidzakamiva e-Eldorado Park, eGauteng, sisondzeta bantfu bakulendzawo ekufezekisweni kwemmango longasebentisi tidzakamiv IKhabhinethi icaphela iphindze yemukele inchubekelembili leyentiwe ngemaphoyisa, baholi bemmango kanye naletinye tinhlaka e-Eldorado Park ngephasi kwebuholi baHulumende Wesifundza saseGauten IKhabhinethi iyati kutsi lesimo sase-Eldorado Park siluphawu lwetintfo letibukene nemimango leminyenti eliveni lonkhe kantsi sibita imimango eliveni lonkhe kutsi ihole imphi yekulwela iNingizimu Afrika","South Africa within their respective areaDuring Youth Month, let us recommit ourselves to fighting the war against substance abuse and alcoholism in all areas of the countr Cabinet welcomes the incremental introduction of an African language in Grade R and Grade 1 where such languages are not yet offereCabinet also commends the announcement by the University of KwaZulu-Natal to make isiZulu compulsory for undergraduate students, who are not proficient in isiZulu, to register for a course to develop conversational skillCabinet encourages all South Africans to learn an indigenous language as it promotes multilingualism and fosters nation-buildin Cabinet notes that from 1 to 3 June 2013 President Jacob Zuma will pay an official visit to Japan and attend the 5th Tokyo International Conference on African Development (TICAD V).",0.8121798
"[ 0.35165104  1.9541806  -0.07559545 ...  0.12712789  0.3767758
 -0.47011864]","[ 0.02108038 -0.00183353  0.00206497 ...  0.00209073  0.00398909
 -0.00089853]",lengasebentisi tidzakamiva,substance-free,0.7457882
[1.2967434  1.1885903  0.95291305 ... 1.0586283  1.1579193  1.1116228 ],"[ 9.1966195e-03  5.7978433e-02 -5.5999831e-06 ...  2.9095449e-02
  1.2036739e-02  3.7301209e-02]","kuto tonkhe tindzawo tayNgeNyanga Yelusha, asitibophetele futsi ekulweni nemphi yekusetjentiswa kabi kwetidzakamiva kanye netjwala kuto tonkhe tindzawo taleliv IKhabhinethi yemukela kwetfulwa kwetiLwimi Temdzabu lokwengetako eBangeni R naseBangeni 1 lapho letilwimi tisengakafundziswa khonIKhabhinethi iphindze idvumise simemetelo lesentiwe yinyuvesi yaKwaZulu-Natal sekwenta lulwimi lwesiZulu lube lulwimi loluphocelelwako kubafundzi labenta ticu tekucala, labangasheleli elulwimini lwesiZulu, kutsi babhalisele lolulwimi kute batfutfukise emakhono abo ekuchumana ngalIKhabhinethi ikhutsata tonkhe takhamiti taseNingizimu Afrika kutsi tifundze lulwimi lwemdzabu njengobe loku kukhutsata buliminyenti kuphindze kusite ekwakheni siv IKhabhinethi yatiswe kutsi kusukela mhla lu-1 kuya kumhla ti-3 Inhlaba 2013 Mengameli Jacob Zuma utawuvakasha ngalokusemtsetfweni eJapan aphindze ahambele Ingcungcutsela yesihlanu Yemave Emhlaba Yekufutfukiswa kwe-Afrika (TICAD V).","It is a sad moment when South Africa loses future leaders Key Cabinet discussions and decisions Cabinet approved that the Green Paper on Policing be published in the Government Gazette for public commentSince the establishment of the South African Police Service (SAPS) in 1994, there have been many changes in the internal and external environment that have impacted on the Service s understanding of and response to issues of crime and safetPost-1994, government was faced with addressing the twin objectives of creating a developmental state while also transforming the police into an institution of governancThis Green Paper responds to the challenges identified following an assessment of the relevance of the 1996 Crime Prevention Strategy (NCPS) and the 1998 White paper on Safety and Securit Embedded in these policies was the notion of addressing safety and security in a holistic manner through the development and implementation of integrated cross-sectoral programme Together they sought to put in place a comprehensive framework for dealing with broader issues of safety and security until 2004.The Green Paper deals with",0.8282116
"[ 0.34699473 -0.03752737  0.13948816 ...  0.6864352   1.124309
  0.68097126]","[ 0.0110068   0.00304791 -0.00015564 ...  0.02666748  0.02984954
  0.01482731]","Ingcikitsi ye-TICAD V e-Yokohama, eJapan, itsi:","The theme of TICAD V in Yokohama, Japan, is:",0.89644927
"[ 0.06164493 -0.50810707 -0.18514976 ...  0.3076067   0.74750125
  0.23184498]","[ 0.00686896 -0.00108505  0.00164685 ...  0.01672275  0.01627923
  0.00891795]",Kusebentisana ne-Afrika Lenemandla Lamakhul,Hand in Hand with a More Dynamic Afric,0.71914816
[0.84664506 0.16944158 0.9938796  ... 0.74854875 1.5004159  1.3898404 ],"[ 0.03348872 -0.00103935 -0.00024203 ...  0.01390457  0.0187593
  0.01340805]","IKhabhinethi idzabukile ngekushona kwelucwecwe lwentsatseli Vuyo Mbuli iphindze indlulise emavi endvudvuto emndenini wakaMbuli, kubangani nakulabo labekadze asebenta nabo kulemboni yebetindzab UMnu Mbuli ufake sandla kakhulu ekucondziseni tinkhulumiswano tavelonkhe etindzabeni letihamba embili kantsi inshisakalo yemsebenti wakhe itsintse tinhlitiyo tetakhamiti taseNingizimu Afrik IKhabhinethi indlulisele emavi ayo endvudvuto kutakhamiti tase-Bangladesh kanye nemindeni nebangani betisebenti tasembonini yemphahla labangetulu kwe-1 000 labashone ngalesikhatsi kudzilika sakhiw Sivelana futsi","Cabinet is saddened by the passing of veteran journalist Vuyo Mbuli and offers condolences to the Mbuli family, friends and colleagues in the media industr Mr Mbuli had contributed immensely to shaping the national discourse on key issues and his passion for his work had touched the hearts of South African Cabinet expressed its deepest condolences to the citizens of Bangladesh and families and friends of over 1 000 garment factory workers who died when a building collapse Our thoughts and prayers are with the people of Banglades.",0.89097536
