ss,en,src_text,trg_text,Cosine_Score
[0.23497401 0.03580017 2.285792   ... 0.70105535 0.8824096  1.4626732 ],[0.01372402 0.05552156 0.00196921 ... 0.01895779 0.00923167 0.01863729],"IKhabhinethi yahlangana ngaLesitsatfu, mhla ti-7 Inhlaba 2017, eTuynhuys, eKapa TINDZABA LETIMCOKA EVENIIkhabhinethi iyaphindza igcizelela simemo saMengameli Jacob Zuma sekumema bonkhe bantfu baseNingizimu Afrika kutsi bahlangane balwe nebudlova nekuhlukunyetwa kwabomake nebantfwana, iyaphindze futsi imema bonkhe bantfu baseNingizimu Afrika kutsi batsatse tinyatselo letiphutfumako tekucedza loluhlupho emimangweni yetf Loku kulandzela kuvakasha kwaMengameli e-Elsies River eKapa ayokwesekela Imbizo Yekulwa neBugebeng Lokuvakasha kuphindze kwagcamisa kuhlaseleka kalula kwabomake nebantfwana emmangwenMengameli uphindze wabuyela wayobuka lendzawo wayobuka letinsayeya letinyenti tebugebengu nekubulawa ikakhulu kwebantfwana nekutsi tiphatsimandla tekucinisekisa kulandzelwa kwemtsetfo tingatenta kancono kanjani tinsita tato kulommangIkhabhinethi iyakwemukela kukhishwa kweLuhlayo Lwemakhaya Lolwetayelekile lwanga-2016, loluchubekako nekukhombisa inchubekelembili ekufezekisweni kwetinhlelo tahulumende kwenta kancono timphilo tebantfu baseNingizimu Afrika, ikakhulu imimango lebeyincishwe ematfuba phambilin Lubalobalo lukhombisa kutsi hulumende uyaphumelela ekunikeni bantfu tindlu, linani lemindeni yaseNingizimu Afrika lehlala etindlini tesibonelelo sahulumende noma emakhaya latfola sibonelelo sembuso likhuphuke lesuka ku-5% nga-2002 laya ku-13,5% nga-2016.","Issues in the Environment Cabinet reiterates President Jacob Zuma s call for South Africans to unite against violence and abuse of women and children, and calls on all South Africans to take urgent steps to eradicate this scourge in our communitie This follows the President s visit to Elsies River in Cape Town in support of the Fight against Crime Imbiz This visit once again highlighted the vulnerability of women and children in our societThe President undertook to return to the area to look into the many challenges of crime and murder, especially of children and how law-enforcement authorities would improve their services to the communit Cabinet welcomes the release of the General Household Survey 2016, which continues to show progress in the implementation of government programmes to improve the lives of South Africans, especially the previously disadvantaged communitie The statistics show that government is making inroads in providing housing, with South African households living in",0.86800194
[0.2418681  0.08438678 3.6628969  ... 1.088664   0.8731741  1.7755606 ],"[ 0.00436155 -0.00046618  0.10326497 ...  0.02534816  0.01753017
  0.008768  ]","Loluklayo luphindze futsi lukhombisa kutsi tinhlelo tahulumende nelusito lwetenhlalo lukhombisa kukhula kusuka ku-12,7% nga-2003 kwaya ku-29,7% nga-2016.Kukhona futsi nekukhula lokubonakalako kwesibalo sebantfu labafakelwe emanti, gezi kanye nebatfola tinsita tekuhanjiswa kwendle, lokuyinkhomba lebalulekile yekutimisela kwaHulumende waseNingizimu Afrika ekulungiseni tiphosiso tesikhatsi selubandlululo nekuniketa bonkhe bantfu tinsita letisisekelIkhabhinethi, nanoma kunjalo, ikucaphele kutsi nanoma nje sikhula sibalo sebantfwana lababhalisela kufundva kutikhungo temfundvo lephakeme, kepha sikhula kancane, bange-3,3% bantfu lamansundvu labaneminyaka yebudzala kusuka ku-18 kuya ku-29 bebafundza nakucatsaniswa na-18,8% webantfu labamaNdiya/labama-Eshiya na-17,5% webantfu labamhlophe lababontsang Bange-3,5% kuphela bantfu labangemakhalatsi labebafundza nga-2016.Loluklayo luphindze futsi lwakhombisa kwehla nge-23,8% kwaya ku-11,8% wemindeni lehlangabetene nendlala, lokukhombisa inchubekelembili ekulungiseni imimango lephuye ngalokwendlulelIkhabhinethi ilwemukele Luklayo Lwekota Lwetisebenti lwekota yekucala yalomnyaka lukhombise kutsi temnotfo tengeta imisibenti le-144 000.","The survey also shows that government s social-assistance programmes indicates an increase from 12, 7% in 2003 to 29,7% in 2016.There is also a marked increase in access to water, electricity and sanitation, which is an important marker for the South African Government s ambition to redress the wrongs of apartheid and provide basic services to all the peoplCabinet has, however, noted that while higher education enrolments are on the increase, albeit at a slow pace, only 3, 3% of black Africans aged 18 to 29 years were studying as opposed to 18, 8% of Indian/Asian individuals and 17, 5% of the white population in this age grou Only 3, 5% of the coloured population was studying during 2016.The survey further indicated a decrease from 23, 8% to 11, and 8% of households that experienced hunger, which shows progress in addressing communities living in extreme povert Cabinet noted the Quarterly Labour Force Survey for the first quarter of the year that showed the economy adding 144 000 job These numbers were offset by an increase in the number of job-seekers by 433 00 peopl Cabinet reaffirms its commitment to continue partnering with the private sector and labour in its attempts to address the country s unemployment challenge Cabinet welcomes the launch of the refurbished Babelegi Industrial Park in Hammanskraal as part of government s plans to accelerate economic development and job creation in the are The R42-million project is part of government s Revitalisation of Industrial Parks Programme and one of six parks that are being revitalised across the country for broader economic and industrial developmenCabinet encourages local industries and businesses to consider expanding operations to industrial parks to access the various support measures which are available to further develop their businesse Cabinet was briefed by Minister of Finance, Mr Malusi Gigaba, on the latest South Africa s Gross Domestic Product (GDP) figures, which contracted",0.8965361
"[ 0.40210125 -0.18685275  1.3668044  ...  0.72943586  0.46332818
  0.78112507]","[ 0.03082489 -0.00307568  0.07194116 ...  0.01013517  0.03147553
  0.06643263]",Lamanani asimamiswa kukhula kwelinani lebantfu labafuna imisebenti bantfu labange-433 000.,"This worse-than-expected GDP outcome is significantly lower than the 2017 Budget Review, which projected 2017 GDP growth at 1, 3%.",0.62391293
"[ 0.7226753  -0.03150911  2.0849779  ...  0.73871976  0.67957914
  1.3936037 ]","[ 0.01979864 -0.00135362  0.00324526 ...  0.03008545  0.02170202
  0.01490396]","Ikhabhinethi iyachubeka nekutinikela ekubambisaneni nemkhakha lotimele kanye newetisebenti emitameni yayo yekulungisa tinsayeya talelive tekungacashwIkhabhinethi iyakwemukela kwetfulwa kwePaki Yetimboni iBabelegi eHammanskraal njengencenye yemasu ahulumende ekutfutfukisa umnotfo nekwakha ematfuba emisebenti kulendzaw Lepaki lebite tigidzi letinge-R42 iyincenye yeLuhlelo lwahulumende Lwekuvuselela Emapaki Etimboni futsi ingenye yemapaki lasitfupha lavuselelwako kulo lonkhe lelive kulungiselela kutfutfukiswa lokubanti kwemnotfo netimbonIkhabhinethi ikhutsata timboni nemabhizinisi endzawo kutsi ticabange ngekuvula emagatja emabhizinisi ato kumapaki etimboni kute titfole tindlela letinyenti letehlukene letikhona tekwelekelela kutsi batfutfukise ngalokuchubekako emabhizinisi atoIkhabhinethi yatjelwa yiNdvuna yeTimali, Mnu Malusi Gigaba, ngemanani Emkhicito Wonkhe Welive (i-GDP) weNingizimu Afrika, lonciphe nga-0,7% ekoteni yekucala yanga-2017.","Cabinet welcomes the 2017 Report from the International Congress and Convention Association, which continues to rank South Africa as the top business events destination in Africa and the Middle Eas The report was released in May 2017 in Frankfurt, GermanSouth Africa remains one of the world s most popular tourist destinations and continues to top the rankings also on the World Economic Forum Travel s global travel and tourism competitiveness index as released in April 2017.Cabinet would like to see more of South Africa s smaller towns and cities bidding for smaller meetings where they can meet the hosting requirement This will help to improve the geographic distribution of tourism beyond the major centres and spread the wealth generated by these events more equitabl.",0.82960117
"[ 0.62964994 -0.22902864  4.1945963  ...  0.6426504   0.9882995
  2.6881578 ]","[ 0.01582909 -0.00189313  0.12527665 ...  0.03417685  0.02812942
  0.06510387]","Lomphumela we-GDP lobe mubi kunaloko bekulindzelwe ungaphasi kakhulu kuneLubuyeketo Lwelwabiwomali lwanga-2017, lolwahabisa kukhula nga-1, 3% kwe-GDP yanga-2017.","or state-subsidised dwellings increasing from 5% in 2002 to 13, 5% in 2016.",0.7187816
[0.77707285 0.5852514  0.6254284  ... 0.9873743  1.5192498  1.4157609 ],"[1.0643227e-02 6.4776752e-05 3.9638649e-03 ... 3.1844024e-02 4.5678124e-02
 2.1778775e-02]","Loku kubangelwe, emkhatsini waletinye tintfo, kuncipha kwemkhakha wekukhicita, wekuhweba, wekupheka kanye newetetindzawo tekulalNanoma kunjalo, umnotfo wesekelwa kukhula kwemkhakha wetimbiwa netenkwali letakhula nge-1.","This has been attributed to, among other things, the contraction of the manufacturing, trade, catering and accommodation industrieThe economy was nevertheless supported by growth in the mining and quarrying industry which increased 1.",0.8889287
[0.18609537 0.15626946 1.6902535  ... 0.8716546  0.71595865 0.26190612],"[ 0.00268142 -0.00062358  0.04526813 ...  0.03688131  0.03155871
  0.03614649]","Tekulima, temahlatsi netinhlati takhula nge-22,2% ekoteni yekucala ya-2017.Kukhona tinkhomba tekuvuka kwemnotfo lelive lelingatigwadlula kute linike emandla umnotfo wal Loku kufaka ekhatsi kwenta kancono kukhula kwemnotfo wemave emhlaba, kuzitsisa tintsengo tetimbiwo, simo selitulu lesikahle, kuniketwa kwagezi lokwetsembekile kanye nebudlelwane lobuhle ekhatsi kwetisebenti nebacashNgalokuphutfumako, Ikhabhinethi imema emabhizinisi, tisebenti kanye nemmango ngebubanti bawo kutsi babambisane nahulumende ekuciniseni luhlelo lwetfu lwekukhula kwemnotfo kanye nekwenta kancono kutetsemba kute kuvinjwe kwehla kanye nekubeka umnotfo endleleni lephakeme kakhulu, kute kutfolwe kukhula kwemnotfo lokuphelel Mayelana naloku Indvuna yeTimali itawuhlangana nebaholi bemabhizinisi ngekwemtamo wekwakha emasu ekulwa nekwehla kwemnotfo nekutfola kukhula lokuphelelIkhabhinethi ivume kwetfulwa kwenkhulumo kubetindzaba lokutawentiwa yiNdvuna yeTimali yabelane nebantfu baseNingizimu Afrika ngetinyatselo tekungenelela hulumende latawucala kutenta kuloluhlakamsebenti lwelwabiwotimali lwamanj Ikhabhinethi icinisekisa ngalokuphelele luhlakamsebenti lwelwabiwomali lolwemukelwe lwalelivEma-ejensi labuka emazinga etemnotfo iFitch kanye neStandard & Poor alicinisekisile lizinga letikweleti lemali yangaphandle laseNingizimu Afrika lesikhatsi lesidze kutsi ngu- BB+ .Loku kwenteka emkhatsini wekukhulumisana kweNdvuna Gigaba nemkhakha lotimele kucinisekisa kubambisana kwahulumende, emabhizinisi, tisebenti netinhlangano temmango kuyachubeka, nekutsi tetsembiso letentiwe tiyafezekiswIkhabhinethi iyakuphindza kugcizelela kutsi bantfu baseNingizimu Afrika bafanele kutsi bachubeke basebente kanyekanye ngekubambisana, ikakhulu ngetikhatsi letimatima baphindze futsi basebente ngekutikhandla kucinisekisa kutsi lelive liyaphindza libuyelwa simo salo sesigaba setekutjala imalIkhabhinethi iyatemukela tingcoco letentiwe kuLikomidi Letekulawula Lelihlangene leNhlangano Yemave AseNingizimu Melika Langakhokhisani Umtselo Wekuhwebelana (i-MERCOSUR) kanye neNyonyane Yetekuphuma Nekungena Kwemphahla yaseNingizimu ne-Afrika (i-SACU) letisandza kubakhona kulelivEmave langamalunga avumile kubambisana ekubukisiseni ematfuba ekukhutsata Sivumelwane Setekuhwebelana Lesicontwako (i-PTA) se-MERCOSUR ne-SACU ngekufaka ekhatsi ema-ejensi abo lakhutsata kuhwebelana, imikhandlu yekuhwebelana, umkhakha lotimele, kanye nemahovisi emancusa emave angaphandl Sivumelwano se-MERCOSUR ne-SACU sinika batsengisi bendzawo labatsengisela lamanye emave litfuba lekutsi batsengele emave lanebantfu labangetulu kwetigidzi letinge-280 imikhicito yabIkhabhinethi imema bonkhe balelive labatsengisa imikhicito yabo ngaphandle kulamanye emave kutsi basebentise lelitfuba le-PTA njengoba manje imikhicito yendzawo seyiyakwati kutsengiselwa emave langamalunga e-MERCOSUR ngemtselo wekuhwebelana lonesephulelIkhabhinethi ivakalise kudzabuka ngesincumo se-United States of America (i-USA) sekuphuma kuSivumelwano sasePariLeSivumelwane saseParis, lesitawusebenta ngalokuphelele nga-2020, simiselwe kuminikelo lencunywe ngemave wona ngekwawo ngekwemigomo lavumelane ngayo njengemave emhlabINingizimu Afrika seyicele i-USA kutsi isibuyekete lesincumo sayo bese itinikela kabusha kulesivumelwano semave emhlabIsivumelwano Sekusebentisana lesisemkhatsini weNovartis, Umkhandlu waseNingizimu Afrika Wetelucwaningo Lwetekwelashwa kanye neLitiko Letesayensi Netheknoloji, sivula indlela yekufukula umtsamo nekhwalithi yekulinga tekwelashwa nekwakha emakhono ekucwaninga kulelivekatLesivumelwano sitawuvumela tinhlelo tekucwaninga letihlangene ngetifo letikhetsiwe letitsatselwanako naletingatsatselwana, kwenta kancono kufinyelela kwetigulane taseNingizimu Afrika imitsi yesimanje, kanye nekwakha emakhono ekucwaninga nekutfutfukisa alelive kanye newalelivekatIkhabhinethi ikholelwa ekutsini kusenematfuba lamanyenti ekubambisana kwemikhakha yangasese neyahulumende, futsi iyakholwa kutsi kungahola indlela ekulungiseni letinsayeya letinyenti letimcokalesibukene nat","The agriculture, forestry and fishing industry rebounded in the first quarter of 2017 with an increase of 22, 2%.There are green shoots that the country can leverage to boost its own economic growth outloo These include improving global growth, stabilising commodity prices, more favourable climate conditions, reliable electricity supply and less volatile labour relationAs a matter of urgency, Cabinet calls on business, labour and the broader society to partner with government to intensify our growth programme and improve confidence so as to arrest the decline and set the economy on a higher trajectory, to achieve inclusive economic growt In this regard the Minister of Finance will meet with business leaders in a bid to formulate strategies to counter economic recession and achieve inclusive growtCabinet endorsed a full media briefing by the Minister of Finance to share with South Africans the interventions government will embark upon within the current budget framewor Cabinet further reaffirms the adopted budget framework for the countr The rating agencies Fitch and Standard & Poor s affirmed South Africa s long-term foreign currency debt ratings of",0.8762034
[0.49119782 0.1509844  0.57565266 ... 0.83460206 1.4081016  1.78237   ],"[-0.00057083  0.01448573  0.01930973 ...  0.04905204  0.028821
  0.02929212]","Ikhabhinethi iyawemukela Umbiko wanga-2017 weNhlangano Yemave Emhlaba Yetikhomfa Netingcungcutsela, lochubeka nekubeka iNingizimu Afrika njengendzawo yemikhosi yetemabhizinisi lephakeme e-Afrika naseMiddle Eas Lombiko wakhishwa ngeNkhwekhweti 2017 eFrankfurt, eGermanINingizimu Afrika iyachubeka nekuba yindzawo ledvume kakhulu emhlabeni yekuvakashelwa futsi iyachubeka nekuba sezingeni leliphakeme kuluhlu lemave emhlaba letekuhamba netekuvakasha lolukhishwe yiForamu yeTemnotfo yeMave Emhlaba (i-WEF) ngaMabasa 2017.Ikhabhinethi ingatsandza kubona emadolobha lamancane lamanyenti aseNingizimu Afrika efaka ticelo tekubamba","The attack, which took place on the night of 3 June 2017 in the City of London, claimed the lives of several people and left others injureThe attack in London occurred within a fortnight of the one in Manchester, where many civilians, mainly youth and children, lost their liveCabinet extended its condolences to the government and people of the UK, in particular the families and loved ones of the deceased, and wished the injured a speedy recover Cabinet extends its condolences to the family and friends of Prof Babatunde Osotimehin, who passed away this wee Prof Osotimehin was the Executive Director of the United Nations Population Fun He was key in driving the issues of sexual and reproductive health in Africa in recent year",0.7931484
[0.34733054 0.10056533 0.08598106 ... 1.0949938  0.66737074 0.58594334],"[ 3.22928354e-02  1.18558705e-02 -5.83048604e-05 ...  1.95992496e-02
  8.33876338e-03  1.35303615e-02]","imihlangano lemincane lapho khona angahlangabetana netidzingo tekungenis Loku kutawusita ekwenteni kancono kusatjalaliswa kwetekuvakasha tiphumele ngale kweminyele yemadolobha lamakhulu kuphindze futsi kusabalalise ingcebo lekhicitwe ngulemikhosi ngalokulinganak Ikhabhinethi imema bonkhe bantfu baseNingizimu Afrika kutsi bacaphele tindzaba letingemanga, ikakhulu lokwandza kwekufakwa etinkhundleni tekucocisana nge-inthanethi kwetindzaba letingemanga temantfombatana nabomake labalahlekile, labatfunjiwe nalabashushunjisiw Kubhedvuka kwebudlova lokusandza kwenteka KwaMashu, dvute neDurban lokumayelana nemibiko lengemanga yekutfunjwa kulendzawo kanye nekutfunjwa kwentfombatana lokutsiwa kwenteke eNaledi, eSoweto bantfu labahamba nge-Toyota Quantum lebekubhalwe netinombolo tayo tekubhaliswa yagcwala tonkhe tinkhundla temmango tekucocisana nge-inthanethi lokwatsi ngemuva kwesikhatsi kwatfolakala kutsi ngemangLetindzaba letingemanaga nekwendlulisa lwatiso lolungemanga kwetfusa imimango yetfu kantsi futsi kucitsa sikhatsi nemitfombolusito yemaphoyis Sicela bantfu kutsi bayekele kufaka nekwendlulisa tindzaba letingemanga etinkhundleni temmango tekucocisana nge-inthanethi, kute kube ngulapho sebakucinisekisile kuba ngito kwat Ikhabhinethi iyicaphele ngekukhatsateka lokukhulu imibiko yebetindzaba","Cabinet calls on South Africans to be vigilant of fake news, in particular the increase in false posts on social media over missing, kidnapped and abducted girls and wome The recent outbreak of violence in KwaMashu, near Durban over fake reports of children being abducted in the area and the alleged abduction of a girl in Naledi, Soweto by persons in a Toyota Quantum with registration number included went viral on social media, which was later found to be untruThese hoaxes, fake news and the dissemination of false information cause panic among our communities and waste time and resources of the polic We appeal to people not to repost and disseminate fake news on social media, until they have verified the authenticit.",0.8349579
[0.4264336  0.8358268  0.07336087 ... 0.9772344  0.6864673  1.325143  ],[0.01260694 0.02105279 0.01411015 ... 0.03182274 0.01259042 0.03725845],"yetincwadzigezi letishicilelwe ngete kwemvume lekuhloswe ngato kutsi kumbandzakanyeke Tindvuna, tikhulu tahulumende kanye nebantfu ekutsini kukhona lokubi labakwentilIkhabhinethi itinikele ngalokuphelele elulawulweni loluhle katsi futsi ngaso sona leso sikhatsi, iyakucondza kutsi bonkhe bantfu batsatfwa njengalabete licala kute kube ngulapho kuba nebufakazi bekutsi banelicala ngekwemibadzela yeMtsetfosisekelo wetfIkhabhinethi icela bonkhe labo labanelwatiso mayelana netento letingekho emtsetfweni tikhulu tahulumende noma Tindvuna kutsi batise ema-ejensi lacinisekisa kulandzelwa kwemtsetfo kute kutsi kwentiwe luphenyIyati kutsi akhona emacala lasavuliwe vele, futsi emaphoyisa enta luphenyo lolufanel Bonkhe labatsintfwa nguletincwadzigezi bacelwa kutsi basebentisane nema-ejensi lacinisekisa kulandzelwa kwemtsetfMengameli Zuma uticitsile tinsolo letashicilelwa liphephandzaba langeLisontfo tekutsi utsenge indlu eDubai e-United Arab Emirates TINCUMO TEKHABHINETHIIkhabhinethi yatiswa ngemibiko yekusebenta yenchubekelembili yekota yesine yanga-2016/17 (Bhimbidvwane - Indlovulenkhulu 2017) yekufezekiswa kwemiphumela yalokubekwa embilKwengamela kweKhabhinethi kufezekiswa kweLuhlakamsebenti Lwendlelalisu Lwethemu Lesemkhatsini lwanga-2014 kuya ku-2019, lwente kwaba khona kwetfulwa kwetinsita lokuncon Loku kusisondzeta ekuzuzeni Umbononchanti wanga-2030 weLisu Lekutfutfukisa Lavelonkhe (i-NDP).Hulumende sewente inchubekelembili lebonakalako ekufezekiseni imiphumela yakhe yalokubekwa embili loku-14 kanye nekuchubela embili imigomo ye-ND Kuphindze futsi kwabonwa netinsayeya letitsintsa kufezekiswa kanye netinyatselo letifanele kutsi titsatfwe tekwenta kancono kwetfulwa kwetinsitLuphiko Lwahulumende Lwetekuchumana Netekwatisa (i-GCIS) lenta emalungiselelo emihlangano yetindvuna temaklasta lahlukene nebetindzaba lehlelelwe kutsi itawentiwa kusukela mhla ti-9 kuya kumhla ti-18 Inhlaba 2017.","that are purported to implicate Ministers, officials and private individuals in alleged wrongdoinCabinet remains fully committed to good governance and at the same time, it also notes that all persons are presumed innocent until proven guilty in terms of our ConstitutioCabinet urges all who have information about any wrongdoing by government officials or Ministers to inform the law-enforcement agencies so that investigations can be undertakeIt is aware that some cases have already been opened, and the police are undertaking the necessary investigation All who are affected by the emails are urged to cooperate with the law-enforcement agenciePresident Zuma has rebutted the allegation that was published by a Sunday newspaper that he owns a house in Dubai in the United Arab Emirates Cabinet decisions Cabinet was apprised of the 4th performance quarterly progress reports for 2016/17 (January-March 2017) on the implementation of priority outcomeCabinet s oversight over the implementation of the Medium Term Strategic Framework 2014 to 2019, results in improved service deliver This takes us closer to the realization of the National Development Plan s (NDP) Vision 2030.Government has made considerable progress in implementing its 14 priority outcomes and advancing the objectives of the ND Challenges affecting implementation and action required to improve delivery were also identifieThe GCIS is coordinating cluster media briefings, which are scheduled to take place from 9 to18 June 2017.",0.88635004
