ss,en,src_text,trg_text,Cosine_Score
"[ 0.5810889  -0.04796795 -0.13451295 ...  0.20045218  0.31966612
  1.044727  ]","[-0.00130068  0.00138589 -0.000487   ... -0.00196136 -0.00190788
  0.02203241]",Tindzaba Letibalulekile Talelive1.,Upcoming Events1.,0.739882
"[1.5685419e+00 5.9450376e-01 1.2330571e-03 ... 9.2876494e-01 9.4958305e-01
 1.7287314e+00]","[ 0.03419523 -0.00022764  0.00482805 ...  0.00854204  0.02645731
  0.00622743]",Kucala Kusetjentiswa Kwemutsi Wekugomela Ligciwane leKhorona (i-COVID-19),Coronavirus Disease (COVID-19) vaccine roll-out,0.8572023
[0.5219721  0.9224353  0.48571235 ... 0.63559574 0.97719705 2.9351053 ],"[ 0.03963857 -0.00213619  0.00862117 ... -0.00112858  0.02025318
  0.06856076]","Ikhabhinethi iphindze yacinisekisa kutsi kutawucala Sigaba se-2 seluhlelo Lwekucala Kusebentisa Umutsi wekugoma ngeMsombuluko, ti-17 Inkhwekhweti 2021.","Cabinet has reconfirmed the commencement of Phase 2 of Vaccine Roll-Out programme on Monday, 17 May 2021.",0.8634732
[0.52991784 0.04509636 0.26928553 ... 0.90163386 1.1448246  0.85489684],"[ 0.01927882 -0.00094402  0.01181177 ...  0.02584146  0.02797618
  0.04396378]",Lesigaba sitawucala ngekugoma bantfu labaneminyaka le-60 nangetulu futsi ematiko avelonkhe newetifundza etemphilo atawuniketa lwatiso lolumayelana nendzawo letitfolakala kuyo letikhungo tekugoma letingetulu kwetinkhulungwane letintsatfu (3000).,This phase will commence with the vaccination of persons 60 years of age and older and the national and provincial departments of Health will communicate the information about the location of more than three thousand (3000) the vaccination centre,0.87661517
[0.45490736 1.1117463  0.2062282  ... 0.80887157 1.055408   2.9478924 ],"[ 0.01829471 -0.00164951  0.01762099 ...  0.01747464  0.02847252
  0.07803385]",Lokucala kwesigaba se-2 kutawenteka kanyekanye naloluhlelo loluchubekako lekugoma tisebenti tetemphilo (ama-HCW) letaphatamiseka ngenca yetindzaba letimayelana netinkinga tetinchubomgomo temutsi wekugoma we-Johnson & Johnson e-USA naseYuroph Loluhlelo lwekugoma lweSisonke lolandziswa lwaba tindzawo leti-95 letisabalele eveni lonkhe nyalo selugome tisebenti tetemphilo (ama-HCW) leti-434 980 futsi lutawugcina mhla ti-14 Inkhwekhweti 2021.,"The Sisonke vaccination plan which was expanded to 95 sites across the country has vaccinated to date 434,980 healthcare workers (HCWs) and will end on the 14 May 2021.",0.8116324
"[ 1.3262968   0.0468096  -0.09300971 ...  0.74091935  1.0199491
  1.0013592 ]","[ 1.6804442e-02 -1.2137132e-03 -7.8408102e-06 ...  2.8779095e-02
  3.1552836e-02  2.9127099e-02]",Ikhabhinethi iyakutfokotela kutsi tisebenti tetemphilo letisele titawugonywa ngemutsi i-Pfizer kute kube nalesinye simemetel,"American biotechnology entrepreneu Cabinet applauds the active support of Dr Soon-Shiong and other philanthropists to equitable distribution of COVID 19 vaccines, diagnostics and therapeutic",0.72644347
"[ 0.42370555  0.12460292 -0.05318518 ...  0.38550425  0.5275165
  1.3932741 ]","[ 0.04006612  0.00160833 -0.00029646 ...  0.00805185  0.03166611
  0.02203992]",Ikhabhinethi yenta lubito kubo bonkhe bantfu labaneminyaka le-60 nangetulu kutsi babhalise kuloLuhlelo Lwekubhalisela Kugonywa Le-Elekhtronikhi,The SANBS has adopted extensive precautionary measures to ensure the safety of donors by thoroughly screening all persons accessing donor clinic,0.7025933
"[ 1.2797048  -0.0248701  -0.0619399  ...  0.87465113  1.0428635
  1.2246625 ]","[ 4.2973608e-02  1.1805841e-03 -5.1639395e-06 ...  1.1350317e-02
  2.2509648e-02  3.5910457e-02]",ku-https://vaccinenrolhealtgoz Labo labangenayo i-inthanethi noma makhalekhikhini lone-inthanethi bangabhalisa ngekushaya *134*832* faka inombolo yakho yamatisi bese ugcina nga-#.,HCWs will be vaccinated with the Pfizer vaccine until further notic Cabinet called on people who are 60 years and older to register on the COVID-19 Electronic Vaccination Data System https://vaccinenrolhealtgoz Those without online access or a smartphone can register through SMS by dialling *134*832*your ID number#.,0.85157865
"[ 0.94496214 -0.22217304 -0.05446575 ...  0.32945663  0.5109586
  1.2851795 ]","[ 3.3363629e-02  1.0982227e-02 -6.4357548e-05 ...  1.1560309e-02
  7.3313606e-03  3.4445632e-02]","Uma ungenayo inombolo yamatisi, shaya *134*832#.","If you do not have an ID number, dial *134*832#.",0.9059167
"[ 0.7348026   0.7238711  -0.19660382 ...  0.98251814  0.9461534
  1.2216775 ]","[ 0.01640003 -0.00174586 -0.00019715 ...  0.0235744   0.02133824
  0.03180027]",Kubhalisa kungentiwa futsi ngekusebentisa inombolo ye-COVID-19 ye-WhatsApp ngekutfumela ligama lelitsi,Registration can also be done through the COVID-19 WhatsApp number by sending,0.8788996
"[ 0.6659687  -0.61958396  0.04051604 ... -0.07340167  0.15206271
  0.21755996]","[ 0.01135432 -0.00155254  0.0011137  ...  0.00071744  0.00324883
  0.0013979 ]",REGISTER,REGISTER,0.9485061
"[ 0.59272295 -0.18349518 -0.28166187 ...  0.3493711   0.45103145
  1.5447708 ]","[ 0.01605563 -0.00343793  0.0004496  ...  0.00623768  0.01882841
  0.02148603]",kulenombolo letsi 0600 123456.,to 0600 123 456.,0.86781836
