ss,en,src_text,trg_text,Cosine_Score
"[ 0.6837981  -0.095099   -0.20633797 ...  1.026637    0.9496278
  1.4995371 ]",[0.02856203 0.00915935 0.00504802 ... 0.0407626  0.02924846 0.02834954],Kufezekiswa kweTinhlelo taHulumende Letibalulekile IKhabhinethi yemukele Umcombelelo Wavelonkhe wanga-2015 lotawucinisekisa kuphumelela kweluhlelo lwemaphuzu layimfica lolwetfulwe nguMengameli Enkhulumeni yakhe Yebunjalo Beliv,"Their return is part of government s commitment to return the remains of all of our fallen heroes who died on foreign soi Last year renowned anti-apartheid journalist Nat Nakasa was successfully repatriated from New York to be reburied at the Heroes Acre in Chesterville, Durba Cabinet welcomes the massive comprehensive TB screening and testing campaign",0.7170266
"[ 0.4328138  -0.26765445 -0.05132486 ...  0.8343399   1.2414984
  1.2599434 ]","[ 1.8152243e-02 -5.9092825e-04 -1.5564015e-05 ...  2.0062635e-02
  2.6356209e-02  5.1501958e-04]","Lomcombelelo uniketa kuciniseka, kutinta, kanye nekulawulwa kwetimali ngalokuhlakaniphile lokudzingeka ekuholeni umnotfo waseNingizimu Afrika uphumelele kuletimo temnotfo letimatim","Under the stewardship of Minister Molewa South Africa continues to put in place programmes that protect the country s environment and war against poachinKey amongst these is the placement of the Green Scorpions at OR Tambo International Airpor This is to ensure compliance with the Threatened or Protected Species Regulations, CITES Regulations, Bio-prospecting, Access and Benefit-Sharing Regulations and the Alien and Invasive Species Regulation",0.668364
"[ 1.0397832   1.2615932  -0.11567345 ...  0.547138    0.99078214
  2.201686  ]","[ 0.01614504  0.0073612  -0.00022817 ...  0.01828096  0.01876595
  0.0224452 ]",IKhabhinethi iyagcizelela kutsi tinyatselo tekubukana nentsela letetfuliwe kuMcombelelo Wavelonkhe tiyadzingeka ekwesekeleni timali temnyaka lotak,"Cabinet expresses its gratitude to the communities that in the spirit of Ubuntu, partnered with government in setting up mass care centres to accommodate those who have been displace The spirit of volunteerism displayed by people who are assisting the victims of fires is enormous and encouraginCabinet remains concerned about the attacks of foreign nationals and warns that the law enforcement agencies will continue to have a strong presence in affected areas, and that perpetrators will face the full might of the la",0.6805224
"[ 0.6211973  -0.1338966  -0.16316947 ...  1.0535676   1.3405131
  1.3790629 ]","[ 0.01220999 -0.00082354  0.00034699 ...  0.01747438  0.02907205
  0.0249982 ]",Bantfu baseNingizimu Afrika bakhutsatwa kutsi basebentisane nahulumende ekulweni netimo temnotfo tamanje kute kuvuswe kukhula kwemnotfo lokuchubekak IKhabhinethi idvumisa umsebenti lomuhle kakhulu lowentiwe Lisekela LaMengameli,"Violence against foreign nationals is being addressed decisively through various existing government structure Cabinet congratulates the South African National Under-17 football team, the Amajimbos, for making the country proud by qualifying for the final of the 2015 African Under-17 Championship in Niamey, Nige Their gallant performance at the African Youth Championship qualifies them for the FIFA U17 World Cup in Chile later this yea Cabinet mourned the passing of one of South Africa s musical legends Zayn Adams, a renowned lead vocalist for the seminal 70s outfit Pacific Express, whose career spanned more than 50 year He was synonymous with Cape Town s musical histor Cabinet is pleased that, true to the characteristics of a caring government, the final phase to repatriate all the mortal remains of South Africans who were killed during the collapse of the guest house owned by the Synagogue",0.7172911
"[ 1.6346338   0.3519832  -0.22227858 ...  1.2353476   1.3539503
  1.6779107 ]","[ 0.03669079 -0.00064968 -0.00052333 ...  0.02797485  0.03715605
  0.02215782]",Cyril Ramaphosa ekuchubeni nasekuchumaniseni lukhetfo lolukhululekile nalolulungile lwaseLesotho endzimeni yakhe layidlalako yekuba nguMchumanisi weMhlangano Wekutfutfukiswa Kwemimango yase-Afrika leseNingizimu (i-SADC).,The competition also consists of the Water Media Awards which recognise stories that promote Integrated Water Resource Management in the SADC region AppointmentsAll appointments are subject to the verification of qualifications and the relevant clearance: Mr Mayihlome Tshwete as the Deputy Director-General: Communication Services in the Department of Home Affair Ms CM Mogotsi as the Deputy Director-General in the Department of Arts and Cultur Mr Vusimuzi Philemon Madonsela:,0.7180368
"[ 1.041494   -0.07788061 -0.30569416 ...  0.8581432   1.4482396
  1.4583915 ]",[0.03743133 0.020635   0.00253398 ... 0.04751121 0.04141965 0.03693795],"IKhabhinethi futsi idvumisa Umkhandlu Loweluleka Ngetelukhetfo (i-EAC) we-SADC , Ikhomishini Yelukhetfo yaseLesotho (i-LEC), Imibutfo Yetekuvikela kanye nebantfu baseLesotho ngekubamba lukhetfo lolunekuthula, lolukhululekile futsi lolungavuni luhlangots INingizimu Afrika itawusebentisana nalohulumende waseLesotho losandza kukhetfwa kute kutfutfukiswe iminotfo yalamave lamabili, Sigodzi lesingaseNingizimu ye-Afrika kanye naleLivikati lonkhe ngebubanti bal IKhabhinethi yatisile yabuye yemukela kuhlanganyela kweNingizimu Afrika ekuhlonipheni","Implementation of key government programmes Cabinet welcomed the 2015 National Budget that will drive the implementation of the nine-point plan presented by the President during his State of the Nation Addres This budget provides certainty, stability and prudent fiscal management necessary to take the South African economy through these tough economic conditionCabinet reiterates that the tax measures introduced in the 2015 National Budget are necessary to support the fiscus in the year ahea South Africans are encouraged to work together with government to counteract the current economic conditions to stimulate further economic growt Cabinet commends the sterling work done by the Deputy President Cyril Ramaphosa in facilitating the free and fair elections in Lesotho in his role as the Southern African Development Community (SADC) FacilitatoCabinet also commends the SADC Electoral Advisory Council (EAC), the Lesotho Electoral Commission (LEC), the security forces and the people of Lesotho for holding a peaceful, free and fair electio South Africa will work with the newly elected government of Lesotho to develop the economy of the two countries, the southern African region and the continent as a whol Cabinet acknowledged and welcomed the participation of South Africa in marking the World Wildlife Day on 3 March 2015.",0.8099709
"[ 0.98616123 -0.3053782  -0.11996467 ...  0.5952527   0.64380455
  1.9786788 ]","[-0.00093477 -0.00133891 -0.00046349 ...  0.01630018  0.00420855
  0.00604391]",Lusuku Lwetilwane Tasendle Lwemhlaba mhlaka-3 Indlovulenkhulu 2015.,"World TB Day,",0.66799974
"[ 1.4920393   0.15962647 -0.24129511 ...  0.5528497   1.5499043
  0.56620014]","[ 0.02389412 -0.0010417   0.00316213 ...  0.02848026  0.06436231
  0.04747276]",Ngaphansi kwebuholi beNdvuna Molewa iNingizimu Afrika iyachubeka nekuhlela tinhlelo tekuvikela simondzawo selive letfu kanye nekulwa nekutingelwa kwetilwane ngalokungekho emtsetfwen,"The relationship between government and traditional leaders is critical to ensure we build vibrant, equitable and sustainable rural communitie Cabinet welcomes the return of the mortal remains of renowned struggle icons JB Marks and Moses Kotane to South Africa from Russia where they were buried 42 years ag",0.68617785
"[ 0.97519934  0.04241377 -0.29002115 ...  0.41658804  0.6648834
  0.16343592]","[ 0.0078787  -0.0011953   0.00212577 ...  0.01383209  0.02727037
  0.001684  ]",Lokubaluleke kakhulu emkhatsini waloku kubekwa kwe-Green Scorpions,Ending South Africa s TB epidemic: Accelerating our response in Key Populations .,0.6135672
"[ 0.91848636  0.20432822 -0.26666486 ...  0.89033717  0.64520967
  0.50005686]","[-7.1466398e-05  1.2553717e-02 -2.9281940e-05 ...  3.5813857e-02
  2.1732798e-02  2.8299080e-02]","eSikhumulweni Setindizamshini Semave Emhlaba i-OR Tamb Loku kwentelwe kucinisekisa kuhambisana neMitsetfomgomo Yetilwane Letivikelekile nome Letisenkingeni Yekushabalala, Imitsetfomgomo ye-CITES, i-Bio-prospecting, Imitsetfomgomo Yekufinyelela Nekwabelana Tinzuzo kanye neMitsetfomgomo lebitwa ngekutsi pheceleti i-Alien and Invasive Species Regulation INingizimu Afrika iphindze yadlala indzima lebalulekile yekukhulumisana ne-Interpol, ikakhulu mayelana neBhodi Yekweluleka yeLikomidi Letekuhambisana Nesimondzawo Nekucinisekisa, kanye nemacembu lamatsatfu e-Interpol labukene nekulwa nebugebengu labitwa ngekutsi Licembu Lelibukene Netebugebengu Lobentiwa Kutilwane Tasendle, Licembu Lelibukene Nebugebengu Lobuphatselene Nekudoba kanye neLicembu Lelibukene Nebugebengu BekunukubetIKhabhinethi ikwemukele kutsi i-Durban yente simemo sekungenisa","- aims to ensure that all children enjoy services and benefits aimed at facilitating access to social care and safety and to create an effective social welfare syste It also seeks to provide a safe and protective environment for the placement of children who are found to be in need of care and protection Cabinet s position on current issues Cabinet condemns in strongest terms the leaking of documents that may put the security of the country in jeopard While it is an international practice for countries to share intelligence on, among others, cross-cutting issues pertaining to economic opportunities and security matters, the purported leak of documents detailing operations of the State Security Agency is illegaCabinet welcomes the State Security Agency s full investigation into the matter and reassures South Africans that the State Security Agency will continue to focus on its mandate to protect and secure the integrity of the country, its citizens and infrastructur",0.83202773
