ss,en,src_text,trg_text,Cosine_Score
"[ 0.95841336 -0.21706997  0.02078545 ...  1.0084947   1.0849171
  1.583813  ]",[0.00695242 0.0003921  0.00403557 ... 0.01758472 0.01520767 0.01681366],"Ikhabhinethi yahlangana ngaLesitsatfu, mhla ti-13 Indlovana 2019 eTuynhuys eKap Tindzaba Letimcoka1.","Cabinet met on Wednesday, 13 February 2019 at Tuynhuys in Cape Tow",0.85970175
"[ 1.9650695   0.29940093 -0.35488215 ...  0.9023077   1.0045038
  2.2623956 ]","[ 0.03008638 -0.00160073  0.06088234 ...  0.01756511  0.03697599
  0.00436428]","Inkhulumo Yebunjalo Belive (i-SoNA) Ikhabhinethi iyayemukela Inkhulumo yeBunjalo Belive (i-SoNA) yaMengameli Cyril Ramaphosa yanga-2019, lesho iminyaka lenge-25 kusukela","State of the Nation Address (SoNA) Cabinet welcomes President Cyril Ramaphosa s 2019 SoNA, which marks 25 years since the first Joint Sitting of Parliament in the new democratic South Afric A majority of South Africans also welcomed the address, which continues to provide hope and renewa",0.7733046
[0.35531783 0.42330047 0.44335225 ... 0.84150624 0.5706562  0.45270577],[0.0067291  0.00585031 0.00346744 ... 0.02689694 0.02174593 0.04054632],"eMhlanganweni wekucala Loyinhlanganisela yeTindlu Totimbili tePhalamende tentsandvo yelinyenti lensha yaseNingizimu Afrik Linyenti lebantfu baseNingizimu Afrika liyemukele lenkhulumo, lesolo ichubeka inika litsemba nekuvuseteleka kabush Mengameli Ramaphosa ukhulume ngenchubekelembili lebekhona kulomnyaka lophelil Ngekwakha asusela kulokuphumelela lekube khona, Mengameli wetfule tindzawo lokutawugcilwa kuto kulomnyak Loku kufaka ekhatsi kuchubeka netinyatselo tekungenelela tekukhulisa umnotfo ngekushesha nekudala imisebenti; kwenta ncono luhlelo lwetfu lwetemfundvo nekusungula emakhono akusasa kanye nekuphakamisa lizinga lekulwa nenkhohlakalo nekubanjwa kwembuso ngabhongwan Kuleliviki lelilandzelako, Indvuna Yetetimali Tito Mboweni utawuchaza lisu letetimali ngesikhatsi etfula Inkhulumo yakhe yeSabelotimal Ngekusebentisa ivoti yesabelotimali yematiko, Tindvuna titawuchaza emasu ato ekusebenta kunika emandla i-SoNA yaMengamel","President Ramaphosa reflected on the progress made in the past yea Building on these successes, the President outlined this year s focus area These included the continuation of intervention measures to accelerate inclusive economic growth and create jobs; improve our education system and develop the skills for the future and step up the fight against corruption and state captur In the next week, Finance Minister Tito Mboweni will unpack the financial plan when he delivers his Budget Speec",0.84064305
"[ 0.5019019  -0.08957679 -0.2753294  ...  0.9778712   1.0617301
  1.8795604 ]","[ 0.01494269 -0.00052612  0.0033599  ...  0.03575033  0.04975776
  0.0222789 ]","IKhabhinethi itimisele ekuchubeleni embili lelive letfu kutsi lifezekise Umbononchanti wa-2030 weLuhlelo Lwekutfutfukisa Lwavelonkhe (i-NDP), inkhombandlela yekucedza buphuya kanye nekunciphisa kungalingani nekuswelakala kwemisebenti nga-203 I-African Mining Indaba INingizimu Afrika iyisingatse ngemphumelelo umhlangano wemnyaka, i-Investing in Africa Mining Indaba ye-25, lokungumhlangano lomkhulukati emhlabeni walabatsintsekako etimayini kanye nalabatsatsa tincum Ngenhloso yekuheha lutjalotimali etimayini, umhlangano walonyaka bewubanjelwe ngephasi kwengcikitsi letsi:","Cabinet remains committed to steering our country towards the realization of Vision 2030 of the National Development Plan (NDP), the blueprint for eliminating poverty and reducing inequality and unemployment in the country by 203 African Mining Indaba South Africa successfully hosted the 25th annual Investing in Africa Mining Indaba, which is the world s largest gathering of mining stakeholders and decision-maker In pursuit of attracting investment in mining, this year s Indaba was held under the theme:",0.91094816
"[ 0.20638832 -0.323938   -0.23802146 ...  0.12725367  0.77887857
  0.33303457]","[ 0.00294717 -0.00074177 -0.00046284 ...  0.00281915  0.01193309
  0.02558062]",Kulwela Intfutfuko Yetemnotfo Lesimeme yase-Afrik,Championing Africa s Sustainable Economic Development .,0.75649875
"[ 0.34075207  0.07882698 -0.00272135 ...  0.92689866  1.0944422
  0.6007327 ]","[ 1.32941725e-02  4.27605992e-05 -1.76125410e-04 ...  3.17127332e-02
  1.52896792e-02  1.60268061e-02]","IKhabhinethi ikwemukele kusayinwa kwesivumelwane lesisemtsetfweni salabatsintsekako kutetimayin Lesivumelwane lesisemtsetfweni sitawusita kakhulu ekugcugcuteleni lutjalotimali lwemave angephandle lolutawucondza ngco emikhakheni leyehlukahlukene yetimboni tetimayin Hulumende, ngekusebentisa Luhlelo Lwekwenta Lwenchubomgomo Yetetimboni (i-IPAP) yeLitiko Letekuhwebelana Netetimboni (i-dti), ubone kutsi inchubo yekuguculwa kwetimbiwa ngumkhakha loveta ematfuba lamanyenti batjalitimali labangawasebentisa kukhulisa lomkhakha wetetimayin Loku kuletsa emandla lamakhulu ekufakeni ligalelo ekukhuliseni umnotfo walelive, kudaleka kwemisebenti, kuntjintja kanye nekucedza buphuya I-Eskom Indvuna Yetemabhizinisi aHulumende Pravin Gordan utjele Ikhabhinethi ngalamafisha mayelana nekucishwa kwagezi ngenhloso yekuwonga lokusandza kwenteka lokutsikamete kuchubeka kwetemnotfo eveni lonkh Lokutsikameteka kube nelifutse lelikhulu emakhaya aseNingizimu Afrika kanye nasemnotfwen","Cabinet welcomes the signed mining stakeholder compac The compact will go a long way towards promoting foreign direct investments in different sectors of the mining industr Government, through the Department of Trade and Industry s (the dti) Industrial Policy Action Plan, has identified mineral beneficiation as an area that presents an abundance of opportunities that investors can take advantage of to grow the mining secto This provides massive potential of contributing to growing the country s economy, creating jobs, transformation and eradicating poverty ESKOM Public Enterprises Minister Pravin Gordan briefed Cabinet on the recent load-shedding that affected the running of the economy across the countr These disruptions have had an immeasurable impact on South African households and the econom",0.8651337
"[ 0.47155568 -0.09297379 -0.09618448 ...  1.2094011   1.2392583
  1.5720323 ]","[ 0.01075392 -0.00060772  0.00396353 ...  0.03887855  0.0316742
  0.04633268]","Kuphakelwa kwemandla kwaseNingizimu Afrika yintfo lebaluleke kakhulu kantsi simo lesikhona e-Eskom njenganyalo siletsa bungoti lobukhulu kulelive, kusimama kwalo kutetetimali nakumnotf Kwehlukanisa i-Eskom ibe tikhungo letintsatfu letahlukene Letingaphasi Kwembuso","South Africa s energy supply remains an absolute imperative and the current situation at Eskom poses significant risks to the country, its financial stability and the econom The strategic unbundling of Eskom into three separate wholly",0.87975955
"[ 0.5282454  -0.32656398 -0.17874585 ...  0.5272418   0.13633206
  0.3055251 ]","[-0.0005636   0.00102139  0.00673823 ...  0.00892992  0.0049145
  0.00695491]",sikhungo sekukhicitha nekuphehla igezi; sikhungo sekwendlulisa kanye nesekusabalalisa -,generation; transmission and distribution -,0.7105733
"[ 0.37226886  0.3117995  -0.0877411  ...  1.4641283   0.94113266
  1.4953861 ]",[0.03060573 0.00399446 0.007707   ... 0.02932077 0.05146173 0.07311557],"kudzingekile kute kube nekusimama kwesikhatsi lesidze kwalesisetjentiswa sekuphehla gezi kanye nekusimama kweliv Kulungisa lesimo lesisandza kwenteka, Mengameli Ramaphosa ukhetse Likomidi Lekhabhinethi Lelikhetsekile Le-Eskom lelitawuholwa nguSekelamengameli nalelitawukwakhiwa Yindvuna Yetemabhizinisi aHulumende, yeTemandla; yeTetimali; yeTekutfutsa; yeKuvikeleka Kwembuso neyeteMaphoyis Lelikomidi litawubukana netindzaba letiphatselene na-Eskom malanga onkhe futsi letfule imibiko malanga onkhe kuMengameli mayelana ngetinyatselo lekumele kutsi titsatfwe kute kube nekuphakelwa kwagez Lelicembu kulindzeleke kutsi libambe umhlangano nabo bonkhe labatsintsekako kusita kuletsa kusimama kulesikhungo sagezi kanye nekuhlahla indlela leya embili kodvwa kube kucinisekiswa kutsi kuba netindleko letincane kubatsengi kanye nakubakhokhi bemtselo Lilungelo lekuvota IKhabhinethi ihalalisela bonkhe bantfu baseNingizimu Afrika, ikakhulu tinkhulungwane tebantfu labasha labatawuvota kwekucala, labatimbandzakanya kulemphelasontfo lekugcina lekubhalisela kuvota lamhla tinge-26 namhla tinge-27 Bhimbidvwane 2019 ngembikwekutsi lelive libe nelukhetfo lwavelonkhe nelwetifundza lwesitfupha lwentsandvo yelinyenti mhla ti-08 Inkhwekhweti 2012.","To address the recent situation, President Ramaphosa has appointed a Special Cabinet Committee on Eskom led by the Deputy President and comprising the Ministers of Public Enterprises; Energy; Finance; Transport; Intelligence and Polic This committee will deal with matters of Eskom daily and deliver daily reports to the President on what actions need to be taken to secure energy suppl The team is expected to meet with all stakeholders to help restore stability to the grid and chart a way forward whilst ensuring that there is minimal economic cost to the consumer and taxpayers Right to vote Cabinet congratulates all South Africans, especially thousands of young and first-time voters, who participated in the last voter registration weekend on 26 and 27 January 2019 before the country holds its sixth democratic national and provincial elections on 8 May 2019.",0.8587163
"[ 0.57244664  0.12460082 -0.09064642 ...  1.1218272   0.48088953
  0.64965796]","[ 2.6689304e-02  1.1652724e-05 -1.6034553e-04 ...  3.6297474e-02
  3.6879335e-02  2.4005327e-02]","IKhabhinethi icela bonkhe labafanele kutsi bavote kutsi basebentise lilungelo labo ngekunaka futsi icela labo bantfu baseNingizimu Afrika labangakabhaliseli kuvota, kutsi babhalise emahhovisi eKhomishini Yelukhetfo Letimele (i-IEC) lavuliwe kulolonkhe leliv Ungaphindza futsi uhlole simo sakho sekubhalisela kuvota ngekutsi utfumele ku: 32810 i-SMS nembolo yakho yamatisi (i-SMS ibita R) nome-ke usebentise i-app yebavoti yamahhala ye-IEC kumakhalekhikhini wakho uyisebentisele kuhlola imininingwane yakh Kusukela kwacala intsandvo yelinyenti yetfu, sakhe umtsetfosisekelo wentsandvo yelinyenti lophumelelako kanye netikhungo leticinisekisa emalungelo lasisekel Kwengeta kuloko, kunetinhlelo losekucaliswe ngato tekugucula simo setemnotfo kanye nekubukana netinsayeya tetfu letinengi tenhlalomnotf Lolukhetfo lolutako luletsa litfuba esitukulwaneni lesisha sebantfu labasha baseNingizimu Afrika kutsi basebentise lilungelo labo lekuvota, nekutsi bavakalise luvo lwabo mayelana nelikusasa labo kanye nelelive letfu Ukutfolwa kwegesi na-oyili yi-Total Njengencenye yemitamo yavelonkhe yekukhulisa umnotfo kanye nekudala imisebenti, hulumende","Cabinet calls on all eligible voters to exercise their right responsibly and appeals to South Africans who have not yet registered to vote, to do so at Independent Electoral Commission (IEC) offices which are open around the countr You can also check your voter registration status by sending an SMS with your ID number to 32810 (R per SMS) or install the IEC s free mobile app for voters and use it to check your registration detail Since the birth of our democracy, we have built a thriving constitutional democracy with institutions that ensure our basic rights and freedom Furthermore, programmes have been implemented to structurally transform the economy and address our many socio-economic challenge The upcoming elections are an opportunity for a new generation of young South Africans to exercise their right to vote, and have a say in their future and that of our country Total oil and gas discovery",0.88415015
