ss,en,src_text,trg_text,Cosine_Score
"[ 0.14170216 -0.2893168  -0.1922016  ...  0.3568314  -0.2496701
 -0.14016677]","[ 0.00452212 -0.00117393  0.0031293  ... -0.00252254  0.00076487
 -0.00031793]",Tincumo TeKhabhinethi,Educatio,0.6586788
[0.50602746 0.3828463  2.1403306  ... 1.203945   0.7148163  0.8711548 ],"[ 0.01478545 -0.00011997  0.03569096 ...  0.01808136  0.0361714
  0.03140062]","IKhabhinethi yacocisana ngeMibiko Yekwatisa Ngemiphumela Yomsebenzi Wekota Yesitsatfu yesikhatsi senyanga yeMphala kuya enyangeni yeNgongoni 2016, lecaphela kucala kusebenta Kweluhlelo Lwahulumende Lwekusebenta (i-PoA) loluhambisana netindlelakwenta teLuhlaka Lwendlelalisu Lwethemu Lesemkhatsini (i-MTSF) Neluhlelo Lwekutfutfukisa Lavelonkhe (i-NDP).Licembu Lelihlanganisa Tindvuna lelifanele, ngekusebentisa Luphiko Lwahulumende Lwetekuchumana Netekwatisa (i-GCIS) titawuchumanisa imihlangano yemacembu lahlanganisa tindvuna naketfulela betindzaba inkhulumo kute tetfule loko litiko leselikwentile kulesikhatsLamabalengwe lalandzelako etintfo letentekile kutawukhulunywa ngato ngesikhatsi emacembu eTindvuna ahlangene etfula inkhulum Luntjintjo kutemnotfo Luntjintjo kutemnotfo ludzinga luntjintjo lolusheshisako nalolwenteka ngemfutfo esizindzeni setekukhicita emnotfweni waseNingizimu Afrika; luphindze futsi ludzinge kutsi kuntjintje netindlela nekutimbandzakanya kwalabo lebebakhishelwe ngephandle kutemnotfo phambilin Ngekulandzela simemetelo lesentiwe nguHulumende kutsi utawudala bosotimboni labamnyama laba-100 esikhatsini sethemu lesekhatsi kute kube neluntjintjo kutemnotfo, Bosotimboni Labamnyama labange-27 basekeliwe kusukela loluhlelo lwasungulwa, kwatsi labayimfica babo batfola lusito kulekot Lusito lwahulumende ludale kutsi lutjalomali lemkhakha lotimele sewuwonkhe lube tigidzi letinge-R956 kantsi kulinganiselwa kutsi kudaleke imisebenti le-1 053.","Investment In an effort to boost confidence levels, Government through Invest SA has identified 40 high-impact projects that are ready for implementation within the next two year Support from the Department of Trade and Industry attracted R4bn in private-sector investment, with the potential to save and create approximately 3 614 jobs in the September-December 2017 quarteThe Dube Trade-Port attracted Rn of private-sector investment while the OR Tambo International Airport SEZ attracted R260m in private sector investmen Economic diplomacy initiatives undertaken yielded increased sales of manufactured value-added exports by R247 million which brings the cumulative total for the year to R5 billio Foreign Direct Investment (FDI) confirms that South Africa remains a preferred investment destinatio The Q3 additions to the Pipeline represent potential FDI of R billion particularly in the energy and chemicals secto This brings the total potential FDI to R32 billio Officials are working extensively to move these potential investments from the pipeline to actual investmen President Jacob Zuma will launch the Invest SA National One Stop Shop tomorrow Friday 17 March 2017 at the dti Campus in Pretoria, Sunnysid Small Business Development As part of implementing the 30%",0.8555789
"[ 0.69398886 -0.09178751  0.5971159  ...  0.5531025   0.8610028
  3.0430956 ]","[ 0.01856135 -0.00055589  0.08107589 ...  0.01540506  0.02720164
  0.08479108]","Ngalokwengetiwe, kusekelwa ngetimali yiNhlangano Yekuntfutfukisa Timboni (i-IDC) kwabosotimboni labamnyama kufinyelele kutigidzigidzi le-R4, 575, kusukela ekoteni yekucala nga-2015/16 kuya ekoteni yesitsatfu nga-2016/17.","(IDC) gross funding for black industrialists amounted to R4, 575 billion, from quarter one of 2015/16 to quarter three of 2016/17.",0.8405837
[0.59555817 0.28046754 0.29045832 ... 0.7219243  1.4069554  1.9824045 ],"[ 0.02399216 -0.00204145  0.00658369 ...  0.04608804  0.0217486
  0.04789091]","Lutjalotimali Ngemitamo yekufukula emazinga ekwetsemba, Hulumende ngekusebentisa umklamo we-Invest SA kutfolakale imiklamo lenge-40 lenelifutse lelisetulu leseyivele ilungele kucala kusebenta kuleminyaka lemibili lelandzelak Lusito loluvela kuLitiko Letekuhwebelana Netetimboni luhehe lutjalotimali lwemkhakha lotimele wetigidzigidzi le-R4, ngenhloso yekonga nekudala imisebenti lelinganiselwa emisebentini le-3 614 ngekota yenyanga yeNyoni kuya kuyeNgongoni nga-2017.","Cabinet decisions Cabinet deliberated on the Third Quarter Outcomes Performance Update Reports for the period October to December 2016, which monitor implementation of Government s Programme of Action in line with the provisions of the Medium Term Strategic Framework and the National Development PlanRespective Cluster Ministers, through the GCIS, will coordinate cluster media briefings to present departmental milestones reached in the perioThe following highlights will be elaborated on during Ministerial cluster briefing",0.7878691
"[ 0.6714874  -0.06839342  0.26678598 ...  1.0360606   0.9634671
  1.4843762 ]","[ 0.01256944 -0.00095709  0.00247268 ...  0.01250977  0.01523107
  0.02234622]",I-Dube Trade-Port ihehe lutjalotimali lwemkhakha lotimele tigidzigidzi le-Rbese kutsi i-OR Tambo International SEZ yona yaheha tigidzi letinge-R260 telutjalotimali kumkhakha lotimel Imitamo yekuheha ematfuba etemnotfo emaveni emhlaba leyentiwe iholele ekutseni kube nekutsengwa lokwenyukile kwemphahla leyakhiwe lenentselantsengo letsengiselwa lamanye emave ngetigidzi letinge-R247 leyenta samba sesisonkhe lesigcogciwe ngemnyaka sibe tigidzigidzi le-R7.,"Economic Transformation Economic Transformation requires radical change in the productive base of the South African economy; it also requires changing the patterns of participation by previously disadvantaged individuals in the econom Following Government s announcement that it would create 100 black industrialists over the medium term to bring about economic transformation, 27 Black Industrialists have been supported since the inception of the programme, 9 of which were supported in this quarte Government support resulted in a total projected private-sector investment of R956m while 1 053 jobs are projected to be establishe Additionally, the Industrial Development Corporations",0.79118156
"[ 0.7471947  -0.05915792  3.8604434  ...  1.0470906   1.0055938
  1.368191  ]",[0.03321496 0.00367144 0.06252236 ... 0.00538457 0.03373653 0.02270873],Lutjalotimali Ngco Emaveni Emhlaba (i-FDI) lucinisekisa kutsi live laseNingizimu Afrika liyindzawo yelutjalotimali lenconotwak Kwengetwa kwemiphumelo yekota yesitsatfu kutinhlelo telutjalomalo letilindzelwe kusho emandla eLutjalotimali Ngco Emaveni Emhlaba etigidzigidzi le-R ikakhulu emkhakheni wetemandla nemakhemikhalLoku kuletsa samba sesisonkhe semandla lasenekwenteka eLutjalotimali Ngco Emaveni Emhlaba sibe tigidzididzi letinge-R32.,"Government s Programme of Action has played a significant role in GDP growth as reflected in the GDP figures released by Statistics South Afric In support of the National Development Plan, the country s Nine Point Plan outlines specific interventions for growing and transforming the economy, creating jobs and attracting investmenThe largest positive contributors were the trade, catering and accommodation industry as well as finance, real estate and business services, which increased by 2,1% and 1,6% respectivelEach contributed 0, 3 of a percentage point to GDP growth Implementation of government programmes Cabinet joins Deputy President Cyril Ramaphosa in welcoming the full endorsement of the minimum wage agreement that was agreed to by labour, government and business under the auspices of the NEDLAC Committee of PrincipalThis endorsement is an important milestone in the process of making the National Minimum Wage a reality which will reverse the phenomenon of the",0.75810033
"[ 0.88094604  0.05752116 -0.09684967 ...  0.6655411   0.75517815
  1.0889635 ]","[-0.00054313 -0.0007429  -0.00019348 ...  0.04784576  0.05189272
  0.07761567]","Tiphatsimandla tisebenta ngekutikhandla kutsi tente lamandla elutjalotimali lasenekwenteka kutsi enteke sibili vel Mengameli Jacob Zuma utakwetfula umklamo we-Invest SA National One Stop Shop kusasa ngaLesihlanu mhla ti-17 Indlovulenkhulu 2017 lapha eKempasini yeLitiko Letekuhwebela Netetimboni (i-dti) lesePitoli, eSunnysid Intfutfuko yemabhizinisi lamancane","Cabinet joins the Minister of Communications in celebrating the South African national winners of the SADC Media Award The awards recognise excellence in journalism and encourages media practitioners in member states to cover issues pertaining to the region for the purposes of promoting regional integration and cooperatio The South African media are invited to submit their entries for the 2017 SADC Media Awards Competition, before the closing date of 20 March 2017.",0.7797091
[0.46528888 0.0368856  2.8441496  ... 0.4577508  0.3372622  0.80786276],"[ 0.01003314 -0.00076524  0.03194606 ...  0.01121077  0.00101076
  0.00310309]",Njengencenye yekucala kwekusebenta kwe-30%,In the reporting quarter,0.6577984
"[ 0.13050087 -0.40425205 -0.20766366 ... -0.07057417 -0.06766179
  0.01360418]","[-0.006334   -0.00071011  0.00028539 ...  0.00209948 -0.00263027
  0.00565052]",lebekelwe eceleni,set aside,0.75183797
"[ 0.8266172   0.0970066  -0.17559958 ...  1.2473563   0.93623567
  2.2049928 ]","[ 0.02121102 -0.00248258  0.00296565 ...  0.03600697  0.0234183
  0.05070764]","yesamba sesisonkhe senchitfomali yekutsenga yemabhizinisi lamancane, lasemkhatsini nalamakhulu (ema-SMME), Temafa Avelonkhe tibukete Luhlakamsebenti Lwemtsetfosimiso Wemtsetfo Wenchubomgomo Yekutsenga Ngekukhetsa tafaka kugazethi tichibiyelo ngaBhimbidvwane 20110.","of total procurement expenditure for SMMEs, National Treasury has reviewed the Preferential Procurement Policy Framework Act Regulations and gazetted amendments in January 20110.",0.8270295
[0.41232687 0.00968132 0.3372052  ... 0.2816464  0.0830712  0.7485036 ],"[ 0.00023814 -0.00362798  0.00050426 ...  0.00763831  0.0063679
 -0.00147714]",Ngekota yekukhipha lombiko,working poor,0.5909529
"[ 0.9143376  -0.36267045 -0.12704514 ...  0.46111402  1.1234537
  0.9859543 ]","[ 0.02042019  0.00171118 -0.00024826 ...  0.02593594  0.0267926
  0.0156067 ]","Litiko Letekutfutfukiswa Kwemabhizinisi Lamancane lisekele emabhizinisi asemalokishini la-1,388 kanye nemakoporansi lange-48, ngekusebentisa tibonelel.","The Department of Small Business Development supported 1,388 township enterprises and 48 co-operatives, through incentive.",0.8791298
"[ 0.44980046 -0.12304579  0.63534456 ...  1.4422907   1.2671483
  1.4789697 ]","[ 0.03320763 -0.00075391  0.0111254  ...  0.04166779  0.03680608
  0.01484494]","Hulumende wavelonkhe kanye newetifundza basebenta ngekubambisana ekuvuseteleni emapaki etimboni endzawo, ngenhloso yekusekela emabhizinisi lavele akhona kanye nekuheha lamanye emabhizinisi lamash Njengaloku vele, Ipaki Yetimboni yaseKhomani (leseMphumalanga Kapa) seyivele inetinkampani letinge-30 leticashe bantfu labange-555, kwatsi iBotshabelo Park (yaseFreysitata) yona isekela imitfombolusito lengenisa imali kubantfu labalinganiselwa kubantfu laba-10 000.","National and provincial government are collaborating to revitalise local industrial parks, so as to support existing businesses and to attract new businesse as Already, the Komani Industrial Park (Eastern Cape) accommodates 30 companies and employs 555 people, while Botshabelo Park (Free State) supports the livelihoods of about 10 000 peopl",0.91335416
"[ 0.04478613 -0.40770194  0.04113335 ...  0.24081959  0.65211785
 -0.5349432 ]","[ 0.01779139 -0.00299632  0.00084457 ...  0.04098211  0.02852402
  0.00781753]",Tekulima nekutfutfukisa tindzawo tasemaphandleni .,Life and Legacy of R Tambo .,0.5384918
"[ 1.0742683  -0.15204544  1.0813864  ...  0.98984224  1.2922336
  1.3876579 ]","[ 0.02707123 -0.00121714  0.03139227 ...  0.0167685   0.02799026
  0.02234391]","Njengaloku kube nesimo sesomiso letichubeke sikhatsi lesidze, kusukela nga-2014, sicale kubancono ngekota yesine ya-2016 njengaloku timvula tiletse litsemba lelisha emnotfweni wetfu, miphumela lemibi yesomiso itawutsatsa tinyanga letimbadlwana kutsi ibencon Kubhedvuka kweluhlupho lwesibungu, i-Fall Armyworm eLimpopo kulesikhatsi lesengcile kuletse bungoti lobusha kulokulinywak.","Agriculture and Rural Developmen While prolonged drought conditions, since 2014, has started to taper in the fourth quarter of 2016 as rainfall brought new hope to our economy, the impact will take a few month The recent outbreak of the Fall Armyworm in Limpopo poses a new risk to crop.",0.8641404
"[ 0.648191   -0.1263091   4.338567   ...  0.9586124   0.92446756
  1.5071175 ]",[0.01992378 0.00141312 0.08658738 ... 0.0281775  0.01945888 0.05402226],"Ngesikhatsi salekota, emahektha la-374 299 emhlaba longakasetjentiswa ngalokuphelele ulinyiwe emapulazini ngaphasi kweluhlelo Lwemali Yekucala Umsebenti Futsi Neluhlelo Lwentfutfuk Nanome kube khona somiso kodvwa kuzuzwe 50% wemkhicito wekudla lobewuhlosiwe nakucatsaniswa nemakota lamatsatfu aphambilin.","During the quarter, 374 299 hectares of underutilised land were cultivated on farms under the Recapitalisation and Development Programm Despite the drought there was a 50% achievement of the target for food production as compared to the previous three quarter.",0.8855289
