ss,en,src_text,trg_text,Cosine_Score
"[ 0.742651   -0.19345203 -0.26496416 ...  0.33908328  0.62964845
  1.1515862 ]","[-9.2853926e-04 -9.7492608e-05  2.4249554e-02 ...  3.7217401e-02
  2.3567244e-02  6.7258529e-02]",IKhabhinethi beyihlanganele eTuynhuys eKapa1.,Cabinet met at Tuynhuys in Cape Town Issues in the environment Cabinet welcomed the outcomes of the 37th Southern African Development Community (SADC) Ordinary Summit of Heads of State and Government held in South Africa from 9 to 20 August 2017 under the theme:,0.6215445
"[ 0.12141901 -0.17231654  0.43242761 ...  0.93415254  1.143389
  2.7911758 ]","[ 0.03604366 -0.0001686   0.01568422 ...  0.04061825  0.05800121
  0.05612583]",Tindzaba Letimcoka Telive IKhabhinethi iyemukele imiphumela Yengcungcutsela Levamile Ye-37 Yenhlangano Yekutfutfukisa Emave Lase-Afrika leseNingizimu (i-SADC) Yetinhloko Temibuso Nabohulumende lebeyibanjelwe eNingizimu Afrika kusukela mhla ti-09 kuya mhla tinge-20 Ingci 2017 ngaphasi kwengcikitsi letsi:,"There are currently 300 South African companies operating in MozambiquThe participation of the South African companies in FACIM received a particular recognition during last week s Binational Commission as one of the platforms that business communities in the two countries can use for engaging on possible cooperation and partnerships for increasing trade and investment between our countrie The Minister of Home Affairs, Professor Hlengiwe Mkhize, will participate in the Ministerial Migration Dialogue for Southern Africa to be held in the Kingdom of Swaziland from 2 to 4 September 2017.",0.74803144
"[ 1.1358056   0.00741826 -0.26047164 ...  0.9731476   1.4770752
  2.0266721 ]","[ 1.33422995e-02 -2.82980531e-04 -3.11500444e-05 ...  1.61480587e-02
  5.40079735e-02  6.39985874e-02]",Kusebenta Ngekuhlanganyela Nemkhakha Lotimele eKutfutfukiseni Timboni Netinchubo Tekukhicita Tesigodz Lengcungcutsela beyigcile ekucaleni kwekusebenta kweNdlelalisu le-SADC,"Partnering with the Private Sector in Developing Industry and Regional Value Chains .The summit focused on the implementation of the SADC Industrialization Strategy and Roadmap to accelerate economic growth and development in the regioThe strategy seeks to change the structure of the economies of the region and promotes value-addition with focus on agro-processing, mineral beneficiation and pharmaceutical The summit emphasized the need to have concrete outcomes that leverage on our national endowmentCabinet joins President Jacob Zuma in thanking His Majesty King Mswati III, the outgoing Chairperson of the SADC, for his valuable contribution and leadership, as South Africa assumes the role of chair of the SADC from August 2017 to August 2012.",0.729668
"[ 0.57807064  0.25861022 -0.0218107  ...  0.7901342   1.3610479
  2.124273  ]",[0.01089579 0.00125474 0.00883757 ... 0.02622895 0.03648348 0.03016987],"lekusungula Timboni Nenkhombandlela yekukhutsata kukhula ngekushesha kwemnotfo nentfutfuko kulesifundz Lendlelalisu ihlose kugucula simo seteminotfo kulesifundza kanye nekugcugcutela kwengetwa kwelinanizinga ngekugcila kutinchubo tekuhlelenjiswa kwemikhicito yetekulima, inchubo yekuhlungwa kwetimbiwa kanye nemitsi lesetjentiswa ekwelaphen Lengcungcutsela igcizelele kutsi kube nesidzingo sekutsi kube nemiphumela lephatsekako yekusebentisa ngalokusezingeni lelisetulu loko live lelinakIkhabhinethi nayo njengaMengameli Jacob Zuma ibonga Ingwenyama Inkhosi Mswati III, sihlalo we-SADC lophelelwa sikhatsi, ngeligalelo lakhe lelihle kanye nebuholi bakhe, njengaloku iNingizimu Afrika itsatsa indzima yekuba ngusihlalo we-SADC kusukela ngenyanga yeNgci 2017 kute kube yinyanga yeNgci 2012.","South Africa s biggest export destination within BRICS remains China, followed by India, Brazil and then Russi The same pattern is also evident in imports, with China remaining the biggest source of importThe 2017 BRICS Summit will feature five key priorities namely, deepening cooperation, strengthening global governance, undertaking people-to-people exchanges, advancing institutional improvements and building broader partnershipThe strategic focus for South Africa in BRICS is to promote value-added trade, attract investment into the country s productive sectors and enhance cooperation to advance our development objective Cabinet noted the participation of South African companies in the 53rd edition of the Maputo International Trade Fair, commonly known as FACIM, which is taking place in Mozambique from 28 August to 3 September 2017.",0.80926746
"[ 0.7794922  -0.09962684 -0.18586051 ...  0.5925004   1.3661895
  2.168346  ]","[ 0.01566741 -0.00185932  0.00081816 ...  0.01258318  0.03986602
  0.05340284]","IKhabhinethi ibatfulela sigcoko bonkhe bomake, iphindze ivakalise kubonga kwayo labo labatimbandzakanye ekugubheni nasekukhumbuleni bomake njengaloku kuphela Inyanga Yabomake, ngaphasi kwengcikitsi letsi:","Cabinet salutes all women, and extends heartfelt thanks to those who participated in celebrating and commemorating women as we close Women s Month, under the theme:",0.8516114
[0.6509636  0.06723629 0.22881617 ... 1.2470132  1.1101247  0.9106387 ],"[ 0.04813521  0.02137157 -0.00032213 ...  0.02324555  0.05072063
  0.02704551]","Umnyaka wa-OR Tambo: Bomake Babumbene eKuchubeleni iNingizimu Afrika Embil Nanome bomake kukhona tinzuzo labatitfolile lapha eNingizimu Afrika, kunyenti lokusadzinga kutsi kwentiwe futsi tindlela tahulumende tisatawuchubeka ngekubeka embili ekumbandzakanyeni bomake ekutfutfukiseni imimango yetfu, umnotfo kanye naleliv Bomake basachubeka nekubukana nemazinga langemukeleki ekuchashatwa nebudlova, buphuya nekuswela umsebent IKhabhinethi iwubonile Umbiko Wetimomvama Tebuphuya lokhishwe Lihhovisi Lelibalobalo laseNingizimu Afrika (i-StatsSA) futsi itawuyifundza iyicubungul IKhabhinethi iphindza futsi iyakusho kutinikela kwayo etinhlelweni letivuna labaphuyile, ikakhulu njengaloku ticondziswa kubantfwana labavela emakhaya laphuyilKuleminyaka lenge-23 leyengcile, hulumende ulwenyusile linani","The overall objective of the event is to foster dialogue among SADC member states to improve migration governance in the regio Issues to be explored include statelessness, migration, border management and labour migration Messages Cabinet expressed its deepest and heartfelt condolences to:Police Minister Fikile Mbalula and his family following the passing of his mother, Mama Emma Mbalul May they find strength to cope with the difficulty and deep-seated pain that the passing of a mother brings to any homthe loved ones of three mineworkers who have been confirmed dead following an underground collapse of the Kusasalethu Mine near Cartonville in Gauteng, due to seismic activity registering on the Richter Scal",0.8257686
"[ 0.3848418  -0.26631662  0.61381555 ...  0.975221    0.6543541
  1.1494149 ]",[0.02312194 0.00381216 0.00307659 ... 0.03722367 0.03656289 0.01420515],"lebantfu labaphuyile nalabachagile labatfola tibonelelomali tahulumende kusukela kubantfu labatigidzi le-2,7 kuya kulabatigidzi leti-17.","Cabinet applauded the financial contribution by the National Disaster Management Centre to the Western Cape Provincial Governmen More than R74 million was made available to address drought-related challenges, including recent ravaging fires and shortage of livestock fee",0.6827544
[0.42508507 0.09860518 3.2826796  ... 0.957562   0.6886965  0.85231143],[0.00098537 0.01124598 0.05130933 ... 0.01183198 0.02709249 0.02312784],"Loluhlelo lusita bantfwana labafanele labangetulu kwe-91% kantsi 95,5% ngebantfu lasebaluphel Tikolo letingetulu kwe-20 000 setentiwe ngalokusemtsetfweni kutsi titikolo lokungakhokhwa imali yekufundza kuto, letinebafundzi labangetulu kwetigidzi letiyimfica labatfola kudla etinhlelweni tekondliwa kwetikolSikimu Savelonkhe Leselekelela Bafundzi Ngetimali (i-NSFAS) kusukela nga-1999 sesikhokhe tigidzigidzi letingetulu kwaletinge-R72 temali lebolekiwe neyemifundzate lenikwe bafundzi labavela emakhaya laphuyil Loku kuholele ekutseni bafundzi labangetulu kwetigidzi letimbili labavela emakhaya laphuyile bafinyelele kutfola imfundvo lephakem Bantfwana labatigidzi le-1,7 bebonkhe bafundza kutinkhulisa, letisisekelo lesimcoka semfundv Ngemnyaka wa-2012 hulumende waphindza futsi wetfula luhlelo lwetemphilo lwetikolo, lolusingenelelo kuletinye tetihibe letivimba inchubekelembili kulabanye bafundzKwengeta kuloko, hulumende unetinyatselo letinengi latitsatsile letilwa nebuphuya letenta kutsi tigidzi temindeni lephuye kakhulu itfole tinsita letimcoka tamahhala njengemanti empompi amahhala, kuhanjiswa kwekungcola ngemanti, gezi wamahhala kanye nekutfutfwa kwetib Hulumende uphindze futsi wacala kusebentisa tinhlelo tahulumende tekucasha ebantfu kanye netikimu tetindlu kute kutsi imindeni lephuyile ikhone kutfola tindlHulumende utawuchubeka atfole tindlela tekucinisa letinye taletinhlelo tesibonelelomali sembuso letihlelelwe kutsi tisite ebantfu labaphuyil IKhabhinethi iyakudvumisa kwetfulwa kwe-Ghana Radio Astronomy Observatory, lokwentiwe nguMengameli waseGhana Nana Akufo-Addo","The Year of OR Tambo: Women United in Moving South Arica Forward .Although women have made important gains in South Africa, more needs to be done and government programmes will continue to prioritise the involvement of women in developing our communities, the economy and countr Women still continue to face unacceptable levels of abuse and violence, poverty, unemploymen Cabinet noted the Poverty Trends Report released by Statistics South Africa and will engage with i Cabinet reiterated its commitment to its pro-poor programmes, particularly as it relates to children coming from poor householdOver the last 23 years, government has increased the social grants programme to poor and vulnerable communities from 2, 7 million to 17 million peopl This programme covers over 91% of eligible children and 95,5% of the eligible old age peopl Over 20 000 schools have been declared no-fee schools, with over nine million learners benefiting from the school nutrition programmeThe National Student Financial Aid Scheme has since 1999 disbursed more than R72 billion in loans and bursaries to students from poor household This has resulted in more than two million students from poor communities accessing tertiary educatio A total of 1,7 million children are accessing registered Early Childhood Development services, which is a critical foundation for educatio In 2012 government also introduced a school health programme, which is an intervention to some of the barriers that hinder progress in some of the learnerAdditionally, government has a number of anti-poverty measures which provide free access to basic services to millions of indigent families such as free piped water, sanitation, free electricity and refuse remova Government has also implemented public employment programmes and housing schemes to enable poor families to have houseGovernment will continue to find ways to strengthen some of the social security programmes that are designed to cushion the poor and vulnerable communitie Cabinet commends the launch of the Ghana Radio Astronomy Observatory, by the Ghanaian President Nana Akufo-Addo and South Africa s Minister of Science and Technology, Ms Naledi PandoThis is significant for Africa s participation in the Square Kilometre Array (SKA) projec The observatory in Ghana is the first other than South Africa, as one of the partner countrieAs SKA Africa partners, the SKA South Africa/Hartebeesthoek Radio Astronomy Observatory group collaborated with Ghana to harness the radio astronomy potential of the redundant satellite communication antenna at KuntunsThe Department of International Relations and Cooperation (DIRCO) has funded a large part of the conversion project through the African Renaissance and International Cooperation Fund, which is aimed at strengthening cooperation between South Africa and other African countrieA vital part of the effort towards building the SKA on the African continent over the next decade is to develop the skills, regulations and institutional capacity needed in SKA partner countries to optimise African participation in the projec Cabinet welcomes the announcement from the Minister of Environmental Affairs, Ms Edna Molewa that South Africa is finalizing in the outstanding three provinces, a verification and audits of all the existing privately owned rhino horn stockpileThe initial audit which was conducted by the provinces is being checked and verified by the national Department of Environmental AffairThis will assist in preventing the potential smuggling of illegally obtained rhino horns and will ensure that the country has full and accurate information on the number of horns in South Africa at any given time, as well as the registered owner of each one of such hornOn the ruling by the North Gauteng High Court on the issuing of the permit on the selling of Rhino horns to breeder Mr John Hume, which saw South Africa s first online auction of Rhino horn, Cabinet reiterates amongst several other operational conditions, that; the position permit holder, who must have acquired a sellers permit can only sell rhino horn to a person who has a buyers permit issued in terms of the National Environmental Management Biodiversity Act, 2004 (Act 10 of 2004), authorizing him/her to buy rhino horn from a sellers permit holder, in this case being Mr HumThe permit does not authorize international trade in rhino hor International trade on horn remains banned, in terms of the provisions on the Convention on International Trade in Endangered Species of Wild Fauna and Flora (CITES).During the entire auction the department of environment must be granted access to the online auction to do the necessary compliance monitorinSouth Africa remains committed to a regulated process that manages the trade in threatened or protected species in line with the domestic legislation, as well as the legally binding provisions of the CITE Cabinet welcomes the High Court guilty verdict against the perpetrators involved in a case involving racially motivated violation of an African man by being put in a coffiThe guilty verdict will serve as a warning to those who still continue to harbor racial prejudices in the countr Cabinet reassures South Africans that any form of racism or act of hate will not be tolerate",0.8421941
"[ 1.0366713  -0.04421009 -0.04641683 ...  1.1571467   1.839364
  1.236189  ]","[ 0.02827811  0.0001055  -0.00014393 ...  0.0526142   0.02760719
  0.02744844]","baneNdvuna yaseNingizimu Afrika Yetesayensi Netheknoloji, M Naledi PandoLoku kubalulekile ekutimbandzakanyeni kwe-Afrika kumklamo we-Square Kilometre Array (i-SKA).","Cabinet welcomes the signing of a Memorandum of Understanding (MoU) with the Government of Flanders on promotion of the Social Economy in South Afric The New Growth Path economic strategy adopted in 2010 identified the social economy as one of 10 job driverIn terms of the MoU, the Minister of Economic Development will work in partnership with the International Labour Organisation (ILO) and the Government of Flanders to document successful examples of social enterprises and will engage local stakeholders on the development of a policy framework to consolidate and strengthen work on the social economFlanders will also partner with the Department of Environmental Affairs in a project on climate change and the green economy, which will focus on adaptation strategie.",0.7112326
[0.2519843  0.33014032 0.85112214 ... 1.0220238  0.77170056 0.4230057 ],"[ 0.0210116  -0.0005781   0.01057528 ...  0.02993448  0.03766426
  0.01894982]","Lesikhungo sekucala eGhana ngaphandle kwalesi saseNingizimu Afrika, njengobe lelive lingulelinye lasebentisanakNjengebalingani labasebentisanako be-SKA Africa, licembu le-SKA South Africa/Hartebeesthoek Radio Astronomy Observatory lisebente ngekuhlanganyela neGhana ekuvuseteleni isibonakhashane noma itheleskopi lengasasebenti leseKuntus Litiko Letebudlelwane Nekubambisana Kwemave Emhlaba (i-DIRCO) lisite ngetimali incenye lenkhulu yalomklamo wekuntjintja lesibonakhashane ngekusebentisa Sikhwama Sekuvusetelwa Kwe-Afrika Nekusebenta Ngekuhlanganyela Kwemave Emhlaba, lokuhloswe ngaso kucinisa kusebenta ngekuhlanganyela emkhatsini weNingizimu Afrika nalamanye emave ase-Afrik Incenye lebaluleke kakhulu yalometamo wekwakha i-SKA kulelivekati lase-Afrika kuleminyaka lelishumi letako kutfutfukisa emakhono, imitsetfosimiso kanye nekunika emandla tikhungo ladzingeka emaveni lasebentisana ngekuhlanganyela kute kwenyuswe lizinga lekutimbandzakanya kwe-Afrika kulomklam IKhabhinethi iyasemukela simemetelo lesentiwe yiNdvuna Yetemvelo M Edna Molewa kutsi iNingizimu Afrika iyakuphotfula kucinisekisa nekuhlolwa kwemabhuku kuleto tifundza titsaftu lebetisasilele kuniketa mininingwane lephelele ngebantfu labanetimphondvo tabobhejane emakhaya ab Luhlolo lwekucala lwekuhlolwa kwemabhuku lobelentiwa tifundza lusahlolwa futsi lusacinisekiswa Litiko Lavelonkhe LetemvelLoku kutawusita ekuvimbeleni kutsengiswa ngalokungekho emtsetfweni kwetimphondvo tabobhejane letitfolwe ngalokungekho emtsetfweni futsi kuyindlela yekwenta siciniseko sekutsi lelive linelwatiso loluphelele nalolungilo lolumayelana nelinani letimphondvo tabobhejane iNingizimu Afrika lenato nome ngabe ngusiphi sikhatsi, kanye futsi nemnikati lobhalisiwe walolo nalolo phondvMayelana nesijubo seNkantolo Lephakeme yaseNyakatfo Gauteng lesimayelana nekukhishwa kwetimvume tekutsengisa timphondvo tabobhejane kumfuyi Umn John Hume, lapho lelive libone khona kwekucala ngca kwentiwa indali yetimphondvo tabhejane ku-inthanethi, Ikhabhinethi iyaphindza futsi emkhatsini waletinye timo tetindlela tekusebenta letinyenti, itsi; lowo lonemvume, lotfole imvume yekutsengisa angatsengisela kuphela luphondvo lwabhejane umuntfu naye lonemvume yekutsenga lekhishwe ngekulandzela Umtsetfo Wavelonkhe Wetemvelo Wekulawula Kwalokuphilako Lokwahlukahlukene, wanga-2004 (Umtsetfo we-10 wanga-2004), lomgunyata kutsi atsenge luphondvo lwabhejane kulowo lonemvume yekutsengisa, kulendzaba lokunguMn HumLemvume ayigunyati kuhwebelana ngetimphondvo tabhejane nemave emhlab Kuhwebelana ngetimphondvo tabhejane nemave emhlaba akukavunyelwa, ngekulandzela tindlelakwenta Tesivumelwane Lesimayelana Nekuhwebelana Kwemave Ngetilwane Netihlahla Tasendle Letisengotini Yekushabalala (i-CITES).","In aligning legislation with developments in the education landscape, Cabinet approved for the publication of the Basic Education Laws Amendment Bill of 2017 in the Government Gazette for public commenThe Bill is the outcome of the review of all basic education legislation with a view to enhancing organisational efficiency so as to improve school governance, leadership and accountability, transforming education services, and protecting vulnerable groups to ensure the well-being of learnerAmendments were proposed to the South African Schools Act, 1996 (Act 84 of 1996), and the Employment of Educators Act, 1998 (Act 76 of 1998) Upcoming events In September we will mark Heritage Month, Tourism Month, Arbor Week, Public Service Month, National Development Plan (NDP) Month and Thusong Service Centre Wee Further details on these events will be communicated by the relevant department As the chair of the SADC, South Africa has offered to host the SADC ICT Ministers Meeting from 4 to 7 September 2017 to discuss progress made on the implementation of the SADC Communications and ICT ProgrammMinister Ayanda Dlodlo and Minister Siyabonga Cwele will lead the South African delegation in this meetin The meeting is to provide guidance on strategic communications and ICT issues and also track implementation of decisions made at previous meeting South Africa will use the meeting to promote access to affordable ICT infrastructure services, thereby positioning the country as a regional infrastructure hub and promoting small, medium and micro enterprises under the overall SADC industrialisation and regional integration agenda The 9th Brazil, Russia, India, China and South Africa (BRICS) Summit will take place in Xiamen, China from 4 to 5 September 2017.",0.8534202
