ss,en,src_text,trg_text,Cosine_Score
"[ 0.67918736  0.4745912  -0.12229007 ...  0.64563316  0.42974222
  1.328447  ]","[ 0.01053736 -0.00200637  0.02477068 ...  0.0342452   0.02318037
  0.02337981]","Tincumo teKhabhinethi etindzabeni tanyalo netentakalo letitakoIKhabhinethi igcizelele simemo saMengameli Jacob Zuma kuhulumende, kumabhizinisi kanye nasetisebentini kutsi basebente ndzawonye ekwakheni umnotfo wetfu ube sezingeni lelingakwati kwakha imisebenti leyengetiw Inkhulumo Letfulelwa Sive kanye neNkhulumomcombelelo tibeke sisekelo sekucinisa kuphumeleliswa kweLuhlelo Lwentfutfuko Yavelonkhe kulethemu letako yekuphatsa lokushKwabiwa kweLiphakelo Lavelonkhe le-21 lalentsandvo yelinyenti kucoca indzaba lenhle mbamba yendlela lesintjintje ngayo live futsi sachubeka silwa netinsayeya letibalulekile tebuphuya, kungalingani kanye nekungasebenti","Cabinet s decisions on current issues and upcoming eventsCabinet reiterates President Jacob Zuma s call on government, business and labour to work together to grow our economy at a rate that is able to create more jobThe State of the Nation Address and the Budget Speech laid the foundation for intensified",0.8714336
"[ 0.5491497  -0.16361015  0.12010155 ...  0.3985622   0.46436206
  0.17909344]",[0.00705361 0.03745661 0.00161765 ... 0.02810724 0.0450107  0.00414319],"futsi, lokubalulekile, sikwenta loko ngemitfombotinsita","and, importantly, doing so within our finite resourceCabinet expressed its abhorrence at the recent murders of two teenage girls in the",0.6563856
"[ 0.5810184   0.08843164 -0.0733417  ...  1.0661123   1.6571193
  1.2765353 ]","[ 0.04175928  0.00926442 -0.00035055 ...  0.01102137  0.01965228
  0.02312408]",lelinganiselwe lesinay IKhabhinethi ivakalise kucasuka kwayo ngekugwazwa kwematfombatane lamancane lamabili etehlakalweni letihlanganiswa nenkholelo yebusathan,system to make these potent antibodie The new insights gained from this KwaZulu-Natal woman into immune responses against HIV bring hope for future HIV prevention and treatment strategie,0.71225494
[1.4810337  0.4293807  0.04170324 ... 0.28105336 0.5637819  0.7021607 ],[0.02559004 0.00029184 0.00338901 ... 0.00114758 0.02341425 0.01787089],Tento letinjalo atinandzawo eveni letf,Such practices have no place in our countr,0.721218
"[ 0.56948674  1.11079    -0.23662189 ...  0.5769127   0.44364426
  1.7475573 ]",[0.01560043 0.04417825 0.00084262 ... 0.03242573 0.02928917 0.02410253],"Ngetulu kwaloko Umtsetfosisekelo uvikela lilungelo lekuphila, nobe ngumuphi umuntfu lotawutfolakala anelicala kutawubukwana naye ngekuya kwemtsetfo ngalokuphelel","Given that the Constitution enshrines the right to life, any person found to have committed crime will be dealt with to the full extent of the la Cabinet thanks all South Africans and corporates for their energy-saving initiatives, particularly when the national grid has been under pressur While the country has the capacity to meet its current demand, all electricity consumers are urged to adopt energy- saving as a way of lifCabinet congratulates all schools and teachers who have been nominated for the National Teaching Awards 2013: Via Afrika People's Choice Awards which will be held on 6 March 2014 at the Birchwood Conference Centre in Gauten These awards are but one of the ways in which the Department of Basic Education acknowledges and encourages dedicated and caring teachers in their efforts to develop learners as responsible citizens of a democratic, non-racial and non-sexist South",0.6197597
"[ 0.4036544  -0.12454144 -0.09710979 ...  0.10804437  0.59299344
  1.1880298 ]","[ 0.02337856  0.04839459 -0.00050236 ...  0.02147785  0.0324523
  0.05468183]","IKhabhinethi ibonga bonkhe bantfu baseNingizimu Afrika kanye netinhlangano ngetinyatselo tekonga emandla, ikakhulu ngesikhatsi luhlelo lwagesi lwesive lungaphansi kwekucindzetelek",concept as a way of sustainably managing marine and coastal resource Cabinet extended congratulations to the South African National Under-19 cricket,0.6912487
"[ 0.7554219  -0.10289784  0.00980922 ...  1.150332    0.7916341
  1.1740296 ]",[0.01377049 0.00136368 0.0027353  ... 0.03567496 0.03427397 0.06606231],"Nanobe live linemandla ekuhlangabetana netidzingo talo tanyalo, bonkhe basebentisi bagesi bacelwa kutsi bemukele konga emandla njengendlela yekuphil",team on their outstanding achievement in winning their maiden International Cricket Council (ICC) Under-19 World Cup in Duba The squad's inspiring performance serves to motivate all young athletes to aspire to greater height Cabinet noted the upcoming International Women s Day - 8 March 2014.,0.6466365
"[ 0.71524864 -0.16871214  0.26099843 ...  0.87560785  1.5139105
  2.5429575 ]","[ 0.01332403 -0.00022056  0.00873095 ...  0.02243366  0.03489573
  0.07132397]",IKhabhinethi ihalalisela tonkhe tikolwa kanye nabothishela labakhetselwe Imiklomelo Yekufundzisa Yavelonkhe yanga-2013:Ye-Via Afrika People s Choice Awards letakuba mhla ti-6 Indlovulenkhulu 2014 eBirchwood Conference Centre eGauten,"Afric Cabinet also reiterates the rights of children to learn in a safe and conducive environmenCabinet welcomes the Department of Science and Technology s continued support of the National Science Festival, known as Scifest Africa, to be held from 12 to 18 March 2014 in Grahamstown in the Eastern Cape under the theme",0.7717875
"[ 0.5794174   0.03515022 -0.12278453 ...  0.8744411   1.3784453
  1.054562  ]","[ 0.00677125 -0.00062378 -0.00036038 ...  0.03716023  0.01463018
  0.03165893]","Le miklomelo ingulenye yetindlela Litiko Lemfundvo Lesisekelo lelibonga futsi likhutsata ngayo kutinikela kanye nekunakekela kwabothishela emitameni yabo yekutfutfukisa bafundzi njengetakhamuti letinesibopho teNingizimu Afrika lenentsandvo yelinyenti, lengabandlululi ngebuhlanga nangebulil","The day provides an opportunity for South Africans to pay tribute to the achievements and sacrifices of South African women in our communitie South Africans need to reflect on the progress made by communities, society and the country at large in advancing the rights of womeWhile the Constitution provides the bedrock of values and principles, it is the responsibility of all of us to safeguard and protect women and ensure that they are empowered to participate as equal citizens in the development of our economy and country Cabinet",0.75623345
"[ 2.357201   -0.1688722  -0.14656222 ...  0.77634513  1.6197578
  0.59977156]","[ 4.5261905e-03 -2.9569477e-04 -7.1721906e-06 ...  2.1593066e-02
  1.5595164e-02  3.2004502e-02]",IKhabhinethi iphindze yagcizelela emalungelo ebantfwana ekufundzela endzaweni lephephile kanye nalekahl,"industry, higher education institutions and governmenThis will contribute towards the development of a skilled and capable workforce to support an inclusive growth pat Cabinet approved the Unemployment Insurance Amendment Bill",0.6627625
