ss,en,src_text,trg_text,Cosine_Score
"[ 0.5810889  -0.04796795 -0.13451295 ...  0.20045218  0.31966612
  1.044727  ]","[ 0.00616103 -0.00191999 -0.00056594 ...  0.00657249 -0.00279751
  0.00732317]",Tindzaba Letibalulekile TaleLive1.,CABINET DECISIONS 1.,0.7006411
"[ 0.60374755 -0.15633886  0.22730745 ...  0.9031117   1.2814748
  2.2431386 ]","[ 0.0147269  -0.0018664   0.00509251 ...  0.01570071  0.04540289
  0.02567167]","Kuntjintja Kwesimo Selitulu IKhabhinethi ikwemukele kuvakasha eNingizimu Afrika kweMn Alok Sharma, Mengameli weNgcungcutsela yema-26 yekuGucugucuka kwesimo selitulu yeNhlangano YaMhlabuhlangene (i-UN), kusukela mhla ti-19 kuya kumhla ti-21 iNhlaba 2022, kanye nekuhlola kwakhe kutsi iNingizimu Afrika ikhombise kutibophelela ngalokucacile","Cabinet welcomed the visit to South Africa by Mr Alok Sharma, President of the 26th United Nations (UN) Climate Change Summit, from 19 to 21 June 2022, and his assessment that South Africa has shown a clear commitment to a clean energy transitio",0.8958887
"[ 1.1147074   0.11514616 -0.06488566 ...  1.4086424   1.0600016
  1.1730549 ]","[ 2.6113044e-02 -6.9039228e-04  7.7887038e-05 ...  4.0272731e-02
  4.2380918e-02  2.6984766e-02]","ekugucukeleni emandleni lahlobil Nga-2021, Mengameli Cyril Ramaphosa wahlanganyela nalabanye baholi ekumemeteleni budlelwane lobuyinchophamlandvo nahulumende waseFrance, iJalimane, i-United Kingdom ne-United States, kanye ne-European Union, kusekela ingucuko lenebulungiswa emnotfweni wekhabhoni lephansi kanye nemphakatsi lokwati kumelana nesimo selitul INingizimu Afrika beyisebenta kamatima ekulungiseni sisekelo setfu sengucuko yemandla lahlobile futsi siye emitfonjeni yemandla lahlobile lefana ne-hydrogen leluhlata, i-biomass, emandla emoya, emandla elilanga nemandla laphehlwa ngemanti, kulokunye lokuvuselekak Loku lokubitwa ngekutsi kubhicwa kwemandla kuvumela kulingana phakatsi kwemitfombo yemandla kuze kucinisekiswe emandla latsembekile kuze kuhlangabetwane netidzingo temandla letikhulako telive Kugomela Sifo seLigciwane leKhorona (i-COVID-19) IKhabhinethi ikwamukele kwehla lokukhulu kwetifo letiphatselene ne-COVID-19 letirekhodwe eNingizimu Afrika kulamaviki lambalwa lakengcile yaphindze yakhutsata bonkhe bantfu labafanelekile kutsi bachubeke nekugoma, lokusita kuvimbela kugula lokumatima, kulaliswa esibhedlela nekuf Ihhafu yabo bonkhe bantfu labadzala baseNingizimu Afrika kuze kube manje basitfolile silinganisomutsi sinye semjovo wekugomela i-COVID-19.","In 2021, President Cyril Ramaphosa joined other leaders in announcing a historic partnership with the governments of France, Germany, United Kingdom and United States, as well as the European Union, to support a just transition to a low carbon economy and a climate resilient societ",0.8192204
[1.1963189  0.3810988  0.01460893 ... 1.3297344  1.1295749  0.84390295],"[ 2.4448030e-02 -4.8323094e-05  5.8547899e-02 ...  4.2026240e-02
  2.9999746e-02  2.6387369e-02]",Hulumende uhlose kusebentisa imali lenentalo lencane lesandza kugunyatwa liBhange leMhlaba kutsenga nekwengeta imitsamo yemjovo ye-COVID-19 aphindze acinisekise kutsi sive sivikeleke ngalokwenele etifweni letingaba khon,Half of all adult South Africans have to date received at least one COVID-19 vaccine dos Government aims to use the low-interest loan recently approved by the World Bank to purchase additional COVID-19 vaccine doses and ensure that the nation is adequately protected against potential infection,0.8213096
"[ 0.9012466   0.95517164 -0.08100194 ...  0.6532342   1.2512816
  1.5486141 ]","[ 0.03266416  0.03814486  0.00438893 ...  0.00718794  0.03922741
 -0.00010854]","IKhabhinethi iphindze yacubungula tindzaba letiphatselene nentfutfuko ekulawulweni kwabhubhane we-COVID-19, ikakhulukati ngenchubekelembili leseyentiwe kuze kubuyelwe ngalokugcwele emisebentini yetenhlalomnotfo letayelekil Ngcongcoshe Wetempilo, Dk Joe Phaahla, utawuniketa imininingwane leyengetiwe Lusuku LweLusha LwaVelonkhe","Cabinet also considered matters related to developments on the management of the COVID-19 pandemic, particularly with the progress being made towards a full return to normal socio-economic activitie The Minister of Health, Dr Joe Phaahla, will provide further details",0.89337134
"[ 0.52409065 -0.25101706  0.3876762  ...  0.18451127  0.7091881
  2.410574  ]","[ 0.02407536 -0.00145637  0.01439306 ...  0.01009962  0.01888949
  0.05695266]","IKhabhinethi ibonge bonkhe bantfu baseNingizimu Afrika ngekuhlanganyela emigubhweni yeLilanga Lwelusha Lwavelonkhe ngaLwesine, mhla ti-16 kuNhlaba 2022 ngaphansi kwendzikimba letsi:","Cabinet thanked all South Africans for joining in the country s National Youth Day commemorations on Thursday, 16 June 2022 under the theme:",0.8900655
"[ 0.838654   -0.20950755 -0.1522959  ...  0.39861155  1.0053221
  1.3787224 ]","[ 0.01899338 -0.00082959 -0.00041439 ...  0.01998632  0.02070041
  0.04119224]",Kutfutfukisa kuphila lokusimeme nekusimama kwebantfu labasha kuze kube nelikusasa lelincon,Promoting sustainable livelihood and resilience of young people for a better tomorro,0.7881613
"[ 0.66318893 -0.10092458 -0.05766766 ...  1.3899491   0.48215783
  0.7188853 ]","[ 0.00868211 -0.00046861  0.00940483 ...  0.00370434  0.01407433
  0.02438068]","Umoya wemdlandla newekucina lokhonjiswe lusha esiveni sakitsi imphela usizatfu sekubungata kanye nelitsemba lelikusasa lelincon Njengoba iNyanga Yavelonkhe Yelusha seyiya ngasekupheleni, asicinise imitamo yetfu yekucinisekisa kutsi bantfu labasha bayafinyelela etinhlelweni letinyenti tekwesekwa letiniketwa nguhulumende futsi sente kube lula kutibandzakanya kwabo emnotfwen","As National Youth Month draws to an end, let us intensify our efforts to ensure young people access the many support programmes provided by government and facilitate their active participation in the econom",0.7871604
[0.3694899  0.27971604 0.29794344 ... 1.3981799  1.0529106  1.3823117 ],"[ 0.01100376 -0.00094218  0.01428189 ...  0.03487009  0.02462024
  0.00484384]","Luphiko Lwetemisebenti Yahulumende, njengemcashi lomkhulu kunawo onkhe, liphendvule lensayeya ngekwenta labaceceshwe ngeticu labangasebenti kutsi batfole lwati lwekusebenta nangeluHlelo Lwekusebenta Ufundza ngaloluphiko lwetemisebenti Yahulumend Hulumende uphindze futsi waphumelelisa Sikhwama Sekucashwa Kwetenhlalo (i-SEF) kanye netindlela letivuselelwe temisebenti yeLuhlelo Lwelusha Lwavelonkhe (i-NYS) letitawutsatsa bantfu labasha labange-50 000 ngalinye emnotfwen Lemitamo ngeke inikete kuphela sipiliyoni sekusebenta lesidzingeka kakhulu","The Public Service, as the largest employer, has responded to this challenge by enabling unemployed graduates to gain experience through the Public Service Graduate Internship and Learnership Programm Government is also implementing the Social Employment Fund (SEF) and revitalised National Youth Service (NYS) job-creation initiatives that will each draw 50 000 young people into the econom",0.8913549
"[ 0.28010142 -0.11263525 -0.07219528 ...  1.4582858   1.0931072
  1.1379735 ]","[ 0.0184898  -0.00067497 -0.00020842 ...  0.02405209  0.02776313
  0.02609126]",kodvwa itawuphindza futsi icinisekise ligugu lekuba sakhamuti lesisebentak I-SEF ibambisana netinhlangano letitimele (ema-NGO) bese kutsi i-NYS ibhalisa bantfu labasha kutinsita letenta imiphakatsi izuze eveni lonkh 4.,These initiatives will not only provide much-needed work experience but will also reinforce the value of active citizenshi The SEF partners with non-governmental organisations (NGOs) while the NYS enlists young people for services which benefit communities across the countr 4.,0.8006404
