ss,en,src_text,trg_text,Cosine_Score
[0.6293766  0.34121338 0.08407115 ... 0.9485934  0.82144403 0.8017371 ],[0.02034293 0.03302742 0.00473467 ... 0.0257821  0.01838343 0.01658176],"Tehlakalo tekuhlaseka kwakamuva lokucondziswe kubantfu bekufikaIKhabhinethi ihlaba kakhulu tento takamuva teludlame lolucondziswe kubantfu bekufik Esikhatsini sanyalo, iKhabhinethi ifisa kwendlulisa emavi ekuvelana nemindeni yalabo labalahlekelwe timphilo tabo iphindze ifisele kwelulama lokusheshako kulabo labalimel Akukho kudvumala nome kutfukutsela ngisho nalokunganani lokwenta kutsi lokuhlasela nekweba etitolo kube ngulokulungil Njengobe siva tikhalo letetfulwa titakhamuti, ludlame lolucondziswe kulabanye bantfu ngete lwasombulula letikhal Ngale kwaloko, lusiveta kabi tsine njengebantfu, luphambana nemigomo kanye netisekelo telulawulo lwentsandvo yetfu yelinyent INingizimu Afrika ilwe nekubuswa ngulabanye kanye neLubandlululo ngekubambisana nalabanye bahlali base-Afrika kute kutsi lonkhe luntfu lwalelivekati luhlonishwe futsi luphatfwe ngesitfuntUmtselela waloku kuhlasela unemiphumela lemibi kakhulu","Recent spate of attack on foreign nationals Cabinet condemns in the strongest terms the recent acts of violence against foreign national At this point, Cabinet would like to extend its heartfelt condolences to the families of those who lost their lives and a speedy recovery to those who are injure No amount of frustration or anger can justify these attacks and looting of shop Whilst noting the issues raised by communities, violence towards another fellow human being can never solve these issue Rather, it reflects badly on us as a people, going against the very ideals and foundations of our democrac South Africa fought against colonialism and Apartheid alongside fellow Africans so that all humanity in our continent should be respected and treated with dignit The impact of these attacks has far reaching implications on our economic, social and relations with the continent and the worl South African companies who are running successful businesses in the continent who help to contribute to our revenue and sustaining our economy may suffer the same fat Recently, South African artists who were to showcase their craft outside our borders of our country, such as BigNuz in Zimbabwe, Kelly Khumalo and Casper in London, have had their concerts cancelled as a result of these attack Many of our communities who relied on shops owned by foreign nationals for their bread and butter are now strandeToday, South Africa enjoys a free country, which was attained through the contribution of a number of the African Countrie Our own late icon, President Oliver Tambo was accommodated for close to 30 years in Zambia and many other South Africans that lived in exil Fellow African countries, did not only host our people, they also contributed resources and some paid the ultimate price and lost their own citizens in the course of South Africa attaining democrac South Africa will never be derailed from pursuing the Pan African vision as encapsulated in AU Agenda 2063, which was since pursued by our forefathers Kwame Nkruma, Azikiwe, Mualimu Julius Nyerere and Nelson Mandel President Jacob Zuma has tasked the Justice Crime Prevention and Security Cluster Ministers together with Ministers of Small Business Development, Trade and Industry and Social Development to engage all the relevant parties to seek a solutio The ministers have also been tasked to deal with the underlying socio-economic conditions which seems to be at the heart of these attacks, so that this matter can be dealt with decisively and comprehensivel The President has further announced the measures undertaken by the South African National Defence Force to bring control to our border Cabinet calls on all communities, organisations and individuals to join hands against these attack South Africa is not a violent country and therefore a few individuals cannot be allowed to hold the whole country at ranso Violence has never been a solution for problems in any society and will never be in South Afric Not in our name!2.",0.8563441
[0.67680836 0.11326898 0.16596933 ... 1.0281968  1.0375566  0.70263195],"[ 9.9561615e-03  1.3905943e-02 -3.6958456e-05 ...  1.7684795e-02
  4.8226062e-02  4.4411387e-02]","ebudlelwaneni betfu kutemnotfo, kutenhlalo nakutepolitiki nelivekati kanye nemhlaba wonkh Tinkampani taseNingizimu Afrika letichuba emabhizinisi ato ngemphumelelo elivenikati letisita ngekufaka sandla kumalingena yetfu naletisimamisa umnotfo wetfu nato tingakhinyabeteka ngalokufanak Kamuva nje, baculi baseNingizimu Afrika labebatawukhombisa emakhono abo kutemculo ngaphandle kweminyele yelive lakitsi, labafaka ekhatsi iBigNuz eZimbabwe, Kelly Khumalo naCassper eLondon, emakhonsathi abo akhanseliwe ngenca yaloku kuhlasel Imimango yetfu leminyenti incike etitolo tebekufika kute itsenge tintfo lebatidzingako letibalulekile kantsi nyalo isenkhingenLamuhla, bantfu baseNingizimu Afrika bajabulela kuba seveni lelikhululekile, lekuyinkhululeko lebayitfola ngekufaka sandla kweMave ase-Afrika lamanyent Ingcalabutfo yetfu lengasekho, Mengameli Oliver Tambo wanikwa indzawo yekuhlala sikhatsi lesiminyaka lecishe ibe ngema-30 eZambia kanye nalabanye bahlali baseNingizimu Afrika labanyenti labebasekudzingiswen Emave akitsi ase-Afrika, awazange akhoselise bantfu bakitsi kuphela, aphindze afaka sandla ngetisetjentiswa kantsi lamanye akukhokhela loko ngekulahlekelwa takhamiti tawo emtameni wekutsi iNingizimu Afrika itfole intsandvolinyent INingizimu Afrika ngete yabuyiselwa emuva ekulandzeleni umbononchanti Welubumbano Lwe-Afrika njengobe ufinyetwe Eluhlelweni lweBunye be-Afrika (i-AU) langa-2063, lokungumbononchanti lowalandzelwa bokhokho betfu boKwame Nkrumah, Nnamdi Azikiwe, Mwalimu Julius Nyerere naNelson Mandel Mengameli Jacob Zuma unikete Tindvuna Tenhlanganisela Yetebulungiswa, Kulwa Nebugebengu kanye Netekuphepha neNdvuna Yetekutfutfukiswa Kwemabhizinisi Lamancane, Tekuhwebelana Netetimboni kanye neNdvuna Yetekutfutfukiswa Kwetenhlalakahle umsebenti wekucocisana nato tonkhe tinhlangotsi letitsintsekako kute kutfolakale sisombulul Letindvuna tiphindze tanikwa umsebenti wekubukana netimo tenhlalo netemnotfo letibonakala kungito sisusa saloku kuhlasela, ngenhloso yekutsi loludzaba lulungiswe ulomphela nangalokuphelel Mengameli uphindze wamemetela tindlela letitsetfwe nguMbutfo Wetekuvikela waseNingizimu Afrika kute kube nekulawuleka eminyeleni yetfIKhabhinethi ibita yonkhe imimango, tinhlangano nebantfu kutsi babambisane ekulweni naloku kuhlasel INingizimu Afrika ayisilo live lelineludlame ngako ngete lavunyelwa lidlandzana lebantfu kutsi libeke lelive engcuphen Ludlame ngete lwaba sisombululo setinkinga kunome ngumuphi ummango kantsi ngete lwaba sisombululo eNingizimu Afrik Loko ngete kwenteka ngaphansi kweligama letfu!2.","This is to address threats to the stability of our financial system posed by money laundering and terrorism financing by ensuring compliance with international measures and standards, within the South African legislative framework Cabinet s Position on Current Issues Cabinet noted with concern a sharp increase in road fatalities during the Easter weekend, which saw 208 accidents that resulted in 287 deaths, compared to last year s number of fatalities, which stood at 193 deaths from 148 accidentRoad safety is the responsibility of all South Africans and the success of our road safety campaigns depend on all road users doing their par Drivers must obey the rules of the road, not drink and drive, keep to the speed limit and ensure that their vehicles are roadworth On behalf of the South African people, Cabinet, expresses its deepest condolences to the government and the people of the Republic of Kenya, especially families of the victims who died in the senseless attack at Garissa University College on 2 April 2015.Cabinet joins President Jacob Zuma in condemning this act of terror and reiterates that South Africa supports Kenya and the international community's efforts at peacekeeping, stability, democracy and nation-building in SomaliCabinet congratulates the people of Nigeria for conducting a peaceful, transparent credible, free and fair election on the 28 March 2015, as declared by the Independent National Elections Commission of Nigeri",0.8714491
"[ 0.6512313   0.40968743 -0.15756714 ...  0.83993185  0.7135356
  0.80275106]","[ 0.00541965  0.00049167 -0.00025256 ...  0.04720359  0.01703265
  0.03838482]","Imifanekiso lebunjiweIKhabhinethi yatiswe ngesincumo sebaphatsi benyuvesi sekususa umfanekiso lobunjiwe waRhodes ekhampasini yaseNyuvesi yaseKap INingizimu Afrika kuleminyakalishumi lemibili leyengcile yatsatsa tinyatselo letinkhulu tekucinisekisa kutsi timphawu temlandvo wetfu tikhombisa kwehlukaniswa ngekwebantfu kwelive lakitsi kanye neluntjintjo lwentsandvo yetfu yelinyent IKhabhinethi icaphele, kutsi luhambo lwekususa timphawu kanye nemagama laletsa buhlungu eliveni lakitsi alukabi ngulolunonopha kakhul IKhabhinethi yatiswe yaphindze yagcugcutela tinkhulumiswano letibanti leticale ngeluntjintjo emmangweni wakitsi, icaphela kutsi luntjintjo alukabi nekunonopha lokukhulu siyakuvisisa kudvumala kwebafundz Ngako sibagcugcutela kutsi balandzele tinhlelo njengobe tibekwa yimitsetfo yetf",Statues Cabinet noted the decision by the management of the university to remove the Rhodes statue from the campus of the University of Cape Tow South Africa over the last two decades has made huge strides in ensuring that our historical symbols reflect the demographics of our country and our democratic orde,0.83586186
"[ 0.210462    0.3176091  -0.11705478 ...  0.9385102   0.5044581
  0.793035  ]","[ 0.02143512  0.00242753 -0.00015369 ...  0.04465521  0.04806606
  0.03678396]","IKhabhinethi ibita bahlali baseNingizimu Afrika kutsi batibandzakanye eluhlelweni loluchubekako loluholwa Litiko Letebuciko Nemasiko lolumayelana nemagugu kanye nekwakha siv Bahlali baseNingizimu Afrika bakhunjutwa kutsi Umtsetfo Wavelonkhe Wemitfombo Yemagugu wanga-1999 ucacisa ngetindlelanchubo lokumele tilandzelwe nakumele kususwe nome kubekwe kulenye indzawo umfanekiso lobunjiwe Kuvakasha Kwembuso waseZimbabweIKhabhinethi yemukela kuvakasha ngalokuyimphumelelo kweMbuso waseZimbabwe lobewuholwa nguMengameli Robert Gabriel Mugab INingizimu Afrika neZimbabwe banemlandvo wesikhatsi lesidze wekusebentisana kulesifundza kanye nekubambana kutemasik Bantfu baseZimbabwe badlale indzima lebalulekile emlandvweni ekwesekeleni imphi yekulwa nelubandlululo eNingizimu Afrik Lokuvakasha kwenyuse budlelwane balamave ngekutsi kusungulwe iKhomishini Yavelonkhe Yalamave Lamabili kanye nekusayinwa kwetivumelwano letintsatfu kanye Netivumelwano Tekuvisisana (i-MoU) lemibilSivumelwano Sekusungulwa kweKhomishini Yavelonkhe Yalamave Lamabili yenyusa kusebentisa lokuhleliwe emkhatsini walamave ikuyise ezingeni lelisetulu ngemhlangano Wetinhloko Temibuso lemibili kwekubuketa inchubekelembili etivumelwaneni lekuvunyelenwe ngato emkhatsini walamave lamabilSivumelwano Sekusebentisana Ekulawulweni Kwemitfombo Yemanti kanye nekusungulwa kusebenta kweKhomishini Lehlangene Yetemanti sitawukhutsata kusebentisana ekuhlelweni kwemitfombo yetemanti, kutfutfukisa nekulawula ngemoya wekuvisisana nekuzuz Lamave lamabili atakwenta lucwaningo ngekubambisana ngenhloso yekutfola emandla emitfombo yemanti emifula yaseZimbabwe kute inikete iRiphabhulikhi yaseNingizimu Afrika emanti; kanye nekusungula ngekubambisana imiklamo yemanti, letakuba nemtselela lomuhle ekuvuleni ematfuba emisebenti, ekuntjintjeni kwetemnotfo nasekutfutfukisweni kanye nasekwendluliselweni kwemakhon Sivumelwano Mayelana Nekusitana emkhatsini Wekulawulwa Kweminyele","Cabinet calls on South Africans to get involved in the ongoing processes led by the Department of Arts and Culture on heritage and nation buildin South Africans are reminded that the National Heritage Resources Act of 1999 outlines the consultative processes that should be followed in the case of a removal and or relocation of a statue Zimbabwe State Visit Cabinet welcomes the successful Zimbabwean State visit led by President Robert Gabriel Mugab South Africa and Zimbabwe, have and long history of regional affiliation and cultural tie The people of Zimbabwe have played a significant historical role in supporting the liberation struggle in South Afric The visit elevated the bilateral relations with the establishment of the Bi-National Commission as well as the signing of three agreements and two Memoranda of UnderstandinThe Agreement on the Establishment of the Bi-National Commission",0.8792383
[0.29603    0.5287086  0.1500733  ... 1.055798   0.46277466 0.9800465 ],"[-0.00019645  0.00908581 -0.00030488 ...  0.03027564  0.03648093
  0.02012186]","Sakha sisekelo sekusungula ligede linye lemnyel Lesi sibonelo lesivamile emaveni emhlaba lesichutjwa Yinhlangano Yemnyele Emhlaben Inhloso yaso ngukwenta kutsi lobuphatsi lobubili bukwati kuntjintjiselana ngelwatiso, kwesekelana ngetidzingo temsebenti kanye nekubeka liso, kuvakasha nekuphenya ngekubambisana kanye nekubambisana ekwenteni umsebenti ngalokuyimphumelel Sivumelwano Sekuvisisana Ekukhulumisaneni Ngetebusomachinga utawusungula indlela yetinkhulumiswano letenteka njalo tebusomachinga etindzabeni te-Afrika kanye nakuletinye tindzaba lamave omabili lanenshisekelo kut Inhloso lenkhulu yale-MoU kusungula indlela yekucocisana kutebusomachinga etindzabeni tekucinisa budlelwane emkhatsini walamave, tekuvikeleka nekubambisana e-AfrikSivumelwano Sekuvisisana Ekubambisaneni Kutekuhwebelana uhlose kwakha inkhundla emkhatsini walamave lamabili yekucocisana nekwabelana ngelwati lokutawufukula kutfutfukiswa kwemnotf Lamave avumile kubambisana ngekukhutsata kuhwebelana, kusonjululwa kwetihibe kutekuhwebelana kanye nekwakha emandla emsebentini loceceshelwe emikhakheni leyehlukene lekhonjiwe kanye nasekutfutfukisweni kwemakhono lavamile INyuvesi Yesayensi Yetemphilo iSefako MakgathoIKhabhinethi yemukela ukuvulwa ngekusemtsetfweni kweNyuvesi Yesayensi Yetemphilo iSefako Makgatho (i-SMU) nguMengameli Jacob Zuma eGa-Rankuwa, eGauteng mhla ti-14 Mabasa 2015.","bilateral cooperation agreementsThe Agreement on Cooperation on Water Resources Management and the establishment and functioning of the Joint Water Commission will enhance cooperation in water resources planning, development and management in the spirit of mutual understanding and benefi The two countries will jointly undertake a study to understand the water resources potential of the river basins in Zimbabwe to supply water to the Republic South Africa; and jointly establish water projects, which will have spin-offs in terms of job creation, economic transformation and skills development and transfe The Agreement Regarding Mutual Assistance between Customs Administrations - Lays the basis for establishing a one-stop border pos This is a standard international model advocated by the World Customs Organisatio The purpose is to enable the two administrations to exchange information, support each other with technical assistance, and undertake surveillance, visits and investigations together and to co-operate towards enhancing the efficiency of operation The Memorandum of Understanding on Diplomatic Consultations will establish a mechanism for regular diplomatic talks on issues in Africa and other issues of mutual interes The key objective of this MoU is to establish a mechanism for regular diplomatic consultations on issues of strengthening bilateral relations, security and cooperation in AfricThe Memorandum of Understanding on Trade Cooperation aims to provide a platform for the two countries to consult and share experiences towards boosting economic developmen The parties agreed to cooperate through trade promotion, resolution of impediments to trade and building of technical capacity in various areas identified as well as general skills developments Sefako Makgatho Health Sciences University Cabinet welcomes the launch of the Sefako Makgatho Health Sciences University (SMU) by President Jacob Zuma in Ga-Rankuwa, Gauteng on 14 April 2015.",0.8623848
"[ 0.6124797  -0.00532632 -0.03520127 ...  0.51457906  0.86957973
  1.0920968 ]","[ 5.9539114e-05 -4.8112209e-04  6.0369559e-03 ...  2.1368325e-02
  2.1520862e-02  4.2457860e-02]","Lenyuvesi lehlanganisa ikhampasi lendzala i-Medunsa yeNyuvesi yaseLimpopo, icale umnyaka wayo wekucala wekusebenta nga-2015 ngebafundzi labati-5 000.Kusungulwa kweNyuvesi iSefako Makgatho kuniketa litfuba lelihle lekutfutfukiswa nekuceceshwa kwesitukulwane lesisha setisebenti leticeceshiwe tetemphilo letitawuletsa umtselela lomuhle etimphilweni tebahlali labanyenti baseNingizimu Afrika labasancishwe ematfuba ngenca yebuphuya nekungakwati kufinyelela etinhlelweni tetemphil INyuvesi Yesayensi Yetemphilo iSefako Makgatho iyinyuvesi yekucala letimele yesayensi yetemphilo kusungulwa kuleliv Hulumende utawuchubeka nekusisa emfundvweni nasekutfutfukisweni kwemakhono njengemchubo losembili wekukhula nekutfutfukiswa kwemnotfo Liviki Lekugcila ku-ImbizoIKhabhinethi yendlulise kubonga kwayo kubo bonkhe bahlali baseNingizimu Afrika labaphume ngebunyenti kuyewutibandzakanya ekukhulumisaneni ngco nalabamele hulumende Ngeliviki Lavelonkhe Lekugcila ku-Imbizo lebelinengcikitsi letsi","This university, which incorporates the former MEDUNSA campus of the University of Limpopo, started its first academic year in 2015 with 5 000 studentThe establishment of Sefako Makgatho University provides an excellent opportunity for the development and training of a new generation of health professionals who will make a positive impact on the lives and livelihoods of the many South Africans still marginalised by poverty and lack of access to health service The Sefako Makgatho Health Sciences University is the first stand-alone health sciences university to be established in the countr Government will continue to invest in education and skills development as a key driver to economic growth and development Imbizo Focus week Cabinet expressed its gratitude to all South Africans who came out in numbers to participate in direct engagement with public representatives during the National Imbizo Focus Week themed",0.89565086
"[-0.28333542 -0.4363759   0.12669683 ...  0.5558222   0.9529061
  0.99855334]","[-0.00091469 -0.00312169 -0.00010156 ...  0.00164351  0.02366721
  0.03276015]",Sisonkhe sichubekisela iNingizimu Afrika Embili .,Together we move South Africa Forward .,0.7501562
"[ 0.4794302  -0.02912959 -0.02409145 ...  0.382465    0.23084813
  1.1289539 ]","[ 2.1318903e-02  2.0265181e-03 -3.5747307e-05 ...  4.5577914e-02
 -3.6633178e-03  2.6331801e-02]",Loku kukhombisa kukhula kwentsandvolinyenti lapho tonkhe takhamuti titibandzakanya ngekukhutsala emitameni lehlose kwenta hulumende atiphendvulele njengobe kubeka Luhlelo Lwekutfutfukisa Lwavelonkhe (i-NDP).,This is a demonstration of a maturing democracy where citizens actively participate in initiatives aimed at making government accountable as envisioned in the National Development Pla Political principals interacted with communities and unpacked the pronouncements made by President Jacob Zuma during the 2015 State of the Nation Addres The Imbizo also provided an opportunity to political principals to share government plans to improve service delivery and to listen to issues facing communitie Over 70 Izimbizo events,0.7235381
"[ 0.6169883   0.01321751 -0.08183651 ...  1.11292     0.6625747
  2.8252506 ]",[0.02188458 0.00635441 0.01192772 ... 0.03530819 0.02949337 0.03463534],Tikhulu tetembusave tikhulumisene nemimango tabuye tatfukulula timemetelo letentiwe nguMengameli Jacob Zuma Enkhulumeni yeBunjalo Belive yanga-2012 Imbizo iphindze yanika litfuba tikhulu tetembusave lekwabelana nebantfu ngetinhloso tahulumende tekwenta ncono kwetfulwa kwetinsita kanye nekulalela tinkinga letikhungetse imimang Kubanjwe Timbizo letingetulu kwe-70 kusukela mhla ti-07 Mabasa kuya kumhla ti-12 Mabasa 2015.,"Cabinet welcomes President Jacob Zuma s State Visit to Jakarta, Indonesia from 19 to 21 April 2015, which will review the status of bilateral relations to ensure the realisation of the five year",0.76764786
"[ 0.5732585  -0.02574084  0.08578598 ...  0.31786644  0.40961727
  1.0622814 ]","[ 1.9532301e-02  7.2590658e-04 -4.1539541e-05 ...  1.6691733e-02
  4.7672745e-03  1.2899362e-02]","Letimbizo taphotfulwa mhla ti-12 Mabasa,","The events culminated on the 12 April, with an innovative",0.6712698
