ss,en,src_text,trg_text,Cosine_Score
"[ 1.0866086  -0.1479511   0.19860345 ...  1.0654649   1.0728831
  1.8107971 ]",[0.02998602 0.0020374  0.00857503 ... 0.01729704 0.02922225 0.040137  ],Sifo seligciwane le-Corona2019 (i-COVID-19) eNingizimu Afrika,Coronavirus Disease 2019 (COVID-19) in South Africa,0.9415493
[1.6577014  1.7582116  1.0655701  ... 0.78744173 1.0503364  1.459591  ],"[ 0.02275859 -0.0011391   0.00429463 ...  0.05660686  0.03578519
  0.03021264]","Ikhabhinethi yatjelwa ngalamafishane mayelana nemphumela wekubonisana kwaMengameli Cyril Ramaphosa kanye netinhlangano letahlukahlukene temmango, kucinisekisa kutsi kuchubeka kwalelive kusuka kuLizinga lesine kuya eZingeni lesitsatfu kwekuvalelwa etindlini kwavelonkhe kusekelwa kuphindze futsi kube nelivi labo bonkhe balingani betenhlal","Cabinet was briefed on the outcome of consultations undertaken by President Cyril Ramaphosa with various civil-society organisations, to ensure that the country s progression from Level 4 to Level 3 of the national lockdown has the support and inputs of all social partner Accompanied by various Ministers, he met with community, labour and business sectors, South African Council of Churches; leadership of interfaith communities; Mayors; Premiers; South African Local Government Association, traditional leadership and political parties represented in Parliamen",0.80097115
"[ 0.15586436  0.12706241 -0.33914152 ...  1.650534    0.8852999
  1.0813707 ]","[ 0.01886361  0.00577557 -0.00010074 ...  0.03249732  0.02622299
  0.02713241]","Ahambisana neTindvuna letahlukahlukene, uhlangene nemmango, imikhakha yetemisebenti kanye neyetemabhizinisi, Umkhandla waseNingizimu Afrika weMasontfo, buholi bemimango yetenkholo lehlangene; Bosodolobha; Bondvunankhulu betifundza, Inhlangano yaseNingizimu Afrika yaBohulumende baseKhaya, buholi betendzabuko kanye nemacembu etepolitiki lamelelwe ePhalamend","The COVID-19 NATJOINTS is built on work streams that comprise scientists; health specialists; engineers; representatives of the National Disaster Management centres; legal advisors; leadership of the country s security and law-enforcement agencies, and teams from departments that make up the economic and social clusters of the Forum of South African Directors-Genera NATJOINTS receives reports from different departments and submits proposals to Directors-General (DGs) to develop recommendations that are presented to the National Coronavirus Command Council (NCCC).",0.81993705
"[ 0.8352868   0.1362005  -0.09869724 ...  0.3823618   0.77769434
  2.5963204 ]","[ 0.03593905 -0.00202773  0.01351281 ...  0.01084652  0.0358418
  0.06298204]","Ikhabhinethi yayemukela imiphumela yalokubonisana, lebekwakha ngalokubanti futsi lokunekuhlela lokuhle kwekucekisa kancane kancane imitsetfo yekuvimbela yeLizinga lesitsatfu letawucala kusebenta mhla ti-01 Inhlaba 2020.","Cabinet welcomed the outcome of these consultations, which were broadly constructive and enriched planning for the gradual easing of restrictions to Level 3 which kicks in on the 1st June 2020.",0.86192787
[0.6593736  0.81795067 0.6736942  ... 0.78590596 1.1184642  1.7404239 ],[0.02535518 0.03599682 0.01220076 ... 0.03185505 0.03667394 0.02978172],Lelizinga litawufaka ekhatsi kwentiwa kabanti kwemisebenti yetemnotfo kanye nekususa imitsetfo yekuvimbela kuhamba kwebantf Kutawuphindza futsi kwente kutsi bantfu labatigidzi letisiphohlongo baseNingizimu Afrika kutsi babuyele emsebentin,This level will entail a further broadening of economic activity and the removal of restrictions on the movement of peopl It will also enable about eight million South Africans to return to wor Special attention will be given to,0.85370684
"[ 0.16334893 -0.26531434 -0.38702118 ... -0.12259489  0.01522522
 -0.32736802]","[-0.00321669  0.0152977  -0.00015258 ... -0.00221641 -0.0004466
  0.00268756]",Kunaka lokukhetsekile kutawucondziswa,hotspot,0.48118353
"[ 0.28099853 -0.20129764 -0.01636573 ...  0.38825524  0.2890408
  0.09982589]","[ 0.02277837  0.00174517 -0.00124187 ...  0.02148471  0.00841306
  0.00270655]",kundzawobucayi,The NCCC deliberates DGs,0.5982626
[0.6207897  0.23016857 0.44817927 ... 0.9465051  0.5725866  0.5200771 ],[0.02512435 0.00339868 0.03257165 ... 0.01479282 0.02937025 0.0155114 ],"lapho kunekwandza khona kwelizinga lekutseleleka ngaleligciwan Ematiko etifundza atakwetfula tingenelelo tetemphilo letitinike kuleto tindzawobucayi ngendlela yekutsi kuciniswe kucilonga, kuhlola kanye nekuvalelwa ngenca yesifo kanye netinyatselo tekuvikel","areas which have increased rates of coronavirus infection Provincial health departments will roll out dedicated health interventions in those hotspot areas in the form of intensified screening, testing, and quarantine and prevention measure",0.8482345
[0.5690302  1.5599487  0.30294856 ... 1.14966    0.42933518 2.3169224 ],"[ 0.01944401 -0.00127117  0.00640858 ...  0.01747697  0.01080333
  0.06485668]",Ikhabhinethi ikuphindzile kwesekela kwayo kwekubonisana lokufaka wonkhewonkhe lokwentiwa nguMengameli Ramaphosa kusukela kwacala lesimo senhlekelele yavelonkhe mhla ti-15 Indlovulenkhulu 2020.,Cabinet reiterated its support for the inclusive consultations undertaken by President Ramaphosa since the start of the national state of disaster on 15 March 2020.,0.8193758
[1.283194   0.12635657 0.01223572 ... 0.7870113  0.5313905  0.75127816],[0.02049758 0.02353232 0.00377064 ... 0.00938744 0.02869342 0.00495161],"Lokubonisana kwente kutsi yonkhe imikhakha yemmango ikhone kudlala indzima kulokulwa nalolubhubhane lwe-Covid-19, kusindzisa timphilo kanye nekuvikela tindlela tekutiphilis","These consultations have made it possible for all sectors of society to play a role in the fight against the Covid19 pandemic, saving of lives and protecting livelihood The operational and technical management of COVID-19 interventions is driven by the National Joint Operational and Intelligence Structure (NATJOINTS) and the Department of Healt NATJOINTS is a multidisciplinary coordinating structure of government that is activated to manage large project",0.793138
[0.7621214  0.3693546  0.00156613 ... 0.770271   0.5611523  0.6526679 ],"[ 3.2071698e-02  8.1341440e-04 -2.6971984e-05 ...  4.4173360e-02
  4.9873274e-02  3.6103580e-02]",Lulawulo lwekusebenta kanye nelwatitsite lwetingenelelo te-COVID-19 letichutjwa Tekusebenta Ngekuhlanyela Kwavelonkhe neLuphiko Lwetebunhloli (i-NATJOINTS) kanye neLitiko Letemphil I-NATJOINTS luhlaka lolumkhakhamnyenti lwekuchumanisa lwahulumende lokuhloswe ngalo kulawula imiklamo lemikhul,"Hosting of Deep Space Ground Station Cabinet approved that the South African National Space Agency (SANSA) enter into a partnership with the National Aeronautics and Space Administration to host a Deep Space Ground Statio The station, which will be based in Matjiesfontein in the Western Cape, will support human spaceflight missions to the Moon, Mars and beyon",0.77710605
"[ 0.5490328   0.13433668 -0.21630558 ...  0.68816286  1.3313891
  1.2275993 ]",[0.00833919 0.00224238 0.00288559 ... 0.02502007 0.0319453  0.01063281],"I-COVID-19 NATJOINTS yakhiwe yimikhakha yabososayensi, bomatiwankhulu betemphilo; bonjiniyela; ngulabamelele tikhungo taVelonkhe teLulawulo lweTinhlekelele; beluleki betemtsetfo; buholi balelive kutekuvikela kanye nema-ejensi ekucinisekisa kugcinwa kwemtsetfo, kanye nemacembu lavela kumatiko lakha emaklasta etenhlalo newetemnotfo eNkhundla yaseNingizimu Afrika Yebacondzisi Jikelel","Executive functions during Level 3 Cabinet approved that under Level 3, which starts from Monday, 1 June 2020, it would adopt a blended approach which includes both physical and virtual Cabinet meetingCabinet also approved the monitoring teams comprising Ministers and Deputy Minister They have been allocated to each of the 52 districts and metros to monitor the measures that have been put in place to combat the spread of COVID-19.AppointmentsAll appointments are subject to the verification of qualifications and the relevant clearance Council for Mineral Technology (MINTEK) Board: Dr Vanguard Mbuyiseli Mkosana (Chairperson);Ms Ntokozo Faith Ngcwabe",0.7678416
"[ 0.7115749   0.2621307  -0.18977758 ...  0.6453946   1.6670768
  1.2523882 ]",[0.00641534 0.00200297 0.00535697 ... 0.04740785 0.02559784 0.02576478],I-NATJOINTS itfola imibiko lebuya kumatiko lahlukene bese futsi ingenisa tiphakamiso kuBacondzisi Jikelele (ema-DGs) kute kwentiwe tincomo letetfulwa kuMkhandlu Wavelonkhe Lokhomuza Teligciwane Le-corona (i-NCCC).,"recommendations and also makes its own recommendations to Cabinet where proposals, including regulations, are approve This process ensures that the Executive takes collective decisions that are consensual and inclusiv Therefore, Cabinet condemns in the strongest possible terms false suggestions that individual members of the Executive are responsible for recommendations that emanate from the NCCC or decisions taken by Cabine.",0.7157831
"[ 0.4632059   0.3546108  -0.30832013 ...  1.3633932   0.9642583
  1.090632  ]","[ 2.3090474e-02  3.1637814e-02 -3.2755404e-05 ...  6.0997672e-02
  2.1376904e-02  1.2121162e-02]","I-NCCC icocisana ngetincomo teBacondzisi Jikelele iphindze futsi yenta tincomo tayo kuKhabhinethi lapho tiphakamiso, lokufaka ekhatsi imitsetfosimiso, ivunywa khon Lenchubo icinisekisa kutsi Sigungu Lesiphetse sitsatse tincumo ngekuhlanganyela ngekuvumelana futsi ngekufaka wonkhewonkh Ngako-ke, Ikhabhinethi ikusola ngemagama lacinile langaba khona tiphakamiso letimanga letitsi lawo nalawo malunga eSigungu Lesiphetse ngawo lakhipha tincomo letivela ku-NCCC nome tincumo letitsatfwa yiKhabhineth.","It outlines the roles and responsibilities of both the national and provincial spheres of government in supporting municipalitie To ensure that this service is constantly aligned to the modern ways of managing fire disasters, it proposes research and data collection capacit",0.7491569
"[ 1.362098    0.06256423 -0.125328   ...  0.99053985  1.3125334
  1.5432135 ]",[0.02397179 0.02766234 0.01051713 ... 0.03685239 0.05227147 0.02535207],"Ikhabhinethi icela kutsi kube nelubumbano kulokwentiwa ngiyo yonkhe imikhakha yemmango ekulweni nesitsa sinye futsi lesiyingoti, lubhubhane lwe-COVID-111.","Cabinet appeals for the unity in action by all sectors of society against a common and dangerous enemy, the COVID-19 pandemi.",0.88206327
"[ 0.5273529   1.3027035  -0.23114847 ...  0.8057063   0.6235069
  1.03444   ]","[ 0.01689205 -0.00195525  0.00385522 ...  0.02262411  0.01171553
  0.03475202]","Ikhabhinethi ibonga bonkhe bantfu baseNingizimu Afrika ngekuchubeka ngekutinikela kanye nekuvisisa ngesikhatsi sekuvalelwa ngenhloso etindlini kwavelonkh Kumemetela ngalokusemtsetfweni kwaMengameli Ramaphosa ngesimo savelonkhe senhlekelele ngekulandzela Umtsetfo weLulawulo Lwenhlekelele, wanga-2002 (Umtsetfo we-57 wanga-2002) kube neligalelo lelikhulu ekusindziseni timphilo tebantf.","Cabinet thanks all South Africans for their continuing sacrifice and understanding during the purposeful lockdown perio President Ramaphosa s declaration of the national state of disaster in terms of the Disaster Management Act, 2002 (Act 57 of 2002) immensely contributed to saving live .",0.9015028
[0.31627694 0.08728127 0.2133873  ... 1.2491647  0.53806865 0.954258  ],"[ 0.00669608  0.00386891  0.01143508 ...  0.03528887 -0.00409024
  0.01037776]",Tinyatselo leticinile tekulawula tibe nemphumela lomcoka ekwehliseni nasekunciphiseni lizinga lendlela yekutseleleka ngaleligciwan Lokuvalelwa kwavelonkhe etindlini kunike live laseNingizimu Afrika sikhatsi kanye nesikhatsi sekubeka tinyatselo kumikhakha yetemphilo yahulumende kanye nakuletimele ngenhloso yekubukana nekutseleleka lokukhulu lokungeke kugwemek.,The drastic containment measures resulted in significantly slowing and reduction of the infectious trajector The lockdown gave South Africa the time and space to put measures in place in the public and private health sectors to deal with an inevitable increase in infection.,0.86906374
"[ 0.2294669  -0.00230489  0.16521719 ...  0.49537158  0.8331272
  0.4880329 ]","[ 0.00607272 -0.00066099  0.00110214 ...  0.0172094   0.03180832
  0.00864256]",Ikhabhinethi iyachubeka nekucela bonkhe bantfu baseNingizimu Afrika kutsi batibophelele kakhulu kutsi bayativikela futsi bavikele nalabanye kute kuncishiswe kubhebhetseka kwaleligciwan.,Cabinet continues to appeal to all South Africans to take greater personal responsibility to protect themselves and others to reduce the spread of the viru.,0.882814
"[ 0.49082273 -0.20164824  0.5276505  ...  0.98981386  0.76042014
  2.2912107 ]",[0.02188233 0.0033799  0.001195   ... 0.00695619 0.0113432  0.04533548],"Tindvuna tematiko titawuchaza imininingwane emihlanganweni nebetindzaba letawubanjwa lamuhla, ngaLesine mhla tinge-28 Inkhwekhweti kanye nakusasa, ngaLesihlanu mhla tinge-29 Inkhwekhweti 2020.Tincumo teKhabhinethi2.","Ministers across a range of portfolios will unpack the details in media briefings that will be conducted today, Thursday 28 May and tomorrow, Friday 29 May 2020.Cabinet Decisions2.",0.87448144
"[ 0.5128705  -0.09857921 -0.3343606  ...  0.3000399   0.8077559
  0.24452637]","[ 0.00701544 -0.00437688 -0.00014415 ...  0.01022032 -0.00713816
  0.03588371]",Kusingatsa i-Deep Space Ground Station,Cabinet Spokesperson Mobile: 083 501 0139,0.5174457
"[ 1.1481429   0.01454397 -0.09953463 ...  1.2026534   1.9823437
  1.7476116 ]","[ 8.6188260e-03  2.1325210e-02 -3.4099394e-05 ...  3.7138849e-02
  2.6982814e-02  2.1867355e-02]","Ikhabhinethi ikuvumile kutsi i-Ejensi Yemkhatsi Yavelonkhe yaseNingizimu Afrika (i-SANSA) ingene kubudlelwane bekusebentisana neKuphatfwa kweTemkhatsi ne-Aeronautics kutsi isingatse i-Deep Space Ground Statio Lesiteshi, lesitawube silapha e-Matjiesfontein eNshonalanga Kapa, sitawusekela luhambo lwemuntfu lwekuya eNyangeni, ku-Mars kanye nangal","It will be integrated into an existing network of three sites in the United States of America, Spain and Australi As the fourth site, it will complement the other three sites and provide improved coverage and redundancy for critical mission suppor SANSA will operate, maintain and manage the statio The station will benefit South Africa in, amongst others, the development of scarce skills and the growth of the science, engineering, technology and innovation secto It will also provide opportunities to feed the knowledge economy, and increase the national research output in space science and technolog 3.",0.76449955
"[ 0.5572191  -0.05789785  0.43227383 ...  0.8873411   1.6296262
  1.2737114 ]","[ 0.01599581 -0.00145851  0.0013012  ...  0.02527077  0.00353451
  0.01899018]","Sitawuhlanganiswa netindzawo letintsatfu tenethiweki eMelika, eSpain kanye nase-Australi Njengendzawo yesine, itawungeta kuleletinye letintsatfu tindzawo kute kube nekubika lokwentiwe ncono kanye nekwengeta letinye tincenye letimcoka ekwesekeleni loluhambo lwekuya emkhatsin I-SANSA itawusebenta, isigcine sisesimeni futsi isilawule lesitesh","In general, it also seeks to align it with other legislations passed post 1994 and which relate to local governmen A wide consultation with all the relevant stakeholders and general public has been undertaken",0.6697266
