ss,en,src_text,trg_text,Cosine_Score
"[ 0.73832214 -0.1678679   0.1562751  ...  0.54371005  0.71157175
  1.7947521 ]","[ 0.00596185 -0.00253409  0.00357952 ...  0.00891906  0.0129873
  0.04512393]","IKhabhinethi beyihlangene ngaLesitsatfu, mhla ti-15 Lweti 2017 eTuynhuys, eKap Tindzaba Letimcoka Telive1.","Cabinet met on Wednesday, 15 November 2017 at Tuynhuys, Cape Tow Issues in the environment1.",0.88015914
"[ 0.298764    0.42848387 -0.15802763 ...  0.7700496   0.7470389
  0.6324939 ]",[0.02015319 0.01332199 0.01228591 ... 0.02460511 0.01995211 0.02769041],"Lutjalotimali IKhabhinethi iyalwemukela lutjalotimali lwetigidzigidzi leti-R3 lweNkampani Yetimoto yakaFord lelufake kuSikhungomkhicito saseSilverton, ePitoli eGauten Lolutjalotimali lutakwenta kutsi kudaleke imisebenti ngco kuleSikhungomkhicito nakulamanye mabhizinisi lasebentisana naso ngenca yekwandza kwemkhicito lolindzelekile weluhlobo lwetimoto te-Ford Range Lutjalotimali lolufute lolu lucinisekisa umsebenti lesichubeka njalo ngekuwenta njengahulumende ekukhuliseni umnotfo kanye nekulungisa tinsayeya tekuswelakala kwemsebent Ngekusebentisa sikimu sesibonelelo sahulumende setigidzigidzi leti-ReLuhlelweni Lwekukhicitwa Nekutfutfukiswa Kwetimoto, kwadaleka lutjalotinmali lolutimele lwetigidzigidzi letinge-R2 Loku kufaka ekhatsi simemetelo lesentiwe bakaToyota kutsi batakwakha tinhlobo tabo letinsha te-Toyota Hilux ne-Fortuner njengencenye yelutjalotimali lwetigidzigidzi leti-R Kanye nekutsi futsi, nebaka-BMW bahlela kwakha sitolo setincenye temitimba yetimoto lesisezingeni lesibita tigidzigidzi leti-R6.","Through government s Rbillion incentive scheme in Automotive Production and Development Programme, R2billion private investments have been unlocke These include the announcement by Toyota to manufacture their new Toyota Hilux and Fortuner models as part of Rillion investmen Also, BMW plans to construct a R6 billion state-of-the-art body sho The Beijing Automobile International Corporation plans to invest R11 billion in an automotive manufacturing plant in South Africa 2017 Tax Season Cabinet extends its gratitude to all taxpayers who have already submitted their tax returns for the 2016/17 tax yea The revenue generated from income tax ensures government has the capacity to provide much-needed services and social support to millions of less fortunate South African Cabinet reminds taxpayers that the deadline for submission is Friday 24 November 2017 and encourages them to submit their tax returns Inaugural National Local Economic Development (LED) Conference Cabinet is pleased with the outcomes of the recently held National LED Conferenc It was held under the leadership of the Minister of Cooperative Governance and Traditional Affairs, Mr Des van Rooyen and the Minister of Small Business Development, Ms Lindiwe Zul It presented an opportunity to craft a new South African Local Economic Development agenda guided by the National Development Plan (NDP) prioritie Its outcomes included the launch of the first Economic Development Council of South Africa (EDCSA), which aims to professionalise the economic development secto",0.8155657
[0.8219732  0.9815091  0.3166775  ... 0.79601175 0.88777363 1.6735263 ],[0.04250134 0.00103754 0.00241616 ... 0.02322155 0.04028259 0.00857987],IBeijing Automobile International Corporation ihlela kufaka lutjalotimali lwetigidzigidzi leti-R11 kusikhungomkhicito lesakha timoto lapha eNingizimu Afrika Sikhatsi Semtselo sanga-2017 IKhabhinethi itsandza kuvakalisa kubonga kwayo kubo bonkhe labakhokha umtselo lasebavele sebawangenisile emafomu abo emtselo emnyakamtselo wanga-2016/12.,"Investment Cabinet welcomes Ford Motor Company s R3-billion investment into the Silverton Plant, Pretoria, Gauten This investment will result in the creation of",0.7495159
"[ 0.8700807   0.69121957 -0.01574849 ...  0.89839375  0.8415563
  0.9617233 ]",[0.02393301 0.02506457 0.01148313 ... 0.01399006 0.03576882 0.03433944],"Imalingena letfolakala emtselweni icinisekisa kutsi hulumende akhone kuletsa tinsitakalo letidzingeka kakhulu kanye nekunika tibonelelo tetenhlalo tigidzi tebantfu baseNingizimu Afrika labaswelak IKhabhinethi ikhumbuta labakhokha umtselo kutsi lusuku lolungumncamulajucu lwekungenisa emafomu emtselo nguLesihlanu tinge-24 Lweti 2017 futsi bayakhutsatwa kutsi bangenise emafomu abo emtselo Ikhomfa Yavelonkhe Yekutfutfukisa Temnotfo Wendzawo (i-LED) IKhabhinethi iyayijabulela imiphumela yeKhomfa Yavelonkhe ye-LED lesandza kubanjw Beyibanjwe ngaphasi kwebuholi kweNdvuna yeLitiko Letekubusa Ngekubambisana Netendzabuko, Umn","offering direct and virtual support services to entrepreneurs throughout Africa as well as access to an international network of mentors, investors and entrepreneurial support organisation During Global Entrepreneurship Week, roughly 10 million participants take part in 35,000 events, activities and competitions in more than 165 countries around the world Heher Commission ReportCabinet noted the release on Monday, 13 November 2017 of the Report of the Commission of Inquiry into the Feasibility of making High Education and Training Fee-free in South Afric Cabinet calls on all South Africans to study the report and its implications for the country while the recommendations are being considered by governmenThe President will make a pronouncement on the report in due course after processing by the Inter-Ministerial Committee on Higher Education Funding and the Presidential Fiscal Committe Government remains determined to resolve the barriers to access higher education, and looks forward to concluding a sustainable solution for higher education funding Drought The current dam levels in the country remain a concern as there is more evaporation than rainfal The fact that South Africa has not received sufficient rainfall to recharge our water sources to adequate levels means that the country is not yet out of the drought situatio Forecasts predict that the country will only receive its major rainfall from the beginning of January 2012.",0.8040296
"[ 0.15062243 -0.07310475 -0.24454197 ...  0.6238019   0.37401938
  1.3061101 ]",[0.03851894 0.00029224 0.00708933 ... 0.01090165 0.03799017 0.03206946],"Des van Rooyen kanye neNdvuna Yetekutfutfukisa Emabhizinisi Lamancane, M Lindiwe Zul Yadala litfuba lekusungula luhlelo lolusha LaseNingizimu Afrika Lwekutfutfukisa Temnotfo Wendzawo ngekuholwa nguloko lekumele kwentiwe kucala kweLisu Lavelonkhe Lentfutfuko (i-NDP).","Further updates on this matter will be communicated by the Presidency Square Kilometre Array (SKA) Cabinet welcomes the economic and social development achievements derived from the focused investment in social development in the region of the SKA South Afric Communities neighbouring the SKA area continue to benefit through better education and training projects, investment in small businesses and increased job opportunitie The Department of Science and Technology, under the leadership of the Minister of Science and Technology, Ms Naledi Pandor, will hold a public-participation programme to celebrate achievements with the communities around Carnarvon, Northern Cape from 16 to 19 November 2017.",0.7597373
"[ 0.6354371   0.27631643 -0.27629662 ...  1.193349    0.92858714
  0.69289595]","[ 0.01808363 -0.00110246 -0.00017416 ...  0.04099544  0.04114178
  0.02728412]","Imiphumela yayo yafaka ekhatsi kwetfulwa kwekucala Kwemkhandlu waseNingizimu Afrika Wekutfutfukisa Temnotfo (i-EDCSA), lohlose kwenta lomkhakha wetentfutfuko yemnotfo kutsi uhanjiswe ngebungcwet Njengemtimba wetingcweti, i- EDCSA itawulawula futsi yeluse kutiphatsa ngebungcweti kwetisebenti letinengi letitimbandzakanya emitameni leyahlukene yentfutfuk","Cabinet wishes to assure the public that national, provincial and local government are cooperating and working together to ensure South Africa does not run out of wate Cabinet encourages everyone to play their part in saving and using water wisely and sparingly ZimbabweCabinet supports the intervention by President Jacob Zuma, in his capacity as Chair of SADC in response to the Zimbabwean situatio He has sent Special Envoys, Minister of Defence and Military Veterans Ms Nosiviwe Mapisa-Nqakula and State Security Minister, Adv Bongani Bong They are to meet with President Robert Mugabe and the Zimbabwean Defence Forc",0.74446225
[0.62663984 0.12804772 0.13932364 ... 1.1121869  0.80584985 1.0546587 ],[0.01831721 0.0158385  0.00320613 ... 0.03448865 0.03253062 0.01851252],"IKhabhinethi iphindze futsi yakubona kwetfulwa lokuyinchophamlandvo kweLiviki Letemhlaba Wonkhe Letemabhizinisi (i-GEW) e-22 On Sloane, sikhungo lesisha, mhla ti-10 Lweti 2017, lapho Indvuna Zulu beyemukele khona sihlabani lesatiwako, u-Sir Richard Branso Lesikhungo sekucala kutsi sivulwe yiNhlangano Yemhlaba Wonkhe Yemabhizinis Isita ngekunita ngco tinsitakalo tekusekela bosomabhizinisi base-Afrika yonkhana kanye nekutsi bakhone kutsi bafinyelele kubaluleki, ebatjalitimali kanye nekusekelwa tinhlangano temabhizinisi temave emhlab Ngesikhatsi seliviki le-GEW, bantfu labalinganiselwa etigidzini leti-10 labatimbandzakanye emicimbini, imisebenti nemicudzelwano lenge-35 000 emaveni langetulu kwe-165 emhlabeni wonkhe Umbiko weKhomishini yaHeher IKhabhinethi ikubonile kukhishwa ngeMsombuluko, mhla ti-13 Lweti 2017 kweMbiko weKhomishini Lephenya Ngekufaneleka kwekwenta kutsi Imfundvo Lephakeme Nekucecesha kutsi ibe Mahhala eNingizimu Afrik IKhabhinethi icela bonkhe bantfu baseNingizimu Afrika kutsi bawufundze lombiko kanye nemitselela yawo kulelive ngesikhatsi hulumende asatibuka letincom Mengameli utawukhipha simemetelo lesimacondzana nalombiko khona nje madvute ngemuva kwekutsi Likomidi Lelihlanganisa Tindvuna Lekusita Ngetimali Imfundvo Lephakeme Nelikomidi LeMengameli Lesikhwama Setimali Tahulumend Hulumende utimisele kusombulula tihibe tekungakhoni kufinyelela kutfola imfundvo lephakeme, nekutsi futsi uphokopholele ekutseni atfole sisombululo lesisimeme sekusita ngetimali imfundvo lephakeme Somiso Emazinga emanti emadamu lakhona eveni kwanyalo ayakhatsata ngobe kunekuhamuka lokukhulu kwemanti kunemvula lenak Ngenca yesizatfu sekutsi iNingizimu Afrika ayikatfoli imvula leyanele kute kugcwale emadamu etfu kute kwenele emazinga emanti kusho kutsi lelive letfu lisengakaphumi esomiswen Tangoma telitulu tibiketela kutsi lelive litawutfola imvula lenkhulu kusukela ekucaleni kwaBhimbidvwane 2012.","The Right to Health This bolsters implementation of South Africa s National Strategic Plan for HIV, Tuberculosis and Sexually-Transmitted Illnesses 2017 - 2022 (NSP), which is a key pillar in South Africa s progress towards achieving universal healthcare as reflected in the NDP, which promotes a healthier, stronger and more equitable natio National Imbizo Focus Week1 Cabinet calls on communities to join participation in the upcoming 7th National Imbizo Focus Week, expected to be held from 27 November to 3 December 201 Under the leadership of the GCIS, this platform promotes interactive engagements between members of the Executive and communitie It is taking place within the context of the centennial of Oliver Reginald Tambo, who advocated for gender equalit The activities are aimed to support the 16 Days of Activism campaignEvents will be placed on the national calendar and shared on the government website (wwgoza).",0.86816025
"[ 0.30260542  0.10853136 -0.13189869 ...  1.3713083   1.3504559
  0.3229148 ]",[0.01584182 0.00028898 0.05164824 ... 0.02178511 0.02421682 0.03383717],"IKhabhinethi itsandza kucinisekisa sive kutsi hulumende wavelonkhe, wesifundza newasekhaya bayabambisana ekusebentisaneni ngekuhlanganyela kucinisekisa kutsi iNingizimu Afrika ayiphelelwa ngemant IKhabhinethi igcugcutela wonkhe umuntfu kutsi adlale indzima yakhe ekongeni emanti kanye nekuwasebentisa ngekuhlakanipha nangekuwonga IZimbabwe IKhabhinethi iyakwesekela kungenelela kwaMengameli Jacob Zuma, ngekwesikhundla sakhe sekuba nguSihlalo weNhlangano Yekutfutfukisa Emave ase-Afrika LengaseNingizimu (i-SADC) mayelana nesimo saseZimbabw Utfumele Litsimba Lelikhesetekile, Indvuna Yetekuvikela Netigayigayi Temphi, M Nosiviwe Mapisa-Nqakula kanye neNdvuna Yekuvikeleka Kwembuso, u-Adv Bongani Bong Batawuhlangana neMengameli Robert Mugabe kanye neMbutfo Wetekuvikela waseZimbabw Emva kwaloko batawubese batjela Mengameli wase-Angola Jo o Louren o longuSihlalo weLuphiko Lwe-SADC Lwetepolitiki, Kuvikela Nekupheph Lihhovisi laMengameli litawubese-ke liyasho mayelana nekuchubeka kwetintfo mayelana naloludzaba","The Department of Planning, Monitoring and Evaluation and the Ministerial Cluster Committees will conduct media briefings to unpack the progress of these report The GCIS will coordinate the media briefings and publish the schedule on wwgoza in due course Update on address harvesting initiative and assignment of addresses Cabinet was briefed on the progress report on the implementation of the Constitutional Court Judgement to assign addresses to the voters rol Cabinet appreciated the full compliance with the six monthly progress reports submitted to the Constitutional Cour To date the Independent Electoral Commission (IEC), working with other state agencies has attained almost 75% success in collecting the addresses of potential voter Cabinet was also briefed on the planned programme by the SAPO to assist those who do not have physical addresse Cabinet is pleased with the progress and the collaborative work conducted by SAPO, the IEC and other state agencies on the assignment of addresses projec Cabinet further calls on those who have not updated their addresses to do so during the next voter registration week in March 2018.",0.83645356
"[ 0.43880758  0.01214177 -0.0119934  ...  1.1231765   1.1079075
  2.0126374 ]",[0.01804974 0.00239509 0.00218414 ... 0.03231186 0.02713626 0.04627563],"I-Square Kilometre Array (i-SKA) IKhabhinethi iyakwemukela loko losekuzuziwe kutemnotfo nentfutfuko yetenhlalo lokutfolwe kulolutjalotimali kutentfutfuko yenhlalo kulesifundza se-SKA yaseNingizimu Afrik Imimango leyakhelene endzaweni lesedvute ne-SKA iyachubeka ngekutsi izuze ngekutfola imfundvo lencono kanye nemiklamo yekucecesha, lutjalotimali kumabhizinisi lamancane kanye nematfuba etemisebenti landzisiw Litiko Letesayensi Netheknoloji, leliholwa yiNdvuna Yetesayensi Netheknoloji, M Naledi Pandor, litawubaneluhlelo lwekutimbandzakanya kwemmango kute babungate imphumelelo bakanye nemimango leyakhelene neCarnavon, eNyakatfo Kapa kusukela mhla ti-16 kuya mhla ti-19 Lweti 2017.","historical and fraternal ties dating back from the days of the liberation struggle when Angola housed and supported South African liberation cadres in various camps in that countryTrade and economic cooperation between the two countries has grown substantially, to the extent that South Africa is Angola s number one trading partner on the continen Many South African companies are conducting business in Angola in a variety of sectors including construction, mining, housing, retail, food and beverages, hotels and leisure, banking and medical serviceDuring his visit Jo o Louren o will also host a Lecture on 24 November 2017 at OR Tambo Building in Pretori 16 Days of Activism1 Cabinet joins all South Africans who are taking a stand against women and child abuseThe 16 Days of Activism for No Violence against Women and Children campaign is taking place between 25 November and 10 December 2017.",0.8384296
"[ 0.18920913 -0.31913567 -0.3495049  ...  0.44239554 -0.01652725
  0.44563225]","[ 0.00602832 -0.00297843 -0.00058993 ...  0.00893242 -0.00329097
  0.00938874]",Tincumo teKhabhinethi8.,Cabinet decisions8.,0.83270574
