ts,en,src_text,trg_text,Cosine_Score
"[ 0.38938478  0.05590417 -0.24688026 ...  1.2482009   1.0398583
  0.9586037 ]","[-0.00024326  0.00032856 -0.00013458 ...  0.03439924  0.03397989
  0.02022326]","Ku humelerisiwa ka tiphurogiremenkulu ta Mfumo Khabinete yi amukela phurojeke yo ringetela ya nhluvukiso wa Mabindzu ya R20 miliyon Xikongomelo xa phurogireme leyi ya malembe mambirhi i ku pfuxeta tiphaka ta vumaki ta Afrika-Dzonga, ku tumbuluxa switirhisiwa swa vumaki na ku seketela nhluvukiso wa ikhonomi ku kota ku seketela sekithara ya mabindzu lamantsongPhurojeke leyi yi hi hikwalaho ka xinakulobye eka Ndzawulo ya Mabindzu na Vumaki, Nhluvukiso wa Mabindzu Lamantsongo, Timali ta Tiko, Nkwama wa Lava Muholo wa le Xikarhi wa bangi Nhluvukiso ya Afrik Phurojeke yi lava ku hoxa xandla eka ku tumbuluxa mintirho, ku hunguta vusweti eka vaaki lava nga ni ku tikeriwa, ku antswisa mfikelelo eka thekinoloji na vuswikoti eka mabindzu lamantsongo, ya le xikarhi, na mabindzu lamakulu (tiSMME).Pfhumba leri ri ta kota ku seketela sekithara ya SMME ku fika hi N wendzamhala 2017.","The Cabinet statement is available in all official languages Implementation of key government programmes Cabinet welcomes the R20-million Enterprise Development pilot projec This two-year pilot programme aims to revitalise South Africa s industrial parks, establish specialised industrialised facilities and support the integration of local economic development in order to bolster the small business sectoThe project is a partnership with departments of trade and industry, small business development, National Treasury, and the Middle Income Grant of the African Development Ban The project envisages to contribute towards job creation, reduce poverty in depressed communities, and improve access to technology and skills for small, medium and micro enterprises (SMMEs).The initiative will offer support to the SMME sector until December 2017.",0.8807482
[0.5016856  0.29324955 0.08570552 ... 0.7030669  0.5887937  1.0115572 ],[0.00652898 0.00873888 0.01105978 ... 0.0262684  0.02790919 0.02417955],"Hi ku languta ku humelela ka wona, mfumo wu nga vona leswaku wu ya emahlweni wu ri sungula etikweni hinkwar Khabinete yi amukela ku simekiwa hi Phuresidente Jacob Zuma ka Senthara ya Migingiriko ya Nhlanganelo eka Skhukhuz Senthara leyi yi ta fambisa migingiriko ya ku lwisana na ku hlotiwa ka timhelembe eka tindzhawu leti Swibohonkulu swa Khabinete Khabinete yi pasisile Pholisi ya Vamaki vaa Vatima, leyi yi nga xiphemu xa Kungu ra Migingiriko ya Tipholisi ta Vumak Pholisi leyi yi fambelana swinene na Kungu ra Nhluvukiso wa Rixaka eka Kungu ra Tindlela ta Nkaye leri tivisiweke hi Phuresidente Zuma eka Mbulavulo hi Xiyimo xa Rixaka wa 2015.Hi yin wana ya xiphemu xa migingiriko yo anama ya mfumo ya ku ndlandlamuxa tshaku ra vumaki na ku humelerisa mabindzu lamantshwa eka ikhonom Leswi swi endla leswaku ku va na ku nghenelela ko tiya ka Mfumoo eka ku ndlandlamuxa tshaku ra vamaki va tiko na ku kurisa ikhonomi hi ku seketela loku heleleke eka vamaki va vantima tanihilaha swikombisiweke ha kona eka IPAPholisi yi ta kongomana na ku kula na ku phikizana ni matiko ya misava ka mabindzu ya vantim Xikongomelo i ku hoxa xandla hi ku cinca xivumbeko hi ku ya hi vanhu va Afrika-Dzonga eka sekithara ya vumaki na ku nghenelerisa vamaki va vantima, lava va tiviwaka hikuva va nga tirhisiwi ku tumbuluxa mintirho, timali, xibalo, na ku tumbuluxa swilo swintshw Pholisi yi ta tisa ku nghenelerisa loku vuyerisaka eka tikhamphani leti vinyi va tona ku nga vantima na ku lawuriwa hi vantima leti khumbhaka na tisekithara ta vumaki eka ikhonomHolobye wa Mabindzu na Vumaki u ta khoma nhlengeletano na vateki va mahungu ku hlamusela hi xitalo pholisi ley Khabinete yi pasisisle Ku Simekiwa ka Xiviko xa Vunharhu xa Tiko ra Afrika-Dzonga xa Ntwanano wa Cartagena eka Vuhlayiseki bya leswi Hanyaka, ku va swi rhumeriwa eka Matsalana wa Nhlengeletano ya ku Hambana ka Dyondzo ya swa Vutom Ntwanano lowu wu lawula mafambelo ya Leswi Hanyaka leswi nga Cinciwa, leswi tivekaka hi ku va Swiharhi leswi nga Cinciwa leswi nga endliwa hi thekinoloji ya leswi hanyaka ya manguva lawa, ku suka etikweni rin wana ku ya eka rin wan Afrika-Dzonga i tiko ra vunkaye lerikulu leri endlaka mavele lawa ya nga antswisiwa emisaveni na ku va rona leri rhangeke emahlweni eka ku amukela mavele lawa ya nga antswisiw Leswi swi fambelana ni Xiyenge xa 24 xa Vumbiwa, lexi bumabumelaka ku hlayiseka ka leswi hanyaka swo hamban Khabinete yi pasisile ku va Afrika-Dzonga ku rona ro sungula ku nyika vukorhokeri hi ku ya hi xiboho xa vunkaye xa Nhlangano wa Mabindzu ya Misasa (WTO) eka Khoniferense ya Vaholobye ku nyika mpfumelelo wo hlawuleka eka Matiko lawa yo ka ya nga Hluvukaka Swinene (tiLDC).","and the Nine-Point Plan announced by President Zuma in the 2015 State of the Nation Addres It is also part of government s broad industrialization initiatives to expand the industrial base and inject new entrepreneurial dynamism in the econom It calls for bolder policy interventions on the part of the State to expand the industrial base of the country and grow the economy through dedicated support to black industrialists as highlighted in the IPAThis policy will focus on the growth and global competitiveness of black-owned enterprise The intention is to contribute towards shifting the demographic composition of South Africa s industrial sector and engage black industrialists, who are regarded as the underused sources of jobs, revenue, taxes and innovatio The policy will facilitate meaningful participation of majority black-owned and managed companies in the value chains in the industrial sector of the economThe Minister of Trade and Industry will hold a separate media briefing to unpack this polic Cabinet approved South Africa s Third National Report on the Implementation of the Cartagena Protocol on Biosafety, for submission to the Secretariat of the Convention on Biological DiversitThe protocol governs the movements of Living Modified Organisms, also known as Genetically Modified Organisms resulting from modern biotechnology, from one country to anotheSouth Africa is the ninth largest producer of genetically modified crops in the world and remains the pioneer for the adoption of genetically modified crop This is aligned to Section 24 of the Constitution, which advocates for sustainable use of biodiversity Cabinet approved South Africa s initial services offer in terms of the decision of the 9th World Trade Organization s (WTO) Ministerial Conference to grant preferential treatment to Least Developed Countries (LDCs).South Africa is committed to implement the WTO agreement, which provides preferential support to the LDC Of the 34 countries classified as LDCs, 25 are from Afric South Africa s initial offering will be in services in the financial services, telecommunications, tourism and transport sector Such an offering forms part form of easing market access for services and service providers into the markets of non-LDC Cabinet approved a revised remuneration of",0.8625387
[0.8127201  0.6910264  0.24904968 ... 1.0931697  1.1108975  0.9919303 ],[0.01568299 0.00154623 0.04570535 ... 0.0294536  0.03053905 0.05641934],"Afrika-Dzonga ri tinyiketerile ku simeka ntwanano wa WTO, lowu fikelerisa nseketelo wo hlawuleka eka tiLD Eka matiko ya 34 lawa ya katsakanyiwaka ku va ya ti LDC, 25 wa wona ya huma eAfrik Vukorhokeri byo sungula bya Afrika-Dzonga ku va vukorhokeri bya Timali, vuhlanganisi bya tiqingho, vupfhumba na sekithara ya magondz Vukorhokeri lebyi byi hi byin wana lebyi nga xirko xa ku fikelerisa ku olovisa ka timakete eka vukorhokeri na vaphakeri va vukorhokeri eka timakete eka matiko lawa ya nga ri ki tiLD Khabinete yi pasise ku langutisisiwa ka tihakelo hi","Competition and Inclusive Growth .This brings together experts in competition law to explore how competition policy can contribute to inclusive growth and economic development in BRICS (Brazil, Russia, India, China and South Africa) countrieSouth Africa s strong competition regulation enables citizens to participate fairly in the national econom It promotes the involvement of more people in the productive sectors of the economy and levels the playing field in businesSouth Africa s competition regulation contributes to greater citizen participation and it has made material strides in combating cartels and price-fixin It has led the way in the application of public interest considerations in mergers and acquisition Transport Minister Dipuo Peters will attend the Second Global Conference for Ministers of Transport from 18 to 20 November 2015 in Brazil, where South Africa will table its Mid-Term Country Report of progress made on the implementation of the United Nations Decade of Action for Road Safety 2011-2020 Global PlaSouth Africa committed itself to reduce road carnage by 50 per cent from 13 967 to below 7 000 by 2020.",0.80199647
[0.51936144 0.11662114 0.20593423 ... 0.8698686  0.9748798  2.2245948 ],"[ 0.00971104 -0.00417832  0.00671787 ...  0.00460868  0.02735613
  0.08364457]",ku lulamisa Miholo leyi faneleke ku hakeriwa swirho swa Khomixini ya Timfanelo ta Vanhu ya Afrika-Dzonga (SAHRC) ku sukela hi ti 1 Dzivamisoko 2015.,cost-of-living adjustment to be paid to members of the South African Human Rights Commission (SAHRC) with effect from 1 April 2015.,0.8713373
"[ 1.0490744  -0.12400264  0.79899913 ...  0.57994986  0.5436043
  1.9642    ]","[ 0.01428793 -0.00109591  0.00507951 ...  0.02381714  0.02016239
  0.06333784]","Leswi swi xaxamela swinene na Xiyenge xa 9(1) xa Nawu wa SAHRC, 2013 (Nawu wa 40 wa 2013).","This is in line with Section 9(1) of the SAHRC Act, 2013 (Act 40 of 2013).",0.8962729
"[ 0.0844456   0.06046578 -0.26834378 ...  1.5571628   0.8454235
  1.9513595 ]","[ 0.01770469 -0.00034815  0.00199937 ...  0.03403848  0.0257607
  0.04805502]","Khabinete yi pasisile ku rhumeriwa ka Xiviko xa Vumbirhi xa Minkarhi na Minkarhi lexi hlanganisiweke xa Afrika-Dzonga ehansi ka Ntwanano wa Afrika eka Timfanelo ta Vanhu na Ximunhu na leswku Xiviko xo Sungula ehansi ka Ntwanano wa Afrika eka Timfanelo ta Vamanana eAfrikXiviko lexi eka Khomixini ya Nhlangano wa Matiko ya Afrika i xihlelo xa leswi fikeleriweke na mintlhotlho leyi khumbaka timfanelo ta vaaki, tipolitiki , ikhonomi ya vaaki na ndzhavuk Leswi swi fambelana ni ku va Afrika-Dzonga ri ri xirho xa Ntwanano wa AU na Ntwanano wa Matiko ya Afrika eka Timfanelo ta Vanhu na Ximunhu na Timfanelo ta Vamanana eAfrik Khabinete yi pasisile ku tivisiwa ko sungula ko yisa Lesotho Emahlweni loku nga ta sungula hi ti1 Nyenyanyana 2016.","Cabinet approved the submission of South Africa s combined Second Periodic Report under the African Charter on Human and People s Rights and the Initial Report under the Protocol to the African Charter on the Rights of Women in AfricThe report to the African Union (AU) Commission is an evaluation of achievements and challenges in giving effect to civil, political, socio-economic and cultural right This is in line with South Africa being party to the AU Protocol to the African Charter on Human and People s Rights on the Rights of Women in Afric Cabinet approved the introduction of a Lesotho dispensation to commence from 1 February 2016.",0.8806828
"[ 0.6649992   0.07683028 -0.12395612 ...  1.1518656   1.1176273
  2.9422803 ]",[0.01370769 0.02158133 0.00169214 ... 0.02272942 0.02098644 0.05904566],"Leswi swi ta endzhaku ka ku yisiiwa emahlweni loku nga nyikiwa Zimbabwe hi 2010, loku nga yisiwa emahlwen Ku yisiwa emahlweni loku ku ta pfuna eka vufambiselo byo antswa eka mafambelo ya vatirhi lava humaka eLesotho ku ta eAfrika-Dzonga loku nga landzeleriki tindlela leti nga kona ta ku tlula ndzilekan Holobye wa Timhaka ta Xikaya u ta nyika vuxokoxoko hi xitalo loko a khoma nhlengeletano ni vateki va mahungu eka nkarhi lowu tak Holobye wa Timali u chumbuterile Khabinete eka ku simekiwa ka Nawu wa ku Cinca Milawu ya Xibalo wa 2013 na 2014 lowu nga ta sungula hi ti1 Nyenyankulu 2016.","This follows the special dispensation that was granted to Zimbabwe in 2010, which has subsequently been extendeThis dispensation will assist in better management of the labour flow of Lesotho nationals who come to South Africa in violation of the current immigration mechanismThe Minister of Home Affairs will provide more details at a media briefing at a later stag The Minister of Finance briefed Cabinet on the implementation of the Taxation Laws Amendment Act of 2013 and 2014 to take effect 1 March 2016.",0.88215727
[0.67046785 0.746956   0.22206676 ... 0.8323124  1.036099   1.6304393 ],[0.02269528 0.02477312 0.0661638  ... 0.037077   0.00326409 0.05493366],Ku cinciwa loku ku lava ku tisa fambelana na ku olovisa xibalo xa mali ya penceni na ku vuyeriw Ku engetela ku vuyeriwa hi xibalo ku angarhela swirho swa nkwama wa phurovhidente lowu nga ta pfuna mamiliyoni ya vatirhi ku tiphina hi muholo wo ya tshama ha wona ekayLeswi swi ta tlhela swi pfuna eka ku tsandzeka ku hakela xibalo eka vanhu lava holaka mali ya le henhla ka 2 wa muholo kumbe muholo lowu wu faneleke ku hakela xibalo ku fika eka R350 000.,"provident funds will enable over one million workers to enjoy a higher take-home salarThis will also prevent tax avoidance practices by higher-income earners to a maximum of 2per cent of remuneration or taxable income up to R350 000.The Minister also briefed Cabinet on the principle of annuitisation for all retirement funds, whereby those benefitting from the tax deduction also have to annuitise part of their savings at retiremenThese reforms are being implemented after extensive consultations with all stakeholders within and outside the National Economic Development and Labour Council, with at least 33 meetings held with labour and industry since 2012.",0.79557025
"[ 0.41019604  0.5837151  -0.0909233  ...  0.86770827  0.5037356
  1.8987808 ]","[ 0.03045786 -0.00027344  0.00123951 ...  0.031448    0.04050561
  0.02620972]","Holobye u tlhela a vikela Khabinete hi maendlela ya xilembe eka nkwama wa penceni, laha lava faneleke ku vuyeriwa eka ku hunguteriwa xibalo vafeneleke ku endla yin wana ya minhlayiso ya vona ya pencenKu cinciwa loku ku le ku simekiweni endzhaku ka mimbhurisano ni lava khumbhekaka endzeki na le handle ka Khansele ya Vatirhi na Nhluvukiso wa Ikhonomi ya Tiko, laha ku nga khomiwa tinhlengeletano to ringana 33 ni vatirhi na vumaki ku sukela hi 2012.","Cabinet noted developments in Nigeria regarding MTN s US$billion fine by the Nigerian Communications Commissio Cabinet trusts that the discussions underway between MTN and Nigerian authorities will result in the speedy resolution of the disputes so as to ensure MTN continues its business of investing in the Nigerian economy Condolences Cabinet was saddened about the untimely death of Chumani Nqakula, the son of Defence and Military Veterans Minister Nosiviwe Mapisa-Nqakula and Charles Nqakula, a Member of Parliamen Cabinet conveys its sincerest condolences",0.7485849
[0.53700674 0.28717926 0.02158878 ... 0.8705196  0.49338606 1.0159173 ],[0.00733631 0.02387097 0.01561061 ... 0.02890539 0.02625912 0.03004974],"Lavo tala lava khumbhekaka va kombise ku seketela loku heleleke ku ya emahlweni ka ku cinciwa loku hi ti1 ta Nyenyankulu 201 Milawumbisi Khabinete yi pasise ku rhumeriwa ka Nawumbisi wa ku Cinca Vuhaxi wa 2015 ePalamend Nawumbisi lowu wu lava ku cinca Nawu wa Vuhaxi, 1999 (Nawu wa 4 wa 1999) ku kota ku hluvukisa na ku ku simeka mafumelo lawa ya tshamisekaka ya nkarhi wo leha na ku tiya ya Nhlangano wa Vuhaxi wa Afrika-Dzonga (SABC).Mfumo wu ti nyiketerile swinene ku va ni vuhaxi lebyi nga tiya, lebyi ti yimelaka byi ri byoxe na ku va ni nkoka, lowu nga ni vutihlamuleri eka lava nga ni xiave, vaaki na Palamend Vuswikoti bya ku fikelerisa xikombelo xa yona ku va eka xiyimo xa le henhla bya Bodo ya SABC eka ku nyika tlhelo leri yi faneleke ku ya kona eka vuhaxi bya vaak Khabinete yi pasisile Nawumbisi wa Ndzindzakhombo wa 2015 leswaku wu tivisiwa ePalamend Nawumbisi lowu wu fikelerisa rimba ra xinawu ku nyika vuleteri eka sekithara ya ndzindzakhombo loku fanaka na ka swipimelo swa matiko ya misava eka swipimelo swa ndzindzakhomb Nawumbisi wu antswisa vulawuri bya makhombo, timali na swilaveko swa vufambis Wu lava ku susa na ku tiyisisa swiyenge swa Nawu wa Ndzindzakhombo wa Nkarhi wo Leha, 1998 (Nawu wa 52 wa 1998) na Nawu wa Ndzindzakhombo wa Nkarhinyana, 1998 (Nawu wa 53 wa 1998) leswi fambelenaka na vulanguteri lebyi pfunak Khabinete yi pasisile ku hangalasiwa ka Nawumbisi wa Mpfapfarhuto wa ku Cela Migodi ya Afrika na Timali eka Gazete ya Mfumo, leswaku vaaki va nyika mavonel Nawumbisi wu tumbuluxa Nhlangano wa Migodi ya Afrika na Timali hi ku endla naw Wu tlhela wu hlamusela na ku nyika swikongomelo na makung Wu tiyisisa mafumelo na vuangameri eka nhlangan Khabinete yi pasisile ku tivisiwa ka Nawumbisi Ndzhundzhuluko wa Vusirheleri bya ku Tivisa wa 2015 ePalamend Nawumbisi lowu wu engetela xikombelo xa Nawu wa ku Sirhelela ku Tivisa, 2000 (Nawu wa 26 wa 2000) ku tlula muthori wa tolovelo na vuxaka bya muthor Mindzhundzhuluko yi ta lawula ku lahlekeriwa loku khumbhaka ha vumbirhi, ku tivisa ku sirheleriwa eka ku lahlekeriwa ka vaaki na milandzu eka swiyimo swo karhi na ku endla leswaku ku va nandzu eka vuxisi byo endla hi vomu eka ku tivisNawumbusi wu hoxa xandla eka ku tinyikela ka mfumo ku lwisana na vuxisi na vukungundwana hi ku tiyisisa vusirheleri eka valumandlev Khabinete yi pasisile ku tumbuluxiwa ka Nawumbisi Ndzhundzhuluko wa Vufambisi byo Hlela Milandzu ya le Magondzweni wa 2015 ePalamend Nawumbisi wu lava ku hundzuluxa Nawu wa Vufambisi byo Hlela Milandzu ya le Magondzweni, 1998 (Nawu wa 46 wa 1998).","The overwhelming majority of stakeholders have indicated their full support for proceeding with the reforms on 1 March 201 Bills Cabinet approved the submission of the Broadcasting Amendment Bill of 2015 to Parliamen The Bill amends the Broadcasting Act, 1999 (Act 4 of 1999) so as to develop and implement a stable corporate governance model that ensures long-term stability and sustainability of the South African Broadcasting Corporation (SABC).Government is committed to a strong, independent and relevant public broadcaster, which is accountable to the shareholder, the public and ParliamenThe ability to discharge its mandate is dependent on the optimal performance of the SABC Board in providing strategic direction to the public broadcaste Cabinet approved for the Insurance Bill of 2015 to be introduced in ParliamenThe Bill provides a consolidated legal framework for the prudential supervision of the insurance sector that is consistent with international standards for insurance regulatio The Bill enhances the current risk management, capital and governance requirement It replaces and consolidates substantial parts of the Long-term Insurance Act, 1998 (Act 52 of 1998) and the Short-term Insurance Act, 1998 (Act 53 of 1998) relating to prudential supervisio Cabinet approved the publication of the Draft African Exploration Mining and Finance Bill in the Government Gazette, for public commen The Bill establishes the African Exploration Mining and Finance Corporation through legislatio It also defines its mandate and strategic objective It strengthens the governance and oversight of the entit Cabinet approved the introduction of the Protected Disclosures Amendment Bill of 2015 in Parliamen The Bill extends the application of the Protected Disclosures Act, 2000 (Act 26 of 2000) beyond the traditional employer and employee relationshiThe amendments regulate joint liability, introduce a duty to investigate disclosures, provide for immunity against civil and criminal liability in certain circumstances and criminalise intentional false disclosureThe Bill contributes to government s commitment to fight fraud and corruption by strengthening the protection of whistleblower Cabinet approved the introduction of the Administrative Adjudication of Road Traffic Offences Amendment Bill of 2015 in Parliamen The Bill amends the Administrative Adjudication of Road Traffic Offences Act, 1998 (Act 46 of 1998).The Bill will assist the Road Traffic Infringement Agency and the issuing authorities to be financially stable, and it also introduces efficiencies in serving notices to infringers Upcoming events President Zuma will attend the G20 Summit on 15 and 16 November 2015 in Antalya, Turkey, where the focus will be on inclusive and robust growth through collective actio Leaders at the summit will discuss inclusiveness, implementation and investment to achieve strong, sustainable and balanced growth at a global leve President Zuma will undertake an Official Visit to Berlin, Germany on 10 November 2015, where he will be hosted by Chancellor Angela Merke The President will also pay a courtesy call to President Joachim GaucDuring the visit the two countries will reconfirm their commitment to further enhance bilateral and economic relation President Zuma will receive Dutch Prime Minister Mark Rutte at the Union Buildings on 17 November 2015.Following this, Prime Minister Rutte will lead a business delegation to Johannesburg and Cape Town which will focus on agriculture, healthcare, transport, infrastructure, water and energ",0.8839961
