ts,en,src_text,trg_text,Cosine_Score
"[ 1.314665   -0.32713896  0.18852313 ...  0.5214998   1.0899714
  1.2010106 ]","[ 0.02352834 -0.00093731  0.07268724 ...  0.02801715  0.0197416
  0.04968585]","Khabinete yi hlangane hi Ravunharhu, 6 Khotavuxika 2018, eUnion Buildings, Pitor Timhakankulu1.","Cabinet met on Wednesday, 6 June 2018, at the Union Buildings, Pretori Issues in the environment1.Economy Cabinet has noted the decline of 2,2% in the Gross Domestic Product (GDP) in the first quarter of 2018.",0.7936913
"[ 0.667083   -0.2534863   5.723144   ...  0.97760206  1.0085131
  2.4764867 ]",[0.0158811  0.00302593 0.00349934 ... 0.03065528 0.02133981 0.04211212],"Ikhonomi Khabinete yi lemukile ku ya ehansi ka 2,2% eka Swimakiwa Hinkwaswo swa Tiko (GDP) eka kotara yo sungula ya 2018.","The BIS saw the Department of Trade and Industry (the dti) approving incentive support to 103 black industrialists over the previous two financial year Forty-eight companies were also provided with market access support, eight of which are in the Eastern Cape National Minimum Wage (NMW)Cabinet welcomes the passing of the NMW Bill by the National Assembl It expresses its appreciation to all stakeholders at the National Economic Development and Labour Council for their role in reaching this agreemen This begins a process towards narrowing the wage gap, especially for the low income earner Approximately 6,4 million workers in South Africa will benefit once the Bill has been signed into la Cabinet, however, acknowledges that more work still needs to be done to close the wage disparities that still exist in the countr The Bill will now be sent to the National Council of Provinces for concurrence before the President signs it into law Basic servicesCabinet is pleased with the results of the Non-financial Census of Municipalities 2017 released by StatsS The results showed more consumers have received free basic services such as electricity, water and sanitation in 2017 as compared with 2016.",0.6403156
[0.59417707 0.1628334  1.8076959  ... 0.83281636 0.76660407 0.750083  ],"[ 0.01720801 -0.00017541  0.001088   ...  0.01289849  0.03115838
  0.02857004]","Ndzawulo ya Tinhlayohlayo ta Afrika-Dzonga (StatsSA) yi humese tinhlayo vhiki rer Vurimi, migodi na tiindasitiri to maka ti hoxile xandla eka ku ya ehansi loku eka kotara leyi yo sungul Khabinete yi nyikile xileriso eka Ntlawa wa Vaholobye va Ikhonomi ku hlangana hi ku hatlisa ku kanela hi ndlela yo yisa emahlweni hi mayelana na tinhlayo letMivuyelo ya GDP yi tisa nkongomiso lowukulu eka xidingo xa tisekitara hinkwato ta tiko ku tirhisana ku seketela ikhonomi ya le tikweni ra Afrika-Dzong Mabindzu na vatirhisi va dinga ku ya emahlweni va tirhisana na mfumo eka ku seketela mapfhumba yo tanihi Kungu ra Timhaka ta Kaye ku hlohlotela ku kula ka ikhonomi na ku tumbuluxa mitirho leyi dingiwaka swonghas Yin wana ya tiphuphukulu ta rona i Kungu ra Matirhelo ya Pholisi ya Vumaki (IPAP), leyi kongomisaka eka ku ndlandlamuxa vumaki, ku tumbuluxiwa ka mitirho na ku rhumeriwa ka tinhundzu ematikweni mamb Khabinete ya tshemba leswaku IPAP yi ta pfuna ku kurisa sekitara ya vumaki na ikhonomi ya hin","Science and TechnologyCabinet notes astrological developments over the past weekend when astronomers working with the Catalina Sky Survey in Arizona, USA, discovered a small asteroid (2018 LA) near the orbit of the Moon, which hours later made contact with Eart The resultant explosion which sent waves of low-frequency sound (infrasound) rippling through the atmosphere were detected by an infrasound monitor in South Africa, which was deployed as part of the International Monitoring System of the Comprehensive Nuclear-Test-Ban Treat This highlights the growing capability of modern sky surveys to discover asteroids targeting Earth and South Africa s internationally recognised capabilit",0.8488605
"[ 0.85430855  0.11283261 -0.10744689 ...  0.86747926  1.0870359
  1.3544489 ]","[ 0.00592825 -0.0007691   0.01371104 ...  0.0329056   0.0247914
  0.01231633]","Eku fambeni ka lembe leri, mfumo wu ta rhurhela Samiti ya Vuvekisi ya Matiko ya Misava ku kombisa Afrika-Dzonga tanihi ndhawu ya vuvekis Xikongomelo xa xiendleko i ku tirhela ku endla mitirho ya R1,2 wa tithiriliyoni eka vuvekisi lebyintshwa eka ntlhanu wa malembe lama taka, leswi swi nga ta va na nhlohlotelo wo tivikana eka ku kula ka ikhonomi na ku tumbuluxiwa ka mitirho VuvekisiKhabinete yi amukela ku simekiwa ka feme yintshwa ya xiyimo xa le henhla leyi yi endlaka swimakiwa swa thekinoloji ya mahungu na vuhlanganisi eEast London eKapa-Vuxa hi ti 5 Khotavuxika 2018 hi Yekani Manufacturing, khamphani leyi hinkwayo ka yona yi nga ehansi ka vun wini bya wantim Vuvekisi lebyi bya R1 biliyoni byi ta tumbuluxa 1 000 wa mitirho ya risima yintshwa ku engetela eka nhlayo hinkwayo ya vatirhi leyi nga kona ya 450, ngopfungopfu vantshwa na vavasat Vuvekisi byi vuyeriwile kusukela eka haswimbirhi Xihlohloteri xa Switirhisiwa swa Zoni ya Ikhonomi yo Hlawuleka na Xikimi xa Vamaki va Vatima (BIS).","The GDP results bring into sharp focus the need for all sectors of the country to work together to support South Africa s local econom Business and labour need to continue to work with government in support of initiatives such as the Nine-Point Plan to stimulate economic growth and create much-needed job One of its key pillars is the Industrial Policy Action Plan (IPAP), which focuses on increasing manufacturing, employment creation and export Cabinet is confident that the IPAP will help grow our industrial sector and economLater this year, government will host an International Investment Summit to profile South Africa as an investment destinatio The aim of the event is to work towards generating R1,2 trillion in new investments over the next five years, which will have a significant impact on economic growth and employment creation Investments Cabinet welcomes the launch of a new world-class factory that manufactures information and communications technology products in East London in the Eastern Cape on 5 June 2018 by Yekani Manufacturing, a wholly black-owned compan This R1-billion investment will create 1 000 new quality jobs in addition to the existing workforce of 450, mostly youth and womeThis investment has benefited from both the Special Economic Zone Infrastructure Incentive and the Black Industrialist Scheme (BIS).",0.8590711
"[ 0.7325862  -0.14023583  0.3535756  ...  0.78944784  1.6122209
  1.6123741 ]","[ 0.00772633  0.01617742 -0.00015176 ...  0.03091985  0.03151034
  0.01432056]","BIS yi endle leswaku Ndzawulo ya Mabindzu na Vumaki (dti) yi pasisa nseketelo wa xihlohloteri eka 103 wa vamaki va vantima eka malembeximali mambirhi lama nga hundz Makumemunenhungu wa tikhamphani ti tlhele ti nyikiwa nseketelo wo fikelela timakete, nhungu wa tona ti le Kapa-Vux 3.","Cabinet approved for the submission of the 2016/17 report on the performance of the Research and Development (R&D) Tax-Incentive Programme to Parliamen The incentive programme has enabled companies to diversify their R&D portfolio, generate intellectual property and create new product The incentive programme, which was introduced in November 2006, is being implemented by the Department of Science and Technology together with the South African Revenue Service and National Treasur From March 2016 to February 2017, a total of 153 R&D tax-incentive applications were received from 117 companies, 58 of which were first-time applicant The applications were for 571 R&D projects worth an estimated R3,6 billio Cabinet is pleased with the growth in the number of companies that invest in R&D and continues to call on business to invest more in R&D, which remains an important pillar of our efforts to grow the econom 15.",0.7647536
[0.8536097  0.29290402 0.09145994 ... 0.8201631  1.1030742  1.3241946 ],[0.00504347 0.00704769 0.00432404 ... 0.03985078 0.01561853 0.01983503],"Muholo wa Mpimohansi wa Rixaka (NMW)Khabinete yi amukela ku pasisiwa ka Nawumbisi wa NMW hi Huvo ya Rixak Yi hundzisa ku khensa ka yona eka vakhomaxiave hinkwavo eka Nhluvukiso wa Ikhonomi wa Rixaka na Huvo ya Vatirhi eka xiave xa vona eka ku fikelela ntwanano low Leswi swi sungula endlelo ro yisa eka ku hunguta vangwa ra miholo, ngopfungopfu eka vaholi va malinghena ya le hans Kwalomu ka 6,4 wa timiliyoni ta vatirhi eAfrika-Dzonga va ta vuyeriwa xikan wekan we loko Nawumbisi lowu se wu sayiniwile ku va naw Hambiswiritano, Khabinete ya amukela leswaku swo tala swa ha dinga ku endliwa ku pfala ku hambana ka mihlolo loku ka ha riki kona etikwen Nawumbisi lowu sweswi wu ta rhumeriwa eka Huvo ya Rixaka ya Swifundzakulu ku ya pfumeleriwa loko Phuresidente a nga si wu sayini ku va nawu Vukorhokeri bya masunguloKhabinete ya tsaka hi mivuyelo ya Nhlayelo wa Vanhu lowu nga riki wa swa Timali wa Timasipala wa 2017 lowu humesiweke hi StatsS Mivuyelo yi kombe leswaku vatirhisi vo tala va kumile vukorhokeri bya masungulo bya mahala byo tanihi gezi, mati na mbhasiso hi 2017 loko ku fananisiwa na 2016.","North WestCabinet received a third progress report from the Inter-Ministerial Task Team (IMTT) on North Wes Cabinet is satisfied with the progress made to operationalise the invoked Section 100(1) (a) and (b) in the North West provincial department It was further approved that the IMTT will onwards report to Cabinet once a month to enable the teams deployed in the province to continue with the worCabinet endorsed a visit to the North West on 7 June 2018 to brief the North West Executive, Provincial Legislature and the external auditors responsible for the province Protest action Cabinet condemns the recent violent protests around the country, and is especially saddened by the acts of violence and intimidation of patients and medical staff at the Charlotte Maxeke Johannesburg Academic Hospita Protestors who exercise their rights to protest should do so without violating the rights of others, particularly the vulnerabl No amount of grievance justifies violence and the threatening behaviour seen in the past week Safety and securityCabinet welcomes and supports the",0.85429764
"[ 2.1871567  -0.10278266  0.44391775 ...  0.92062086  1.7908745
  1.2003107 ]","[ 0.02307831 -0.00021268  0.00026347 ...  0.01949076  0.02697906
  0.03780768]","Mfumo wu tama wa ha tibohile eka ku nyika vukorhokeri bya masungulo bya siku na siku eka vaakatiko va wona hinkwavo, ngopfungopfu vanhu lava swelek Phurojeke leyi fambelanaka na mati leya ha ku vaka kona i Phurojeke ya Mati ya Mhlathuze ya R96 wa timiliyoni eRichards Bay eKwaZulu-Natal, leyi yi nga ta phakela mati yo nwa ya tiphayiphi eka kutlula 6 000 wa mindyang 5.","Government remains committed to providing daily basic services to all its citizens, especially poor peopl The most recent water-related project is the R96-million Mhlathuze Water Project in Richards Bay in KwaZulu-Natal, which will deliver running tap water to more than 6 000 households Public Service wage negotiationsCabinet received a briefing from the Minister of Public Service and Administration on the Public Service wage negotiation Cabinet appreciates the commitment by all stakeholders in finding an amicable solution that would benefit all role player Cabinet reaffirms government s commitment to fully engage with labour so as to arrive at a workable deal for all involved Social grants Cabinet reassures beneficiaries of social grants that government will continue providing this important service, as mandated by the Constitution of the Republic of South Africa of 1996.",0.80110353
"[ 0.736103    0.17269169 -0.3152516  ...  1.0204818   1.2682916
  1.7294314 ]","[ 0.00952299  0.00022699 -0.00013985 ...  0.03933218  0.01397059
  0.02668868]","Mikanerisano ya miholo ya VutirhelamfumoKhabinete yi kumile vuxokoxoko kusuka eka Holobye wa Vutirhelamfumo na Vulawuri eka mikanerisano ya miholo ya Vutirhelamfum Khabinete yi khensa ku tiboha ka vakhomaxiave hinkwavo eka ku kuma xitshunxo xa kahle lexi xi nga ta vuyerisa vatirhi va swiave hinkwav Khabinete yi tiyisisa hi vuntshwa ku tiboha ka mfumo ku vulavurisana hi vutalo na vatirhi ku endlela ku fikelela ntwanano wo tirheka wa lava khumbekaka hinkwavo Timali ta Nhlayiso wa VaakiKhabinete yi tshembisa vavuyeriwa va timali ta nhlayiso wa vaaki leswaku mfumo wu ta ya emahlweni wu nyika vukorhokeri lebyi bya nkoka, tanihilaha wu nyikiweke xileriso hakona hi Vumbiwa ra Rhiphabuliki ya Afrika-Dzonga ya 1996.","Cabinet approved the National Health Insurance (NHI) Bill of 2018 to be published in the Government Gazette for public commen The Bill seeks to establish the NHI Fund of South Africa, as a public entity, so as to provide for a sustained universal health access that is affordable and of high qualit It also sets out its functions, powers and dutieThe Bill provides a framework for the active purchasing of healthcare services by the fund on behalf of users and creates mechanisms for the equitable, effective and efficient use of the resources of the fund to meet the health needs of user The Minister of Health will next week hold a full media briefing to unpack this Bil Cabinet approved for the introduction of the Science and Technology Laws Amendment Bill of 2017 to Parliamen The Bill harmonizes the provisions which regulate the operations and governance of the public entities that report to the Minister of Science and Technolog This will ensure consistency in all requirements to be met and processes to be followe",0.835214
[0.743336   0.11161726 0.12823565 ... 0.8393239  0.860774   0.6803564 ],"[ 1.9645620e-02  4.3187487e-05 -1.8205929e-04 ...  1.9491773e-02
  2.5476808e-02  2.1083556e-02]",Timali ta nhlayiso wa vaaki ti ta ya emahlweni ti holeriwa naswona endlelo ra ku siva khadi lera khale ra Ejensi ya Timali ta Nhlayiso wa Vaaki ya Afrika-Dzonga (SASSA) hi lerintshwa ri ta ya emahlweni kufikela hi ku hela ka Ndzati 2018.Xinakulobye exikarhi ka SASSA na Hofisi ya Poso ya Afrika-Dzonga xi nyika mivuyelo leyinene tanihileswi vavuyeriwa vo tala kusukela hi Mudyaxihi 2018 va nga eku yeni ku ya Cincisa makhadi ya vonKhabinete yi khutaza miganga ku honisa swihungwana swo koma leswi lerisaka vavuyeriwa va timali ta nhlayiso wa vaaki ku tsarisa hi vuntshwa ku kuma timali ta vona ta nhlayiso wa vaaki ku papalata ku ka va nga holeriw Swihungwana leswo lahlekisa swo tano swi lava ku vanga mpfilupfilu exikarhi ka lava sweleke na ku hambukisa mfumo eka ku tiyisisa leswaku timali ta nhlayiso wa vaaki ta hakeriwa handle ka swihoxo eka vavuyeriwa ku ri hava nhlulek,The partnership between SASSA and the South African Post Office is yielding positive results as more beneficiaries have since May 2018 been coming forward to swap their cardCabinet urges communities to ignore recent short messages directing social-grant beneficiaries to re-register for their social grants to avoid not being pai Such misleading messages seek to create confusion amongst the poor and derail government from ensuring that social grants are seamlessly paid to beneficiaries without failur 7.,0.872615
"[ 0.82461745  0.19274221 -0.10501777 ...  1.1362615   1.0057001
  2.1945543 ]",[0.0186006  0.00156777 0.00307365 ... 0.02246259 0.03161499 0.03721939],"N walungu-VupeladyambuKhabinete yi kume xiviko xa ndzima leyi khatsiweke xa vunharhu kusuka eka Xipano xa Ntirho xa Vaholobye va Tindzawulo to Hambana (IMTT) eN walungu-Vupeladyamb Khabinete yi enerisekile hi ndzima leyi khatsiweke ku tirhisa Xiyenge xa 100(1) (a) na (b) lexi tlhontlhiweke eka tindzawulo ta xifundzakulu ta N walungu-Vupeladyamb Ku tlhele ku yiwa emahlweni ku pasisiwa leswaku IMTT kuya emahlweni yi ta vikela Khabinete kan we hi n hweti ku kotisa swipano leswi rhumeriweke eka xifundzakulu lexi ku ya emahlweni na ntirhKhabinete yi pfumelele vuendzi kuya eN walungu-Vupeladyambu hi ti 7 Khotavuxika 2018 ku ya nyika vuxokoxoko eka Vurhangerinkulu bya N walungu-Vupeladyambu, Huvo yo Endla Milawu ya Xifundzakulu na vakambatinkota lava nga na vutihlamuleri bya xifundzakul 8.","Group of Seven (G7) SummitCabinet welcomes South Africa s invitation to attend the upcoming G7 Summit in Canad South Africa participated in the summit seven years ago and this invitation is an indication of renewed confidence in the South African econom Our government will seek to use the opportunity to invite investors to inject capital into our econom Investment is necessary for economic growth and job creation on a scale that will significantly reduce current levels of unemploymen South Africa-India 125 Years Anniversary Event As part of the Nelson Mandela and Albertina Sisulu centenary celebrations, Cabinet welcomes the commemoration on 7 June 2018 of Mahatma Gandhi s removal from a train at Pietermaritzburg Station 125 years ag This event spurred Gandhi s philosophy of Satyagraha (truth-force), which had a significant influence on our political leadership and contributed to our liberation struggl 22.",0.8219798
