ts,en,src_text,trg_text,Cosine_Score
[1.7869321  0.09022646 0.3280906  ... 1.2203327  1.7481668  0.95133924],"[ 0.02463041 -0.00060517  0.00206388 ...  0.03766586  0.01392239
  0.03794194]",Minhlaselo eka vahlapfa leya ha ku humelelaka Khabinete yi amukela ku rhula ni ku dzika loko nga kona emigangeni leyi a yi khumbhekile hi minhlaselo eka vahlapfa leya ha ku humelelak Khabinete yi hoyozerile tindzawulo leti tirhiseke Senthara ya Nhlanganelo ya Vutirhi bya Rixaka ku herisa timhangu ta madzolonga leti humeleleke eKwaZulu-Natal na le Gauten,Recent attacks on foreign nationals Cabinet welcomes the peace and calm that has begun to prevail in communities that were affected by the recent attacks on foreign national,0.77495265
"[ 0.46982154 -0.1650634  -0.21513474 ...  0.5004366   0.8369341
  0.62615967]",[0.02746283 0.00589935 0.00408753 ... 0.02046584 0.01612397 0.02542124],Khabinete yi hoyozerile varhangeri va swifundzhankulu na timasipala etindzhawini leti khumbhekeke eka magoza lama va ma tekeke yo pfuna vahlapfa na tindlela leti va ti tirhiseke to tlherisela vahlapfa lava emigangeni ya von,"Cabinet commended the departments that worked through the National Joint Operation Centre to stop the acts of violence that took place in KwaZulu-Natal and Gauten Cabinet commended the provincial and municipal leaders in affected areas for their role in providing relief and leading the process of reintegration of foreign nationals into communitie In the past week, President Jacob Zuma convened stakeholder meetings with the representatives of business, religious group, labour, civil society and foreign national The engagements were constructive to assist in taking the process forwar All participants were unanimous in expressing their condemnation of these attacks and committed to work with government in finding a lasting solutio The recently appointed Inter-Ministerial Committee (IMC) on Migration is working to find a lasting solution to issues raised by communities and foreign nationals Key Cabinet decisions Cabinet was briefed on the progress made on the Immovable Asset Register of the National Governmen A Real Estate Registry Services Division has been established with effect from 1 April 2015.",0.7055588
[0.5931999  0.22270456 0.17542511 ... 1.0889363  0.8719036  1.142898  ],[0.01699628 0.01945223 0.00188401 ... 0.01708194 0.04304859 0.0312576 ],"Vhiki leri hundzeke, Phuresidente Jacob Zuma u vile na nhlengeletano ya swiyenge leswi khumbhekaka, varhangeri va van wamabindzu, mintlawa ya vukhongeri, xiyenge xa vatirhi, varhangeri va miganga na vahlapf Mimbhurisano leyi a yi aka ni ku susumeta tindlela to yisa ku rhula emahlwen Vangheneri va tinhlengeletano leti hinkwavo va yimile hi rito rin we ro humesa marito yo sola minhlaselo ni ku tiboha ku tirha ni mfumo ku kuma xintshuxo lexi tiyek","The protocol will assist countries to take global action against the illicit trade in tobacco products especially on countries that are signatories to the Protocol Cabinet s position on current issues Cabinet expressed its condolences to the families of those who died in recent public transport accidents which included a collision of two busses in Johannesburg last week and a collision of trains this week at Denver Station south of Johannesbur Cabinet is confident the investigation by the relevant departments will establish the causes of these accidents and ensure such accident do not happe Cabinet joins President Zuma in conveying its condolences to the family, friends and entire football fraternity on the passing of former Bafana Bafana football legend John",0.7753947
"[ 0.5620304  -0.02761637 -0.06677716 ...  0.45517555  0.17421189
  0.87382734]",[0.0212342  0.02516952 0.00892088 ... 0.04689327 0.01323364 0.02836243],Komiti ya Vaholobye (IMC) eka Timhaka ta Vuhlapfa leya ha ku hlawuriwaka yi le ku tirheni hi matimba ku kuma xintshuxo lexi tiyeke xa timhaka leti paluxiweke hi vaaki ni vahlapf,rights which resulted in workers benefitting from the generation of progressive labour and social protection benefit National departments will present their budget votes to Parliament between 5th and 21st May 2015 to highlight their priority activities for the current financial yeaCabinet calls on South Africans to follow the budget votes on various media platforms to better understand when Ministers outline plans for Governments Programme of Action (PoA).,0.6279161
"[ 0.84706175 -0.06878135  0.11049105 ...  1.4218658   1.0141338
  2.470371  ]",[0.02083514 0.02744546 0.0252338  ... 0.01284967 0.03457212 0.07482653],Swibohonkulu swa Khabinete Khabinete yi tivisiwile hi ku humelela loku endliweke eka Rhijistara ra Nhundzu ya Mfumo wa Rixaka yo Tshama Ndhawu Yin w Xiyenge xa Vukorhokeri bya Vutitsarisi bya Ndzhawu na Miako xi simekiwile naswona xi ta sungula ku tirha ku suka hi ti 1 Dzivamisoko 2015.,"The summit hosted by the Human Sciences Research Council strengthens Africa s research agenda so that science, technology, infrastructure, capital, skills and data can better support the development of the continen The Department of Water and Sanitation will mark Sanitation and Hygiene Week from 11 to 15 May 2015 under the theme",0.73645765
"[ 0.18553229  0.33386773 -0.11157019 ...  1.4356927   0.46577257
  0.46957594]","[ 0.01154947 -0.00038746 -0.00034506 ...  0.01499478  0.01596894
  0.03276802]","Xiyenge lexi xi ta fambisiwa hi Xirho xa Vuxavisi na Vufambisi bya Nhundzu naswona xi ta hoxa tihlo eka Nhundzu ya Mfumo yo Tshama Ndzhawu Yin w Xi ta tirha tani hi ndzhawu ya vutshami bya nhundzu ya Mfumo yo tshama ndzhawu yin we, naswona xi ta hoxa tihlo ra vulawuri ni vuhleri bya Rhijistara ra Nhundzu ya Mfumo yo Tshama Ndzhawu Yin w Khabinete yi pasisile ku humesiwa ka Pholisi ya Mpfapfarhuto wa Mafambiselo ya Ndzhavuko ya Ngoma leswaku yi ya langutisisiwa hi mani na man Pholisi leyi yi lava ku hlayisa, ku tlakusa na ku lawula timhaka ta vufambisi bya ngoma hi ku bumabumela matirhelo ni mindzinganelo leyi amukelekaka, ni ku tumbuluxa mintlawa leyi lavekaka eswifundzheninkulu ni le ka mfumo wa rixak Leswi swi ta endla leswaku ngoma yi biwa etindzhawini leti lawulekak","The division will be managed within the Property Management Trading Entity and will oversee State immovable asset It will serve as a single repository of State immovable assets, and will provide an oversight, regulatory and monitory structure the State Immovable Asset Registe Cabinet approved the release of the Draft Policy on the Customary Practice of Initiation for public commen The policy seeks to protect, promote and regulate initiation by proposing acceptable norms and standards and also provide for structures at national and provincial leve It will ensure the initiations take place in a controlled environmenThis forms part of the steps that government is taking to reinforce appropriate, acceptable customs practices and restore an acceptable level of accountability that sustained the practice over many year Cabinet approved the intergovernmental Human Settlement Programme for the Nelson Mandela Bay Municipality which will use the Housing Development Agency as the implementing agen Cabinet approved the hosting of the International Federation of Library Associations and Institutions",0.84784603
"[ 0.78986454  0.07439703 -0.06454616 ...  0.8796627   1.0242879
  1.5504615 ]","[ 2.8564194e-02 -1.7500170e-05  2.7731715e-03 ...  3.2399055e-03
  2.4868090e-02  1.5266618e-02]",Leswi swi vumba xiphemu xa magoza lama nga ku tekiweni hi mfumo yo tiyisisa ndzhavuko lowunene no amukeleka wo vuyisela vutihlamuleri lebyi amukelekaka lebyi a byi fambisa ndzhavuko lowu malembe lamo tal,"It s not all about flushing .The week, which was first introduced at the Global WASH Forum held in Dakar, Senegal in 2004, aims to raise awareness on the importance of sanitation and promotes sanitation best practiceSince 1994 government has made great strides in the provision of access to water and sanitatio Since September 2013, the Department of Water and Sanitation has eradicated the use of 14 386 buckets countrywid Government remains committed to completely eradicate the backlog of the bucket system in our communities AppointmentsAll appointments are subject to the verification of qualifications and the relevant clearancPrecious Matsotso",0.6855595
"[ 1.7375206  -0.0901521  -0.3092697  ...  0.93862516  0.8210353
  1.20983   ]",[0.01916274 0.00759047 0.00588721 ... 0.03219334 0.05522289 0.05469722],Khabinete yi pasisile Phurogireme ya Mimfumo ya Vutshamo bya Vanhu ya Masipala wa Nelson Mandela Bay leyi nga ta tirhisa Ejensi ya Nhluvukiso wa Tindlu tani hi xihumelerisi xa phurogireme ley,Cabinet approved the tabling of the Protocol to Eliminate Illicit Trade on Tobacco Product This is in accordance with the World Health Organization Framework Convention on Tobacco Control which South Africa ratified in April 2005.,0.70344484
"[ 0.8327239  -0.10196556 -0.1938272  ...  0.4335292   0.50578505
  1.1486864 ]","[ 1.4843793e-02 -2.1256601e-04 -6.0241779e-05 ...  1.4379535e-02
  2.0382607e-02  2.5091708e-02]",Khabinete yi pasisile ku rhurheriwa ka Federexini ya Misava ya Minhlangano ya,He will also have a bilateral engagement with Russian President Vladimir PutiThis visit will build on our current bilateral relations with the Russian Federation to further advance cooperation in a number of field In the celebration of Workers,0.6449901
"[ 1.0875984  -0.02498878  0.37900743 ...  1.0216662   0.6968312
  1.5381775 ]","[ 0.00840002 -0.00171084  0.01828231 ...  0.03192339  0.00325444
  0.01227017]","Tilayiburari na Khongirese ya Misava ya Timhaka ta Tilayiburari ya Lembe na Lembe eDorobeni ra Kapa ku suka hi ti 15 ku fika hi ti 21 Mhawuri 2015 ehansi ka nhlokomhaka ""Tilayiburari leti Ndlandlamukeke: Vufikeleri, Nhluvuko na Hundzuluxo .","Annual World Library Information Congress in Cape Town from 15 to 21 August 2015 under the theme ""Dynamic Libraries: Access, Development and Transformation"".",0.8796643
