ts,en,src_text,trg_text,Cosine_Score
"[ 0.7145753  -0.0761888  -0.01454279 ...  0.17530227  0.15698761
  0.7586532 ]","[ 0.00980162 -0.0033715  -0.00078007 ...  0.00912488 -0.00173329
  0.03020796]",Xiyimo xa Khabinete eka Timhakakulu1.,Issues in the environment1.,0.7307677
[1.3262174  0.4147277  0.38535818 ... 0.8333134  0.9687881  1.156182  ],"[ 0.03093737 -0.00137626  0.01133246 ...  0.00014105  0.02546483
  0.01111867]",Hangalaso wa swisawutisi wa Vuvabyi bya Khoronavhayirasi (COVID-19) Khabinete yi tsakisiwa hileswaku Xiphemu xa,Coronavirus Disease (COVID-19) vaccine roll-out Cabinet is pleased that Phase 2 of South Africa s vaccine roll-out programme commenced smoothly and that thousands of eligible people have already been vaccinate,0.7768129
[0.47771007 0.37454647 0.185967   ... 1.2534467  0.63331974 1.039605  ],"[ 2.1411857e-02 -9.4936237e-05 -4.0524313e-04 ...  2.0293407e-02
  4.4773858e-02  3.1027978e-02]","mbirhi xa nongonoko wo hangalasa swisawutisi wa eAfrika-Dzonga wu sungurile kahle naswona magidigidi ya vanhu lava fikelelaka se va sawutisiwil Tindhawu ta nsawutiso hinkwato etikweni hinkwaro ti lunghekile ku pfuna lava se va nga nyikiwa ndhawu ya nsawutis Khabinete yi tsundzuxa munhu un wana na un wana loyi a endzeleka tindhawu ta nsawutiso ku landzelela swinawanawana swo tiya swa rihanyu swo ambala xipfalaxikandza, ku sanithayiza na ku siya mpfhuka wo ringana exikarhi ka vanhu ku tisirhelela ni ku sirhelela van wan Tindhawu leti ti nga kumeka eka: https://sacoronavirucza/2021/05/12/active-vaccination-sites/.","All vaccination sites across the country are ready to assist those who have been allocated a vaccination slo Cabinet reminds everyone visiting the vaccination sites to adhere to the strict health protocols of wearing a mask, sanitising and social distancing to protect themselves and other These sites can be found at: https://sacoronavirucza/2021/05/12/active-vaccination-sites/.",0.82342505
[0.9990333  0.10214862 0.27133465 ... 0.8297671  0.6795855  1.7748249 ],"[ 0.05115171 -0.00065928  0.02687198 ...  0.02560475  0.05392066
  0.01121047]","Loko hi ri karhi hi tshinelela ku fikelela ku angarhela ka swa rihanyu emisaveni, Khabinete yi kume matimba hi ku tiva leswaku kutlula timiliyoni timbirhi ta vanhu se ti titsariserile eka Sisiteme ya Data ya Nsawutiso ya Xielekitironiki (EVDS) ya COVID-19 https://vaccinenrolhealtgoz Ku tiyisisa leswaku a ku na loyi a siyiwaka endzhaku, ku na tipulatifomo to hlayanyana leti vanhu va nga titsariselaka eka ton Khabinete yi kombela hinkwavo lava nga na malembe ya 60 na kutlula ku titsarisela eka EVD Swirho swa ndyangu na vanghana va lava va nga na malembe ya 60 hi vukhale na kutlula va hlohloteriwa ku khutaza na ku va pfuna ku titsarisel Vanhu va nga tirhisa WhatsApp ku titsarisela hi ku rhumela rito","As we edge closer to achieving universal health coverage, Cabinet is encouraged that over two million people have already registered on the COVID-19 Electronic Vaccination Data System (EVDS) https://vaccinenrolhealtgoz",0.83040905
"[ 0.6659687  -0.61958396  0.04051604 ... -0.07340167  0.15206271
  0.21755996]","[ 0.01135432 -0.00155254  0.0011137  ...  0.00071744  0.00324883
  0.0013979 ]",REGISTER,Register,0.9485061
"[ 1.1819601e+00  1.0251635e-03 -9.1673575e-02 ...  5.4045963e-01
  1.0182408e+00  8.8093919e-01]","[ 0.04851994 -0.01142011  0.00091843 ...  0.02329996  0.01181248
  0.03026449]",eka 0600 123 456 kumbe hi SMS hi ku dayila *134*832*nomboro ya pasi#.,to 0600 123 456 or through SMS by dialing *134*832*ID number#.,0.93516636
[0.6413506  0.2570794  2.0875175  ... 0.78573775 1.0060642  1.6553547 ],[0.00711659 0.01105919 0.07960919 ... 0.02079817 0.03823282 0.03199395],"Vukorhokeri lebyi i bya mahala eka tinetiweke ta tiqingho ta Afrika-Dzonga hinkwat Vanhu va nga tlhela va titsarisela hi ku bela riqingho ra xilamulelamhangu ra mahala eka: 0800 029 999.Khabinete yi tlhela yi tsundzuxa vanhu va Afrika-Dzonga hinkwavo hi gandlati ra vunharhu leri languteriweke na ku tsundzuxa nakambe hi nkoka wo sivela ntluletano wa COVID-19 hi ku tiyisisa ku landzelela hi vurhonwana miphalalo leyi nga riki ya mirhi ya ku ambala xipfalaxikandza exikarhi ka vanhu, ku siya mpfhuka lowu ringaneke wa 1,5 wa timitara exikarhi ka vanhu, ni ku tshamela ku hlamba mavoko hi xisibi ni mati kumbe ku tirhisa sanithayizara leyi nga ni xihoko xa 70%.","Cabinet further reminded all South Africans of the imminent third wave and reiterated the importance of preventing the transmission of COVID-19 by strictly adhering to the non-pharmaceutical interventions of wearing a mask in public, maintaining a social distance of at least 1,5 metres, and frequently washing hands with soap and water or using a 70% alcohol-based sanitise",0.8411432
"[ 0.56240314  0.49609417 -0.1881251  ...  0.51982874  0.72722024
  2.2547073 ]","[ 0.0198207  -0.00056427 -0.00101851 ...  0.03011979  0.0133881
  0.04518661]","Xihlohloteri xa Mitirho xa Hofisi ya Phuresidente Khabinete yi amukele xiviko xa ku humelela loku nga kona eku simekiweni ka Xihlohloteri xa Mitirho ya Phuresidente, lexi xi kongomeke eka ku tumbuluxa mitirho yintshwa, ku nyika nseketelo eka vutihanyisi na ku sirhelela mitirho leyi nga kona eka swiyenge leswi nga sirhelelekangik Xiviko xi komba leswaku ekuheleni ka Nyenyankulu 2021, nhlayo hinkwayo ya 532 180 wa vanhu va vuyeriwile kusuka eka xihlohloteri lexi naswona xi tumbuluxile kumbe ku hlayisa mitirho yo ringana 422 786 ni ku tundzela vutihanyisi byo ringana 109 393.",532 180 people had directly benefited from the stimulus and created or retained 422 786 jobs as well as supported 109 394 livelihood,0.7793405
"[ 0.34003577  0.23169382 -0.02280441 ...  0.77453905  0.65491486
  1.494209  ]","[ 2.6211193e-02  5.9867650e-04 -3.2737098e-06 ...  1.1523542e-02
  4.5058705e-02  3.3879157e-02]","Ka ha ri ni swivandlanene swa mitirho yin wana swo ringana 161 972 le swa ha lulamisiwaka tani hi Xiphemu xa n we xa xihlohloteri xa mitirho, leswi tisaka nhlayo hinkwayo ya swivandlanene leswi seketeriwaka eka 694 15 Samiti ya le Paris yo Nyika Timali eka Tiikhonomi ta Afrika Khabinete yi seketele xikombelo xa varhangeri eka Samiti eka ku Nyikiwa ka Timali ka Tiikhonomi ta Afrika, leyi a yi khomeriwile eParis, eFrance hi Ravumbirhi, 18 Mudyaxihi 2021, leswaku mifumo ya Afrika ma va ni timfanelo to hlawuleka to tshaha kwalomu ka US$100 ra tibiliyoni eka timali leti hlayisiweke ta Nkwama wa Timali ta Matiko ya Misav Ku averiwa loku ku ta pfuneta mikoteko ya nhlakarhelo wa ikhonomi ka matimba na ku loku yisekaka emahlweni exikarhi ka tinxaka ta Afrika leti hlaseriweke swinene hi ntungukulu wa COVID-19 na nyika rifuwo leri nga hundzuluxiwaka hi ku olova ri va mali eka sisiteme ya timali ta matiko ya misav Samiti leyi yi tiyisise mavonelo lama nga kona yo angarhela ya leswaku mfikelelo wa swisawutisi wu fanele wu ndlandlamuxiwa ku kota kufika eka matiko hinkwawo ngopfungopfu Afrika na matiko hinkwawo lama ha hluvukaka, loko hi languta ku tiboha ka misava hinkwayo leswaku swisawutisi swi fanele wu khomiwa tanihi nhundzu ya vanhu hinkwavo va misav Naswona yi tekela enhlokweni ntirho wa nsawutiso wo angarhela eka COVID-19 tanihi nhundzu ya vanhu hinkwavo va misav Yi tlhele yi tiboha ku tiyisisa na ku hatlisisa mfikelelo wo ringana eAfrika wa swisawutisi swo hlayiseka na ku xaveka, ku tshungula na ku kambela hi ku tirhisa Mfikelelo wa Xihatlisisi xa Switirho xa COVID-19 (lexi tivekaka tanihi ACT-A) xa Nhlangano wa Rihanyu wa Misava na xitirhisiwa xa xona xa Mfikelelo wa Misava Hinkwayo wa Swisawutisi wa COVID-19 (lowu tivekaka tanihi COVAX).","It also recognised the role of extensive immunization against COVID-19 as a global public goo It also committed to ensuring and accelerating equitable access in Africa to safe and affordable vaccines, treatments and diagnostics through the World Health Organization s Access to COVID-19 Tools Accelerator (known as ACT-A) and its COVID-19 Vaccines Global Access (known as COVAX) facilit",0.80967885
"[ 0.33563593  1.223109   -0.03206068 ...  1.0431399   0.47475109
  0.64928615]",[0.02256364 0.00993207 0.00460612 ... 0.01274842 0.01131606 0.03076301],Khabinete yi tlhele yi tiyisisa xikombelo xa Phuresidente Ramaphosa xa leswaku ku tshikiwa ka nkarhinyana ku seketela Swinawana swa TRIPS ya Nhlangano wa Mabindzu wa Misava ku seketeriwa hi vanhu hinkwav Mphalalo wo tano wu ta tiyisisa ku vuhumesi lebyi ndlandlamukisiweke bya swisawutisi na tithekinoloji,Trade Organisation Trips Regulations should be supported by al Such an intervention will to ensure the expanded production of vaccines and other health technologies as part of an appropriate response to the pandemic emergency,0.7576472
