ts,en,src_text,trg_text,Cosine_Score
"[ 0.6536719   0.00338321 -0.04964475 ...  0.5705137   1.2470828
  1.8542072 ]",[0.02450952 0.00840764 0.00112387 ... 0.00666955 0.03455625 0.03845249],Ku tirhisiwa ka tiphurogiremenkulu ta mfumo Khabinete yi amukela Mbulavulo wa Mpimanyeto wa 2016 lowu nga endliwa hi Holobye wa Timali Pravin Gordhan hi ti 24 Nyenyenyani 2016.,Implementation of key government programmes Cabinet welcomed the 2016 Budget Speech delivered by Finance Minister Pravin Gordhan on 24 February 2016.,0.9102179
"[ 0.32183355  0.20092285 -0.10239515 ...  0.9561281   0.6919583
  0.8226995 ]","[ 0.01097716 -0.00017379 -0.0001664  ...  0.03652519  0.0255233
  0.02820366]","Mpimanyeto lowu wu kombisa ku tiyelela, ku tinyiketela na ku tirha hi ku hetiseka loko hi famba eka nkarhi wa ikhonomi leyi nga ri ki kahle loko hi langute matimMpimanyeto wu hlamula eka leswi tiko ri swi lavaka no tumbuluxa vutitshembhi eka ikhonomi hi ku veka tiko eka ndlela ya nkulo wa ikhonomi leyi tshembhekeke, ya nkarhi wo leha no kotekKhabinete yi ya emahlweni yi amukela matshalatshala ya xiboho xo hunguta tihakelo no tinyiketela ku tirha swinwe eka tisekithara hinkwato eku hoxeni ka xandla eka ntirho wa nhlengelo wa rixaka wo tirhisa matirhelo lawa ya nga vekiwa hi mpimanyet Khabinete yi amukela ku simekiwa ka Ntlawa wa Mahungu wa Phuresidente (PPC) hi Phuresidente Jacob Zum PPC yi ta va na vahleri va tipolitiki, vateki va mahungu va tipolitiki, vaviki va tipolitiki na van wamahungu va swa ikhonomi lava nga tiyisisiwa ku angarhela Hofisi ya Phuresidente eka nkarhi hinkwawo kumbe eka nkarhi lowu ya ka emahlwenXikongomelo xa PPC i ku nyika mfikelelo lowu antswisiweke eka mahungu hi swihangalasamahungu eka Phuresidente na Hofisi ya Phuresidente, ku kota ku tiyisisa leswaku vateki va mahungu va kuma mahungu ya masungulo na tiphurosese ku ndlandlamuxa ku twisisa no vika ka von Swirho swo tiya swa mahungu swi ta kuma mimbhurisano ku suka eka Xandla xa Phuresidente na Holobye un wana ni un wana loyi Phuresidente yi n wi rhambaka ku ta avelana hi tiphurogireme leti nga ta nkoka eka rixak Khabinete yi kombisile ku amukela eka ku hoxa xandla loku Afrika-Dzonga ri nga ku endla eku vuyiseleni ka ku rhula eBurundi, hi ku fambisana na vutinyiketeri bya pholisi ya hina ya matikomambe ku tiyisisa tikonkulu ro rhula no tshamisekYi yi le emahlweni yi amukela mimbuyelo ya nkatsakanyo wa N wangulano wa Burundi lowu a wu khomiwile hi nkarhi wa ku endza ka varhumiwa va xiyimo xa le henhla va Varhangeri va Matiko va Nhlangano wa Afrika (AU) na Mfumo eBujumbura eBurundi, lowu a wu rhangeriwe hi Phuresidente Zum Khabinete yi amukerile ku thoriwa ka Phuresidente Zuma hi Matsalana-Angarhelo wa Nhlangano wa Tinxaka (UN) Ban Ki-moon, ku fambisa swin we Khomixini ya Xiyimo xa le Henhla eka Mitirho ya Rihanyo na Nkulo wa Ikhonomi na Phuresidente Fran ois Hollande wa Rhiphabuliki ra Franc A hi nkarhi wo sungula laha Phuresidente Zuma a nga thoriwa hi nhlangano wa misava ku teka ntirho eka xiyimo xa misava hinkway Ku thoriwa loku ku fambisana no tekeriwa enhlokweni ka vurhangeri bya xiyimo xa le henhla lebyi kombisiwaka hi Phuresidente wa hina endhawini ya misava hinkwayKhomixini yi ta kondletela ku tumbuluxiwa ka swivandla swintshwa swa mitirho eka sekithara ya swa rihanyo ematikweni hinkwawo, ngopfungopfu eka matiko lawa ya ha tumbulukak","This budget demonstrates our resilience, commitment and resourcefulness as we navigate through this worst economic period in recent historThe budget responds to what the country needs and creates confidence in the economy by placing the country on a credible, sustainable and viable inclusive economic growth patCabinet further welcomes the decisive cost-containment measures and commits to working together with all sectors in contributing towards a collective national effort to implement the course set by the budge Cabinet welcomes the launch of the Presidential Press Corps (PPC) by President Jacob Zum The PPC will comprise political editors, political correspondents, political reporters and economics journalists who have been accredited to cover The Presidency on a full-time and ongoing basiThe purpose of the PPC is to provide improved access to information by the medi It will also improve access by the media to the President and The Presidency, in order to ensure that journalists also obtain background information and processes to enhance their understanding and reportin The press core members will also receive briefings from the Deputy President and any Minister that the President invites to share programmes of national importanc Cabinet has expressed appreciation of the contribution that South Africa has made towards restoring peace in Burundi, in line with our foreign policy commitments to ensure a peaceful and stable continenIt further welcomed the outcomes of the inclusive Inter-Burundian Dialogue held during the visit by the African Union (AU) high-level delegation of Heads of State and Government to Bujumbura in Burundi, which was led by President Zum",0.8671926
"[ 1.3489953   0.91728514 -0.22432435 ...  0.41130632  0.8325447
  1.5937752 ]","[ 0.04353201  0.00322876 -0.00011735 ...  0.0249337   0.02274041
  0.03689883]","Leswi swi tiyisa ku tirhisiwa ka Ajenda ya Nhluvukiso wa Nkarhi wo Leha ya 2030, leyi nga pfuna nkarhi wo leha eku ololoxeni ka swiphiqo swinharhu swa mitirho, vusweti na pfumaleko wa ndzingan Khabinete yi amukela ku simekiwa ka Ndzavisiso wa Miganga ya Rixaka wa 2016 eMamelodi, ePretoria hi Holobye eka Hofisi ya Phuresidente Jeff Radebe na N watihlayohlayo-Angarhelo Pali Lehohl Ndzavisiso wa lembe leri wu le ku endliweni ehansi ka nhlokomhaka:","Cabinet welcomes the appointment of President Zuma by the United Nations (UN) Secretary-General Ban Ki-moon, to co-chair a High-Level Commission on Health Employment and Economic Growth with President Fran ois Hollande of the Republic of Franc This is not the first time that President Zuma has been appointed by a world body to undertake work at a global stag This appointment is in recognition of the sterling leadership displayed by our President in the international arenThe commission will stimulate the creation of new employment opportunities in the health sector across all countries, especially in least developed one This also strengthens the implementation of the 2030 Agenda for Sustainable Development, which will go a long way to addressing the triple challenge of unemployment, poverty and inequalit Cabinet welcomes the launch of the 2016 National Community Survey in Mamelodi, Pretoria by the Minister in The Presidency Jeff Radebe and the Statistician-General Pali Lehohl This year s survey is being undertaken under the theme:",0.82262707
"[ 8.6186886e-02 -3.6579466e-01 -2.6275083e-01 ...  5.0265706e-01
  9.6024422e-05  3.6287948e-01]",[0.00397469 0.0006002  0.00304755 ... 0.00434816 0.00477259 0.00781819],"Afrika-Dzonga leri ndzi ri tivaka, kaya leri ndzi ri twisisaka","The South African I know, the home I understand",0.87216896
"[ 0.31117794 -0.6349059   0.19578181 ...  0.10698713  0.1825656
 -0.05437878]","[ 0.00662017 -0.00254152  0.0019359  ...  0.00082384  0.00200192
  0.0001623 ]","naswona ri kongomanile na makaya ya 1,5 miliyoni","and is targeting more than 1,5 million households",0.8246944
[0.83333784 0.6385279  0.5996268  ... 0.45440695 0.5873339  3.2587276 ],"[ 2.0353841e-02 -1.3929053e-03  1.6477920e-02 ...  9.3504990e-05
  2.7654475e-02  9.1267109e-02]",hi lowukulu ku fika sweswi loko ku fananisiwa na lowu nga endliwa tlhanu wa malembe lawa ya nga hundza lowu a wu gavile 300 000 wa mindyang Ndzavisiso wu ta sunguriwa hi Dzivamisoko naswona mimbuyelo yi ta va kona hi ku hela ka Khotavuxika 2016.,the biggest so far compared to the one held five years ago that sampled only 300 000 household The survey will be undertaken in April and the results made available by the end of June 2016.,0.88003886
[0.47240382 0.6677468  0.19995852 ... 0.6983576  0.38782766 1.1726644 ],[0.02678309 0.0050162  0.01623066 ... 0.02064342 0.03414951 0.01784984],Khabinete yi lemuke hi xivilelo xiviko lexi nga vikiwa hi Nhlangano wa Rihanyo wa Misava na Nhlangano wa Ntirhisano wa swa Ikhonomi na Nhluvukiso eka Ndzavisiso wa Makete ya Rihanyo lowu rhangeriweke hi Justice Sandile Ngcob Swiviko swi kombisa leswaku Afrika-Dzonga ri nyika vukorhokeri byo durha swinene bya swa vutshunguri loko ku fananisiwa na matiko yan wan Khabinete yi ta yimela ku gimetiwa ka ndzavisiso yi nga se tivisa mhaka leyi Swibohonkulu swa Khabinete Khabinete yi amukerile ku humesiwa ka Mpfapfarhuto wa Kungu wo ololoxa Nthyakiso wa Moya eMigangeni ya Afrika-Dzonga yo Manyana ya Miholo ya le Hansi leswaku vanhu va ta angula eka won Kungu ri langutane no nyika endlelo ro kongoma no tinyiketela ku tirhana na nthyakiso wa xiyimo xa le henhla emigangeni yin wana leyi nga manyana ya miholo ya le hans Wu nyika endlelo ro fambisa eka matshalatshala ya matirhiselo ku hunguta ku pfurhisiwa ka fuwele ya le makay Nghenelelo i ku tiyisisa leswaku tindhawu leti ti fambisana na Swiyimo swa Nkoka wa Ntshamiseko wa Moya wa Rixak Kungu leri ro kongoma ri ta seketela kungu ra rixaka leri nga kona ku ololoxa nthyakiso wa moya laha tikwen Khabinete yi amukerile ku khomisana ka Khomferense ya vu 21 ya Misava hinkwayo ya AIDS (AIDS 2016) exikarhi ka mfumo na Nhlangano wa Misava hinkwayo wa AIDS eSenthareni ya Tinhlengeletano ta Misava hinkwayo (ICC) eDurban ku sukela hi ti 18 ku fikela hi ti 22 Mawuwani 2016.,"Cabinet applauded the students who stood united against racism and anti-white chauvinism, which serves as an example that we can all work together to build on the progress and gains made in the tertiary education sector in preparation for this academic yea We must protect that progress and allow order to be restored and preserved at all our universitieCabinet also calls upon all stakeholders to work together so that our universities become leaders of inclusive engagement and transformatio Cabinet notes the proposed merger of three bottling operations for the Coca Cola Company in South Afric Cabinet notes the matter will be heard before the Competition Tribuna Cabinet expresses its concern at proposed job losses and reduction in employment in merger transaction In view of the high levels of unemployment, Cabinet calls on companies to ensure jobs are not lost and aggregate employment levels are maintaine Cabinet congratulates the South African Ambassador to the World Trade Organisation (WTO), Mr Xavier Carim, who has been elected to chair the Dispute Settlement Body of the WTO General Counci The General Council is the highest decision-making body of the WTO in between the Ministerial Conferenc The appointment of Ambassador Carim is in part recognition of the important role South Africa plays in the WTO and in part testimony to Ambassador Carim s qualitie Cabinet noted Barclays PLC s announcement of its intention to reduce its 6per cent shareholding in Barclays Africa Group Limited (BAGL) over the next two to three year Barclays PLC, in particular the CEO, has engaged both the National Treasury and the Reserve Bank in an open dialogue, and we welcome the company s commitment to implement its new strategy in a way that will minimise the impact on the economies in which BAGL operate The Reserve Bank will work with Barclays PLC and BAGL to ensure that any potential risks from the transaction are mitigated and appropriate measures will be taken to manage capital flows arising from the transactio Cabinet salutes all the finalists and winners of the National Teaching Awards which took place on 27 February 2016.",0.8415179
"[ 0.3852035   1.4604093  -0.11076652 ...  1.6375751   1.0474699
  2.2125325 ]",[0.01959237 0.02912811 0.00143962 ... 0.03279837 0.02153326 0.04570752],"Ku khoma khomferense swi ta ndlandlamuxa ku tihlamulela ka tiko ra hina eka HIV na rifuva loko hi le tlhelo ku ri karhi ku tirhaniwa na wun we wa mintlhotlho ya nkoka eAfrika-Dzonga, xifundzha na misava hinkwayKhomferense leyi yi ta nyika pulatifomo eka valavisisi ku suka emisaveni hinkwayo ku avelana swikumiwa swa sweswinyana swa xisayense eka ntirho, ku dyondza eka vutokoti bya vona vinyi na ku tumbuluxa makungu yo hetisisa matlhelo hinkwawo ya matshalatshala ya hina yo hlengeletana ku tshungula no sivela HIV Nawumbisi Khabinete yi amukerile ku yisiwa ka Nawumbisi Ndzhundzhuluko wa Swifambo swo famba eMisaveni swa Rixaka wa 2015 ePalamende, lowu hundzuluxaka Nawu wa Swifambo leswi fambaka eMisaveni, 2009 (Nawu wa vu 5 wa 2009).","Hosting the conference will advance our country s HIV and tuberculosis response whilst impacting on one of the most important challenges in South Africa, the region and the worlThis conference will provide a platform for researchers from across the world to share the latest scientific advances in the field, to learn from one another s expertise and to develop strategies for advancing all facets of our collective efforts to treat and prevent HIV Bill Cabinet approved the submission of the National Land Transport Amendment Bill of 2015 to Parliament, which amends the National Land Transport Act, 2009 (Act 5 of 2009).",0.89710295
"[ 0.7178888   0.8929747  -0.03138957 ...  0.7014561   0.70034325
  1.4890447 ]","[ 0.01619075  0.00040506 -0.00021499 ...  0.0208684   0.0043386
  0.01759592]","Mindzhundzhuluko leyi eka Nawu wa Swifambo leswi fambaka eMisaveni wa 2009 yi ta ya emahlweni yi hetisisa phurosese yo cinca no aka hi vuntshwa sisiteme ya rixaka ya swifambo swo famba emisaven Leswi swi ta hoxa xandla eka vukorhokeri bya swifambo swa vanhu leswi hlayisekeke, ku fikeleleka, ku tshembheka no tirha hi ku hetisekNawumbisi wu ta nyika switumbuluxiwa leswintshwa eka sekithara ya swifambo swa vanh Nawumbisi wu ta nyika xiletelo eka, exikarhi ka swin wana, swifambo leswi nga ri ki swa movha; vukorhokeri bya swo famba swo odariwa hi xitironiki no tsariwa ka swifambo swa vanh Wu ya emahlweni wu nyika nhlamuselo ya vulawuri eka eka matimba na milawu leyi nga rhumeriwa hi ku landzela ku nyikiwa ka tilayisense to tirha hi tona eka swifambo swa vanhNawumbisi lowu wu ta kotisa ku sunguriwa ka Tinetiweke ta Swifambo swa Vanhu leswi hlanganisiweke naswona wu ta vumba xiphemu xa Kungu ra Switirhisiwa swa Rixaka na Kungu ro Hlanganisiwa ra Phurojeke 7, leyi kongomaneke no tirhisa nhluvukiso wo fambisiwa ka madoroba na tinetiweke ta swifambo leti hlanganisiweke ku tumbuluxa madorobankulu tanihi tinjhini ta nkulo Mitlangu leyi ta ka Phuresidente Zuma u ta teka Rendzo ra Mfumo ku ya eRhiphabuliki ra Xifederali ra Nigeria ku sukela hi ti 8 ku fikela ti 9 Nyenyankulu 2016.","The amendments to the National Land Transport Act of 2009 will further the process of transforming and restructuring the national land transport syste This will contribute towards a safer, accessible, efficient and effective public transport servicThe Bill provides for new developments in the public transport secto The Bill provides guidance in, amongst others, non-motorised transport; e-hailing transport services and branding of public transpor It further provides administrative clarity on the delegated powers and regulations in respect of the issuing of public transport operating licenseThis Bill will also enable the roll-out of the Integrated Public Transport Networks and it forms part of the National Infrastructure Plan and the Strategic Integrated Project 7, which focus on using coordinated development of urban and integrated transport networks to establish cities as engines of growth Upcoming events",0.84623426
"[ 0.7081231  -0.01259368 -0.27550647 ...  0.72767806  1.0310596
  1.9357209 ]","[ 0.02525221 -0.00051855  0.00469674 ...  0.02829671  0.02223111
  0.05729273]",Rendzo ra Mfumo ri ta ndlandlamuxa vuxaka bya hi kambirhi lebyi nga kona no kurisa ku ya emahlweni mabindzu ya le ka swifundzh Nhweti ya Timfaneo ta Ximunhu hi Nyenyankulu 2016 yi ta tlangeriwa ehansi la nhlokomhaka:,The State Visit will enhance existing bilateral relations and further advance intra-regional trad Human Rights Month in March 2016 will be celebrated under the theme:,0.86109066
