ts,en,src_text,trg_text,Cosine_Score
"[ 0.8959045  -0.13928697 -0.04550229 ...  1.0458812   1.056066
  1.6899683 ]","[ 0.00791499 -0.00210509  0.00376905 ...  0.00667528  0.01641296
  0.04597247]","Xitatimente xa Nhlengeletano ya Khabinete xa ti 23 Mudyaxihi 2018Khabinete yi hlangenile hi Ravunharhu, 23 Mudyaxihi 2018, eTuynhuys, eKap Xiyimo xa Khabinete eka Timhakankulu1.","Cabinet met on Wednesday, 23 May 2018, at Tuynhuys, Cape Tow Issues in the environment1.",0.84469104
[2.0893962  0.97000474 0.2774612  ... 0.90951127 1.2490218  0.83262694],[0.04439576 0.06052775 0.00193739 ... 0.00505622 0.03010809 0.00740372],"Madzolonga lama yaka hi Rimbewu (GBV) Khabinete yi sola hi matimba madzolonga ehenhla ka vavasati na van Milandzu leyi ya ha ku vaka kona sweswinyana ya Nonkululeko Mpanza na Nompumelelo Mhlongo eThokoza, Ekurhuleni; Katlego Joja eMamelodi, Tshwane; Promise Mthembu eKwaZulu-Natal; na Jabulile Nhlapo, xichudeni lexa le Unisa, yi tisa nkongomiso lowukulu eka mpimo wa madzolonga lowu chavisetaka vutomi bya vavasati na vana va hin","Gender-Based Violence (GBV) Cabinet strongly condemns the violence against women and childre The most recent cases of Nonkululeko Mpanza and Nompumelelo Mhlongo in Thokoza, Ekurhuleni; Katlego Joja in Mamelodi, Tshwane; Promise Mthembu in KwaZulu-Natal; and Jabulile Nhlapo, the Unisa student, brings into sharp focus the level of violence that threatens the lives of our women and childre Cabinet expresses its deepest condolences to the families and friends of these women and childre The issue of crime against women and children requires all of us to actively be involved in fighting i",0.8441541
"[ 1.0051514   3.0699296  -0.11077385 ...  1.0330551   1.6111125
  1.1040456 ]","[ 0.01755866  0.05490504 -0.00017661 ...  0.0299273   0.02219101
  0.03774916]",Khabinete yi hundzisa michavelelo ya yona leyikulu eka mindyangu na vanghana va vavasati na vana lav Xiphiqo xa vugevenga ehenhla ka vavasati na vana xi lava hinkwerhu ka hina ku khumbeka hi ndlela yo gingiriteka eka ku lwisana na xon,"Cabinet calls on parents, guardians and communities to work with law-enforcement agencies to protect our childre Cabinet reiterates that if you suspect your child is missing, you must immediately report to your nearest police statio We must work together as a peace-loving and law-abiding society to tackle all crimes against women and childre Cabinet calls on those aware of any crimes against children to contact the toll-free Childline on 0800 055 555 or Crime Stop on 086 0010111.",0.7330496
"[ 1.115764    2.4145205  -0.28389052 ...  1.4507449   0.5508485
  1.8466487 ]","[ 0.02368265  0.05057283 -0.00025785 ...  0.04044101  0.00701786
  0.04912934]","Khabinete yi ya emahlweni yi tiyisa tiejensi to sindzisa nawu eka nyimpi ya ku yimisa GB Exikarhi ka Milawumbisi leyi pasisiweke eka Khabinete leyi nga hundza i Nawumbisi wa Ndzhundzhuluxo wa Mafambiselo ya Vugevenga wa 2018, lowu hundzuluxaka Nawu wa Mafambiselo ya Vugevenga, 1977 (Nawu wa 51 wa 1977).","Cabinet continues to strengthen law-enforcement agencies in the fight to stop GB Amongst the Bills approved in this last Cabinet is the Criminal Procedure Amendment Bill of 2018, which amends the Criminal Procedure Act, 1977 (Act 51 of 1977).",0.9000858
[0.62346184 2.187279   0.08307126 ... 1.0134746  0.7556573  3.082638  ],[0.01589858 0.05883138 0.00029159 ... 0.03660873 0.01168708 0.07464579],Nawumbisi wu ta ndlandlamukisa nxaxamelo wa milandzu ya swa masangu hi mayelana na vuchuchisi naswona hindlela yo tivikana swinene wu pfumelela milandzu ya swa masangu ku ya emahlweni ka tikhoto hambi ku ri endzhaku ka 20 wa malemb,The Bill will extend the list of sexual offences in respect of the prosecution and significantly it will allow the sexual cases to go before courts even after 20 year,0.8724809
[0.74007905 1.8049678  0.0265684  ... 0.7916502  1.2123321  1.7242631 ],[0.02000726 0.03642936 0.02043968 ... 0.03327835 0.03285018 0.03796798],"Ku nghenelela loku ku ta engetela nhlayo ya magoza lama mfumo se wu ya tekek Ntsengo wa 54 wa Tisenthara ta Nhlayiso ta Thuthuzela etikweni hinkwaro ti pfuriwile ku tirha tanihi xitirhisiwa lexi nga na vukorhokeri hinkwabyo ku hunguta ku xanisiwa ka vumbirhi na ku hunguta nkarhi wa ku hetisisa milandzu ya swa masang Mfumo wu simekile 75 wa Tikhoto ta Milandzu ya swa Masangu leti endleriweke hi xikongomelo xa ku tirhana hi ndlela yo tisa mbuyelo eka madzolonga ya swa masangu ehenhla ka vavasat Ku yisa emahlweni, Vukorhokeri bya Maphorisa ya Afrika-Dzonga hi tumbuluxile 1 047 wa switirhisiwa leswi nyikeriweke vaxanisiwa eswitichini swa maphorisa etikweni hinkwaro ku rhurhela na ku pfuneta vaxanisiwa va GB Vhiki ra Nsirhelelo wa Vana ri ta khomiwa kusuka hi siku ra 27 Mudyaxihi kufika ra 2 Khotavuxika 2018.","These interventions add to a number of measures that government has already put in plac A total of 54 Thuthuzela Care Centres across the country have been opened to serve as a one-stop facility to reduce secondary victimisation and reduce the time of finalising sexual case Government has set up 75 dedicated Sexual Offences Courts to deal decisively with sexual violence against wome Furthermore, the South African Police Service has established 1 047 dedicated facilities for victims at police stations countrywide to accommodate and assist victims of GB Child Protection Week will be held from 27 May to 2 June 2018.",0.8856902
[0.9608916  2.507964   0.07992466 ... 1.1611513  1.0890027  1.683174  ],[0.01118254 0.01304682 0.04128192 ... 0.04559115 0.02356463 0.04112148],"Khabinete yi rhamba vatswari, vahlayisi na vaakandhawu ku tirhisana na tiejensi to sindzisa nawu ku sirhelela vana va hin Khabinete yi tshikelele leswaku loko u ehleketelela leswaku n wana wa wena wa kayivela, u fanele ku mangala xikan wekan we exitichini xa maphorisa xa le kusuhi na wen Hi fanele ku tirhisana tanihi rixaka leri rhandzaka ku rhula na ku va leri hlayisaka nawu ku tirhana na vugevenga hinkwabyo ehenhla ka vavasati na van Khabinete yi rhamba lava va tivaka hi vugevenga byihi kumbe byihi ehenhla ka vana ku bela riqingho eka nomboro ya mahala yo Pfuna hi swa Vana eka 0800 055 555 kumbe Riqingho ro Mangala Vugevenga eka 086 0010111.","Cabinet calls on all of us to work together to do more to prevent violence against women and children, support survivors of abuse and bring perpetrators to justic It is the duty of everyone to report those who hurt, exploit and abuse women and children so that the perpetrators can be arrested and convicted EconomyCabinet welcomes the positive growth in employment of two hundred and six thousand jobs reflected in the first quarter of 2018, from the latest Quarterly Labour Force Survey released by Statistics South Afric The upswing in employment was driven by increases in six of the 10 industrie The unemployment rate amongst our young people, however, remains high at 5, with an absorption rate of only 1.",0.8208889
[1.4199367  0.34252897 0.24921457 ... 0.93369323 1.1946448  1.45622   ],"[ 2.5795799e-02  1.6176095e-03 -6.6046770e-05 ...  2.6574090e-02
  3.2387752e-02  4.1396927e-02]","Loko u ri wansati loyi a nga eku xanisekeni kumbe loko u tiva wansati loyi a nga eku xanisekeni, nomboro ya mahala ya Senthara ya Ndzeriso ya GBV i 0800 428 428 kumbe (0800 GBV GBV).","If you are a woman in distress or if you are aware of a woman in distress, the GBV Command Centre s toll-free number is 0800 428 428 or (0800 GBV GBV).",0.91748315
[0.5048941  1.5433923  0.3239648  ... 1.4080322  0.87315583 1.6176718 ],"[ 1.0988976e-02  3.8649995e-02 -7.2382136e-05 ...  2.3802245e-02
  1.9997930e-02  1.7807007e-02]","Khabinete yi rhamba hinkwerhu ka hina ku tirhisana ku endla swo tala ku sivela madzolonga ehenhla ka vavasati na vana, ku seketela lava poneke nxaniso na ku endla leswaku vaonhi va xupuriw I vutihlamuleri bya munhu un wana na un wana ku mangalela lava va vavisaka, va va tirhisaka hindlela yo homboloka na ku xanisa vavasati na vana ku endlela leswaku vaonhi va khomiwa na ku voniwa nandzu IkhonomiKhabinete yi amukela ku kula lokunene eka ku thoriwa ka madzanambirhi na magiditsevu wa mitirho leyi kombisiweke eka kotara yo sungula ya 2018, kusuka eka Mbalango wa Vatirhi wa Kotara na Kotara lowu wa ha ku humesiwaka hi Nhlangano wa Tinhlayonhlayo wa Afrika-Dzong Ku tlakuka eka ku thoriwa a ku hlohloteriwa hi mitlakuko eka tsevu wa 10 ra tiindasitir Mpimo wa vupfumalantirho exikarhi ka vanhu va ka hina lavatsongo, hambiswiritano, ku tama ka ha ri ehenhla eka 5, laha ku nga na mpimo wa ku nghena entirhweni wa 1 ntsen Khabinete yi rhamba tisekitara ta rixaka ku ya emahlweni ti tirhisana ku tirhana na vupfumalantirho bya vantshwHi moya wa","Cabinet approved that the necessary correspondence be sent to the National Council of Provinces and that communication with the relevant stakeholders in North West should take plac The investigative work of the Justice, Crime Prevention and Security Cluster to continue on all those matters that require the law-enforcement agencies to intervene International relations Cabinet condemned in the strongest terms the acts of violent aggression carried out by Israeli armed forces along the Gaza border, which led to the deaths of a large number of civilian Given the indiscriminate and grave manner of the latest Israeli attack, the South African government made a decision to recall Ambassador Sisa Ngombane until further notic Cabinet calls on the Israeli Defence Force to withdraw from the Gaza Strip and bring to an end the violent and destructive incursions into Palestinian territorie Their routine actions present yet another obstacle to a permanent resolution to the conflict, which must come in the form of two states, Palestine and Israel, existing side-by-side and in peac Cabinet reiterates calls made by several member states of the United Nations for an independent inquiry into the killings, with a view to hold those responsible accountable Cash-In-Transit (CIT) heistsCabinet is deeply concerned by the resurgence of CIT heists and rejects this blatant criminalit We further commend law-enforcement agencies for their swift response in apprehending suspects and thank members of the public who assisted law enforcers with these arrestMembers of the public who may have prior information are urged to lend a hand and contact the law-enforcement agencie Cabinet decisions7.",0.85371727
"[ 0.00717757 -0.39090666  0.00859518 ...  0.06412455  0.00231435
  0.19236143]","[ 2.7860429e-03  1.5422973e-05 -1.3917030e-04 ... -2.2843669e-03
 -4.9962057e-04  3.1440260e-03]",Thuma Mina,Send Me,0.87334144
