ts,en,src_text,trg_text,Cosine_Score
[0.7510004  0.3308194  1.8548096  ... 0.9833037  0.79952174 1.2453296 ],"[ 0.01478545 -0.00011997  0.03569096 ...  0.01808136  0.0361714
  0.03140062]","Swibohonkulu Swa Khabinete Khabinete yi hlamuserile hi Swiviko swa Mivuyelo ya Matirhelo yo Antswisa ya Kotara ya Vunharhu eka nkarhi wa ku suka eka n hweti ya Nhlangula ku ya eka N'wendzamhala 2016, leswi landzelerisaka nsimeko wa Nghingiriko wa Nongonoko wa Mfumo hi ku fambisana na swihlawulekiso swa Rimba ra swa Maqhinga ra Nkarhi wa le Xikarhi na Kungu ra Nhluvukiso wa RixakVaholobye va Mitlawa leyi Faneleke, hi ku tirhisa GCIS, va ta fambisa tinhlengeletano ta ntlawa wa vuhangalasi bya mahungu ku nyika magoza lawa tindzawulo ti ya fikeleleke eka nkarhTimhaka ta nkoka leti landzelaka ti ta hlamuseriwa hi nkarhi wa tinhlengeletano ta ntlawa wa vaholoby Cinco wa ikhonomi Cinco wa Ikhonomi wu lava ku cinca ko hetiseka emasungulweni ya mbuyelo wa masungulo wa ikhonomi ya Afrika-Dzonga; wu tlhela wu lava ku cinciwa ka tiphetheni ta ku nghenelela hi vanhu lava khale a va nghenesiwi eka ikhonom Endzhaku ka xitiviso xa Mfumo xa leswaku wu ta tumbuluxa vamaki va vantima va 100 eka nkarhi wa le xikarhi ku fikelerisa cinco wa ikhonomi, Vamaki va Vantima va 27 va seketeriwile ku sukela loko ku sunguriwile phurogireme, 9 wa vona va seketeriwile eka kotara ley Nseketelo wa mfumo wu endlile ntsengo lowu kumbeteriweke wa vuvekisi bya sekithara yo ka yi nga ri ya mfumo wa R956 wa timiliyoni loko mitirho ya 1 053 yi kumbeteriwa ku tumbuluxiw Ku engetela, nkwama lowukulu wa Mabindzu ya Nhluvukiso wa Vumakelo (IDC) wa vamaki va vantima wu fikile eka R4, 575 wa tibiliyoni, ku suka eka kotara yo sungula ya 2015/16 ku ya eka kotara ya vunharhu ya 2016/17.","Investment In an effort to boost confidence levels, Government through Invest SA has identified 40 high-impact projects that are ready for implementation within the next two year Support from the Department of Trade and Industry attracted R4bn in private-sector investment, with the potential to save and create approximately 3 614 jobs in the September-December 2017 quarteThe Dube Trade-Port attracted Rn of private-sector investment while the OR Tambo International Airport SEZ attracted R260m in private sector investmen Economic diplomacy initiatives undertaken yielded increased sales of manufactured value-added exports by R247 million which brings the cumulative total for the year to R5 billio Foreign Direct Investment (FDI) confirms that South Africa remains a preferred investment destinatio The Q3 additions to the Pipeline represent potential FDI of R billion particularly in the energy and chemicals secto This brings the total potential FDI to R32 billio Officials are working extensively to move these potential investments from the pipeline to actual investmen President Jacob Zuma will launch the Invest SA National One Stop Shop tomorrow Friday 17 March 2017 at the dti Campus in Pretoria, Sunnysid Small Business Development As part of implementing the 30%",0.85705435
"[-0.43502876 -0.0437728   0.10512239 ... -0.4693616   0.43450096
 -0.43995565]","[ 0.00452212 -0.00117393  0.0031293  ... -0.00252254  0.00076487
 -0.00031793]",Vuvekisi,Educatio,0.76881117
[0.623529   0.12537101 1.011248   ... 0.8214343  1.1516372  1.5270606 ],"[ 0.01256944 -0.00095709  0.00247268 ...  0.01250977  0.01523107
  0.02234622]","Eka matshalatshala yo tlakusa tilevhele ta ntshembho, Mfumo hi ku tirhisa Invest SA wu kumile tiphurojeke ta nkhumbho wa le henhla ta 40 leti nga lulamela ku simekiwa eka malembe mambirhi lawa ya landzelak Nseketelo ku suka eka Ndzawulo ya Mabindzu na Vumaki wu kokile rinoko ra vuvekisi bya sekithara yo ka yi nga ri ya mfumo bya R4 wa tibiloyoni, ku ri na vuswikoti bya ku hlayisa na ku tumbuluxa kwalomu ka mitirho ya 3 614 hi kotara ya Ndzati-N'wendzamhala 2017.Dube TradePort yi kokile rinoko ra Rwa tibiliyoni ta vuvekisi bya sekithara yo ka yi nga ri ya mfumo loko SEZ ya Xitichi xa swihahampfhuka xa Matiko hinkwawo xa OR Tambo yi kokile rinoko ra vuvekisi bya sekithara yo ka yi nga ri ya mfumo bya R260 wa timiliyon Matshalatshala ya vuntsumi bya ikhonomi lawa ya sunguriweke ya tswarile ku kula ka mixaviso ya swimakiwa swa nkoka lowu engeteleriweke wa swirhumeriwa ematikweni mambe hi R247 wa timiliyoni leswi tisaka ntsengo lowu hlengeletiweke wa lembe ku ya eka R4.","Economic Transformation Economic Transformation requires radical change in the productive base of the South African economy; it also requires changing the patterns of participation by previously disadvantaged individuals in the econom Following Government s announcement that it would create 100 black industrialists over the medium term to bring about economic transformation, 27 Black Industrialists have been supported since the inception of the programme, 9 of which were supported in this quarte Government support resulted in a total projected private-sector investment of R956m while 1 053 jobs are projected to be establishe Additionally, the Industrial Development Corporations",0.8245058
[0.45034942 0.09833661 3.7010303  ... 0.69921577 0.81003046 1.1909013 ],"[ 0.01767025 -0.0016597  -0.00034384 ...  0.02468775  0.0149007
  0.0307804 ]","105 wa tibiliyon Vuvekisi byo Kongoma bya Matikomambe (FDI) byi tiyisisa leswaku Afrika-Dzonga ri tshama ri ri mahetelelo ya vuvekisi lebyi tsakeriwak Swiengetelo swa kotara ya vu3 leswi nga ku endliweni swi yimela vuswikoti bya (FDI) bya R wa tibiliyoni ngopfungopfu eka sekithara ya eneji na tikhemikhal Leswi swi tisa ntsengo wa vuswikoti bya FDI eka R32 wa tibiliyon Vatirhi va le ku tirheni swinene ku fambisa vuvekisi bya vuswikoti lebyi ku suka emasungulweni ku ya eka xiviri Phuresidente Jacob Zuma u ta simeka Invest SA National One Stop Shop ekhamphasini ya le Pitori, eSunnysid Nhluvukiso wa mabindzu lamatsongo Tanihi xiphemu xa ku simekiwa ka 30%","6 784 179 learners from 10 300 (quintile 1-3) primary and secondary schools benefitted from the National School Nutrition Programm 5 408 service providers (1 142 Community Base Co-operatives, 3 112 SMMEs and 1 154 retail/ wholesalers) have been contracted to supply food products to school 541 121 youth and 291 304 women benefitted from the interventions implemented in the rural areas in this quarte InfrastructureEnerg",0.79473203
"[ 0.03253993 -0.40487805 -0.16802067 ... -0.1515125  -0.09001809
 -0.0874421 ]","[-0.006334   -0.00071011  0.00028539 ...  0.00209948 -0.00263027
  0.00565052]",leyi vekiweke etlhelo,set aside,0.73662263
[0.60405034 0.3815404  0.00837229 ... 1.0149262  1.0018653  2.2023664 ],"[ 0.02121102 -0.00248258  0.00296565 ...  0.03600697  0.0234183
  0.05070764]","ya ntsengo wa ntirhiso wa nkumo eka tiSMME, Vutameri bya Mali ya Tiko byi xopaxopile Swinawana swa Rimba ra Pholisi ya Nkumo lowu Tsakeriwaka na ku kandziyisa miantswiso hi Sunguti 20110.","of total procurement expenditure for SMMEs, National Treasury has reviewed the Preferential Procurement Policy Framework Act Regulations and gazetted amendments in January 20110.",0.8363064
"[ 0.09738845 -0.18473253  6.2279406  ...  0.11341247 -0.08351205
  0.27928117]","[ 0.01003314 -0.00076524  0.03194606 ...  0.01121077  0.00101076
  0.00310309]",Eka kotara yo vika,In the reporting quarter,0.79796016
"[ 1.3520454  -0.26451364 -0.08877222 ...  0.73500234  1.2603679
  0.82228625]","[ 0.02042019  0.00171118 -0.00024826 ...  0.02593594  0.0267926
  0.0156067 ]","Ndzawulo ya Nhluvukiso wa Mabindzu Lamatsongo yi seketerile mabindzunyingi ya le malokixini ya 1,388 na mabindzu ya 48, hi ku tirhisa swinavetis.","The Department of Small Business Development supported 1,388 township enterprises and 48 co-operatives, through incentive.",0.88136375
"[ 0.66394144 -0.18615976  0.08764683 ...  1.1700175   1.2997067
  1.4790689 ]","[ 0.03320763 -0.00075391  0.0111254  ...  0.04166779  0.03680608
  0.01484494]","Mfumo wa le xikarhi na wa xifundzankulu wu tirhisana ku pfuxeta tindhawu ta nhluvukiso wa swa vumaki ta laha kaya, leswaku ku ta seketeriwa mabindzu lama nga kona na ku koka rinoko ra mabindzu yantshw Ku fikela sweswi, Tindhawu ta nhluvukiso wa swa Vumaki ta Komani (Kapa-Vuxa) ti amukela tikhamphani ta 30 na ku thola vanhu va 555, loko ndhawu ya Botshabelo (Free State) yi seketela miholo ya vanhu va kwalomu ka 10 000.","National and provincial government are collaborating to revitalise local industrial parks, so as to support existing businesses and to attract new businesse as Already, the Komani Industrial Park (Eastern Cape) accommodates 30 companies and employs 555 people, while Botshabelo Park (Free State) supports the livelihoods of about 10 000 peopl",0.90645087
"[-0.1809508  -0.42304865  0.22645557 ...  0.20264928 -0.13463204
 -0.36544144]","[ 7.8540081e-03 -2.6915686e-03 -9.0027075e-05 ...  1.1278190e-02
  1.6030621e-02  1.6278776e-03]",Vurimi na nhluvukiso wa makaya,14 077 Artisans have been certified by the National Artisan Moderation Bod,0.33485553
[1.1252544 0.1027768 2.2541294 ... 0.6166376 1.2603874 1.6286122],"[ 0.02707123 -0.00121714  0.03139227 ...  0.0167685   0.02799026
  0.02234391]","Loko se swiyimo swa dyandza leswi yeke emahlweni nkarhi wo leha, ku sukela hi 2014, swi sungurile ku hunguteka eka kotara ya vumune ya 2016 loko ku na mpfula ku tisile ku tshemba kuntshwa eka ikhonomi ya hina, khumbho wu ta teka tin'hweti ti nga ri tingan Ntungu lowa ha ku va ka kona wa Fall Armyworm eLimpopo wu tisa nxungeto wuntshwa eka swirin'w","Agriculture and Rural Developmen While prolonged drought conditions, since 2014, has started to taper in the fourth quarter of 2016 as rainfall brought new hope to our economy, the impact will take a few month The recent outbreak of the Fall Armyworm in Limpopo poses a new risk to crop.",0.88475996
"[ 0.6318898  -0.27249673  4.585344   ...  1.2728868   0.95457864
  1.9786314 ]",[0.01992378 0.00141312 0.08658738 ... 0.0281775  0.01945888 0.05402226],"Hi nkarhi wa kotara, 374 299 wa tihekitara ta misava leyi nga tirhisiwiki hi ku hetiseka yi rimiwile emapurasini ehansi ka Phurogireme ya Nhluvukiso na ku Kuma mali nakamb Handle ka dyandza ku vile na ku humelela ka 50% ka xikongomiso xa andziso wa swakudya loko ku pimanisiwa na tikotara tinharhu leti hundzek","During the quarter, 374 299 hectares of underutilised land were cultivated on farms under the Recapitalisation and Development Programm Despite the drought there was a 50% achievement of the target for food production as compared to the previous three quarter.",0.897158
"[ 0.52611464 -0.01590143  4.0972366  ...  0.4774072   1.2124659
  1.8037841 ]","[ 8.0225356e-03 -3.0924890e-05  7.8277394e-02 ...  1.0299380e-02
  1.4361832e-02  4.0665917e-02]",Vanhu va 244 073 va vuyeriwile ku suka eka matshalatshala ya vusirhelelo bya swakudya ku katsa na volavo a va phameriwa eka Tisenthara ta Nhluvukiso wa Mphamelo wa Mugang Ndzawulo ya Nhluvukiso wa Vanhu yi kumile swirimiwa ku suka eka mabindzu ya laha kaya ya 43 hi R1 684 23 hi ku fambisana na 75% wa swiringanyeto swa nkumo wa laha kay,244 073 people benefitted from the food security initiatives including those that were fed at Community Nutrition Development Centre The Department of Social Development procured produce from 43 local cooperatives at R1 684 23 in line with 75% local procurement proposal.,0.90070605
[0.23313782 1.266025   0.500933   ... 0.72920585 0.34599328 1.6470329 ],"[ 1.7853374e-02 -1.5162402e-04 -2.9485516e-05 ...  2.0011339e-02
  2.6836267e-02  2.2403564e-02]","Vadyondzi va 6 784 179 ku suka eka swikolo swa le hansi na swa le henhla swa 10 300 (ndzingano eka matlhelo hinkwawo ya 1-3) va vuyeriwile ku suka eka Phurogireme ya Mphamelo wa Swikolo wa RixakVaphameri va vukorhokeri va 5 408 (Mabindzu lawa ya Kumekaka eMigangeni ya 1 142, tiSMME ta 3 112 na nxavisoswitsongo/ vaxavisaswotala va 1 154) va nyikiwile tikontraka to phakela swikumiwa swa swakudya eswikolwen Vantshwa va 541 121 na vavasati va 291 304 va vuyeriwile ku suka eka ku nghenelela loku simekiweke eka tindhawu ta le makaya eka kotara ley SwitirhisiwaEneji Mindyangu ya 46 382 yi ngheniseriwile eka nhlangano wa gezi kumbe gezi ra xikimi lexitsongo naswona mindyangu ya 2116 yi ngheniseriwile handle ko tirhisa swihlovo swa enej Ku yisa emahlweni midyangu leyi sweleke ya le makaya ya 141 191 yi kumile mfikelelo eka gezi ra nkoka ra mahal Ku akiwa ka Senthara ya Eneji leyi Hlanganisiweke ya Nwaabe se ku hetisisiwil Ndzawulo ya Eneji yi hetisisile nkumo wa ku nghenisiwa ka tisisiteme ta sola ya le makaya ta 31 100 (xikongomiso xa lembe na lembe lexi kunguhatiweke xa 20 000).","Government has continued the rollout of the Independent Power Producer (IPP) Programme with the following achievements: (i) unlocking of R201bn from the Renewable IPP Programme; (ii) The Renewables are now supplying 3 175MW to the Grid; (iii) the project information memorandum for the gas IPP has been completed with the Request For Proposal to be issued before the end of the new financial year; and (iv) 900MW was procured from the coal IPAccelerated School Infrastructure Deliver In eradicating infrastructure backlog in rural schools: one schools grant was completed, which was funded through the Accelerated School Infrastructure Delivery Initiative, 389 schools gained access to water, 57 schools gained access to electricity and 157 schools were provided with decent sanitatioIn addition the following were allocated to implementing agencies: 293 school building projects; 959 school water projects; 535 electricity projects and 585 sanitation projectHealth Infrastructur Progress in eradicating infrastructure backlogs in health facilities includes: progress in the maintenance of 70 clinics and Community Health Centres, 18 hospitals and 67 health facilities in districts where the National Health Insurance is being pilote The construction of 3 Primary Health Care Centres and three Community Care Centres was completed; and the construction of 4 Community Health Care Centres is in progresWater and Sanitatio 29 626 households gained access to piped water during the quarter under revie The construction of Ncora water treatment works and Kalahari East to Mier pipeline has been completed; Jozini Pongolapoort and Gariep Dam are in the final stages of constructio In addition 98 water development and 51 sanitation projects have been complete.",0.83962226
