ts,en,src_text,trg_text,Cosine_Score
"[ 0.7145753  -0.0761888  -0.01454279 ...  0.17530227  0.15698761
  0.7586532 ]","[ 0.00980162 -0.0033715  -0.00078007 ...  0.00912488 -0.00173329
  0.03020796]",Xiyimo xa Khabinete eka Timhakakulu1.,Issues in the environment1.,0.7307677
[1.6705928  0.10454348 0.24961461 ... 0.31957272 0.9799454  1.6486266 ],"[-0.00120706  0.00080831 -0.00081314 ...  0.00957474 -0.00717668
  0.00806123]",Nsawutiso ehenhla ka ntungukulu wa Vuvabyi bya Khoronavhayirasi (COVID-19),District Development Model (DDM),0.6954982
"[ 1.0462433  -0.03480176  0.2044479  ...  0.5266458   1.0611752
  2.7150998 ]",[0.02602632 0.01826003 0.03060661 ... 0.01120904 0.02822307 0.06327695],Khabinete yi tsakile leswaku kutlula 260 000 wa vanhu va sawutisiwile hi nkarhi wa Vooma Vaccination Weekend ya vumbirhi leyi yi endliweke etikweni hinkwaro kusuka 12 kufika 14 Hukuri 2021.,Vaccination against the Coronavirus Disease (COVID-19) pandemic Cabinet was pleased that over 260 000 people vaccinated during the second Vooma Vaccination Weekend held countrywide from 12 to 14 November 2022.,0.87055314
[0.68305004 0.06327707 0.0256371  ... 0.4767688  0.4893421  1.5919197 ],"[ 2.4152994e-02 -6.1511324e-05 -6.6961284e-06 ...  1.6329700e-02
  4.3820146e-02  2.8410228e-02]","Hi boheka ku tsundzuka leswaku xitsongwatsongwana lexi a xi herisiwangi naswona nsawutiso wa hi sirhelela eka vuvabyi byo tivikana, ku amukeriwa exibedhlele kumbe maf","We must remember that the virus has not been eradicated and vaccination protects us from serious illness, hospitalisation or deat Vaccination is free to all people living in South Africa, and anyone aged 12 years and older is encouraged to vaccinat Let us vaccinate to ensure a safe and joyful festive season with our families and friend",0.76619756
"[ 0.45835522 -0.1096708   0.05801956 ...  1.1062844   1.1694506
  1.58617   ]","[ 0.00709012 -0.00045942  0.00969888 ...  0.0333018   0.01092316
  0.01321965]","Nsawutiso i mahala eka vanhu hinkwavo lava tshamaka eAfrika-Dzonga, naswona munhu wihi kumbe wihi loyi a nga na 12 wa malembe hi vukhale na kutlula u hlohloteriwa ku sawutisiw A hi sawutisiweni ku tiyisisa leswaku ku va na nguva ya ku hela ka lembe yo hlayiseka na ntsako na mindyangu ya hina na vanghan",The onslaught of COVID-19 has affected all people in South Africa and the negative sentiments being perpetuated by a handful of people do not reflect the true state of cordial relations between foreigners living and working within our communities and our citizen,0.765383
"[ 0.4010999  -0.13725074 -0.04675733 ...  0.23974897 -0.39893016
  0.2859603 ]","[ 0.01398539 -0.00204578  0.00195896 ...  0.01418723  0.01844996
  0.01428922]",Modlolo wa Nhluvukiso wa Swifundzatsongo (DDM),Sectoral Emission Targets (SETs) Framework,0.73791873
"[ 2.241177    0.09579438 -0.15213376 ...  1.2758929   2.0207267
  1.5563082 ]","[ 0.05137499 -0.00093486  0.0006453  ...  0.02940988  0.06588632
  0.03322415]","Khabinete yi amukele rendzo hi Phuresidente Cyril Ramaphosa ro ya eka Xifundzatsongo xa Ugu eKwaZulu-Natal hi Ravuntlhanu, 12 Hukuri 2021, leri ri kombiseke nhluvukiso wa Ribuwa ra le Vuhumadyambu leri ri angarhelaka 600 wa tikhilomitara ra ndhawu ya le ribuweni exikarhi ka KwaZulu-Natal na Kapa Vuhumadyamb","Cabinet welcomed the visit by President Cyril Ramaphosa to the Ugu District in KwaZulu-Natal on Friday, 12 November 2021, which highlighted the development of the Eastern Seaboard that encompasses 600 kilometres of the coastline between KwaZulu-Natal and the Eastern Cap",0.9018555
"[ 0.39572942 -0.02408986  0.08487785 ...  0.8667107   1.1341249
  1.5794325 ]","[ 0.02001707 -0.00235366 -0.0001684  ...  0.03254985  0.03258321
  0.04381806]","Nhluvukiso wa Ribuwa ra le Vuhumadyambu i phurojeke ya nkoka swinene ya DDM, leyi yi tiyimiselaka ku aka tiikhonomi ta kwala tikweni to katsa hinkwavo ku hlula ndzhaka ya nkunguhato wa tindhawu wa mfumo wa xihlawuhlaw Phurojeke leyi yi na xikongomelo xa ku tirhisa vuswikoti bya ndzhaka ya ntumbuluko yo hambanahambana ya ndhawu leyi eka ku kula ka ikhonom 3.","The Eastern Seaboard Development is a flagship project of the DDM, which sets out to build inclusive local economies to overcome the legacy of apartheid spatial plannin The project aims to harness the potential of the vast natural endowments of the area for economic growt 3.",0.87188494
"[ 0.36216405  0.5732681  -0.02214915 ...  0.86782813  0.39561194
  0.49639866]","[ 1.1145648e-02 -2.2620626e-03  6.4017215e-05 ...  5.1317792e-03
  1.4959469e-03 -2.1919974e-03]",Xitatimente xa Pholisi ya Mpimanyeto wa le Xikarhi ka Theme (MTBPS),Basic Education Laws Amendment Bill,0.6851312
"[ 0.4421175   0.27206826 -0.09368563 ...  1.048126    1.3462913
  1.344386  ]",[0.00844011 0.02161782 0.07510919 ... 0.02590331 0.03466248 0.03732045],"Khabinete yi seketele hi vutalo ndlela ya timali leyi simekiweke eka MTBPS leyi yi andlariweke hi Holobye wa Timali Enoch Godongwana ePalamende, Kapa, hi Ravumune, 11 Hukuri 2021, leyi yi rhumelaka xihungwana xa matimba xa vutiboheleri bya hina eka matikhomelo ya timali ya vurhonwanan","Medium Term Budget Policy Statement (MTBPS) Cabinet fully supported the financial path set out in the MTBPS presented by Finance Minister Enoch Godongwana in Parliament, Cape Town on Thursday, 11 November 2021, which sends a strong message of our commitment to prudent fiscal disciplin As part of our social commitments, 60% of our budget was allocated to housing development, free basic services, employment programmes, health, education and social grant The initiatives outlined in the MTBPS demonstrate that government has a clear plan to guide the economy through the turmoil created by the COVID-19 pandemic and place our nation on a long-term growth path Intra-African Trade Fair 2021 (IATF2021) The successful IATF2021",0.8245486
