ts,en,src_text,trg_text,Cosine_Score
"[ 0.86604583 -0.17923759 -0.30708423 ...  0.9640939   1.3221549
  0.929357  ]","[ 0.02565231  0.00028728 -0.00022247 ...  0.02240491  0.05350439
  0.02833289]",Xiyimo xa Khabinete mayelana na timhaka ta nkoka eka xiyimo xa sweswi Khabinete yi khensisile vanhu va Zimbabwe na mavandla ya tipolitiki eka ku va va khomile nhlawulo wa palamende lowu nga humelela no rhula na le ka minhlawulo ya migangKhabinete yi khensile matshalatshala ya Phuresidente Jacob Zuma tani hi Mufambisi rhangeri wa Nhluvuko eka Vaaki va le Dzongeni wa Afrika (SADC) eka Mbhurisano na Zimbabwe eku tiyisiseni leswaku mavandla ya tipolitiki ya tinyiketela eka minhlawulo yo rhul,Cabinet s position on prominent issues in the current environment Cabinet congratulated the people of Zimbabwe and political parties on holding successful harmonised parliamentary and local electionCabinet commended the efforts of President Jacob Zuma as the Southern African Development Community (SADC) Facilitator on the Zimbabwe Dialogue in ensuring that all political parties were committed to peaceful election,0.90269065
"[-5.2293937e-04  9.2480451e-02 -1.6564874e-01 ...  6.5255505e-01
  1.0722055e+00  1.4926615e+00]","[ 0.00796839 -0.00022866 -0.00027148 ...  0.02738159  0.02379899
  0.0350888 ]","Khabinete yi sorile nhlaselo wa tibomo eka yindlu ya muako wa vatirhi va le Tihofisini ta Vahlapfa ta le Turkey eMogadishu, Somalia, no kombisa ku tshandza eka Mimfumo na vanhu va Somalia na Turke","Cabinet condemned the bomb attack on a building housing the Turkish Embassy staff in Mogadishu, Somalia, and expressed condolences to the Governments and people of Somalia and Turke",0.90201044
"[ 1.1957331e+00  1.4775053e-03 -2.1124190e-02 ...  9.6306318e-01
  1.5203613e+00  1.9164491e+00]",[0.02130774 0.00037609 0.000791   ... 0.0350906  0.03333209 0.0652253 ],"Loko ku sale siku leswaku hi tlangela Malembe ya hina ya 20 ya Ntshuxeko, Khabinete yi tihlanganisa na rixaka eku tlangeleni ka Nhweti ya Vavasati ehansi ka nhlokomhaka","On the eve of our 20 Years of Freedom, Cabinet joins the nation in celebrating Women s Month under the theme",0.8741319
"[ 1.1505886   0.67189443 -0.15712644 ...  0.50536513  1.0415974
  0.640913  ]",[0.03752773 0.00091898 0.00021933 ... 0.04083716 0.030781   0.03691633],"Malembe ya 100 yo Tirhisana Swin we eku Hluvukiseni ka Vavasati na Ndzingano wa Rimbewu .Malembe ya 100 ya xixima minxaniseko leyi nga rhwariwa hi vavasati ku sukela loko mulweri wa ntshuxeko wo hlawuleka, Charlotte Maxeke, a rhangela ntlawa wa vavasati eka ku kombisa ku vilela eBloemfontein ku lwa na nawu wa mapasi hi 1913.Ku hoxa xandla loku nga endliwa hi vavasati eku lweni na nawu wa mapasi na le ka matlhelo man wani ya ntshuxeko eka nxaniseko i xiphemu xa nkoka xa nhlonhlotelo endzhaku ka Khadi ra Vutitivisi leri nga simekiwa ku nga ri khalTani hi leswi rixaka ri tlangelaka vavasati, Khabinete yi vitana Vaaki va Afrika-Dzonga ku lwa na nxaniso wun wana na wun wana wa vavasati na vana no hlonipha timfanelo ta vavasati tani hi leswi swi boxiweke eka Vumbiwa ra hin","The centenary honours the struggles waged by women since the distinguished activist, Charlotte Maxeke, led a group of women on a march in Bloemfontein against pass laws in 1913.",0.8294693
"[ 0.85465735 -0.0697783  -0.1755994  ...  1.23281     1.9172795
  1.0565383 ]","[1.8881192e-02 4.8797858e-05 2.4537777e-03 ... 2.5115231e-02 4.4137362e-02
 3.5599932e-02]","Khabinete yi vurile nakambe ku khensa ka Phuresidente Jacob Zuma loku ko sungula eka rixaka na vaaki va matiko eka ku endla leswaku Siku ra Mandela ra Misava ri va lerikulu ku tlula mpimo ro tlangela ku beburiwa ka Madib Hi ti 18 ta Mawuwani, magidigidi ya vanhu eAfrika-Dzonga na misava va tekile nkarhi wo songa tihembe va pfuna vanhu lava pfumalakKhabinete yi vitanile Vaaki va Afrika-Dzonga ku seketela Siku ra Mandela ra Mitlangu na Ndzhavuko erivaleni ra Mitlangu ra FNB, eJoni hi ti 17 ta Mhawur Amabokoboko yi ta tlanga na Argentina, Bafana Bafana yi ta tlanga na Burkina Faso naswona tlhelo ra vatlangi va bolo ya milenge va khale va Afrika-Dzonga va ta tlanga na Italy, leswi nga ta landzeriwa hi khonsati ya vuyimbeleri leyi nga na vayimbeleri va ndhuma namadyambTimali hinkwato ti ta ya eka phurojeke ya Nelson Mandela ya xibedlhele xa vanKhabinete yi vitanile nakambe Vaaki va Afrika-Dzonga","Cabinet reiterated President Jacob Zuma s earlier thank you to the nation and the international community for making Nelson Mandela International Day the biggest Madiba birthday celebration to dat On July 18, thousands of people around South Africa and the world took time to roll up their sleeves and help less fortunate peoplCabinet called on South Africans to support the inaugural Nelson Mandela Sport and Culture Day at FNB Stadium, Johannesburg, on 17 Augus The Springboks will play Argentina, Bafana Bafana will take on Burkina Faso and a South African Masters football side will play Italy, followed by a star-studded music concert in the eveninAll proceeds will go to the Nelson Mandela children s hospital projecCabinet reiterated the call to South Africans to",0.90972525
"[ 1.3293788  -0.08174107 -0.06960042 ...  0.72438294  1.4140794
  2.1096666 ]","[ 3.6886007e-02  2.8496797e-04 -2.2506833e-06 ...  4.7367349e-02
  2.5924338e-02  3.0922813e-02]",Ku teka Goza; Ku tisa ku Cinca (no) Endla Siku Rin wana na Rin wana ri va Siku ra Mandela .,"Take Action; Inspire Change (and) Make Every Day a Mandela Day .Cabinet continues to call on all South Africans to continue keeping former President Nelson Mandela in their thoughts and prayers as he responds to medical treatmen Cabinet is saddened by the passing of former Chief Justice Pius Langa who was laid to rest on 3 August 2013 during a Special Official Funera Cabinet offers condolences to his family, friends and colleagueFormer Chief Justice Pius Langa will be remembered for his contribution to the liberation Struggle, his defence of our constitutional democracy and, more recently, his work in the Press Freedom Commissio Cabinet recognises the positive developments in the education sector, in particular the",0.60396457
"[ 0.6715794   0.14339142 -0.15334117 ...  1.0234838   1.0849589
  1.2377683 ]","[ 0.00881577 -0.00122726 -0.00032516 ...  0.03336864  0.03319907
  0.03775835]","Khabinete yi ya emahlweni yi vitana Vaaki va Afrika-Dzonga ku ya emahlweni no veka khale ka Phuresidente emiehleketweni na le swikhongelweni swa vona tani hi leswi miri wa yena wu amukelaka ntshungul Khabinete yi tsanisiwile hi ku hundza emisaveni ka khale ka Muavanyisinkulu Pius Langa loyi a nga vekiwa endlwini ya yena yo hetelela hi ti-3 ta Mhawuri 2013 hi nkarhi wa Nkosi wa Ximfumo wo Hlawulek Khabinete yi yisa ku tshandza eka ndyangu wa yena, vanghana na vatirhikulonKhale ka Muavanyisinkulu Pius Langa u ta tsundzukiwa hi ku hoxa xandla ka yena eka ntshuxeko wa nxaniso, ku sirhelela ka yena eka xidemokirasi xa vumbiwa ra hina na, sweswinyana, ntirho wa yena eka Khomixini ya Ntshuxeko ya swa Mahung Khabinete yi tsundzuka mihluvukiso ya kahle eka xiyenge xa dyondzo, ku tiyisisiwa ka Switatimende swa Pholisi ya Makambelele ya Kharikhulamu (CAPS) no ya emahlweni no seketela vadyondzisi eku yi tirhisen Khabinete yi amukerile ku simekiwa ka Xipano xa Mitirho lexi nga langutana na ku lawula ku tirhisiwa ka kharikhulamu ya Ririmi na Swikoweto eAfrika-Dzonga (SASL) hi 2014 ku sukela eka Giredi R ku fika eka 12, hi ku fambisana na xirhambo xa Phuresidente xa ku va ririmi ra swikoweto ri va ra ximfum Kharikhulamu leyintshwa yi ta nyika mfikelelo lowukulu wa dyondzo eka hinkwav Khabinete yi vitana vadyondzi va ka metiriki va 2013 ku titsarisela eswikolweni swa tithexiyari eka 2014 hi ku tixaxameta na pfhumba ra Apulaya Sweswi!",Khetha campaigLearners are encouraged to carefully consider their career choices and assess their financial requirement Learners are reminded about government s National Student Financial Aid Scheme (NSFAS) which provides financial aid to academically deserving and financially needy student Cabinet congratulates the launch of the 24-hour television news channel by the,0.7753635
[0.44048956 0.14259574 0.11741386 ... 0.9437435  0.90223503 1.1917084 ],[0.00959414 0.00348977 0.00673872 ... 0.02202194 0.02265827 0.02266047],"Khetha ra Ndzawulo ya Dyondzo ya le Henhla na VuleterVadyondzi va hlohloteriwa ku langutisisa tidyondzo leti va nga ti langha no hlela swilaveko swa vona swa timal Vadyondzi va tsundzuxiwa hi Xikimi xa mfumo xa Mpfuneto wa Swichudeni hi swa Timali (NSFAS) lexi nyikaka mpfuneto wa swa timali eka swichudeni leswi nga fanela no pfumala timal Khabinete yi khensise ku simekiwa ka xitici xa thelevhixini xa tiawara ta 24 hi Nhlangano wa Vuhaxi wa Afrika-Dzonga lexi hlamulaka eka laveko lowu engetelekaka wa ku haxiwa ka mahungu ya nkarhi wa sweswi hi migingiriko ya nkoka ya tiko na matiko ya misava no nyika rito na goza eka Vaaki va Afrika-Dzonga hinkwav Khabinete yi khensisa vahlamberi Cameron van der Burgh, Chad le Clos and Giulio Zorzi lava nga endla leswaku tiko ri tinyungubyisa hi ku wina timendlele eka Federexini yo Hlambela ya vu 15 ya Misava (FINA) eka Tinghwazi ta Misava eBarcelon.","The contribution made by women in fighting pass laws and in other facets of the liberation struggle is an important part of the inspiration behind the recently launched Smart ID CarAs the nation celebrates women, Cabinet also calls on all South Africans to take a stand against any abuse of women and children and to respect the rights of women as enshrined in our Constitutio",0.7693672
"[ 1.4234506  -0.16538359 -0.18742435 ...  0.8964041   1.4183348
  1.38846   ]","[ 0.04765967 -0.00319532  0.00106007 ...  0.01565278  0.02047644
  0.04498864]",Khabinete yi yisile ku navelela ka kahle eka Mamozileme ya Afrika-Dzonga tani hi leswi va tlangelaka Ei Khabinete yi navelela Vaaki va Majuda va Afrika-Dzonga nhweti ya ntsako ya Elul Mimbhurisano ya nkoka na swiboho swa Khabinete,Cabinet also wishes the South African Jewish Community a happy month of ElulKey Cabinet discussions and decisions Cabinet approved the commencement of the consultation process for the National,0.80686
"[ 0.5379292   0.35515064 -0.27329698 ...  0.8964201   0.47503656
  0.54970115]","[ 0.05401654  0.00209686 -0.00026069 ...  0.02914873  0.05241284
  0.01599929]","Khabinete yi pfumelerile ku sunguriwa ka maendlele yo endzela eka Pholisi ya Mayimele ya Rixaka eka swa Mati hi Ndzawulo ya Timhaka ta MatNtirho wa langutisiso lowu wa pholisi i ku languta no lulamisa mimbuyelo yo ka yi nga languteriwangi na mavangwa eka tipholisi ta mati ta sweswLeswi swi kongomisiwe eku humelerisiweni ka xikongomelo xa Mfumo xa ringano na mfikelelo wa matMayimele ya pholisi leyi nga pfuxetiwa ya ta pfuna eku nyikeni ka mati nakambe eka vatirhisi va mati lava hanyaka evuswetin Ya ta tiyisisa leswaku switirhisiwa swa mati swi rhendzeleka eka vaakatiko, ngopfungopfu vaaki va le matikoxikaya lava pfumalaka switirhisiwa swa mat Khabinete yi pfumelerile ku humelerisiwa ka xibukwana xa Pholisi ya Timfanelo eka Nhundzu ya Rixaka, leswaku vanhu va va na xo xi angula eka nkarhi wo ringana masiku ya 30.Pholisi yi kongomane no ti xaxameta hi ku hetiseka no lulamisa timhaka to hambana leti yelanaka na timfanelo ta nhundzu, leyi nga na swiphemu swo hambana ku katsa: mabindzu, sayense, vurimi na rihany Ku na xilaveko xa ntshinelelo eka pholisi yin we eka xiyimo xa rixaka na xa misava hinkwayo ku suka eka Mfum","importance and gives a voice and platform to all South African Cabinet congratulates swimmers Cameron van der Burgh, Chad le Clos and Giulio",0.691908
