ts,en,src_text,trg_text,Cosine_Score
"[ 0.9370042  -0.15230216 -0.05568266 ...  0.48566243  1.3462565
  1.5840851 ]",[0.00617202 0.00187075 0.01562838 ... 0.01452159 0.00746546 0.03617981],"Khabinete yi hlangane hi Ravunharhu, 24 Nhlangula 2018 eTuynhuys eKap Xiyimo xa Khabinete eka timhakakulu1.","Cabinet met on Wednesday, 24 October 2018 at Tuynhuys in Cape Tow Issues in the environment1.",0.868276
"[ 0.43120736  0.21921168 -0.2073231  ...  1.2319032   0.7329186
  2.3188138 ]",[0.01477406 0.02308483 0.0069322  ... 0.02141222 0.01413311 0.05815211],"Xitatimente xa Pholisi ya Mpimanyeto wa le Xikarhi ka Theme (MTBPS)Khabinete yi amukela MTBPS yo sungulasungula hi Holobye wa Timali Tito Mboweni, leyi simekiweke ehenhla ka nkholwo wo tiya leswaku Afrika-Dzonga yi nga pfuxiwa hi vuntshwMTBPS ya 2018 yi kombisa swihlawuriwa swo tika swa ikhonomi na nkwama wa timali wa mfumo leswi langutaneke na mfumo eka malembe manharhu lama landzelak Ku kula ka ikhonomi ka 2018 ku pfuxetiwile kuya ehansi kusuka eka","Medium Term Budget Policy Statement (MTBPS) Cabinet welcomes the maiden MTBPS by Finance Minister Tito Mboweni, which is based on the strong conviction that South Africa can be renewe The 2018 MTBPS highlights the difficult economic and fiscal choices confronting government over the next three year Economic growth for 2018 has been revised down from",0.91003686
[0.47903046 0.19249502 0.1362367  ... 0.75282735 0.58205265 0.7519419 ],"[ 0.02528059  0.02975016  0.000507   ...  0.04616067 -0.00011835
  0.0164346 ]","kufika eka , naswona mbangu wa misava hinkwayo wu ta tama wa ha ri na mitlhontlho eka tiikhonomi ta timakete leta ha tumbulukak MTBPS 2018 yi humelerisa xihlohloteri xa ku kula ka ikhonomi xa Phuresidente na pulani ya ku hlukela, leswi swi nga ta seketeriwa hi ntshamiseko wa nkwama wa timali wa mfumo na wa timalMfumo wu tama wa ha tibohile eka ku yiseka emahlweni ka swa nkwama wa timali wa mfumo, kambe ku vile na ku rheta kusukela loko ku andlariwile Mpimanyeto wa 2018 nan wak Mfumo wu tama wa ha tibohile ku tshamisekisa na ku hunguta xikwelet Ehenhla ka xiyimo xa mbangu wo tika wa ikhonomi na nkwama wa timali wa mfumo, ku aviwa loku ringanyetiwaka ka xibalo ku ya emahlweni ku rhangise minongonoko yo tirhisa mali leyi seketelaka dyondzo ya masungulo, rihanyu, ku hanya kahle ka vaaki, mati, nkululo na vukorhokeri bya gezi Samiti ya swa Rihanyu ya PhuresidenteKhabinete yi amukela mivuyelo ya Samiti ya swa Rihanyu ya Phuresidente leyi yi nga na xikongomelo xa ku tirhana na mitlhontlho yo hambanahambana leyi langutaneke na sisiteme ya swa rihanyu ra vaak Mivuyelo yi ta tiyisa ku lulamiseriwa ka ntirhiso wa Ndzindzakhombo wa swa Rihanyu wa Rixaka Mpfuxeto wa misavaKhabinete yi amukela ntirho lowu fananaka wa minongonoko ya mpfuxeto wa misava na ntlheriso wa timfanelo lowu lulamisaka nkavululami wa karhi lowu nga hundza na ku pfuna ku kurisa ikhonomPhuresidente Cyril Ramaphosa u rhangele ntirho wa ntlheriso wa timfanelo ta misava, laha kutlula 4 586 wa tihekitara ta misava ti nyikiweke muganga wa KwaMkhwanazi eEmpangeni, KwaZulu-NataMuganga wa KwaMkhwanazi wu ta tlhela wu kuma mipako ya le ndzhaku ka ku tshamisekisiwa na nseketelo lowu nga ta va pfuna ku fikisa eka mpimo wa le henhla rifuwo leri nga kotekaka ra misava ley Leswi swi cinca vaakandhawu kusuka eka vurimelakhwiri kuya eka vatekaxiave va swa mabindzu na vini va mabindzu eka nkhuluko wa nkoka hinkwawo wa rifuwo leri nga eka emisaveni ya vonMfumo wa tiboha ku seketela ku yiseka emahlweni ka mabindzu ya swa vurimi lama ha tumbulukaka, lama katsaka 262 wa tiphurojeke leti fambelanaka na mpfuxeto wa misava ku vuyerisa vantshwa na vavasati eswifundzenikulu hinkwaswo Ku onheteriwa ka swimakiwakulu swa mfumoKhabinete yi kombise ku vilela eka ku onheteriwa ka swimakiwakulu swa vutleketl Leswi swi yisa ehansi vutiboheleri bya mfumo bya ku yisa vukorhokeri emigangeni leyi a yi nga byi kumi kusukela khale na khal Ku hava mpimo wa nhlundzuko wu faneleke ku vanga ku onheteriwa ka nhundzu ya mfum Ku onheteriwa kwaloko ku tirha ku pfumata lava sweleke vukorhokeri lebyi dingiwaka swonghasKhabinete yi kombela vaaki ku rhiya tihlo na ku tirhisana na tiejensi ta nsindziso wa nawu ku endla leswaku lavaya va nga na vutihlamuleri va tihlamulel Khabinete yi ya emahlweni yi lemuka leswaku Ntlawa wa Vululami, Nsivelo wa Vugevenga na Nsirhelelo wu tirhana na mhaka leyi hilaha swi faneleke hakona Endlelo ra ku thoriwa ka Mulawuri wa Vuchuchisi bya Mfumo wa Vaaki (NDPP)Khabinete yi amukele endlelo lerintshwa ra ku thoriwa ka NDP Phuresidente Ramaphosa u thole Phanele yo Tsundzuxa ku kuma na ku endla tiinthavhiyu na vanhu lava nga na nkoka wa ku tekeriwa enhlokweni ku teka xiyimo xa Nhloko ya Vulawuri byo Chuchisa bya Rixak Phanele leyi yi hlengeletane ro sungula vhiki reri naswona yi languteriwa ku rhumela mavito ya lava nghenisiweke eka nxaxamelo wo koma eka Phuresidente ku nga si hundza siku ra 7 N wendzamhala 201 Vuahluri bya Khoto ya VumbiwaKhabinete yi burisanile hi Vuahluri bya Khoto ya Vumbiwa hi ku tirhisiwa, ku rimiwa na ku va na mbangi hi ntswatsi eka ku yi tirhisela swa le xihundleni swa yena n wini na nhlohlotelo wa yon Vaaki va komberiwa ku","to , and the global environment remains challenging for emerging market economie The 2018 MTBPS gives effect to the President s growth economic stimulus and recovery plan, which will be underpinned by fiscal and monetary stabilit Government remains committed to fiscal sustainability, but there has been slippage since the tabling of the 2018 Budget in February this yea Government remains committed to stabilizing and bringing down deb Against the backdrop of a difficult economic and fiscal environment, the proposed division of revenue continues to prioritise large social spending programmes that support basic education, health, social welfare, water, sanitation and electricity services Presidential Health Summit Cabinet welcomes the outcomes of the Presidential Health Summit which aim to address the various challenges facing the public health syste The outcomes will strengthen the preparations for the implementation of the National Health Insurance",0.8673688
"[ 0.70490855  1.1516255  -0.0601292  ...  0.8596119   0.77173537
  0.981072  ]",[0.02619791 0.00183948 0.00565149 ... 0.01453327 0.02780348 0.03979904],"endla va tiva hi vuahluri lebyi tanihileswi ntirhiso wa mbangi endhawini ya mani na mani wu tshimbisiwek Ku ya emahlweni, vuahluri lebyi a byi susangi vugevenga bya ku xavisa mbangKhabinete yi amukela vuahluri lebyi nga kona eka mbangu wa milawu yin wana leyi yi nga ha tirhisiwaka eka ntirho, ku va na mbangi na ku rima mbang Khabinete yi le ku kumeni ka switsundzuxo eka mhaka leyi Samiti ya Vuhlayiseki bya SwikoloKhabinete yi amukela Samiti ya Vuhlayiseki bya Xikolo leya ha ku Khomiwaka ku nga ri khale leyi rhurheriweke ehansi ka vurhangeri bya Holobye wa Dyondzo ya Masungulo Angie Motshekg Samiti leyi yi tise endhawini yin we dyondzo na vakhomaxiave va le handle ku kuma switshunxo swa swiphiqo swa vuhlayiseki leswi langutaneke na swikolo swa tiko xikan we na ku khulela ndlela ku ya emahlweni ku va na mbangu lowu hlayisekeke eswikolwenLeswi swi landzela timhangu ta madzolonga eswikolweni swin wana, ku katsa na rifu ro vava ra mudyondzisi wa 24 wa malembe hi vukhale, Ttn Gadimang Daniel Mokolobate, loyi a tlhaviweke hi mudyondzi eka Xikolo xa Sekondari xa Ramotshere eZeerust, N walungu-VupeladyambVakhomaxiave hinkwavo va twananile leswaku madzolonga hi ku angarhela, naswona exikolweni ngopfungopfu, a ya amukeleki na leswaku ntirhisano wo yisa emahlweni wa laveka ku tiyisisa leswaku swikolo swi va swi hlayisekile swinene eka havumbirhi bya vadyondzi na vadyondzisi Swikambelo swa matiriki Khabinete yi navelela vadyondzi hinkwavo, ngopfungopfu vadyondzi va Giredi ya 12, leswinene eka nkarhi low I ro sungula, ndzawulo nan waka yi ta tlhela yi fambisa swikambelo hi Ririmi ra Swikoweto ra Afrika-Dzonga eka levhele ya Ririmi ra le Kaya eka 58 wa vakamberiwa lava nga twiki eswikolweni swa 10 hinkwasw Xikambelo xi famba ku ringana mavhiki ya ntlhanu na hafu naswona xi ta hela hi siku ra 28 HukurVadyondzi etikweni hinkwaro va ta tlhela va sayina xihlambanyo hi ku lava ka vona xa ku tiboha ku hlayisa vunene bya swikambelo hi ku nga teki xiave eka mitirho yo homboloka yihi kumbe yih Vatswari na vahlayisi va khutaziwa ku seketela vadyondzi hi nkarhi lowu wa nkoka swonghasi eka rendzo ra vona ra tidyondz Swi tlhela swi va swa nkoka swonghasi ku hlohlotela vadyondzi ku heta ku dyondza xikol Swiboho swa Khabinete9.","Cabinet is taking advice on the matter School Safety Summit Cabinet welcomes the recently held School Safety Summit hosted under the leadership of Basic Education Minister Angie Motshekg The summit brought together education and external stakeholders to find solutions to safety issues facing the country s schools as well as to pave the way forward for safer environments in school This follows incidents of violence at some schools, including the tragic death of the 24-year-old teacher, Mr Gadimang Daniel Mokolobate, who was fatally stabbed by a learner at the Ramotshere Secondary School in Zeerust, North Wes All stakeholders agreed that violence in general, and in schools in particular, is not acceptable and that further cooperation is required to ensure that schools become safer for both learners and teachers Matric exams Cabinet wishes all learners, especially Grade 12 learners, well over this perio For the first time, the department will this year also administer an examination in South African Sign Language at Home Language level to 58 deaf candidates across 10 school The examination extends over five-and-a-half weeks and will conclude on 28 Novembe Learners across the country will also sign a voluntary pledge to commit to upholding the integrity of the examinations by not participating in any malpractic Parents and guardians are encouraged to support learners during this critical period in their academic journe It is also vital to motivate learners to finish their schoolin Cabinet decisions9.",0.86415714
"[ 0.57626957  0.00253884 -0.43845132 ...  0.6175714   1.0496678
  0.16283995]","[ 0.00370808 -0.00056661 -0.00053252 ...  0.00396325 -0.00385809
 -0.00072764]",Khabinete yi pasisile ku tivisiwa ka Tindhawu leyi Sirheleriweke,Cabinet expressed concern on the destruction of transport infrastructur,0.6943761
"[ 1.0453868  -0.05595866 -0.12336563 ...  0.59875745  1.4611627
  0.8879782 ]","[ 0.03129487 -0.00235871  0.0026714  ...  0.01263737  0.0438908
  0.02824426]",(tiMPA) ta 20 tanihi Oparexini Phakisa: Netiweke ya Vayimeri va tiMPA ta Ikhonomi ya swa Lwandl,Cabinet has approved the declaration of 20 Marine Protected Areas (MPAs) as part of the Operation Phakisa: Ocean Economy MPAs Representative Networ,0.8110235
"[ 0.96151006  0.23022577 -0.04646299 ...  0.8107676   1.5375402
  1.3437103 ]","[ 0.01960654  0.00644235 -0.00060521 ...  0.02514525  0.02678217
  0.03209307]","Mbuyelo wa ku thoriwa ko engetela, exikarhi ka swin wana, wu ta kotisa nhluvukiso lowu yaka emahlweni wa vupfhumba na ikhonomi na nkondletelo wa mfikelelo wa switirhisiwa leswi lawuriwaka hindlela leyi yisekaka emahlweni ya vunjoveri bya mpimo wa le hans Swiyimo leswi ringanyetiwaka swi landzela mikanerisano na vakhomaxiave lava fanelek TiMPA ti ta kandziyisiwa eka Gazate ya Mfumohabinete yi pasise Nongonoko wa Matirhelo wa Rixaka (NAP) lowu Pfuxetiweke na ku","The benefit of the additional designation will, amongst others, allow for further development of the ecotourism and promotion of access to sustainably managed resources for small-scale fisherie The proposed designations followed negotiations with all the relevant stakeholder The MPAs will be published in the Government Gazett",0.81957215
"[ 0.13944444 -0.30028233 -0.25775367 ... -0.06531047  0.16134979
  0.08945187]","[ 0.04534598  0.00296409 -0.00042088 ... -0.00642191  0.01480429
  0.00386347]",va lowu Fambelanisiweke,Stalin,0.55376226
"[ 1.3600576  -0.09420422  0.21002787 ...  1.3135172   1.4993939
  2.3602343 ]","[ 0.02846581 -0.00142742  0.00590909 ...  0.01672072  0.0333937
  0.0484293 ]","wa Afrika-Dzonga ku Herisa ku Endliwa ka Mananga, ku Hungutiwa ka Nono ka Misava na ku Hunguta Switandzhaku swa Dyandza (2018-2030).","Cabinet approved South Africa s Revised and Aligned Second National Action Programme (NAP) to Combat Desertification, Land Degradation and Mitigate the Effects of Drought (2018-2030).",0.7913959
[0.47061032 0.04345075 0.01287442 ... 1.8493985  1.4968336  1.6769944 ],"[ 0.0095186  -0.00347963 -0.00023112 ...  0.05007325  0.03676556
  0.04589427]",NAP yi lava ku hoxa xandla eka nhlayiso na ntirhiso lowu yisekaka emahlweni wa misava ya hina na swipfuno swin wana swa ntumbulukAfrika-Dzonga yi pfumerile Ntsombano wa Vun we bya Tinxaka wa ku Herisa ku Endliwa ka Mananga hi 1997.,The NAP seeks to contribute towards the conservation and sustainable use of our land and other natural resourceSouth Africa ratified the United Nations Convention to Combat Desertification in 1997.,0.8438668
