ts,en,src_text,trg_text,Cosine_Score
"[ 0.8233821   0.2550575  -0.26837263 ...  0.96401024  0.94220537
  0.6793421 ]","[ 0.03218442 -0.00048823  0.01065091 ... -0.0008969   0.02817875
  0.02102099]","24 Oct 2013Khabinete yi vi le na nhlengeletano wa yona wa ntolovelo eKapa hi ti 23 Nhlangula 201 Xiyimo xa Khabinete eka timhaka ta nkoka eka mbangu wa sweswi Khabinete yi amukerile ku humelela loku hi ku vonaka eka pfhumba ro hetisisa ra switirhisiwa swa vanhu ra tiko leri fambisiwaka hi Khomixini ya Mfambiso wa Switirhisiwa swa Vanhu ya Phuresident Phuresidente Jacob Zuma sweswinyana u simekile tiphurojeke to hlaya leti nga humelela tanihi xiphemu xa phurogireme ya Nhluvukiso wa Switirhisiw Leswi swi katsa ntirho lowu nga kona eka magondzo ya R81 na R71 eLimpopo, xitici xa xitimela xa Bridge City lexi nga ta tirha eUmlazi eDurban na ntirho wa xiyimo xa le henhla wa le Mugodini wa De Beers wa Venetia eVhembe, LimpopPhuresidente u ta simeka tiphurogireme ta switirhisiwa tin wana to fana na Zoni ya Nhluvukiso wa Vumaki (IDZ) ya le Saldanha Bay eKapa Vupela Dyambu; na ndhawu yo endzela leyi hakeleriwaka eDan wini ra De Hoop, eLimpopo, ku simekiwa ka swigolonyana swo famba leswi nga akiwa Afrika-Dzonga eKapa Vuxa, na ku pfuriwa ximfumo ka Xibedlhele xa Ladybrand eFree StatKhabinete yi amukerile ku humelela ka maendlele ya Bazi ra Rivilo ra Vakhandziyi (BRT) ra le eJoni, Tshwane, Kapa na le Rustenbur Phurogireme ya tiko hinkwaro ya switirhisiwa leyi dyaka mamiliyoni ya tirhandi leyi vumbaka hi vuntshwa ikhonomi na maendlele ya swifambo laha tikweni ra hinTiphurojeke leti ti na matimba ya ku susa ikhonomi ku ya emaninginingini naswona ti ta ya emahlweni no hoxa xandla eka nhluvukiso wa ikhonomi no tumbuluxa mitirh","Cabinet held its ordinary meeting in Cape Town on 23 October 201 Cabinet s position on prominent issues in the current environmentCabinet welcomed the progress we are seeing in the country s public infrastructure roll-out campaign coordinated by the Presidential Infrastructure Coordinating Commissio President Jacob Zuma recently launched a number of completed projects as part of the Infrastructure Development programm These include work on the R81 and R71 roads in Limpopo, the Bridge City train station that will service Umlazi in Durban and the sod-turning ceremony at De Beers",0.86821437
"[ 0.47777972  0.3448379  -0.04606756 ...  0.92634743  0.5611181
  0.9218114 ]",[0.01273044 0.04496359 0.01123189 ... 0.02987081 0.02617061 0.02728755],"Khabinete yi amukela Xitatimende xa Pholisi eka Mpimanyeto wa Nkarhi wa le Xikarhi tanihi leswi a swi tivisiwa hi Holobyenkulu wa swa Timal Khabinete yi seketela maendlele ya matimba ku gangisa mfum Maendlele lawa ya ta tirha swinene eku hunguteni ka ntlangiso eka ku xava hi mfum Maendlele lawa ya ta tiyisisa leswaku mfumo wu tirhisa switirhisiwa swa wona kahle no hetisek Khabinete yi kombela tindzawulo hinkwato ta rixaka na ta swifundzhankulu, timasipala, tiejensi ta vanhu hinkwavo na minhlangano ya vumbiwa ku tirhisa maendlele lawKhabinete yi tihlanganisile na Phuresidente Jacob Zuma na vanhu va Afrika-Dzonga eku lweni na ku xanisiwa, madzolonga na ku lahliwa ka van Khabinete yi khensile tiejensi leti landzelelaka nawu eka swiendlo swa tona eka milandzu leyi nga mangariwa sweswinyanTanihi leswi hi funghaka Siku ra Vana ra Rixaka hi siku ra vumbirhi ra Hukuri, Khabinete yi kombela Vaaki va Afrika-Dzonga ku sirhelela vana tanihi leswi va nga varhangeri va mundzuk Khabinete yi kombela nakambe vaaki ku ya emahlweni va tirha na tiejensi leti hlayisaka nawu eku lweni na vugevenga exikarhi ka vaakHi fanele hi tekela enhlokweni leswaku ku hlayiseka ka vana i vutihlamuleri bya vatswari na vaak Hi fanele hi pfuna vamanana lava lavaka ku pfuniwa ku kurisa vana va vonKhabinete yi amukerile xitiviso xa Umalusi xa leswaku tiko ri lulamerile ku tsala Swikambelo swa Xitifikheti xa Siniya xa Rixaka ku sukela hi ti 28 Nhlangula ku fikela hi ti 29 Hukuri 2013.","Cabinet supports the austerity measures propose for governmen These measures will go a long way in reducing any wastage in government spendin Such measures will ensure that government uses its resources effectively and efficientl Cabinet calls on all national and provincial departments, municipalities, public entities and constitutional institutions to implement these measureCabinet joined President Jacob Zuma and the South African public in condemning abuse, violence and neglect against childre Cabinet commended the law enforcement agencies for their swift action in recently reported caseAs we mark National Children s Day on 2 November, Cabinet urges all South Africans to protect children as they are our future leader Cabinet also calls on communities to continue to work with law enforcement agencies in fighting crime within communitieWe should also be mindful that the protection of children is the responsibility of parents and communitie We should offer assistance to mothers who needs help to raise their childreCabinet welcomed the announcement by Umalusi that the country is ready for the National Senior Certificate examinations from 28 October to 29 November 2013.",0.8639344
"[ 0.77021205 -0.05527059 -0.03648578 ...  0.77488077  1.4584438
  1.9205096 ]","[ 0.04431656 -0.00207409  0.0103687  ...  0.01504025  0.03991037
  0.03592355]","Khabinete yi navelela vadyondzi va 707 136, ku katsa na vadyondzi va 130 000 va nkarhinyana, mikateko eka swikambelo swa vonVatswari na vahlayisi va komberiwa ku seketela vana va vona tanihi leswi va nga eku tilulamiseleni ka swikambelo swa von Khabinete yi kombela Ntlawa wa 2013 leswaku wu endla leswaku tiko ri tinyungubyisKhabinete yi amukerile ku simekiwa ka phurogireme ya ku kumeka ka swakudya ya Fetsa Tlala (Herisa Ndlala) hi Phuresidente Jacob Zuma eKuruman eKapa-N walungu hi ti 24 Nhlangula 2013.","Cabinet wishes all 707 136 candidates, including 130 000 part-time learners, well in their examinationParents and guardians are urged to support their children as they prepare for their examination Cabinet calls on the Class of 2013 to make the country prouCabinet welcomed the launch of Fetsa Tlala (End Hunger) food security programme by President Jacob Zuma in Kuruman in Northern Cape on 24 October 2013.",0.910967
"[ 0.7770267  -0.05496401  0.09245021 ...  1.5978091   1.7072897
  2.218737  ]","[-0.00028488  0.01965293  0.0047261  ...  0.03223448  0.06313179
  0.04298521]","Phurogireme yi ta pfuna vaaki ku endla swakudya eka misava ya nhlanganelo wa vanhu na yin wana leyi nga tirhisiwik Yi ta seketela van wamapurasi lavantsongo hi switirhisiwa, nhluvukiso wa swa timbewu na nhluvukiso wa timakete tintshwa, ku katsa na ku xava ka mfumKhabinete yi amukela ku simekiwa ka African Maritime Indaba leyi nga ta endliwa eSandton, eJoni, hi ti 24 na ti 25 Nhlangula 2013.","The programme will assist communities to produce food on communal and other under-utilised lan It will support smallholder farmers with infrastructure, development of agro-processing and the development of new markets, including state procuremenCabinet welcomes the inaugural African Maritime Indaba which will take place in Sandton, Johannesburg, on 24 and 25 October 2013.",0.9002983
[0.52293134 0.00869057 0.02890452 ... 0.785695   1.7033378  2.6778014 ],"[ 0.01319913  0.00120917 -0.00036545 ...  0.02360663  0.04681893
  0.02848122]",Indaba yi ta va kona eka Vulawuri bya Nhlayiseko wa swa Malwandle ya Afrika-Dzonga na vumaki bya swa malwandl Nhlengeletano yi ta nyika pulatifomo eka vatirhi vo hambana ku vumba ndlela ya nhluvukiso eka vumaki bya swa malwandle ya Afrika no tumbuluxa Vuxaka bya Pan Afrika eka nhluvukiso wa ikhonomi ya AfrikKhabinete yi tsundzukile hi Rendzo ra Mfumo hi Phuresidente Zuma leri taka ro ya eRhiphabuliki ya Xidemokirasi ya Congo (DRC) hi ti 29 na ti 30 Nhlangula 2013.,The Indaba will be hosted by the South African Maritime Safety Authority and the maritime industr The conference will provide a platform for various role-players to craft a development path for Africa s maritime industries and establish a Pan-African Partnership for the development of Africa s blue econom,0.8386371
[0.41243723 0.47507694 0.43310574 ... 0.9440114  1.0384748  2.5703554 ],"[ 0.01470054 -0.00089602  0.0102438  ...  0.02225623  0.02297214
  0.06229069]","Rendzo ri ta tiyisisa vuxaka bya hina lebyi nga hi kambirhi bya tipolitiki na ikhonomi na DRC no ya emahlweni no kurisa ku tinyiketela ka hina eka mitirho yo hlayisa ku rhula na ku Aka nakambe na Phurogireme ya Nhluvukiso Endzhaku ka Nyimpi (PCRD) etikweni leriyKhabinete yi kombela Vaaki hinkwawo va Afrika-Dzonga ku seketela Nhweti ya Lemukiso hi Timfanelo ta Vatsoniwa ya Rixaka ku sukela hi siku ra vunharhu ra Hukuri ku fikela hi siku ra vunharhu ra N wendzamhala 2013, leri funghaka Siku ra Misava ra Vanhu lava nga Tsoniw Nhweti yi ta tlangeliwa ehansi ka nhlokomhaka:","The visit will strengthen our bilateral political and economic relations with the DRC and further enhance our commitment to peacekeeping efforts and the Post-Conflict Reconstruction and Development (PCRD) programme in that countrCabinet calls on all South Africans to support National Disability Rights Awareness Month from 3 November to 3 December 2013, which also marks International Day of Persons with Disabilitie The month will be celebrated under the theme:",0.90732473
"[ 0.6310044   0.12613674 -0.22330922 ...  1.567433    0.80217016
  1.9658794 ]","[ 0.00460439 -0.00161574  0.00314032 ...  0.03452866  0.04600696
  0.04627417]","Tshova swisivelo, pfula minyangwa: eka vaaki hinkwavo hi ku angarhela .Khabinete yi tsundzukile hi ku vilela ku pfuka ka tinyimpi na madzolonga eRhiphabuliki ya Mozambiqu Khabinete yi navelela ku tivisa leswaku Mozambique yi na mfumo lowu nga nawini na leswaku minhlaselo yi nyadza matimba ya mfumo ya Mozambique na vanhu va won Khabinete yi sola minhlaselo hi laha ku kuluMimbhurisano ya nkoka na swiboho swa KhabineteKhabinete yi amukerile ku pfumeleleriwa ka Ndzhundzhuluko wa Doha eka Maendlele ya Kyot Mindzhundzhuluko leyi yi vumba xiphemu xa 2013-2020 xa mitirho yo hunguta gasi emisaveni hi ku","Break barriers, open doors: for an inclusive society for all .Cabinet noted with concern the resurgence of violence and hostilities in the Republic of Mozambiqu Cabinet wishes to underscore that Mozambique has a legitimate government and that any insurgency undermines the sovereignty of the Mozambican government and its peopl Cabinet condemns insurgent attacks in the strongest terms Key Cabinet discussions and decisionsCabinet approved the ratification of the Doha Amendment to the Kyoto Protoco These amendments form part of the 2013-2020",0.90045416
[0.4359286  0.26845455 0.63993984 ... 0.8962825  0.44035396 1.3408694 ],"[ 0.01660405  0.00084197 -0.0007223  ...  0.05058753  0.02626473
  0.02490009]","lava ku hunguta maxelo lama cincaka ya nghozi naswona ku karhi ku hlayisiwa swirhangana swa nhluvukiso eka matiko lawa ya hluvukakKhabinete yi amukerile Swiviko swo Sungula no Hlanganisiwa na swa Minkarhi swa Afrika-Dzonga leswi nga ehansi ka Ntwanano wa Misava eka Timfanelo ta Vanhu na Tipolitiki leswaku swi yisiwa eka Nhlangano wa Tinxak Xiviko i nkambisiso wa mimbuyelo na swiphiqo leswi fambisanaka na ku tirhisiwa ka timfanelo ta vanhu na ta tipolitiki leswi kumekaka eka Ntwanano na Vumbiwa ra hin Xi na ku langutisisa eka xindzhuti xa vanhu na mfanelo yo va na ndzingano mpfhuka ku sungurile xidemokirasi hi 199MilawumbisiKhabinete yi amukerile ku humesiwa ka mpfampfarhuto wa ku Kurisiwa na ku Hlayisiwa na Nawumbisi Ndzhundzhuluko wa Vuvekisi, 2013 leswaku vanhu va tihlamulel Nawumbisi wu nyika vuako bya nawu eka vuvekisi no ololoxa nhlayiso wa nawu eka vavekisi hinkwawo hi ku fambisana na swilaveko swa Vumbiw Nawu lowu wa xivono wu ta kurisa ku kota ka hina ku koka rinoko ra vavekisi va le handle na nkuriso wo yisa swilo ematikweni ya le handle ku hlayisa nkuriso na nhluvuko eAfrika-Dzong Mpfampfarhuto wa Nawumbisi wu lava ku kuma vuyimo byo hlaya exikarhi ka timfanelo na leswi bohaka eka vavekisi hinkwavo eAfrika-Dzonga, xilaveko xo lava ku nyika nhlayiseko lowu faneleke no ringana wa vavekisi va matiko mambe na va laha kayKhabinete yi amukerile ku tivisiwa ka Nawumbisi Ndzhundzhuluko wa Tindlu to Hira, 2013 ePalamend Nawumbisi wu lulamisa ku hundzuluxiwa na ku tirhisiwa kun wana ka timhaka leti nga huma endzhaku ka loko ku sungurile Nawu wa Tindlu to Hira, 1999 (Nawu wa vu 50 wa 1999) (tanihi leswi wu nga hundzuluxiwa hi 2008).","global gas emission reduction efforts that set out to avert dangerous climate change while protecting the developmental priorities of developing countrieCabinet approved that South Africa s Combined Initial and Periodic Reports under the International Covenant on Civil and Political Rights be submitted to the United Nation The report is an evaluation of achievements and challenges associated with giving effect to civil and political rights contained in the Covenant and our Constitutio It has a particular focus on human dignity and the right to equality since the dawn of democracy in 199 BillsCabinet approved publication of the draft Promotion and Protection of Investment Bill, 2013 for public comment The bill provides a legal framework for investments and addresses the legal protection of all investors in line with Constitutional requirement",0.86397636
"[ 0.8737051   0.49541682 -0.2371966  ...  0.41997185  0.8171768
  0.26113474]","[ 0.02071389  0.00018348 -0.00018088 ...  0.02518532  0.02993646
  0.00048027]","Nawu wu kongomane na ku tlakusa makete lowu nga tshamiseka na makete lowu kulaka lowu fikelelaka laveko wa tindlu to hira leti fikelekaka exikarhi ka vanhu lava nga swela no siwaneka hi mhaka yo tsan wiwKhabinete yi amukerile ku tivisiwa ka Nawumbisi Ndzhundzhuluko wa Maqgweta, 2013 ePalamend Nawumbisi wu hundzuluxa Nawu wa Maqgweta, 1979 (Nawu wa vu 53 wa 1979), tanihi maendlele yo sungula, ku nga se simekiwa no tirhisiwa ka Nawumbisi wo Tirha hi swa Naw Wu lulamisa swiphiqo hi ku fambisana na maqgweta na maqgweta lawa ya ha thwasaka na ku herisa minhlangano ya milawu leyi nga tumbuluxiwa hi ku ya hi mindzelekano ya matikoxikaya ya khale (Transkei, Bophuthatswana, Ciskei na Venda).","The legislation aims to promote a stable and growing market which progressively meets the latent demand for affordable rental housing amongst persons historically disadvantaged by unfair discriminatioCabinet approved the introduction of the Attorney s Amendment Bill, 2013 to Parliamen The Bill amends the Attorneys Act, 1979 (Act 53 of 1979), as an interim measure, pending the enactment and implementation of the Legal Practice Bil It addresses disparities in relation to attorneys and candidate attorneys and also does away with law societies created in terms of jurisdictional boundaries of the defunct homeland system (Transkei, Bophuthatswana, Ciskei and Venda).",0.89493686
"[ 0.81107765  1.171326   -0.2566015  ...  1.1513435   0.82364964
  1.1591831 ]","[ 0.01285197  0.03432769 -0.00015803 ...  0.01998601  0.02625716
  0.03797128]","Mindzhundzhuluko yi ta tiyisisa malawulele ya mitirho ya maqgweta etikweni hinkwaro naswona yi ta tiyisisa malawulele ya ntirho wa vuqgweta eka tindhawu leti nga boxiwKhabinete yi amukerile ku tivisiwa ka Nawumbisi Ndzhundzhuluko wa Maqgweta ya Mfumo, 2013 ePalamend Xikongomelo xa Nawumbisi i ku hundzuluxa Nawu wa Maqgweta ya Mfumo, 1957 (Nawu wa vu 56 wa 1957).","profession throughout the country and will strengthen governance of the legal profession in the mentioned areaCabinet approved the introduction of the State Attorney Amendment Bill, 2013 to Parliamen The aim of the Bill is to amend the State Attorney Act, 1957 (Act 56 of 1957).",0.8674735
