ts,en,src_text,trg_text,Cosine_Score
"[ 0.7145753  -0.0761888  -0.01454279 ...  0.17530227  0.15698761
  0.7586532 ]","[ 0.00980162 -0.0033715  -0.00078007 ...  0.00912488 -0.00173329
  0.03020796]",Xiyimo xa Khabinete eka Timhakakulu1.,Issues in the environment1.,0.7307677
"[ 0.11734459 -0.11934396 -0.22655924 ...  0.70664346  1.6017897
  0.98628384]","[ 7.1193073e-03 -3.6752095e-05 -1.4266147e-03 ...  9.5373280e-03
  3.6711741e-02  3.2576740e-02]",Khomferense ya Vuvekisi ya Afrika-Dzonga (SAIC),Fourth South Africa Investment Conference (SAIC),0.8684989
"[ 0.24572    -0.09095233 -0.06224096 ...  0.6757114   1.6393734
  0.775566  ]","[ 0.00172248 -0.00062557  0.00330591 ...  0.0067927   0.04377005
  0.01189124]","Khabinete yi amukelele mahetelelo lama fambeke kahle ya SAIC ya vumune leyi khomeriweke eSandton Convention Centre, eJoni hi Ravumune, 24 Nyenyankulu 2022, leyi yi voneke vavekisi va laha tikweni na va le matikweni ya misava va tiboha ku humesa timali etikweni ra ka hin","Cabinet welcomed the successful conclusion of the fourth SAIC held at the Sandton Convention Centre, Johannesburg on Thursday, 24 March 2022, which saw domestic and international investors pledging new investments in our countr",0.8872037
"[2.3997369e-01 2.2964017e-03 3.9727643e+00 ... 9.4155347e-01 1.2115312e+00
 1.8073270e+00]","[ 0.04243664 -0.00103801  0.09942723 ...  0.02241443  0.03879613
  0.03718598]","Tiko ra ka hina ri kume 80 wa timali ta vutiboheleri ta vuvekisi leti ti endleke ntsengo wa R332 wa tibiliyon Leswi swi yisa vuvekisi hinkwabyo lebyi ku tibohiweke eka R wa tithiriliyoni, leswi swi nga yimeliki ntsena 95 wa tiphesente ta mpakaniso wa hina wa vuvekisi, kambe swi tlhelaka swi hi veka eka ndlela yo tiya ya ku hundzisa mpakaniso wa hina wa vuvekisi wa Rwa tithiriliyoni eka ntlhanu wa malemb","Our country received 80 new investment pledges totalling R332 billio This takes the total investments pledged to R trillion, which not only represents 95 percent of our investment target but also places us firmly on the path to exceed our Rtrillion investment target over five year",0.8891827
[0.48445684 0.00173883 0.01537712 ... 1.2464244  1.5588567  0.50806993],[0.02263793 0.00790484 0.01690935 ... 0.05123928 0.04232692 0.00842606],Vutiboheleri lebya vuvekisi byi tiyisisa xiyimo xa tiko ra ka hina tanihi ndhawu leyi kongomiwaka ya vuvekisi leyi nga hlawuriwak,These investment commitments affirm our country s status as an investment destination of choic,0.84883785
"[ 0.7301561  -0.4410702   0.95278776 ...  0.75244933  0.96964306
  0.78342146]","[ 0.01273586 -0.00209413  0.02150424 ...  0.03872459  0.02162436
  0.01086536]","Kutafika sweswi, R316 wa tibiliyoni ti vekisiwile eka 47 wa tiphurojeke leti ti hetiweke na 57 wa tiphurojeke tin'wana leti ta ha riki eku akiwen","So far, R316 billion of the commitments have been invested in 46 projects that have been completed and a further 57 projects that are still under constructio Cabinet notes the successes of past pledges as reported at the Conference, covering among others new production capacityin sectors as diverse as automobiles, food production, pharmaceuticals and digital centre",0.75095904
[0.7457371  0.12505794 1.8434509  ... 1.1319878  1.1943601  1.7283307 ],[0.01743951 0.01744127 0.08727486 ... 0.02676146 0.02916463 0.0221956 ],"Khabinete yi lemuka ku humelela ka timali ta vutiboheleri ta nkarhi lowu nga hundza tanihilaha ti vikiweke hakona eka Khomferense leyi, leti angarhelaka exikarhi ka swin'wana vuswikoti bya ntshovelo byintshwa eka tisekitara to hambanahambana to tanihi ta mimovha, ntshovelo wa swakudya, vumaki bya mirhi na tisenthara ta xidijital Khabinete yi kombele tisekitara hinkwato ta rixaka ku seketela miphalalo leya nkoka swonghasi loko hi ri karhi hi tirhisana ku tlherisela endzhaku mpimo wa mpfumaleko wa mitirho, lowu wu khandziyeke kufika eka 3wa tiphesente, hi ku ya hi mivuyelo ya Mbalango wa Nhlayo ya Vatirhi wa Kotara na Kotara lowa ha ku humesiwaka hi Tinhlayonhlayo ta Afrika-Dzong 2.","Cabinet reminded all people in the country to continue taking the necessary preventative measures to safeguard ourselves and others against COVID-19 infection This includes regularly washing our hands with water and soap or using a 70% alcohol-based sanitiser, wearing a mask that covers both the nose and mouth when indoors, keeping a safe social distance of at least one metre, opening windows for ventilation and vaccinatin",0.78145754
"[ 0.5498406  -0.180107   -0.28003815 ...  0.4207705   0.5102358
  0.05524191]","[ 0.00690212 -0.00283671 -0.00029209 ...  0.01952514 -0.00300545
  0.01047987]",Ku Herisiwa ka Xiyimo xa Rixaka xa Mhangu,Lifting of the National State of Disaster,0.7717644
"[ 2.1947172   1.2717267  -0.14069314 ...  0.8872384   0.8151929
  1.746665  ]","[ 0.06221702 -0.00073171 -0.00035872 ...  0.03025967  0.04784849
  0.06359242]","Khabinete yi tlhele yi amukela ku herisiwa ka Xiyimo xa Rixaka xa Mhangu leswi tivisiweke hi Phuresidente Cyril Ramaphosa hi Musumbhunuku, 4 Dzivamisoko 2022.","Cabinet also welcomed the lifting of the National State of Disaster announced by President Cyril Ramaphosa on Monday, 4 April 2022.",0.8963431
"[ 0.9783644   0.14752735 -0.09904415 ...  1.248647    0.48010942
  2.0359821 ]",[0.03281797 0.00081571 0.00860291 ... 0.0159331  0.0073087  0.01127292],"Ndzimakulu leyi yi endliwile yi koteka hi nkondzelelo wa vanhu lava nga eAfrika-Dzonga lava va landzeleleke milawu ya vuhlayiseki ya Vuvabyi bya Khoronavhayirasi (COVID-19) leyi endliweke hi mfumo ku ponisa vutomi na vutihanyis Ntungukulu lowu kusuka sweswi kuya emahlweni wu ta lawuriwa hi ku landza Nawu wa Rihanyo wa Rixaka, 2003 (Nawu wa 61 wa 2003).",This milestone was made possible by the resilience of people in South African who complied with all Coronavirus Disease (COVID-19) safety protocols designed by government to save lives and livelihood,0.8177309
