ts,en,src_text,trg_text,Cosine_Score
"[ 0.83233523 -0.14053634  0.18190596 ...  0.75490135  1.0243417
  1.5786166 ]","[ 0.00481429 -0.0032252   0.0074761  ...  0.01989405  0.01659052
  0.01193225]","Khabinete yi hlanganile hi Ravunharhu, 14 Nyenyankulu 2018, eTuynhuys, eKapa Xiyimo xa Khabinete eka Timhakankulu1.","Cabinet met on Wednesday, 14 March 2018, at Tuynhuys, Cape Town",0.8475138
"[ 0.33112538 -0.462215   -0.04588633 ...  0.564299    0.48554415
  0.478872  ]","[ 0.00194362 -0.00073627  0.03019727 ...  0.00777629 -0.00323706
  0.00298623]",Ku kula ka ikhonomi Khabinete yi amukela,Economic growth,0.73573464
"[ 0.40772203 -0.3314776   0.04039161 ...  0.24092665  0.43782365
  1.3289831 ]","[ 0.00364724 -0.00139606  0.01113224 ... -0.00049153  0.01567139
  0.03287255]",ya ku kula ka ikhonomi hi 2017.,growth in the economy in 2017.,0.86202717
"[ 0.45018655 -0.3404791  -0.41984767 ...  0.23659655  0.254796
  0.5539299 ]","[-0.00065572 -0.00114383  0.01872945 ...  0.00014976 -0.00292436
  0.01311287]",Loku i ku tlakuka kusuka eka,This is an increase from,0.6902211
"[ 0.54701316 -0.29220474 -0.29942277 ... -0.30364355  0.05712738
  0.9019286 ]","[ 4.7891098e-03 -9.0663816e-04 -5.7731067e-05 ... -4.9751177e-03
 -2.9804606e-03  1.8012233e-02]",hi 2016.,in 2016.,0.87441325
"[ 0.7656993  -0.06236753  0.2803672  ...  0.6806965   1.0649976
  1.2348042 ]","[ 0.0193455   0.00016178  0.01474869 ... -0.0043246   0.03003909
  0.04121957]","Matirhelo ya ikhonomi ehansi ka swiyimo leswo tika ya tshembisa leswinene eka mikoteko ya nkarhi lowu taka ya tik Tinhlayo ta ku kula ti komba leswaku ikhonomi yi le ka mafambelo lama yaka ehenhla, laha Nkwama wa Timali wa Rixaka wu langutelaka ikhonomi ku ndlandlamuka hi","The growth figures signal that the economy is on an upward trajectory, with National Treasury expecting the economy to expand by",0.80816925
"[ 0.5210473  -0.32822663 -0.7947261  ...  0.03415231  0.40643507
  0.3385698 ]","[ 0.01215831 -0.00597175 -0.00016931 ...  0.00263537  0.00015557
  0.01403668]",nyan waka na ku engetela kufika eka,this year and accelerate to,0.628442
"[ 0.19104372 -0.23974779 -0.39771068 ...  0.05878639  0.06928018
  0.5932936 ]","[ 0.00029344 -0.0028078   0.00031652 ... -0.00082098 -0.00040218
  0.00862468]",hi 2023.,in 2023.,0.89471626
"[ 1.1628504   0.14196546 -0.17330582 ...  1.3037361   0.4522774
  1.2098001 ]",[0.01190597 0.00061258 0.00152653 ... 0.0312082  0.00537025 0.02682379],"Khabinete yi rhamba tisekithara hinkwato ta rixaka ku aka ehenhla ka nkhinkhi lowunene wa 2017, na ku tirhisana na mfumo ku hundzuluxela makungu ya wona ya va xiendlo xo khomeka ku hlayisa ku kula ka ikhonomi na ku tumbuluxa mitirho Mpfuxeto wa Misava","Cabinet calls on all sectors of society to build on the positive momentum of 2017, and work with government to translate its plans into concrete action to sustain economic growth and create jobs",0.8616196
"[ 1.1471319  -0.00796308  0.48048067 ...  0.9055938   1.6075294
  1.2898519 ]","[ 0.00956277 -0.00113584 -0.00015658 ...  0.0370468   0.02962994
  0.06152875]",Khabinete yi amukela kungu leri amukeriweke ku hundzuluxa Vumbiwa ra Rhiphabuliki ya Afrika-Dzonga ra 1996 ku endlela ku pfumelela ku tlherisiwa ka vun winyi bya misava ku ri hava ndziris,"Cabinet welcomes the adopted motion to amend the Constitution of the Republic of South Africa of 1996 so as to allow for the expropriation of land without compensatio Government has since 1994 worked hard to reverse the legacy of land dispossession under colonialism and aparthei Working within the law, government has done much to ensure the continued productivity of the land, while speeding up the process of redress for those affected by land dispossession The matter has been referred to the Constitutional Review Committee, which must report back to Parliament by 30 August 2018.",0.7423913
