ts,en,src_text,trg_text,Cosine_Score
"[ 0.61145097  0.5774783  -0.19782381 ...  0.97090733  0.5414261
  1.7610804 ]","[ 9.3822703e-03  1.0912258e-03 -9.4986091e-05 ...  4.1375630e-02
  2.9408218e-02  2.0832565e-02]","Ku simekiwa ka Tiphurogireme ta Mfumo ta Nkoka Khabinete yi amukela Mbulavulo wa Rixaka hi Phuresidente Jacob Zuma, lowu nga nyika maAfrika-Dzonga nkateko wa ku twa Nongonoko ya Matirhelo ya Mfum Mfumo wu rhamba hinkwavo lava khumbhekaka etikweni hinkwaro ku tirhisana swin'we eka kungu leri longoloxiweke ra nkaye ku kota ku ri ku va ni ku kula na ku endla mitirh Ku tiyisisa leswaku maAfrika-Dzonga vatwisisa ku antswa Nongonoko ya Matirhelo ya Mfumo, emahlweni endzhaku ka Mbulavulo wa Rixaka hi Phuresidente eka kungu ra vuhlanganisi leri nga vekiwa ku fikelerisa vuxokoxoko hi leswi vuriwaka hi Phuresident Leswi swi katsa Tlilasitara ya Vaholobye eka Vuhaxi leyi veke kona hi ti 15 ku fika hi ti 24 ta Nyenyanyana 2015.Hi ku engetela, Mbulavulo wa Mpimanyeto wa 2015/16 lowu kunguhatiweke ku khomiwa hi ti 25 ta Nyenyanyana 2015 wu ta kombisa lava swipfuno eka tiphurogireme to hambana ta mfumo tanihi laha Phuresidente a nga tshikelela ha konKhabinete yi yirisa matikhomelo lawo biha naswona yo ka ya nga faneli Palamende hi swin'wana Swirho swa Palamende hi nkarhi wa ku Pfula PalamendSwi heta ntamu ku vona vayimeri lava hlawuriweke hi vaaki va hlawulo ku nga xiximi ku tinyiketa na ku hlupheka loku nga endliwa ku kota ku vona xidemokirasi lexi nga fikeleriwa hi ndlela yo vav Khabinete yi lemukisiwele hi ku humelela ka Ikhonomi ya le lwandle ya Operation Phakis Xilebe kumbe ku nkarhi wa ku kunguhata wu endliwile eDurban hi Mawuwani na Mhawuri 2014 lowu nga fikelerisa ku humelela ka 'kungu leri fambisekaka'","Implementation of Key Government Programmes Cabinet welcomes President Jacob Zuma s State of the Nation Address, which afforded South Africans an opportunity to hear government Programme of Actio Government calls on all stakeholders across the country to Work Together on the nine-point plan in order to ignite growth and create job To ensure that South Africans better understand government s Programme of Action, post-State of Nation Address communication initiatives have been put in place to provide details on the announcements made by the Presiden These include the Ministerial Cluster Media briefings held from 15 to 24 February 2015.In addition, the 2015/16 Budget Speech scheduled for the 25 February 2015 will highlight the allocation of resources to the various government programmes as emphasised by the PresidenCabinet condemns the unruly and un-parliamentary conduct of some Members of Parliament during the opening of ParliamenIt is disappointing that these elected public representatives chose to dishonor the sacrifices and struggle made to realise our hard-earned democracCabinet was briefed on the progress made with the oceans economy Operation Phakis The",0.8912929
"[ 0.6990568   0.18089852 -0.08566363 ...  0.638946    0.7586375
  2.4366937 ]",[0.0189867  0.0198334  0.00075194 ... 0.02206723 0.01823852 0.01335183],"ya ku kurisa ikhonomi ya le lwandl Migingiriko leyi sweswi yi fikile eka nkarhi wa ku simeka, lowu ku nga nkarhi wa ku angamela na ku fambisa phurojeke ya ku simek Tiyuniti ka vuphakeri ti tumbuluxiwile na ku angamela na tindlela ta ntlakuso na tiphurosese tin'wana ti konKu lemukisa ku fikeleriwile eka xiyimo xa vumbirhi xa Operation Phakisa lexi rhangeriweke hi Ndzawulo ya Rihanyo, laha yi langutanake na ku fikelela na Nhlayiseko wa Tliliniki leyi nga eku Tirhiweni na ku simekiwa hi Phuresidente hi ti 18 ta Hukuri 2013.","to grow the ocean econom The Operation has now entered an implementation phase, which involves the monitoring and project managing the implementatio Delivery units have been established and monitoring and escalation mechanisms and processes are in placBriefing was also provided on a second Operation Phakisa led by the Department of Health, focusing on Ideal Clinic Realisation and Maintenance which is underway and was launched by the President on 18 November 2013 Cabinet approved the National Adolescent Sexual and Reproductive Health and Rights Framework Strateg The Strategy focuses on the advancement and promotion of health outcomes of which the sexual and reproductive health of young people is centra The strategy will further ensure an",0.85447955
"[ 0.3529993   0.782892   -0.10516681 ...  1.0899968   0.79037666
  1.0024841 ]",[0.01203279 0.0149837  0.00406646 ... 0.03979898 0.02412388 0.04022336],"Khabinete yi pasise Rimba ra Kungu ra Timfanelo na Rihanyo ra ku Tswala na Rimbewu ra Tiko eka Vantshw Kungu leri ri langutane na ku yisa emahlweni na ku seketela mbuyelo wa rihanyo eka lavantshwa eka timhaka ta masangu na rihanyo ra ku tswala ri va ra nkok Kungu leri ri ya emahlweni na ku tiyisisa ku antswisa ku fambelana, ntirhisano na ku xaxamelana ni migingiriko ya mfumo, mihlangano ya vaaki na vatirhisani eka ku hluvukisa lava sweswi vatirhaka eka timhaka ta masangu na rihanyo ra ku tswal Eka Komiti ya Nhlanganelo ya Pholisi ya Vaaki yi ta vona ku simekiwa, ku angamela na nkambisiso wa kung Khabinete yi pasise ku hangalasiwa ka mpfampfarhuto wa Pholisi ya Nhluvukiso wa Dyondzo ya Vana eka Gazete ya Mfum Leswi hi swin'wana leswi xirho eka Kungu ra Phurogireme ya Nhlanganelo ya Afrika-Dzonga eka Nhluvukiso wa Dyondzo ya Vana","improved coordination, synergy and alignment with the programme of government, civil society and development partners that already work in the area of adolescent sexual and reproductive healt The Inter-Ministerial committee for the Population Policy will oversee the implementation, monitoring and evaluation of this StrategCabinet approved the publication of the draft Early Childhood Development Policy in the Government Gazett This forms part of the South African Integrated Programme of Action for Early Childhood Development",0.84257245
"[ 0.94980294 -0.17415878  0.3537752  ...  0.50581485  0.8729908
  2.6399496 ]","[ 0.00443258 -0.00117006  0.00717825 ... -0.00335789  0.00706345
  0.07451077]","ku ya emahlweni ku suka hi 2013 ku fika 2016, leyi pasisiweke hi Khabinete hi ti 18 ta Ndzhati 2013.","Moving ahead 2013-2016, approved by Cabinet on 18 September 2013.",0.82707703
[1.0281297 1.1329973 0.4623033 ... 1.1238092 1.2035593 1.3290919],"[ 2.5095284e-02  2.9965898e-02 -2.3088602e-05 ...  2.7120560e-02
  3.9184771e-02  2.8434476e-02]","Pholisi yi fikelerisa rimba ra ku angameleka ka mfumo ku ku fikelerisa hi ku hetiseka Vukorhokerhi bya Nhluvukiso wa Dyondzo ya Vana lowunene lowu nga kumeka hi xitalo hinkwako hi nhlayo ya le henhla na ku va kusuhi leswaku vana hinkwavo vatiphina eku fikeleleni ka nkateko lowPholisi yi tlhela yi tivisa nhlayo ya vukorhokeri bya tshwa ku pfalaka mavangwa lawa ya voniwaka eka vukorhokeri lebyi nga kona eka masiku ya 1 000 eka vutomi bya N'wanKhabinete yi pasise ku tumbuluxiwa ka Komiti ya Nhlanganelo ya Vaholobye, leyi nga ta tiyisisa matirhelo lawa ya fambelenaka na maendlelo yo fan Leyi mutshamaxitulu ku nga Holobye wa Nhluvukiso wa Vaak Khabinete yi pasise ku humesiwa ka Mpfapfarhuto wo Sungula wa xiviko xa Nguva xa Tiko eka Nhlangano wa Matiko ya Misava (UN) eka Timfanelo ta Vanhu lava Tsoniweke, leswaku vaaki va rhumela swibumabumelo eka masiku ya 20.","Cabinet condemns the disruption of schooling by some groups as a way of raising grievance This robbed children of their right to education and denied some the right to register for their Grade 12 supplementary examination The establishment of a municipality in Malamulele should be within the confines of the law as prescribe by the Demarcation BoarCabinet condemns attacks on foreign nationals as criminal activity and reiterates that law enforcement agencies will not hesitate to act decisively against anyone found to incite such violenc No amount of economic hardship and discontent can justify criminal activity associated with these attack South Africa is a signatory to the Geneva Protocol on Refugees and is committed to protect all foreign nationals in the countr As a signatory to this Protocol, and as a country that cherishes human rights, we will protect the basic rights of every human being within our borders, including foreign nationalCabinet approved the tabling in Parliament for ratification, the Treaty Establishing the BRICS Contingent Reserve Arrangement and Agreement on the New Development Ban The Contingent Reserve Arrangement is being established to respond to short-term balance of payment pressure Further, it will serve as a precautionary measure to help the BRICS countries forestall short-term liquidity pressures, provide mutual support and further strengthen the global financial safety neCabinet notes the handover of the Chairperson of the South African component of the BRICS Business Council from Mr Patrice Motsepe to M Brian Molef M Mostepe was the inaugural chair of both the South African component and the BRICS Business Council as a whol During his tenure, M Motsepe succeeded in establishing this important body as an integral component of the BRICS architecture and served as chair with distinctio Cabinet thanks M Motsepe for his service and wishes M Molefe well as he takes over this important tasCabinet commends the National Cricket team for their performance at the Cricket World Cup and wishes them well as the entire country rallies behind them for the tournament underway in Australia and New ZealanCabinet congratulates the flute player Wouter Kellerman who won the Grammy Award for best new age albu Mr Kellerman recorded Winds of Samsara with Indian composer Ricky Kej, which earned them the award for their collaboratioCabinet expresses its gratitude to all energy consumers for responding to the call to decrease the usage of electricit The process to address the energy challenges is receiving the highest priority attentio",0.8244266
"[ 1.0299547  -0.14877878  0.1173403  ...  0.78665704  0.9308794
  2.5729065 ]","[ 0.02195029 -0.00190159 -0.00015368 ...  0.02068358  0.00469394
  0.01090942]",Xiviko xi angarhela nkarhi wo sukela ka Dzivamisoko 2012 ku fika ka Nyenyankulu 2016.,or planning phase took place in Durban during July and August 2014 and resulted in the production of detailed,0.621181
"[ 0.6487071   0.0635656  -0.31916717 ...  0.96468234  0.02976081
  0.8777778 ]",[0.02467346 0.00334731 0.0043205  ... 0.01276436 0.02977519 0.00503799],"Khabinete yi pasise Afrika-Dzonga ri nghenelela eka Lembe ra Matiko ya Misava ra Mepe hi 2015 na 2016 hi ku lulamisiwa mitlangu etikweni ku ri xikongomelo xa ku lemukisa hi mepe na ku hlaya Afrika-Dzong Mimepe yi hi pfuna ku twisisa swiphiqo na switshuxo, swo fana ni ku fikelerisa tindlu, ku hlayiseka ka swipfuno swa tumbuluko, ku lawula makhombo na ku fambisa hi ku angarhela miako ya vutleketl Ku twisisa vuxokoxoko bya matshamelo leswi swi hi pfunaka ku kunguhata na ku teka swiboho","Together we move South Africa forward .The Week will be characterized by door-to-door household profiling; walkabout or project visits; stakeholder dialogues; community engagements; as well as commercial and community media engagement These provide principals with a platform to interact directly with South Africans, hear community issues first-hand and monitor progress of government programmes BillsCabinet approved the publication of the draft Protection, Promotion, Development and Management of Indigenous Knowledge Systems Bill in the Government Gazette as well as a public consultation proces The primary objective of this Bill is to facilitate the protection of Indigenous Knowledge and the restoration and recognition of Indigenous knowledge relating to and owned by indigenous and local communities in South Afric",0.8143542
[1.0192056  0.9894206  1.0469167  ... 0.8348524  0.88845116 1.6261995 ],[0.01223472 0.00567309 0.00428192 ... 0.01590868 0.01525707 0.0206162 ],"eku hluvukiseni ka Afrika-Dzonga Swiboho swa nkoka swa KhabineteKhabinete yi pasise Xileriso eka ku Simeka swikambisiso swa vuswikoti bya Vukorhokeri bya Vufambisi bya Varhangeri (SMS) lexi humesiweke hi kuya hi Kavanyisa ka vumune eka xiyenge xa II (d) na Kavanyisa ka vumune, xiyenge xa VI xa Malawulelo ya Vukorhokeri bya Vaaki, 2001.","Maps help to understand problems and possibilities, such as the provision of housing, sustaining natural resources, managing risk and facilitating timely and comprehensive transportation infrastructur Understanding geospatial information informs planning and decision making for the development of South Africa Key Cabinet decisionsCabinet approved the Directive on the implementation of competency based assessments for member of the Senior Management (SMS), issued in terms of Chapter 4 part II (d) and Chapter 4, part VI of the Public Service Regulations, 2001.The amended Directive promotes the independent identification of SMS Member s",0.77901185
[0.6472746  0.24494758 0.16227864 ... 0.88481253 1.2761321  1.933969  ],"[ 0.01944613 -0.00114053  0.01558555 ...  0.03320189  0.03662394
  0.06806979]","Xileriso lexi cinciweke xi yisa emahlweni ku ti yimela wexe eka ku kuma swirho laha swi nga ni mavangwa ya hluvukiso kona, laha swi tivisaka ha kona switoloveto swa xithekiniki na ku fikelerisa swiletelo hi laha tindzawulo ti nga tirhisaka ha kona swikambisiso swa vuswikoti na ku hlanganela ka tiphurosese tin wana hinkwato ta ku hlawula na ku ong Khabinete yi pasisile ku rhurhela Vhiki ro Kombisa Imbizo ya Rixaka","developmental gaps, introduces the use of technical exercises and provides guidance on how departments can utilize the competency assessment results in conjunction with all other processes of recruitment and selectioCabinet approved the hosting of the National Imbizo Focus Week from 7 to 12 April 2015 under the theme",0.83323544
"[ 0.41357532 -0.028749    0.30610892 ...  0.47319412  0.59655863
  2.0010595 ]","[ 0.01872527 -0.00086023  0.05209582 ...  0.01054095  0.02997317
  0.06434308]",ku sukela hi ti 7 ku fika hi ti 12 Dzivamisoko 2015 ehansi ka nhlokomhaka leyi nge,"World Economic Forum (WEF) - Africa, at the Cape Town International Convention Centre (CTCC) from 3 to 5 June 2015.",0.6556705
