ts,en,src_text,trg_text,Cosine_Score
"[ 1.4596758  -0.07223746  0.01961699 ...  1.0604459   1.9648615
  1.678594  ]","[ 0.03465604 -0.00172666 -0.00061506 ...  0.0248805   0.02856664
  0.04928175]","Ku tirhisiwa ka tiphurogiremenkulu ta mfumo Khabinete yi amukela Mbulavulo hi Xiyimo xa Rixaka wa Phuresidente Jacob Zuma lowu nga nyikiwa hi Ravumune, 11 Nyenyenyan","This annual celebration demonstrates the support and gratitude to the men and women of the SAND President Zuma will address the opening of the National House of Traditional Leaders in Parliament, Cape Town on 26 February 2016.",0.7494797
"[ 0.5332887  -0.01818337 -0.07112249 ...  1.1966169   1.2709002
  2.1297934 ]","[ 1.1332962e-02  4.2694886e-04 -7.1063485e-05 ...  3.6164865e-02
  4.2570699e-02  2.4939584e-02]","Mbulavulo wu veka ndlela ya kungu yo tirhisiwa ka phurogireme ya mfumo ya swiendl Phuresidente u komberile mfumo, vatirhi na mabindzu ku tirha swin we ku kuma swintshuxo eka nkulo wa ikhonomi ya nkarhi wo leh Khabinete yi seketela matshalatshala yo hunguta matirhiselo ya mali lawa ya nga tivisiwa hi Phuresidente, lawa ya nga ta hlamuseriwa Holobye wa Timali hi ti 24 Nyenyenyan","Implementation of key government programmes Cabinet welcomed President Jacob Zuma s State of the Nation Address delivered on Thursday, 11 Februar The speech set the strategic path for the implementation of government s Programme of Actio The President has called on government, labour and business to work together to find solutions for a sustainable economic growt Cabinet supports the cost-cutting measures announced by the President, which will be elaborated by the Minister of Finance on 24 FebruarThe 2016/17 Budget Speech will further map out the allocation of resources to the various government programmes as emphasised by the Presiden Cabinet welcomed the successful Mining Indaba, which was held in Cape Town from 8 to 11 Februar Leading representatives from the mining sector and several governments from Africa shared their insights into how the sector can drive investments and capitalise on the opportunities available in Afric Cabinet appreciated the commitment made by the Japanese government to increase its investment in South AfricCabinet reaffirmed its commitment to a stable and flourishing mining secto The Framework Agreement for a Sustainable Mining Industry supports the mining industry in this current difficult environmen Government continues to provide a regulatory certainty and will ensure the finalisation of the Mineral and Petroleum Resources Development Bill, which is before Parliamen 2.",0.7599367
[0.48477292 0.13708402 0.2221684  ... 1.2765135  0.74961835 0.8900044 ],"[ 0.01226125 -0.0022736  -0.00011192 ...  0.00303136  0.03904257
  0.00432989]","Mbulavulo wa Mpimanyeto wa 2016/17 wu ta ya emahlweni wu kunguhata manyikiwelo ya switirhisiwa eka tiphurogireme to hambanahambana ta mfumo tanihileswi swi nga tshikeleriwa hi Phuresident Khabinete yi amukerile ku humelela ka Indaba ya Migodi, leyi a yi khomeriwe eKapa ku sukela hi ti 8 ku fikela ti 11 Nyenyenyan Hi ku rhangela vayimeri ku suka eka sekithara ya migodi na mimfumo ya hlaya ku suka eAfrika va avelanile miehleketo hilaha sekithara yi nga fambisaka vuvekisi no teka swivandla leswi nga kona eAfrik Khabinete yi amukerile vutinyikeri lebyi nga endliwa mfumo wa Japan ku engetela vuvekisi bya vona eAfrika-DzongKhabinete yi tiyisisile nakambe ku tinyikela ka yona eka sekithara ya migodi yo tshamiseka no nyuk Rimba ra Ntwanano eka Vumaki bya Migodi bya Nkarhi wo leha byi seketela vumaki bya migodi embangwini wo tika wa swesw Mfumo wu ya emahlweni wu nyika matimba ya vulawuri naswona wu ta ya emahlweni wu tiyisisa ku hetisisiwa ka Nawumbisi wa Nhluvukiso wa Swicelwa na Mafurha, lowu nga yisiwa ePalamend 2.","The Bill aims to amend the Deeds Registries Act, 1937 (Act 47 of 1937) in order to migrate from paper to electronic methods deeds offic It address security issues by providing of registration of conveyances as authorised users of the electronic deeds registration syste Cabinet approved the submission of the Plant Health (Phytosanitary) Bill of 2015 to Parliamen The Bill aligns South Africa s legislation with relevant obligations and standards to facilitate safe and fair international trade to secure the country s domestic and international trade in plants and plant product Once the Bill is passed, South Africa will be able to prevent the introduction of foreign quarantine pests and diseases that may spread harmful pests and diseases of plants in the countr",0.84672546
"[ 0.7239808   0.36859548 -0.13799627 ...  0.8514712   1.1391696
  2.1745377 ]","[ 0.01254993 -0.00137715  0.00483114 ...  0.02316927  0.02522906
  0.06013514]","Swiboho swa nkoka swa Khabinete Khabinete yi amukerile Pholisi yo hetelela ya Rixaka yo Gembula, leyi ololoxaka swiphiqo leswi kanganyisaka ku hetiseka ka Nawu wo Gembula wa Rixaka, 2004 (Nawu wa vu 7 wa 2004).","Key Cabinet decisions Cabinet approved the final National Gambling Policy, which addresses challenges hampering the effectiveness of the National Gambling Act, 2004 (Act 7 of 2004).",0.8910667
"[ 0.55643255  0.2842453  -0.09180968 ...  1.4953628   2.26922
  0.4267273 ]","[ 0.02752972  0.00907405 -0.00026526 ...  0.0191703   0.05971447
  0.0005659 ]","Pholisi leyi se ku burisaniwile na yona na vaak Pholisi yi gangisa mindzhundzhuluko eka rimba ra xiyimo xa vulawuri bya tibodo to gembula no tiyisa vulawuri bya matirhelo ku hunguta ku xanisiwa ka ku gembul Yi tirha eka tikhasino, bingo, michini yo hakela na ku beja tihanc","This policy has already gone through a public consultation proces The policy proposes amendments to the regulatory structural framework of the gambling boards and strengthens the control mechanisms to minimize the abuse of gamblin It is applicable to casinos, bingo, limited payout machines and betting on horseracin",0.8553455
"[ 0.5317315   2.428233   -0.22759122 ...  1.7555124   0.4526877
  1.7129997 ]","[ 0.02342966  0.05823435 -0.00041319 ...  0.02948285  0.01361684
  0.05465096]","Pholisi yi ta pfala Bodo yo Gembula ya Rixaka hi Vulawuri byo Gembula bya Rixaka lebyi nga ta vika thwii eka Ndzawulo ya Mabindzu na Vumak Khabinete yi amukerile ku yisiwa ka Xiviko eka Nkambisiso wa Malembe ya le Hansi yo Kota ku endla Vugevenga ePalamende, leswi lavekaka hi ku ya hi Nawu wa Vululami eka Vana, 2008 (Nawu wa vu 75 wa 2008).","Cabinet approved the submission of the Report on the Review of the Minimum Age of Criminal Capacity to Parliament, which is required in terms of the Child Justice Act, 2008 (Act 75 of 2008).",0.79166895
[1.2436068  2.4495194  0.04130248 ... 1.1397316  1.5318505  0.9399548 ],"[ 0.03956304  0.05488493 -0.00020618 ...  0.03802626  0.03309692
 -0.0012136 ]",Xiviko xi ringanyeta leswaku tiko ri teka swiboho swa misava na swa tirhijini loko swi ta eka malembe ya le hansi yo kota ku endla vugevenga eka vana lava nga eka ntlimbo na naw Khabinete yi amukerile ku gazetiwa ka Tizoni ta Nhluvukiso ta Eneji leyi Pfuxetekaka (REDZ).,international and regional obligations regarding the minimum age of criminal capacity of children who are in conflict with the la Cabinet approved the gazetting of Renewable Energy Development Zones (REDZ).,0.821288
"[ 0.8462363   0.17288849 -0.09776416 ...  0.65726024  1.0443071
  1.0686136 ]","[ 0.03553234  0.00331756 -0.00036545 ...  0.04000562  0.03709861
  0.00723762]","Leswi swi ta lulamisa phurosese ya vulawuri, ku boxa tindzhawu leti tithekinoloji ta Fotovholithayiki ta moya na dyambu ti nga hlohloteriwaka hi timali na laha ndlandlamuxo wa gezi wo","These will streamline the regulatory process, identify geographical areas where wind and solar Photovoltaic technologies can be incentivised and where",0.80767643
"[ 0.5912155  -0.3186564  -0.07242082 ...  0.03385592  0.2102496
  0.08430627]","[ 8.15399271e-03 -2.99037463e-04 -3.87785170e-04 ...  1.70792465e-03
  4.64182626e-03  1.24987455e-05]",enta,deep,0.8150058
[0.50100213 0.23579012 0.44391787 ... 1.3498586  0.92190826 0.92172444],"[ 0.02404928  0.00101614 -0.000196   ...  0.03086024  0.01914801
  0.02661149]","wu nga kongomisiwaka kon TiREDZ ti ta tiyisisa leswaku cinco ku ya eka ikhonomi ya khabono, ku hatlisisa nhluvukiso wa switirhisiwa, no hoxa xandla eka rimba ra vulawuri leri hlanganeke no vhumbheka leri hungutaka vulawuri lebyi yelanaka na hakelo yo landzelel Khabinete yi chumbuteriwile hi leswi nga kumiwa eka Xiviko xa Sayense ya Afrika-Dzonga, Thekinoloji na Swikoweto xa Switumbuluxiwa Swintshwa xa Khansele ya Vutsundzuxi bya Rixaka eka Switumbuluxiwa Swintshw Xiviko xi nyika mikhuva eka matirhelo ya Sisiteme ya Rixaka ya Switumbuluxiwa Swintshwa (NSI).","grid expansion can be directe These REDZ will ensure a transition to a low carbon economy, accelerate infrastructure development, and contribute to a more coherent and predictable regulatory framework that reduces bureaucracy related to the cost of complianc Cabinet was briefed on the findings of the 2014 South African Science, Technology and Innovation Indicators Report of the National Advisory Council on Innovatio The report provides the trends in the performance of the National System of Innovation (NSI).",0.8526393
