ts,en,src_text,trg_text,Cosine_Score
"[ 0.8416959  -0.16514646  0.24543251 ...  0.48370436  1.2117604
  1.5532703 ]","[ 0.00822344 -0.00149791  0.00298979 ...  0.01571052  0.00621536
  0.03517486]","Khabinete yi hlanganile hi Ravunharhu, 25 Dzivamisoko 2018, eTuynhuys eCape Tow Xiyimo xa Khabinete eka Timhakankulu1.","Cabinet met on Wednesday, 25 April 2018, at Tuynhuys, Cape Town Issues in the environment1.",0.88185626
"[ 0.87824243 -0.26914167 -0.54829603 ...  0.27490354  1.0288647
  0.5439981 ]","[ 0.03125622 -0.00026263 -0.00099691 ...  0.00507112  0.05562583
 -0.00059295]",Mikosi ya valwelantshuxeko na tinghwazi,men s triathlon;Tatjana Schoenmaker,0.63550735
"[ 0.9766104   0.02116662 -0.23420246 ...  1.1920179   1.6137341
  1.5664856 ]","[ 0.01866508 -0.00116637  0.00962642 ...  0.01893517  0.05814924
  0.03677004]","Khabinete yi khensa vanhu hinkwavo va matiko ya misava, ngopfungopfu MaAfrika-Dzonga, eka ku kombisa ka vona rirhandzu eka ku hundza emisaveni ka ""imbokodo"" Mama Winnie Madikizela-Mandela, Mulwelantshuxeko nhenha Dok Zola Skweyiya na murhangeri wa mihlangano ya vatirhi Archie Sibek","Ndebele artist Esther Mahlangu, who received an honorary doctorate from the University of Johannesburg in recognition of her outstanding contribution to South African indigenous arts and culture Team South Africa who held our flag high at the Commonwealth Games on Australia's Gold Coast, when they finished sixth with a total of 37 medals (13 gold, 11 silver and 13 bronze).",0.7643175
"[ 0.60680264 -0.12983574  0.10777254 ...  0.60542834  1.2476145
  0.8667046 ]",[0.02286459 0.00319149 0.00235014 ... 0.03008199 0.06499597 0.03247858],Valwelantshuxeko va hina va nyikerile vutomi bya vona eka norho wa ku va na Afrika-Dzonga ro antswa naswona vavanuna na vamanana va tiko ra hina va kuma nhlohlotelo ku suka eka maxangu ya von,"Their success is a result of hard work, determination and perseveranc This is an inspiration to young athletes and reaffirms that sport is part of the social fabric that binds us together as South African Top achievers who won gold medals include:Caster Semenya",0.69798774
"[ 1.190087    0.7329244  -0.17184144 ...  1.1155549   1.224511
  1.5104903 ]","[ 0.00412144 -0.00155372  0.00396696 ...  0.02367218  0.04420539
  0.05324265]","Khabinete yi tlhela yi yima na Phuresidente Cyril Ramaphosa ku rhumela marito yo khensa eka Nghwazi ya vudipilomati, Murhumiwa George Nene, loyi a nga tirhela Afrika-Dzonga hi ndlela ya kahle swinene na ku nyikela hi nkarhi wa yena evuchavelahwahwa hi ku hlanganisa muganga na tikonkulu ra hina ku tiyisisa ku ntshuxeka ka Afrika-Dzong","Roundtable of the Commonwealth Business Forum, and engaged with senior international investors and business leader He also extended an invitation to leading investors and leaders of business to attend South Africa s much anticipated Investment Summit scheduled for later this yea",0.7633206
"[ 0.04114824 -0.44170547 -0.42132208 ...  0.34585354  0.8296083
  0.08985538]","[-7.8803132e-04 -1.5267109e-03 -7.9205682e-05 ...  2.8309922e-03
 -3.7054315e-03  1.2351599e-02]",Ku kombisa ku vilela eN'walungu-Vupeladyambu,Towards a Common Future,0.5177913
[1.0170178  0.2529632  0.21221587 ... 0.5255542  1.2291733  0.9288338 ],"[ 2.9417036e-02 -1.6215009e-04 -5.4435714e-05 ...  1.3728210e-02
  3.0564340e-02  1.6373701e-02]","Khabinete yi kanerile hi xiyimo xo kayivela ka ntshamiseko lexi humelelaka eN'walungu-Vupeladyambu, leswi nga khumba vukorhokeri byo hlaya, ngopfungopfu vukorhokeri bya rihany Tanihi mfumo lowu nga na malwandla, khabinete yi pasisile ku nghenelela hi tindlela timbirhi ku vuyelerisa ku rhula na ntshamiseko eka ndhaw","KwaZulu-Natal Mining Indaba1 Cabinet welcome the outcome of the two-day KwaZulu-Natal Mining Indaba, where delegates deliberated on issues that will help in transforming the sector and unlock mining value-chain opportunities in the provinceMining is one of the key sectors that can assist us to transform our economy and Cabinet has called on the mining companies, labour and communities to strengthen relations in order for mining to be sustainabl Cabinet decisions 1.",0.74525857
"[ 0.35621488  0.18978843 -0.16818784 ...  1.089151    0.238698
  0.2152606 ]","[ 0.01862664  0.00111568 -0.00021794 ...  0.01362887  0.01670354
  0.02344057]","Khabinete yi pasisile ku tirhisiwa ka Xiyenge xa 100(1)(b) xa Vumbiwa ra Rhiphabuliki ra Afrika-Dzonga ra 1996 ku ololoxa mikitsikitsi leyi nga kona, ngopfungopfu eka sekithara ya rihany Xikongomelonkulu xa ku nghenelela loku i ku:ku vuyelerisa ku tshemba exikarhi ka vatirhi na mfumo;ku pfuna xifundzankulu ku antswisa tisisiteme na vuswikoti bya xona ku ya eka ntolovelo lowuntshwa;ku tiyisisa ku landzelela nawu na rimba ra vulawuri ra mfumo;ku tshamisekisa mbango wa vatirhi, ku vuyelerisa ntshamiseko wa mphakelo wa vukorhokeri, ku tiyisisa vuhlayiseki bya vatirhi na ku antswisa mafambiselo ya timal","Mama Winnie Madikizela-Mandela, Struggle stalwart Dr Zola Skweyiya and trade unionist Archie Sibek Our stalwarts dedicated their lives to the dream of a better South Africa and our countrymen and women are drawing inspiration from their struggle Cabinet also joins President Cyril Ramaphosa in paying tribute to the late Veteran diplomat, Ambassador George Nene, who served South Africa with distinction and dedication during his period in exile in mobilising our region and continent to secure the liberation of South Africa North West protests Cabinet deliberated on the unstable situation that has unfolded in North West, which has affected a number of services, particularly health service As a caring government, Cabinet has approved two immediate interventions to restore order and stability in the are Cabinet approved the invoking of Section 100(1)(b) of the Constitution of the Republic of South Africa of 1996 to address the apparent crisis, particularly in the health secto The main objective of this intervention will be to:restore trust and confidence between labour and government;assist the province to upgrade its systems and capabilities to a new normality;ensure compliance with the legislative and regulatory framework of government;stabilise the labour environment, restore sustainable service delivery, ensure security of staff and improve financial managemen Cabinet also mandated a task team of Ministers to visit North West to establish the facts on the groun They are expected to submit a report in the next two week The report back will assist in determining any further interventions that may still be require",0.8025779
"[ 0.45293522 -0.03771391 -0.01857784 ...  1.4492338   0.30411372
  1.5746878 ]","[ 0.01505793  0.00587284 -0.00024723 ...  0.02601425  0.03822487
  0.0369101 ]",Khabinete yi tlhele yi rhumela xipano xa Vaholobye ku endzela xifundzankulu xa N'walungu-Vupeladyambu ku ya kuma swivangelo eka vaak Va fanele ku rhumela xiviko eka mavhiki mambirhi lawa ya tak Xiviko xi ta hi pfuna ku teka xiboho eka ku nghenelela kun'wana loku nga ha lavekak,"Cabinet also expressed its heartfelt sympathy to the families, friends and colleagues of the six miners who were burnt to death when the bus taking them to work was set alight by a petrol bomb thrown by unknown attackerCabinet called on community members to assist the police in their quest to swiftly crack this cas MessagesCabinet congratulates:1.",0.7235285
"[ 0.62571293  2.2499664  -0.25558013 ...  1.1550053   0.52639544
  0.8498473 ]","[ 0.01945861  0.04967417 -0.00016009 ...  0.03647697  0.01335153
  0.02306263]","Xipano xi katsa Vaholobye va Nkunguhato, (Muhlanganisi), Kambisisa Matirhelo no Hlela; Rihanyu, Timali, Mfumontirhisano na Timhaka ta Xintu, ku katsa na Vaholobye va Tlilasitara ya Vululami, Nsivelo wa Vugevenga na Nsirhelel","The Task Team comprises the Ministers of Planning, Monitoring and Evaluation (Convener); Health; Finance; Cooperative Governance and Traditional Affairs, as well as the Justice, Crime Prevention and Security Cluster of Minister Whilst noting the concerns that were raised by communities, Cabinet strongly condemns the acts of violence, looting and destruction of property that accompanied protests in some areas of the province Public sector wage negotiationsCabinet was briefed on the current Public Service wage negotiation Cabinet urged the Department of Public Service and Administration together with",0.81107247
