ts,en,src_text,trg_text,Cosine_Score
"[ 0.5223838  -0.18859975 -0.3441561  ...  0.3450499   0.63177216
  1.1864088 ]","[ 0.03011139 -0.00024559 -0.00073843 ...  0.01909466  0.02891436
  0.01107268]",10 Oct 20131.,Duma Motaub) Ms Thembekile,0.6013484
"[ 0.8789027   0.3975863  -0.22292766 ...  1.0234144   1.4639089
  0.8001647 ]",[0.01413149 0.01627604 0.00586195 ... 0.04528337 0.02153814 0.01802209],Xiyimo xa Khabinete mayelana na timhaka ta nkoka eka nkarhi wa sweswi Khabinete yi amukela ku sayiniwa ka Milawu ya Swifambo na Nawumbisi Ndzhundzhuluko wa Timhaka leti Yelanaka na swona ku katsa na ku vekeriwa etlhelo ka aphili hi Khoto ya le Henhla ya Aphili leyi nga endliwa hi Nhlangano wo Kanetana na Titholigeti Emadorobeni (Outa) eka ku lwa na e-toll (gondzo ro hakeleriwa) na Ejensi ya Magondzo ya Rixaka ya Afrika-Dzonga (Sanral).Khabinete yi pfumela leswaku minhluvukiso leyi yi ta pfumelela vanhu va Gauteng na maAfrika-Dzonga hinkwavo ku languta eka mimbuyelo leyi sweswi hi nga yi fikelela,"France; strengthen North-South cooperation as well as further our African Agenda Key Cabinet discussions and decisions Cabinet approved the Technical Regulations on Petroleum Exploration and Exploitation to be published in the Government gazette, for commen Cabinet approved the hosting of the International Competition Network (ICN) Cartel Workshop by the Competition Commission of South Africa from 16 to 18 October 2013, in Cape TowThe ICN Cartel Workshop enables an exchange of views and networking on issues relating to cartels among its participating members and Non-Governmental Agencies around the worl Cabinet was updated on progress made in the first quarter of 2013/14 on the Youth Employment Accord signed on 18 April 2013.The six main areas of this Accord are (1) education and training, (2) work exposure, (3) youth brigades, (4) youth target set asides, (5) youth entrepreneurship and co-ops and (6) private-sector initiativeThe key achievement for the first quarter entails the initial audit of the youth activities and initiatives across the state and some action being undertake in the private sector3.",0.8034049
"[ 0.00783307 -0.72824067 -0.95791304 ... -0.21136154  0.04157729
  0.3177357 ]","[ 0.0007191   0.00011111 -0.00055615 ...  0.00996924 -0.00884434
  0.00563596]",na leyi hi nga ta yi fikelela,This process aims to develop,0.6244855
[1.0857154  0.42643434 0.04317285 ... 0.99829936 1.406164   0.8133146 ],"[ 1.4911987e-02  2.8030337e-03 -9.8928293e-05 ...  2.2871532e-02
  2.9108481e-02  2.6098039e-02]","eku antswisiweni ka magondzo ya pfulela-u-tshika eka xiyimo xa ikhonomi xa Afrika-Dzonga na le Dzongeni wa AfrikMaendlele ya e-toll i xiave xin we xa Phurojeke yo Antswisa Magondzo ya Pfulela- u-Tshika eGauteng leyi nga kurisa mfambo wa vanhu na nhundzu naswona yi ta endla ikhonomi ya xifundzankulu na ya rixaka yi kula ku ya emahlwenTihakelo ta e-toll ti hungutiwile hi ku ya hi ku tihlamulela ka vanhu; vakhandziyi lava nga swela va hlayisekile hi laha ku nga endliwa leswaku vafambisi va swifambo swa mani na mani va nga hakeli mali ya titholigeti; mpimo wa mahakelele ya nhweti na nhweti ya simekiwile, naswona maendlele yo hunguta","Cabinet s position on prominent issues in the current environment Cabinet welcomes President Jacob Zuma s signing into law the Transport Laws and Related Matters Amendment Bill as well as the Supreme Court of Appeal s dismissal of an appeal by the Opposition to Urban Tolling Alliance (Outa) in its e-toll challenge against the South African National Roads Agency Limited (Sanral).Cabinet believes these developments now allow the people of Gauteng and South Africans in general to focus on the benefits we have already gained - and still stand to gain - from improvements to the freeways in the economic hub of South and Southern AfricThe e-tolling system is one aspect of the Gauteng Freeway Improvement Project which has enhanced the movement of people and goods and will make the provincial and national economy more efficient into the futurE-toll tariffs have been reduced in response to public comment; poor passengers have been taken care of through the exemption of public transport operators from paying toll fees; a monthly payment cap has been introduced, and a rebate system exists for transport companie Cabinet calls on users of Gauteng s freeways to abide by the law, demonstrate good citizenship and make their contribution to a better South Africa by registering for e-tags and paying for use of these world-class roadCabinet urges South Africans to pull together and work together to make the Gauteng Freeway Improvement Project a success and to appreciate the remarkable growth of modern infrastructure in the countrThe Minister of Transport will announce the date on which e tolling will come into effec Cabinet urges all the motorists who frequently use the Gauteng freeways to register on the system and purchase their e-tag so as to enjoy the discounted tariffCabinet applauds the continued rollout, under President Jacob Zuma s leadership, of the multitrillion-rand public infrastructure programme, which includes the recent launch of the R71 and R81 to connect Polokwane to the town of Giyani and the opening of Bridge City and Rail Link project in KwaZulu-Natal on the 19 October 2013.",0.8293447
"[ 0.8826955   0.16991264 -0.20364371 ...  0.9197273   1.2333595
  1.0489523 ]",[0.01010914 0.01887728 0.00965199 ... 0.01556836 0.02062344 0.02982683],"tihakelo ya kumeka eka tikhamphani ta swifambKhabinete yi kombela vatirhisi va magondzo ya pfulela-u-tshika ya Gauteng ku xixima nawu, ku kombisa vuakatiko bya kahle no hoxa xandla eku endleni ka Afrika-Dzonga ro antswa hi ku titsarisela tithege ta xitironiki no hakela ku tirhisa magondzo lawa ya xiyimo xa le henhla eka misavKhabinete yi hlohlotela maAfrika-Dzonga ku kokisana kun we no tirhisana ku endla leswaku Phurojeke yo Antswisa Magondzo ya Pfulela-u-Tshika ya Gauteng yi humelela no amukela ku kula ka switirhisiwa swa manguva lawa etikwenHolobyenkulu wa Vutleketli u ta tivisa siku leri e-toll yi nga ta sungula ku tirha hi ron Khabinete yi kombela vachayeri hinkwavo lava tirhisaka ngopfu magondzo ya pfulela-u-tshika ya Gauteng ku titsarisela no xava tithege ta xitironiki leswaku va ta kuma ku hunguteriwa tihakel Khabinete yi ba mavoko eka ku yisiwa emahlweni, ehansi ka vurhangeri bya Phuresidente Jacob Zuma, ka phurogireme ya switirhisiwa ya mamiliyoni, leyi katsaka ku simekiwa sweswinyana ka R71 na R81 ku hlanganisa Polokwane na dorobantsongo ra Giyani na ku pfuriwa ka phurojeke ya Bridge City na Rail Link eKwaZulu-Natal hi ti 19 Nhlangula 2013.","Tenure Act, 1997 (Act No 62 of 1997) in order to strengthen, clarify and protect the tenure rights of occupiers (farm dwellers).The Bill aims to find a sustainable solution to tenure insecurities by combining land redistribution measures with effective legal protection and dispute resolution mechanism The Bill seeks to improve the rights of farm workers and dweller Secondary farm dwellers are mostly women and childreCabinet approved the publication of the Draft Amendment Bill of the Mine Health and Safety Act, 2013 in the Government Gazette, for public commentThe Bill seeks to amend the Mine Health and Safety Act 29 of 1996 so as to review the enforcement provisions, simplify the fine system and strengthen penaltieIn improving the health and safety of mine employees, the Draft Amendment Bill also seeks to maintain a healthy and safe mine environment with a positive impact on environmental sustainability and resilience in line with the National Development Plan AppointmentsCabinet approved the following appointments at the Department of Social Development:a) Mr Thokozani William Magwaza to the post Deputy Director-General: Comprehensive Social Securityb) Ms Nelisiwe Ignatia Vilakazi to the post Deputy Director-General: Strategy and Organisational TransformatioCabinet approved the appointment of M Caiphus Ramushau to the post Chief Financial officer/ Head of Corporate Services at the Department of International Relations and CooperatioCabinet approved the following appointments to the Board of the Land Bank:a) Ms",0.85401833
[0.6731171  0.21108003 3.1024861  ... 1.0904313  0.914902   2.089361  ],[0.00288744 0.00018696 0.07823523 ... 0.02864385 0.02831053 0.04976636],"Gondzo ra nhlanganelo i xikhiya xo koka vuvekisi etikweni na tikonkulTanihi leswi hi hluvukisaka magondzo etikweni, Khabinete yi kombela vatirhisi hinkwavo ku tivonela loko va tirhisa magondz Khabinete yi karhatekile hi ku engeteleka ka tinghozi leti katsaka vafambi hi milenge eka magondzo ya pfulela-u-tshik Vafambi hi milenge va endla 46% wa vanhu lava lahlekeriwaka hi vutomi emagondzwen Vachayeri na vafambi hi milenge va na vutihlamuleri byo hlayisana emagondzwen Khabinete yi hlohlotela maAfrika-Dzonga hinkwavo ku va xiphemu xa Khume ra Malembe ya Magoza ya Nhlayiseko eMagondzweni ya Nhlangano wa Matiko (2011-2020) leswi nga rhangeriwa hi Ndzawulo ya Vutleketl Khabinete yi kombela maAfrika-Dzonga hinkwavo ku nghenela eka Vhiki ro Kongoma ra Imbizo leri sweswi ri nga eku yeni emahlweni, ku fikela hi ti 13 Nhlangula 2013.","An integrated road network is the key factor in attracting investment into the country and the continenAs we modernise roads around the country, Cabinet calls on all users to exercise caution when using the road Cabinet is concerned about the increase in incidents involving pedestrians on highway Pedestrians account for at least 46% of the people who lose their lives on the roa Motorists and pedestrians have a responsibility to look out for each other on the roa Cabinet urges all South Africans to be part of the United Nations Decade of Action for Road Safety (2011-2020) being spearheaded by Department of TransporCabinet calls on all South Africans to participate in the Imbizo Focus Week which is currently in progress, until 13 October 2013.",0.8922224
[0.7936034  0.5240933  1.4796335  ... 1.0495185  0.91098464 1.0622785 ],"[ 0.01123864 -0.0003257   0.07421382 ...  0.02704178  0.01445352
  0.01519788]","Leswi swi nyika vaaki nkarhi wo tihlanganisa na Varhangeri eka timhaka leti va khumbhaka no tlhela mfumo wu burisana na vanhu hi ntirho wa won Hi ku yimela vanhu va Afrika-Dzonga, Khabinete yi khensa Nkwama wa Misava eka nseketelo wa vona eka Afrika-Dzonga hi nkarhi lowu a ri lava timali to engetelel Lowu i mpfuneto wun we lowukulu wa swa timali eka HIV na TB ku suka eka munyikeri eka matimu ya nhamulo ya AIDKu tlula hafu (52%) wa mabiliyoni manharhu ya tirhandi yi ta nyikiwa Ndzawulo ya Rixaka ya Rihany Exikarhi ka tiphurogireme tin wana, timali leti ti ta tirhisiwa ku endla leswi landzelaka: ku xava mimirhi ya antirhetirovhayirali ya vavabyi va 350 000, timali to fambisa mimirhi ya antirhetirovhayirali hi ku rhumeriwa hi xihatla ku ya eka vavabyi emakaya kumbe laha va tekaka kona mimirhi leyi etikweni, vukorhokeri byo kambela TB eka vakhotsiwa emakhotsweni hinkwawo eAfrika-Dzonga, na ku kamberiwa ka TB na HIV eka vatirhi va 100 000 va le migodini emigodini leyintsongo leyi pfumalaka vukorhokeri bya vona bya rihany Khabinete yi ba mavoko eka ku humelela loku ya ka emahlweni eka Vuxaka byo lwa na HIV and AIDS, lebyi tlangelaka malembe ya 15 hi ti 9 ta Nhlangula 2013.Afrika-Dzonga ri le ku simekeni ka phurogireme yikulu ya ntshungulo hi antirhetirovhiyirali emisaven Vuxaka byi ve na xiave xa nkoka eku hluvukiseni ka Pulani ya Rimba ra Rixaka (NSP) 2012-2016.","This affords communities the chance to interact with the Executive on issues that affects them and also for the government to brief people on its wor On behalf of the people of South Africa, Cabinet thanks the Global Fund for their support to South Africa during a time when there is a desperate need for additional fundin This is the largest single grant for HIV and TB from a multilateral donor in the history of the AIDS responsJust more than half (52%) of the R3 billion will be allocated to the National Department of Healt Among other programmes, these funds will be used for the following: procurement of antiretroviral medicines for 350 000 patients, funding to pilot the provision of antiretroviral medicines by courier to patients",0.8796965
"[ 0.5284091   0.23232885 -0.07804232 ...  0.82125634  1.1318249
  1.3999243 ]","[ 0.02333097 -0.00040651  0.00354758 ...  0.00975509  0.02008506
  0.01966555]","Khabinete yi khensa moya wa minjhekanjhekisano wa miholo leyi nga endliwa no gimetiwa eka swiphemu leswi swiboho swi nga hatlisisiwa ku fikeleriwMbhurisano wa vanhu eka vuako bya milawu ya mitirho yi tshama ya ha ri xirhangana xo sivela madzolonga yo yelana no kombisa ku vilelLoko vatirhi va tlhelela emitirhweni, Khabinete yi hlohlotela vathori na vathoriwa ku tirhisana, tanihi leswi ikhonomi ya misava ya ha ri ki ehansi ka ntshikelelo, ku endla leswaku ikhonomi ya Afrika-Dzonga yi tirha kahle, no humesa mbuyelo wa kahle no hlayisa ntirho wa kahl Khabinete yi amukela Samiti ya Rixaka eka Nsivelo wa ku Tisunga eka Vukorhokeri bya Maphorisa ya Afrika-Dzonga (SAPS) leyi nga ta khomiwa hi ti 16 ku fikela ti 18 Nhlangul Lawa i maendlele yo lava ku simeka Pulani ya Rixaka yo Sivela ku Tisunga eka","Cabinet commends the spirit in which wage negotiations were conducted and concluded in those sectors where fast and amicable solutions were reacheSocial dialogue within the framework of labour legislation remains central to preventing strike-related violencAs workers return to work, Cabinet urges employers and employees to work",0.8312043
[0.5242887  0.20756009 0.01038868 ... 0.7979455  0.7577163  1.1197544 ],"[ 0.01226151 -0.00163214  0.02171742 ...  0.02813016  0.0248505
  0.05203309]","SAPVukorhokeri bya Maphorisa eAfrika-Dzong Phuresidente Jacob Zuma u ta rhurhela Phuresidente Francois Hollande wa le Rhiphabuliki ya France loyi a nga ta Endzela Mfumo eUnion Buildings ku sukela hi ti 14 ku fikela ti 15 Nhlangula 2013.Endzelo ra Mfumo ri ta tiyisa vuxaka bya hina bya swa tipolitiki na ikhonomi na France; ku tiyisa ntirhisano wa N walungu-Dzonga ku katsa na Ajenda ya hina ya AfrikaMimbhurisano ya nkoka na swiboho swa KhabineteKhabinete yi amukerile leswaku Milawu ya Xithekiniki eka Malavele na Makumele ya Mafurha (Oyili) yi tsariwa eka Gazette ya Mfumo leswaku vanhu va tihlamulelKhabinete yi pfumelerile ku rhurheriwa ka Nhlengetano ya Mpfumelelano wa Mphikizano wa Misava eka Mbhurisano (ICN) hi Khomixini ya Mphikizano ya Afrika-Dzonga ku sukela hi ti 16 ku fikela hi ti 18 Nhlangula 2013, eKapNhlengeletano ya Mpfumelelano ya ICN yi kotisa leswaku ku cincaniwa miehleketo no burisana hi timhaka leti yelanaka no pfumelelana exikarhi ka swirho na Tiejensi to ka ti nga ri ta Mfumo emisaveni hinkwayKhabinete yi tivisiwile hi ku humelela loku nga va kona eka kotara yo sungula ya 2013/14 eka Mpfumelelano wa Mitirho ya Vantshwa lowu nga sayiniwa hi ti 18 Dzivamisoko 2013.Tindhawu ta ntsevu ta mpfumelelano lowu i (1) dyondzo na vuleteri, (2) humeleriso eka swa mitirho, (3) mintlawa ya vantshwa, (4) ku humesela etlhelo swikongomelo swa vantshwa, (5) mabindzu ya vantshwa na ya nhlanganelo (6) makungu yo endla mabindzu lawa ya nga weriki eka mfumKu humelela lokukulu eka kotara yo sungula ku kombisa masungulo ya migingiriko ya vantshwa na makungu eka mfum na swiendlo swin wana leswi humelelaka eka mabindzu yo ka ya nga ri ya mfumoMilawumbisiKhabinete yi amukerile ku humesiwa ka Engetelelo wa Mpfampfarhuto wa Nawumbisi Ndzhundzhuluko wa Nhlayiseko wa Mfanelo ya Vun winyi leswaku vanhu va ta tihlamulela eka wonNawumbisi Ndzhundzhuluko wu hundzuluxa Engetelelo wa Nawu wa Nhlayiseko wa Mfanelo ya Vun winyi (Nawu wa vu 62 wa 1997) hi ndlela yo tiyisa, ku hlamusela no sirhelela timfanelo ta vun winyi eka vatshami (vatshami va le mapurasini).Nawumbisi wu langutele ku kuma xintshuxo xo tiya eka mpfumaleko wa nhlayiseko eka vun winyi hi ku hlanganisa matirhele yo vuyisela misava na nsirhelelo wa swa nawu na maendlele yo lulamisa timholov Nawumbisi wu lava ku antswisa timfanelo ta vatirhi na vatshami va le mapurasin Vatshami va le mapurasini hi mikarhi yo tala i vana na vavasatKhabinete yi amukerile ku humesiwa ka Mpfampfarhuto wa Nawumbisi Ndzhundzhuluko wa Nawu wa Rihanyo na Nhlayiseko eMigodini, 2013 eka Gazete ya Mfumo leswaku vanhu va ta tihlamulela eka wonNawumbisi wu lava ku hundzuluxa Nawu wa vu 29 wa 1996 wa Rihanyo na Nhlayiseko eMigodini ku langutisisa ka matirhele ya leswi nga nyikiwa, ku olovisa maendlele no tiyisa mindzihEku antswiseni ka rihanyo na nhlayiseko wa vatirhi va le migodini, Mpfampfarhuto wa Nawumbisi Ndzhundzhuluko wu lava ku hlayisa migodi tanihi ndhawu leyi hanyeke kahle no hlayiseka na ku va xiave xa kahle eka nhlayiso wa mbangu na ku fambisana na Kungu ra Nhluvukiso ra RixakaKu thoriwaKhabinete yi amukerile ku thoriwa ka loku landzelaka eka Ndzawulo ya Nhluvukiso wa Vanhu:a) Tatana Thokozani William Magwaza eka ntirho wa Xandla xa Mulawuri-Angarhelo: Nkatsakanyo wa Nhlayiseko wa Vanhb) Manana Nelisiwe Ignatia Vilakazi eka ntirho wa Xandla xa Mulawuri-Angarhelo: Kungu na Ncico wa Nhlangan Khabinete yi amukerile ku thoriwa ka Tatana Caiphus Ramushau eka ntirho wa","homes or pick up points in the community, TB screening services for all inmates at all prisons in South Africa, and TB and HIV screening for 100 000 mineworkers in small mines that do not have their own health service Cabinet applauds the continued achievements of the Partnership against HIV and AIDS, which celebrated its 15th anniversary on 9 October 2013.South Africa is currently implementing the largest antiretroviral treatment programme in the worl The Partnership also played a significant role in the development of the National Strategic Plan (NSP) 2012-2015.",0.7906122
"[ 0.6223057  -0.03630772 -0.13077648 ...  1.1124938   1.819743
  1.111102  ]","[ 0.01987959 -0.00220002 -0.00071977 ...  0.00672005  0.00595594
  0.01582557]",Mutirhinkulu wa swa Timali/ Nhloko ya Vukorhokeri bya Nhlangano eka Ndzawulo ya Vuxaka bya Matiko ya Misava na Ntirhisan Khabinete yi amukerile ku thoriwa loku landzelaka eka Bodo ya Bangi ya Misava:a) Manana,BillsCabinet approved the publication of the Draft Extension of Security of Tenure Amendment Bill for public commenThe Amendment Bill amends the Extension of Security of,0.6531072
