ts,en,src_text,trg_text,Cosine_Score
"[ 0.93400884 -0.24119157  0.2261752  ...  1.0402517   1.3771092
  1.0851127 ]",[0.01058964 0.00087134 0.00423191 ... 0.01402189 0.00869461 0.02905181],"Khabinete yi hlengeletane hi Ravunharhu, 26 Khotavuxika 2019 eTuynhuis eKap","Cabinet met on Wednesday, 26 June 2019 at Tuynhuys in Cape Tow Issues in the environment 1.",0.8401582
"[ 0.5861731  -0.0587944  -0.11313681 ...  0.16863811  0.25504223
  0.61210084]","[ 0.00685593 -0.00035219 -0.0001213  ... -0.00152224  0.00625298
  0.00345229]",Xiyimo xa Khabinete eka timhakakulu1.,The debate on SoNA has highlighted the significance of,0.5345012
"[ 0.9426034   0.04149917 -0.285618   ...  0.5904651   0.33237523
  0.48710987]","[ 0.00770884 -0.00263882  0.0030817  ...  0.02770327  0.04342701
  0.01605669]",Mbulavulo hi Xiyimo xa Rixaka (SoNA),State of the Nation Address (SoNA),0.7440699
[1.4002466 0.2402407 0.3747353 ... 1.0894858 1.264722  1.8141185],"[ 0.00994234 -0.00018567  0.00294822 ...  0.03229869  0.02410697
  0.02921582]","SoNA yo sungula ya Presidente Cyril Ramaphosa ya mafambiselo ya xidemokirasi ya vutsevu vhiki leri nga hundza, yi hlohlotele na ku nyanyurile MaAfrika-Dzonga hinkwawo ku tirha ku ya eka vumundzuku lebyi nga na ku humelela lebyi ku avelaniwaka hi byon SoNA ya 2019 yi bule ndlela ya matirhiselo ya matimba ya vavhoti leyi kumiweke hi vandla leri fumaka ku suka eka vanhu va ka hin","President Cyril Ramaphosa s first SoNA of the sixth democratic administration last week, inspired and galvanized all South Africans to work towards a shared prosperous futur SoNA 2019 charts the course for the implementation of the electoral mandate received by the governing party from our peopl This sets out how working together, we will improve the lives of South Africans and grow the economy for our country, by addressing the persistent realities of unemployment, poverty and inequalit President Ramaphosa s call for a new social compact requires the contribution of all South Africans working together to overcome our challenges and place the country on a path of greater growt This includes expanding the industrial sector, strengthening the mining industry, supporting the agricultural sector, improving the skills base of our youth and making it easier for tourists to visit the countr As South Africans, we must continue to encourage and support local industries and buy local product The hard work that government will undertake is anchored in seven key priorities that it will pursue over the next five years, and give effect to the National Development Plan (NDP) and our drive to attain Vision 2035.",0.7873932
"[ 0.48130655  0.25397274 -0.03825136 ...  1.378713    1.0797566
  0.7361961 ]","[-0.00019689 -0.00042189  0.0010821  ...  0.02533566  0.02288115
  0.03390057]","Leswi swi kombisa hilaha hi ku tirhisana swin we, hi ta antswisa vutomi bya MaAfrika-Dzonga na ku kurisa ikhonomi ya tiko ra hina, hi ku ololoxa mitiyiso ya vupfumalantirho, vusweti na nkandzingano leswi alaka ku hel Xirhambo xa Presidente Ramaphosa xa ku khomanana ka vaaki lokuntshwa xi lava ku nghenelela ka MaAfrika-Dzonga hinkwawo ya tirhisana swin we ku herisa mitlhontlho ya hina na ku veka tiko eka gondzo ra ku kula lokukul","us reparing the economy and reparing the broken parts of our state machinery in the implementation of the electoral mandat This will lead us to achieve the South Africa we want and the South Africa of our dreams as encapsulated in Vision 2030 of the ND Cabinet calls on all social partners, business, labour, civil society and political formations, to reinforce their collaborative efforts in making our country a better place for all and take shared responsibility for accelerating the country s growth trajector On our part as government we will redouble and triple our endevours as directed by the President to remove an impediments to the growth of our economy and build the capacity of our state organs to deliver to our peopl During July, respective Ministers will table their Budget Vote statements, in which practical plans will further be unveiled in order to realise the vision that the President has put before the natio 2.",0.8265147
"[ 1.4412036   0.08495682 -0.2547976  ...  0.5421696   1.2051138
  0.21986744]","[ 0.0125517   0.02671606 -0.00066924 ...  0.00668285  0.02221753
  0.00510652]",Leswi swi katsa ku ndlandlamuxiwa ka sekitara ya,celebrating youth activism .,0.610016
"[ 0.47681454 -0.12402342 -0.06619794 ...  1.1328642   1.3972282
  0.90759075]","[ 2.7280957e-02  3.6547929e-03 -6.4573924e-06 ...  2.6828449e-02
  2.1697182e-02  4.2122535e-02]","tifeme, ku tiyisisa indhasitiri ya swa migodi, ku seketela sekitara ya swa vurimi, ku antswisa tshaku ra swikili swa vantshwa va hina na ku endla swi olovelanyana vapfhumba ku endzela tiko ra hin Tanihi MaAfrika-Dzonga, hi fanele hi ya emahlweni hi khutaza na ku seketela tifeme ta laha kaya na ku xava swimakiwa leswi endliweke laha kay","Take Action, Inspire change, Make every day a Mandela Day , by taking collective action against povert South Africans can participate in active citizenship by joining their communities and various organisations that will undertake initiatives to eradicate hunger and homelessness, build safer communities and ensure that children have access to educatio Let us all participate in this global initiative named after one of our iconic leaders and build sustainable programmes that last beyond the month of Jul Let us take action, inspire change and make every day a Mandela Day Messages",0.7787814
"[ 0.57754594 -0.0474669  -0.2077701  ...  0.6266674   0.9892762
  2.3315132 ]","[-0.00037148 -0.00036354  0.03575989 ...  0.01239229  0.0459597
  0.0426632 ]","Ntirho wo tika lowu mfumo wu nga ta wu edla wu simekiwile eka swirhangana swa nkoka swa nkombo leswi wu nga ta swi endla eka malembe ya ntlhanu lama nga ta landzela, ku humelerisa Kungu ra Nluvukiso ra Rixaka (NDP) na ku navela ka hina ku fikelela Xivono xa 2035.","The roundtable is viewed in tandem with a future event, to take place on the margins of the Tokyo International Conference on Africa s Development (TICAD) to be held from 28 to 30 August 2019 in Yokohama, Japa Japan is South Africa s fifth largest export partner and ninth largest import partne South Africa s participation is guided by the following key pillars: Advancing national interest to attain domestic objectives; Enhancing the African Agenda and promoting Africa s sustained development; Influencing the global multilateral architecture; and Advancing the agenda of the South through strengthening South-South Cooperation and North-South Dialogu 2.",0.7303883
"[ 1.1089183  -0.01745234  0.10153575 ...  1.9377372   1.7412689
  2.4909782 ]",[0.02641724 0.02427101 0.00178953 ... 0.04381012 0.04246152 0.03961467],Njhekanjhekisano wa SoNA wu kombise nkoka wa hina wa ku lulamisa ikhonomi na ku ololoxa swiphemu leswi tshovekeke swa mafambiselo ya mfumo wa hina eka matirhiselo ya matimba lawa ya nyikiweke hi vavhot Leswi swi ta hi yisa eka ku fikelela Afrika-Dzonga leri hi ri lavaka na Afrika-Dzonga ra milorho ya hina tanihilaha yi komisiweke hakona eka Xivono xa 2030 xa ND,To this end Cabinet commits to work with all sectors of our South African society including the private sector Tax Season The revenue generated from income tax ensures government has the capacity to provide much-needed services and social support to millions of less fortunate communitie Cabinet encourages South Africans to prepare their tax submission for the 2018/19 tax seaso Appropriate and efficient revenue collection enables government to ensure fiscal sovereignt Taxpayers who are registered for eFiling or use the new South African Revenue Service s MobiApp can file their income tax returns from 1 July 2019.,0.7479053
"[ 0.4867247  -0.11817995 -0.15877616 ...  0.5708389   0.893121
  1.4567271 ]",[0.03519134 0.02010551 0.00718911 ... 0.03728418 0.01917711 0.03323027],"Khabinete yi rhamba mihlangano ya vaaki, mabindzu, vatirhi, vaakatiko na mavandla ya tipolitiki hinkwawo, ku tiyisisa matshalatshala yo tirhisana ka vona eka ku endla tiko ra hina ri va ndhawu yo antswa eka hinkwavo na ku teka vutihlamuleri lebyi ku avelaniwaka hibyona ku nghwetlisisa ndlela ya ku kula ka tiko ra hin","The team comprises members of the South African National Defence Force (SANDF) and South African Police Service (SAPS), and will meet with their Mozambican counterpart They are led by SANDF Chief of Joint Operations Lieutenant-General Barney Hlatshwayo and SAPS Deputy National Commissioner Lieutenant-General Sehlahle Masemol The team is on a fact-finding mission into the shooting inciden They are expected to, amongst others, discuss a joint investigation team between Mozambique and South Afric Cabinet request all South Africans to await the conclusion and outcomes of this joint investigatio We remain committed to working with the government of Mozambique as a good neighbour in improving the well-being of all our citizens International Labour Organisation Conference Cabinet welcomes the participation of President Ramaphosa in the 108th (Centenary) Session of the International Labour Conference held between 10 and 21 June 2019.",0.7409661
