ts,en,src_text,trg_text,Cosine_Score
"[ 0.6840688   0.84318477 -0.08798844 ...  1.4250659   1.318243
  0.62356615]","[ 8.6553795e-03 -7.0583941e-05  3.5255931e-03 ...  2.3417925e-02
  4.9513742e-02  8.6711673e-03]","Xitatimende xa Nhlengeletano ya Khabinete ya ti 9 Mudyaxihi 2018Khabinete yi hlanganile hi Ravunharhu, 9 Mudyaxihi 2018, eTuynhuys eKap Xiyimo xa Khabinete eka Timhakankulu1.Madzolonga ya ku ya hi Rimbewu (GBV) Khabinete yi tlhela yi sola madzolonga ehenhla ka vaxisati na vana, na ku kombela eka hinkwerhu eka mihlangano hinkwayo ku lwa na ku herisa madzolonga ehenhla ka vaxisati, vana, Vavasati vo rhandza rimbewu-fanana, Vavanuna vo rhandza rimbewu-fanana, rimbewumbirhi na lava nga cincaka rimbew","Gender-based violence (GBV) Cabinet reiterates its condemnation of violence against women and children, and calls on all of us in our respective formations to take a stand in stopping violence against women, children and the Lesbian, Gay, Bisexual and Transgender communitie",0.7943593
"[ 0.6361833   1.3843651  -0.29176322 ...  0.7878636   0.92558354
  0.8366017 ]","[ 3.0487660e-02  3.7714418e-02 -5.6842879e-07 ...  2.1012545e-02
  2.8814882e-02  3.4582764e-02]","I ntirho wa MuAfrika-Dzonga wihi kumbe wihi ku dyondzisana hi timfanelo ta vaxisati na vana, na hi tindlela to hambanahambana leti nga kona ku pfuna vaxanisiwa hi madzolong Khabinete yi amukela xiboho xa Khotonkulu ya Gauteng Dzonga xa ku khotsa mudlayi Sandile Mantsoe ku tshama ekhotsweni malembe ya 32 eka ku dlaya khale ka muhlekisani wa yena Karabo Mokoen Eka milandzu yin wana yo fana na ku kumiwa ka ntsumbu wa n'wana wa malembe ya 10 Katlego Joja eMamelodi Vupeladyambu, evuxeni bya Pitori na ku dlayiwa ka Zolile Khumalo, ni khale ka muchudeni kulobye, eYunivhesiti ya Thekinoloji ya Mangosuthu eDurban, i vumbhoni bya ku ya emahlweni ka mitlhontlho leyi rixaka ri hlanganaka na yon Khabinete yi rhumela marito yo chavelela eka mindyangu ya ka Joja na Khumal Loko lava va vululami na tiejensi to sindzisa nawu ti ri na vun winyi bya ku tiyisisa leswaku lava nga endla manyala va hela va xupuriwa, tanihi vaaki hinkwerhu hi na ntirho lowu hi faneleke ku wu endla ku herisa vugevenga leby MaAfrika-Dzonga va hlohloteriwa ku nghenelela va gingirika eka minongonoko yo seketela na ku tlakusa ndzemukiso eka miganga na tisekitara ta vona to hambanahamban Khabinete yi tlhela yi khutaza vaxanisiwa ku vika vugevenga lebyi bya tihanyi eka vulawuri byo sindzisa nawu, lava va faneleke ku lavisisisa swihehlo swa GBV na ku tirha swinene hi ku landza nawu ku tiyisisa leswaku vululami bya fikeleriw Eka mhaka yo hambana kambe leyi yelanaka, Nhlengeletano yo Angarhela ya Nhlangano wa Matiko (UN) yi vekile 13 Khotavuxika tanihi Siku ra Ndzemukiso wa Alibinizimi wa Matiko ya Misav Phfumba ri lava ku tlakusa ndzemukiso mayelana na vanhu lava hanyaka na alibinizimi lava nga sirheleriwa hi ku hetiseka hi Vumbiwa ra Rhiphabuliki ya Afrika-Dzonga ra 1996.","It is the duty of every South African to educate one another on the rights of women and children, and on the various recourse mechanisms that exist to help victims of violenc Cabinet welcomes the decision by the South Gauteng High Court to sentence convicted murderer Sandile Mantsoe to 32 years in prison for the murder of his ex-girlfriend Karabo Mokoen Other cases such as the discovery of the body of 10-year-old Katlego Joja in Mamelodi West, east of Pretoria and the killing of Zolile Khumalo, by a former student, at the Mangosuthu University of Technology in Durban, is testimony to the continuing challenges we face as a natio Cabinet extends its heartfelt condolences to the Joja and Khumalo familie While justice and the law-enforcement agencies are seized with ensuring that the perpetrators do not go unpunished, as a society we all have a role to play in stopping these crime South Africans are encouraged to actively join advocacy and awareness-raising programmes in their respective communities and sector Cabinet also encourages victims to report these heinous crimes to law-enforcement authorities, who must investigate allegations of GBV and act firmly within the ambit of the law to ensure that justice is serve In a separate but related issue, the United Nations (UN) General Assembly proclaimed 13 June as International Albinism Awareness Da The campaign aims to raise awareness about people living with albinism who are fully protected by the Constitution of the Republic of South Africa of 1996.",0.9067686
"[ 0.7016308   0.1652364  -0.09352576 ...  1.0079559   1.3823264
  1.4359173 ]",[0.00830847 0.00656357 0.0014041  ... 0.02358495 0.02799757 0.01948973],I ntirho wa MaAfrika-Dzonga hinkwawo ku ti dyondzisa na ku dyondzisa swirho swa vaaki hi alibinizimi leswaku ku bakanyeriwa etlhelo swikholwakholwani na leswi nga ri ki ntiyis Leswi swi ta hunguta ku chava loku nga kona eka vanhu lava nga na alibinizimi na mindyangu ya vona Xiboho xa Federexini ya Nhlangano wa Matiko ya Misava ya,It is the duty of all South Africans to educate themselves and others in the community on albinism so as to dispel myths and misconception This will alleviate the trauma experienced by people with albinism and their families International Association of Athletics Federations (IAAF) decision Cabinet expressed concerns with the developments regarding to the new regulations of the International Association of Athletics Federations (IAAF).,0.83715224
"[ 0.66765654  0.4219734  -0.06842775 ...  1.2158052   1.2683588
  0.8948774 ]","[ 0.01320702  0.02289207 -0.00017172 ...  0.02996005  0.02115922
  0.02799574]","Swipotso (IAAF) Khabinete yi kombise ku vilela hileswi humelelaka mayelana na swipimelo swintshwa IAA Khabinete yi amukela ntirho lowu nga ku endliweni hi Ndzawulo ya Mitlangu na Vuhungasi ya Afrika-Dzonga na leswaku, phanele ya xiyimo xa le henhla ya vativi eka swiyenge leswi fambelenaka swa mirhi na nawu swi hlanganisiwile hi SRS Phanele leyi yi ta hlaya swipimelo leswi hi vuxiyaxiya na ku kanela hi vumbhoni bya xisayense lebyi IAAF yi nga khomelela eka byon Yi ta kambela vulavisisi na vumbhoni bya xisayense hinkwabyo lebyi nga kona ku katsa na timhaka ta matikhomelo na ku tirhisa mbuyelo lowu ku tlhontlha swipimelo leswi eka tiforamu leti nga fanel","Cabinet welcomes the work being done by the Department of Sport and Recreation South Africa and, the fact that a high level panel of experts in the related fields of medicine and law were assemble by SRS This panel will study these regulations closely and interrogate the scientific evidence that the IAAF had relied upo It will evaluate all available research & scientific evidence as well as related ethical issues and use the outcome to challenge these regulations in the appropriate forum Cabinet calls upon South Africans to",0.8654088
[0.62014806 0.17890058 0.10697158 ... 1.4133333  0.7972261  1.6504998 ],[0.00350764 0.00050482 0.01887749 ... 0.03936787 0.03940259 0.05031576],Khabinete yi kombela MaAfrika-Dzonga hinkwawo ku seketela van waswipotso hinkwavo lava nga va ka va khumbiwile hi swipimelo leswi kwala ekaya na lava nga le matikweni ya misava hinkwayo Xiyimo xa le N'walungu-Vupeladyambu Khabinete yi nyikiwile xiviko hi Xipano xa va Vaholobye (IMTT) mayelana na swa le N'walungu-Vupeladyamb Xiviko xi nyikile ntirho wo sungula lowu nga endliwa eka mavhiki mabirhi lawa ya nga hundz Khabinete yi enetekile hi ku humelela loku nga fikeleriwa hi IMTT eka matshalatshala ya yona ya ku tshamisekisa Xifundzankul,support all athletes that may be affected by these regulations both here at home and in the rest of the world Situation in North West Cabinet was presented with the report by the Inter-Ministerial Task Team (IMTT) on North Wes The report provided the preliminary work that has been done in the last two week,0.8548122
[1.3170307  0.20248252 0.17297749 ... 1.0334402  1.4851882  2.5942397 ],"[ 0.02899489 -0.00072092  0.02124827 ...  0.0292912   0.039838
  0.05347323]","IMTT, leyi nga rhangeriwa hi Holobye wa le Hofisini ya Phuresidente, Dok Nkosazana Dlamini-Zuma, yi na vun winyi eka timhaka ta le N'walungu-Vupeladyamb Xiviko xo helela eka vahangalasamahungu hi mivuyelo ya ntirho lowu wa IMTT xi ta endliwa eN'walungu-Vupeladyambu vhiki leritaka Foramu ya Ikhonomi ya Mfumo-Mabindzu exikarhi ka Japan-Afri Phuresidente Cyril Ramaphosa u nyikile mbulavulo wa siku eka ku pfuriwa ka Foramu ya Ikhonomi ya Mfumo-Mabindzu exikarhi ka Japan-Afrika leyi a yi khomeriwile eSandton Convention Centre ku sukela hi ti3 ku fika hi ti 4 Mudyaxihi 2018.","Cabinet was satisfied with the progress made by the IMTT in its efforts to stabilise the Provinc The IMTT, led by Minister in The Presidency, Dr Nkosazana Dlamini Zuma, will remain seized with the North West issue A detailed media briefing on the outcomes of this work by the IMTT will be held in the North West next week Japan-Africa Public-Private Economic Forum President Cyril Ramaphosa delivered a keynote address at the inaugural Japan-Africa Public-Private Economic Forum held at the Sandton Convention Centre from 3 to 4 May 2018.",0.8894608
"[ 0.2715196  -0.16917124  0.06640352 ...  1.5246077   2.1519456
  3.2109597 ]","[ 0.01080786 -0.00133695  0.01765027 ...  0.02348698  0.0540898
  0.07182886]","Foramu yi rhurheriwile xikan'we hi Afrika-Dzonga, na mfumo wa Japan na Nhlangano wa Mabindzu ya le Handle ka JapaKhabinete yi amukela ku tinyikela ku ya emahlweni loku endliweke eka Nhlengeletano ya Matiko ya Misava eTokyo hi Nhluvukiso wa Afrika eNairobi, eKenya hi 2016, loku nga vona Japan yi tshembisa US$30 wa tibiliyoni eAfrika exikarhi ka 2016 na 2019.","The forum was co-hosted by South Africa, together with the government of Japan and the Japan External Trade OrganizatioCabinet welcomes the continued commitment that was made at the Tokyo International Conference on African Development in Nairobi, Kenya in 2016, which saw Japan pledging US$30 billion in Africa between 2016 and 2019.",0.9206073
[1.1851048  0.83163226 0.3933405  ... 0.7099753  1.4453741  1.5663121 ],"[ 4.21994319e-03 -1.39112135e-05  3.88069008e-03 ...  2.11230833e-02
  3.57366726e-02  2.36445535e-02]",Ku tlula 100 wa tikhamphani ta le Japan ti kona laha Afrika Ku Engeteleriwa ka Tihakelo ta Tinsimbhi na Aluminiyamu hi Amerika (US) Khabinete yi kombisa ku nga khomeki kahle hi xiboho xa Amerika ku ka yi nga humesi Afrika-Dzonga eka xikombelo xa ku nga hakeri swibalo swa tinsimbhi na aluminiyam Mfumo wa Afrika-Dzonga wu ta ya emahlweni na ku burisana na vulawuri bya Amerika ku kuma mbuyelo lowu amukelekaka eka,"report on South Africa's initiatives in the areas of education, work skills development and economic opportunities for young people, especially for those between 10 and 18 years ol UNICEF commended South Africa s efforts to create opportunities for young people to participate meaningfully in the economy, and expressed willingness to assist our country s schools with the provision of water and sanitationUNICEF has invited South Africa to share its success on youth empowerment as part of its global campaign to advance opportunities for youth",0.75397104
[0.65666175 0.819009   0.8210694  ... 1.1550666  1.1711733  1.4542419 ],"[-1.9663501e-05  1.7687762e-02 -2.1516295e-05 ...  3.3141606e-02
  6.0211280e-03  8.2319155e-03]","hinkwav Khabinete yi tlhela yi khutaza varhumeri va tinhundzu va laha kaya ku ya emahlweni va hlohlotela vaxavi va le Amerika ku endla xikombelo xa ku sivela ku hakeriwa ka swibalo, tanihileswi tikhamphani ta Afrika-Dzonga ti rhumelaka swimakiwa swa xiyimo xa le henhla na swimakiwa leswi nga helelangiki ku va swi ya hetisisiwa eAmerika Ku vuyelerisa Tiphaka ta Mabindzu Khabinete yi amukela ku hetisiwa ka xiyenge xo sungula xa ku vuyelerisa ka","Once adopted, the Bill will ensure greater protection of workers in respect of injuries and diseases at the workplacThe Bill establishes a clearly defined Health and Safety Management System and is in line with international best practic It also provides for mandatory risk assessment to be conducted by the employer and a workplace-specific risk management plan developed and implemented to minimise the exposure of employees to ris Messages1.",0.7284632
"[ 0.57717216  0.27922207 -0.06297141 ...  1.0167332   1.3233238
  1.2015016 ]","[ 1.4965344e-02  1.4983017e-02 -2.0596708e-05 ...  4.4513691e-02
  2.6818264e-02  3.2581598e-02]","Phaka ya Mabindzu ya Phuthaditjhaba eFree State tanihi goza ra nkoka eku simekiweni ka Phurogireme ya ku Vuyelerisa ka Tiphaka ta Mabindz Ku kurisa loku nga endliwa hi R50 wa timiliyoni ku ta koka rinoko eka van'wamabindzu va laha kaya ku sungula mitirho ya vona hi mhaka ya ku antswisiwa ka miako na vuhlayiseki Vuvekisi Khabinete yi bela mandla eka xinakulobye exikarhi ka Ndzawulo ya Mabindzu na Vumaki (dti) na Aspen Pharmacare, leswi nga endla leswaku ku tivisiwa vuvekisi bya R1 wa tibiliyoni eka feme ya ku endla swidzidziharisi ePort Elizabeth eka Kapa-Vux Khamphani ya ku endla mirhi yi vuyeriwile hi ku suka eka Xinavetisi xa Xibalo xa 12I xa","This is the 10th iteration of a rolling annual action plan aligned to successive three-year cycles of the Medium Term Expenditure FrameworThe revised IPAP summarises the achievements of the industrial policy over the past nine year It provides an economic analysis of the global and domestic economy relevant to industrial policy, summarises the challenges and constraints to the optimal implementation of the industrial policy, as well as a range of transversal and sector specific time-bound key action plans assigned to the respective departments Cabinet approved that the Tripartite Free Trade Area (TFTA) Agreement be tabled in Parliament for ratificatio The agreement establishes the Common Market for Eastern and Southern Africa, East African Community and Southern African Development CommunitThis TFTA is a key Africa-led project that marks a decisive step to overcome the continent s colonial heritage of small fragmented markets, by promoting intra-African investments and attracting more foreign investment into the free trade areAs a result of regional integration efforts and stable economies, there has been strong growth in intra-African investments Cabinet approved South Africa s Third National Communication Report for submission to the UN Framework Convention on Climate Change (UNFCCC).The primary objective of the UNFCCC is to achieve the stabilisation of greenhouse gas concentrations in the atmosphere to a level that would prevent dangerous anthropogenic activities from interfering with the climate systeSouth Africa s report contains an analysis of its progress from the initial National Communication to the Second National Communication and subsequently the Third Communication Report, as reviewed by the international community and domestic stakeholder Bills1.",0.8290856
