ts,en,src_text,trg_text,Cosine_Score
"[ 0.9655135  -0.02093768  0.20403983 ...  0.63390774  1.4353321
  1.6112157 ]","[ 0.02291946 -0.00158826  0.00271168 ...  0.0248561   0.01295746
  0.04238787]","Khabinete yi hlangane hi Ravunharhu, 19 Ndzati 2018, eUnion Buildings, ePitor Xiyimo xa Khabinete eka timhakakulu1.","Cabinet met on Wednesday, 19 September 2018 at the Union Buildings, Pretori Issues in the environment1.",0.86887264
"[ 1.420683    0.33557257 -0.27223724 ...  1.8530024   1.3597561
  1.0334022 ]","[ 4.4728141e-02 -1.4718387e-03 -6.8864945e-05 ...  3.0190673e-02
  3.1012187e-02  4.8358779e-02]","Ikhonomi Khabinete yi amukela vunyikeri lebyi nyikiweke hi mabindzu eka ku hundziseriwa ka tiphurofexinali ta sekitara leyi nga riki ya mfumo ku ya eka mfum Leswi swi tumbuluke kusuka eka nhlengeletano yo lulamisela leyi khomiweke hi Phuresidente Cyril Ramaphosa na varhangeri va mabindzu, vayimeri va vuvekisi vo hlawuleka na Pfhumba ra ti-CEO, leyi rhangeleke Samiti ya Mitirho na Khomferense ya Vuvekisi leyi tak","Economy Cabinet welcomes the offer extended by business for the secondment of private-sector professionals to governmen This emerged from a preparatory meeting held by President Cyril Ramaphosa with business leaders, special investment envoys and the CEO Initiative, ahead of the upcoming Job Summit and Investment Conferenc",0.88719153
[0.18918063 0.47571594 0.07532378 ... 0.75433683 0.7492762  0.7595431 ],[0.02538679 0.00063842 0.00732977 ... 0.02429388 0.03190463 0.01133118],"Nhlengeletano leyi yi twanane leswaku nhlukelo wa ikhonomi ya Afrika-Dzonga wu koxa ku tirhisiwa ka xihatla ka mpako wa swihlohloteri na mipfuxeto yo tiyisa ku kula leyi tshembisiwek Swiringanyeto na swona swi kaneriwile ku tumbuluxa pfhumba ra nhluvukiso wa swimakiwakulu leri tswongaka ku tisa timali ta sekitara leyi nga riki ya mfumo na vutivikulu bya mphakelo Pfhumba ra vuvekisi Nakambe Khabinete yi amukela pfhumba ra vuvekisi ro ya eJapan leri rhangeriweke hi Ndzawulo ya Mabindzu na Vumak Pfhumba leri ri lava ku koka US$100 wa tibiliyoni ta nkoka wa vuvekisi eka ikhonomi ya Afrika-Dzonga emalembeni ya ntlhanu lama tak Japan ri vile mutirhisani wa vuvekisi wa le ka Xiyimo xa le Henhla xa 10 wa nkarhi wo leha wa Afrika-Dzonga, leri nga na ku tlula 140 wa tikhamphani ta rona ti tirhaka etikweni ra ka hina, leswi swi voniwaka tanihi mbilu ya vuendli ya xifundza eAfrik Khabinete yi khutaza tikhamphani havumbirhi ku vekisa na ku ndlandlamuka eAfrika-Dzonga Minongonoko ya vuleteri Khabinete yi amukela nsimeko wa phurojeke ya vuleteri ya R22 wa timiliyoni hi Holobye wa vatirhi, Man Mildred Oliphant, leswi swi nga ta tumbuluxa mitirho eka vuhahisi, vuhlamberi bya xibindzu bya le lwandle na le ka tisekitara ta vurim Phurojeke leyi yi le ku endliweni hi xinakulobye na Dok John Langalibalele Dube Institute na Nkwama wa Ndzindzakhombo wa Vamahlalele (UIF), vandla ra Ndzawulo ya Vatirh Phurojeke leyi yi ta kongomisa eka khale ka vahoxaxandla eka UIF leswi lahlekeriweke hi mitirho ya von Ntlawa wo sungula wa vavuyeriwa wu katsa 50 wa vahoxaxandla va UIF kusuka eDurban Virginia Airport; 50 kusuka eka phurojeke ya vuhlamberi bya xibindzu bya le lwandle eScottsburg, KwaZulu-Natal, na 100 wa vavasati va le tindhawini ta le matikoxikaya kusuka eka Emadungeni vona va ta leteriwa eka ku vumba bindzunhlanganelo ku rima na ku byala na ku kurisa mihandzu, miroho na ritiyi ku ri hava swinonisi swa tikhemikali, ku katsa na ku phurosesa ka nkhuluko wa nkok Mabindzunhlanganelo lama ya sayinile ntwanano na Pick n Pay wa mphakelo wa matsavu na Ndzawulo ya Nhluvukiso wa Vanhu ku kuma matheriyali wa vumaki bya tiyunifomo ta xikolo Timhaka ta Xikaya Khabinete yi amukela ku pfuriwa ximfumo hi Phuresidente Ramaphosa ka tihofisi letintshwa ta Ndzawulo ya Timhaka ta Xikaya eHluhluwe eKwaZulu-Nata Nsimeko lowu ndlandlamukisiweke wa vukorhokeri bya vaaki eka miganga leyi tsan'wiweke wu tirha xiavekulu eka ku kotisa na ku tiyisa xidemokirasi na","The meeting agreed that South Africa s economic recovery demands urgent implementation of the stimulus package and promised growth-enhancing reform Proposals were also discussed to establish an infrastructure-development initiative that draws in private-sector funding and delivery expertise Investment drive Cabinet also welcomes the investment drive to Japan led by the Department of Trade and Industr This is part of the broader drive that seeks to attract US$100 billion worth of investments into the South African economy over the next five year Japan has been a long-term Top 10 investment partner of South Africa, with more than 140 of its companies operating in our country, which is seen as a regional manufacturing hub into Afric Cabinet encourages companies to both invest and expand in South Africa Training programmes Cabinet welcomes the launch of the R22-million training project by the Minister of Labour, Ms Mildred Oliphant, which will create employment in the aviation, maritime commercial diving and agricultural sector The project is being undertaken in partnership with the Dr John Langalibalele Dube Institute and the Unemployment Insurance Fund (UIF), an entity of the Department of Labou",0.8742083
"[ 1.4664013e+00  2.0341096e-03 -8.2993701e-02 ...  1.5197229e+00
  1.4585818e+00  2.2268572e+00]","[ 2.6404817e-02 -2.9545967e-04 -9.0714551e-05 ...  2.1572016e-02
  2.2977807e-02  3.9008129e-02]","vululami bya vaak Leswi swi vumba xiphemu xa vutiboheleri bya mfumo eka ku tisa vukorhokeri ekusuhi na vanhu Nongonoko wa Ndzhurho wa Xidijiti wa Vuhaxi Khabinete ya enerisiwa hi ndzima leyi khatsiweke eka ndzhurho wa tiko kusuka eka analogo kuya eka xidijit Tanihi xiphemu xa swiendleko swo lulamisela kufika hi N'wendzamhala 2018 eka ku Timiwa ka Analago ya Free State, xihundzisi xo sungula eka Senekal eFree State xi ta timiwa hi siku ra 20 Ndzati 2018.","The project will focus on the former contributors to the UIF who lost their job The first group of beneficiaries includes 50 UIF contributors from the Durban Virginia Airport; 50 from the maritime commercial diving project in Scottsburg, KwaZulu-Natal, and 100 rural women from Emadungeni will be trained towards forming a cooperative to plant and grow organic fruit, vegetables and cotton, including value-chain processin These cooperatives have signed an agreement with Pick n Pay for vegetable supply and with the Department of Social Development to source material for the manufacture of school uniforms Home Affairs Cabinet welcomes the official opening by President Ramaphosa of new offices for the Department of Home Affairs at Hluhluwe in KwaZulu-Nata The expanded roll-out of civic services to marginalised communities plays a key role in enabling and deepening democracy and social justic This forms part of government s commitment to bringing services closer to the people Broadcasting Digital Migration Programme Cabinet is satisfied with the progress being made in migrating the country from analogue to digita As part of the countdown to December 2018 for the Free State Analogue Switch-Off, the first transmitter in Senekal in the Free State will be switched off on 20 September 2018.",0.81922543
"[ 1.1825547  -0.05218523  0.05950275 ...  0.5951481   1.0729023
  1.5245328 ]","[2.0077555e-02 5.9196383e-02 3.5701848e-06 ... 2.7248831e-02 1.1058634e-02
 3.0303532e-02]","Leswi swi fambisana na vutiboheleri lebyi twananiweke na Yuniyoni ya Vuhlanganisi bya Tiqingho ya Matiko ya Misav Pfhumba ra vuhlanganisi ri le ku endlekeni ku tiyisisa leswaku miti hinkwayo yi lunghekile ku va ku timiw Miti leyi nga na tithelevhixini ta analogo (TV) leyi lavaka ku xava tithelevhixini letintshwa yi tsundzuxiwa ku hlawula letiya ti nga na chunara ya xidijiti lexi pfanganisiwek Miti leyi nga na malinghena ya le henhla ka mpimo wa masungulo wa R3 200 hi n'hweti yi nga hlawula ku xava thelevhixini ya xidijiti lexi pfanganisiweke leyintshwa leyi nga na dikhoda ya TV ya le Misaveni ya Xidijiti, leyi kumekaka emavhengeleni lamakul","This is in line with the commitment agreed to with the International Telecommunication Unio A communication campaign is underway to ensure that all households are ready for the switch-of Households with analogue television (TV) sets looking to buy new ones are advised to choose those with an integrated digital tune Households with an income above the threshold of R3 200 per month have an option of buying a new integrated digital TV set with the built-in Digital Terrestrial TV decoder, which is available through major retail outlets Retrenchments In line with President Ramaphosa s call for a moratorium on job cuts resulting from the economic conditions in the country, Cabinet reiterates its appeal to employers that retrenchments must be a last resort, and that other available and innovative ways to contain costs be thoroughly explored to sustain jobs Crime statistics Cabinet endorses the intervention by the Justice, Crime Prevention and Security Cluster to urgently engage on a comprehensive strategy to deal with various issues emanating from the recently released crime statistic This includes the recently held National Summit on Crime and Violence Prevention held under the theme",0.83038044
"[ 0.42409697  1.4138503  -0.0137961  ...  0.84864587  0.57446706
  0.3527457 ]","[ 3.5144117e-02  4.5308288e-02 -5.1761068e-05 ...  1.8324170e-02
  2.5656041e-02  2.6367489e-02]","Ku hungutiwa ka vatirhi Hi ku fambisana na xikombelo xa Phuresidente Ramaphosa xa ku yimisiwa nkarhinyana ka ku hungutiwa ka mitirho loku vangiweke hi swiyimo swa ikhonomi etikweni, Khabinete yi tshikelela xikombelo xa yona eka vathori leswaku ku hungutiwa ka vatirhi swi fanele ku va xiendliwa xo hetela, na leswaku tindlela tin'wana leti kumekaka na ku va ta maendlelo lamantshwa ku sivela tihakelo ti valangiwaka swinenene ku hlayisa mitirho Tinhlayohlayo ta vugevenga Khabinete yi amukela mphalalo hi Ntlawa wa Vululami, Nsivelo wa Vugevenga na Nsirhelelo ku vulavurisana hi ku hatlisa hi qhinga ro angarhela ku tirhana na swiphiqo swo hambanahambana leswi tumbulukaka eka tinhlayohlayo ta vugevenga leta ha ku humesiwaka ku nga ri khal Leti ti katsa Samiti ya Rixaka eka Nsivelo wa Vugevenga na Madzolonga leya ha ku khomiwaka ehansi ka nkongomelo ""Ku aka miganga yo hlayiseka swinene hi ku tirhisa endlelo leri pfanganisiweke, ro hluvukisa eka nsivelo wa vugevenga na madzolonga"", leri ri hluvukiseke xivono xa nhlanganelo eka vuhlayiseki tanihi vutihlamuleri bya nhlanganelo, na ku nyika pulatifomo eka vakhomaxiavenkulu na vativinkulu ku vulavurisana hi nsimeko lowu tirhaka kahle wa Mpfapfarhuto wa Tirhele na","Building safer communities through an integrated, developmental approach to crime and violence prevention , which developed a joint vision on safety as a collective responsibility, and provided a platform for key stakeholders and experts to engage on the effective implementation of the 2016 White Paper on Safety and Security across all sectors Incidents of violence Cabinet is deeply concerned by the level of violence in our society and calls on all sectors, communities and law-enforcement agencies to work together to ensure that schools and public spaces are safe and secur The acts of violence that broke out in several parts of the country are unacceptable and go against our Constitutio Cabinet commends the South African Police Service for the swift responses in arresting those suspected of being involved in public violence and possession of suspected stolen goods Klebsiella outbreak Cabinet extends condolences to the families of the six babies who died following an outbreak of Klebsiella pneumoniae at the Thelle Mogoerane Hospital in Voslooru The outbreak is currently under contro The Minister of Health, Dr Aaron Motsoaledi, has since announced the transfer of babies and their mothers to the Nelson Mandela Children s Hospital and Charlotte Maxeke Johannesburg Academic Hospital respectivel This gives the provincial health department an opportunity to scrub down and decontaminate the environment, and also address the structural issues, without any disturbanc Decisions10.",0.8169628
[0.19341126 0.56499505 0.4847727  ... 1.1170685  0.6436332  1.2156628 ],"[ 2.7419312e-02 -4.2451266e-04  4.8596692e-05 ...  2.4453623e-02
  4.0297698e-02  3.1602759e-02]","Vuhlayiseki na Nsirhelelo 2016 eka tisekitara hinkwato Timhangu ta madzolonga Khabinete yi khumbeka swinene hi mpimo wa madzolonga erixakeni ra hina naswona yi kombela tisekitara hinkwato, vaakandhawu na tiejensi ta nsindziso wa nawu ku tirhisana na ku tiyisisa leswaku swikolo na swivandla swa vaaki swi hlayisekile na ku sirhelelek Swiendlo swa madzolonga leswi tumbulukeke eka swiphemu swo tala swa tiko a swi amukeleki naswona swi hambana na Vumbiwa ra hin Khabinete yi hoyozela Vukorhokeri bya","A media briefing led by President Cyril Ramaphosa will held on Friday 21 September to present this packag VISA related reformsCabinet also received a joint report from the Ministers of Home Affairs and Tourism respectively, on a number of visa-related reforms which will make it easier for tourists, business people and academia to come to South AfricThe reforms include amendments to the regulations applying to foreign minors travelling to South Africa, which will be gazetted in Octobe Negotiations on visa waivers and relaxation of visa requirements for certain countries are also being finalise",0.7424065
[1.2461526  0.28410223 0.05619928 ... 0.69984365 1.2499418  0.8794738 ],"[ 0.04252521 -0.00061174 -0.00043583 ...  0.01979411  0.03582971
  0.04011682]","Maphorisa ya Afrika-Dzonga eka miangulo ya xihatla eka ku khoma lava ehleketeleriwaka ku va va khumbeka eka madzolonga ya vaaki na ku va va ri na nhundzu leyi ehleketeriwaka ku va yo yiviwa Ntungu wa Tlilebisiyela Khabinete yi hundzisa michavelelo eka mindyangu ya tsevu wa tincece leti ti loveke endzhaku ka ntungu wa nyumoniya ya Tlilebisiyela eXibedhlele xa Thelle Mogoerane eVoslooru Ntungu lowu eka nkarhi wa sweswi wu le hansi ka vulawur Holobye wa Rihanyu, Dok Aaron Motsoaledi, se u tivisile ku hundziseriwa ka tincece na vamana wa tona eXibedhlele xa Vana xa Nelson Mandela na Xibedhlele xa Dyondzo xa Joni xa Charlotte Maxeke hi ku landzelelan Leswi swi nyika Ndzawulo ya Rihanyu ya xifundzakulu xivandlanene xa ku khulela na herisa nthyakiso wa mbangu, na ku tlhela yi tirhana na swiphiqo leswi nga na xivumbeko, ku ri hava ku kanganyisek Swiboho10.","CondolencesCabinet sends its condolences to the families that lost their loved ones in a bus crash that occurred on the N1-25 near Tobias in the Waterberg Municipality District in Limpop Cabinet also wishes those injured a speedy recover CongratulationsCabinet congratulates the Minister of Small Business Development, Ms Lindiwe Zulu, for being admitted to the highest level of the Order of Rio Branco (Ordem de Rio Branco), and the Grand Cross from the Government of BraziThis is in recognition for the Minister s continuous efforts to enhance bilateral relations between Brazil and South Afric This honorific order of Brazil is granted to those who have distinguished themselves in acts of meritorious service and civic virtue Minister Zulu was the South African Ambassador to Brazil between 2004 and 2008.",0.83045506
"[ 0.4148438   0.28574246 -0.05682365 ...  0.9241037   0.6539469
  0.8751185 ]",[0.02241623 0.01520519 0.00067166 ... 0.03483085 0.02980613 0.03659473],"Mpako wa swihlohloteriKhabinete yi kanerile na ku pasisa mpako wa swihlohloteri lowu ringanyetiweke lowu ringanyetaka magoza ya ku pfuxelela ikhonomi ya hina kusuka eka tiphotifoliyo leti fambelanaka to tal Ku nyika vuxokoxoko eka swihangalasamahungu loku rhangeriwaka hi Phuresidente Ramaphosa ku ta khomiwa hi Ravuntlhanu 21 Ndzati ku nyika mpako low Mipfuxeto leyi fambelanaka na VISANakambe Khabinete yi kume xiviko xa nhlanganelo kusuka eka Vaholobye va Timhaka ta Xikaya na Vupfhumba hi ku landzelelana, eka mipfuxeto leyi fambelanaka na tivhisa yo tala leyi yi nga ta olovisela swinene vapfhumba, van'wamabindzu na swidyondzeki ku ta eAfrika-DzongMipfuxeto leyi yi katsa mihundzuluxo eka swinawana leswi tirhaka eka swihlangi swa vahlapfa leswi tekaka rendzo ku ta eAfrika-Dzonga, leyi yi nga ta gazetiwa hi Nhlangul Mikanerisano eka mipfumelelo ya tivhisa na ku vevukisiwa ka swilaveko swa tivhisa eka matiko yo karhi na yona ya karhi ya hetisisiw","The Year of Nelson Mandela: Advancing transformation of South Africa s heritage landscape , takes place at the Riverview Stadium in Kokstad, KwaZulu-Nata This is part of the month-long programme of activities which are addressing issues of transformation, promotion and preservation of South Africa s rich and diverse heritage, national identity, nation-building and social cohesionThe Heritage Day celebration is in honour of Adam Kok and the Griqua community for their courage, determination and fortitude in resisting colonial occupationCabinet calls on the public to celebrate their unity in diversity as we work together to build a country where all its people care for and respect one anothe United Nations General Assembly (UNGA)1 In contributing towards the centenary of former President Nelson Mandela, the UNGA will on 24 September 2018 hold a high-level plenary meeting on global peace known as the Nelson Mandela Peace Summit, in honour of the centenary of the birth of MadibaThe plenary is scheduled to adopt a political declaration negotiated by UNGA Member State This follows consultations by the Permanent Representatives of South Africa and Ireland, serving as co-facilitators, with governments on the content of the declaratio",0.81361586
"[ 0.42130983 -0.27918097  0.07127186 ...  0.29000577  0.59681624
  1.2535646 ]","[ 0.02951717 -0.00138893 -0.00090482 ...  0.01691138  0.00201241
  0.00925542]",Vuxokoxoko byin'wana byi ta tivisiwa vhiki rer Milawumbisi12.,Further details will be announced this wee Bills12.,0.7147413
