ts,en,src_text,trg_text,Cosine_Score
"[ 0.36348522 -0.46072575 -0.11557705 ...  0.7719655  -0.18741328
  0.9213134 ]","[ 0.00980163 -0.0033715  -0.00078007 ...  0.00912487 -0.00173329
  0.03020796]",Issues in the environment1.,Issues in the environment1.,0.87245405
[0.3414936  0.08225102 0.05823359 ... 0.1695162  0.10617433 0.27094007],"[ 0.00185158 -0.00058161 -0.00363038 ...  0.01149646  0.00906613
  0.0159486 ]",Just Energy Transition Investment Plan (JET-IP),Just Energy Transition Investment Plan (JET-IP),0.913361
"[ 0.79804105 -0.24142088  0.6552577  ...  1.0153435   1.849851
  3.1464822 ]","[ 0.02718856 -0.00168779  0.01778064 ...  0.03000804  0.04922096
  0.07423483]","South Africa s JET-IP received widespread acclaim at the 27th session of the United Nations (UN) Climate Change Conference of the Parties (COP27) being held in Sharm El-Sheikh, Egypt from 6 to 18 November 2022.","South Africa s JET-IP received widespread acclaim at the 27th session of the United Nations (UN) Climate Change Conference of the Parties (COP27) being held in Sharm El-Sheikh, Egypt from 6 to 18 November 2022.",0.94761944
"[ 0.55991936 -0.13423795 -0.30925843 ...  0.96316445  0.58350915
  0.3388575 ]","[ 0.02652427 -0.00098626  0.00199681 ...  0.01057259  0.01803586
  0.01053958]",The bold plan that was endorsed by the International Partners Group,The bold plan that was endorsed by the International Partners Group,0.92287976
"[ 0.24675418 -0.15603016 -0.28323764 ...  1.3395272   0.5605758
  0.82906413]","[ 0.00780339 -0.00309247 -0.00064063 ...  0.03175799  0.01671145
  0.02081816]","the United Kingdom, United States, Germany, France, European Union and other social partners","the United Kingdom, United States, Germany, France, European Union and other social partners",0.9411256
"[ 0.71058387  0.08441196 -0.14976853 ...  1.2498627   1.7188534
  0.9835019 ]","[ 0.02283869  0.00242993 -0.00010749 ...  0.02549753  0.04240511
  0.01669549]","outlines our transition to a low carbon econom It also contributes to global efforts to ensure climate resilience and sustainable development for current and future generations Hailed as a ground-breaking new model for tackling climate change, the JET-IP is based on the financial responsibility of developed countries to assist developing nations meet their climate change commitment It identifies investment priorities in the areas of clean energy, electric vehicles and green hydrogen, to pave the way for a sustainable and fair transition towards cleaner energ 2.","outlines our transition to a low carbon econom It also contributes to global efforts to ensure climate resilience and sustainable development for current and future generations Hailed as a ground-breaking new model for tackling climate change, the JET-IP is based on the financial responsibility of developed countries to assist developing nations meet their climate change commitment It identifies investment priorities in the areas of clean energy, electric vehicles and green hydrogen, to pave the way for a sustainable and fair transition towards cleaner energ 2.",0.9515817
"[ 0.40898803 -0.05539313  0.08507631 ...  0.49634647  0.8558712
  0.06831091]","[ 0.00701741 -0.0023328   0.00390184 ...  0.00552703  0.02014841
  0.00409047]",Climate Change Conference of the Parties,Climate Change Conference of the Parties,0.92988044
"[ 1.2905743  -0.01461203  0.49683583 ...  1.3383431   1.3737895
  1.8729191 ]","[ 0.04795196 -0.00106133  0.00427262 ...  0.03659812  0.02566987
  0.04092334]","Cabinet supported calls at the COP27 being held in Sharm El-Sheikh, Egypt from 6 to 18 November 2022 for countries to remain on track to meet the Paris Agreement goal of limiting the global temperature rise to degrees Celsiu Our support for the degree Celsius target is of utmost importance to South Africa as an African and developing country that is highly vulnerable to environmental, social and economic effects of climate chang","Cabinet supported calls at the COP27 being held in Sharm El-Sheikh, Egypt from 6 to 18 November 2022 for countries to remain on track to meet the Paris Agreement goal of limiting the global temperature rise to degrees Celsiu Our support for the degree Celsius target is of utmost importance to South Africa as an African and developing country that is highly vulnerable to environmental, social and economic effects of climate chang",0.946139
[0.30564198 0.00933504 0.0021132  ... 2.0722177  1.0176996  1.8143562 ],"[ 0.01159309 -0.00145657  0.00153532 ...  0.05439126  0.0377323
  0.05710905]",Cabinet also endorsed the Africa group position to call on developed countries to honour their pledges and commitments made under both the UN Framework Convention on Climate Change and its Paris Agreemen These include a call for developed countries to take the lead on reducing emissions and providing developing countries with financial resources for their own climate actio 3.,Cabinet also endorsed the Africa group position to call on developed countries to honour their pledges and commitments made under both the UN Framework Convention on Climate Change and its Paris Agreemen These include a call for developed countries to take the lead on reducing emissions and providing developing countries with financial resources for their own climate actio 3.,0.9548328
"[ 0.8211437   1.400077   -0.04522256 ...  1.5759885   0.9181379
  0.6897516 ]",[0.02660697 0.02047084 0.00613016 ... 0.02950112 0.0216675  0.01728912],"Fight against corruption Cabinet welcomed the recent arrests and freezing of assets of individuals allegedly linked to State Captur These developments are a testament that the work of the Judicial Commission of Inquiry into Allegations of State Capture, Corruption and Fraud in the Public Sector including Organs of State is now bearing frui","Fight against corruption Cabinet welcomed the recent arrests and freezing of assets of individuals allegedly linked to State Captur These developments are a testament that the work of the Judicial Commission of Inquiry into Allegations of State Capture, Corruption and Fraud in the Public Sector including Organs of State is now bearing frui",0.9436059
