ts,en,src_text,trg_text,Cosine_Score
"[ 0.5103541  -0.11439308 -0.39782515 ...  0.57188046  0.18645965
  0.01899396]","[ 0.00666791 -0.00321539  0.01327567 ...  0.0039785   0.00406572
  0.00604244]",Ku humelerisiwa ka tiphurogiremenkulu ta mfumo,1 Billion Tourists,0.5734504
"[ 0.67954665  0.9455736  -0.08214447 ...  0.9242039   1.0972153
  0.47784147]","[ 0.01934677 -0.00028572 -0.00018643 ...  0.01048526  0.03579472
  0.02136855]","Khabinete yi amukela ku humelela ka Phurojeke Mikondzo, leyi ku nga pfhumba ra vukorhokerhi leri kongomisiweke ku fikelela vukorhokerhi bya vanhu emigangeni leyi sweleke etikwen",The Department of Sport and Recreation and G-Sport will bestow honours on deserving women athletes and administrators who strove against all forms of oppression to raise the flag of this countr,0.7147796
"[ 0.7627782  -0.15252489  0.6252096  ...  0.9248338   1.3135967
  1.1016827 ]",[0.00315206 0.00025145 0.00250872 ... 0.00961456 0.02457009 0.01821932],"Pfhumba leri ri kombisiwile eDe Doorns eKapa Vupeladyambu, laha ku nga ku phakeriweni ka mpfuno eka 4 021 wa mindyangu leyi nhlayo yo tala ya vatundi ku nga vatirhi va le mapurasini vo tirha hi nguv Mpfuno lowu wu katsa, exikarhi ka swin wana, mphakelo wa mbewu na swimilana eka swirhapa swa le mindyangwini na mpfuno wa timali wo tumbuluxa minhlangano na tikhopharetivhi swa migang","Implementation of key government programmes Cabinet welcomes the progress of Project Mikondzo, a service-delivery initiative aimed at expanding the reach of social services in the poorest communities of the countr This was demonstrated at De Doorns in the Western Cape, where aid is being provided to 4 021 families whose breadwinners are mostly seasonal farmworker The assistance include, among other things, the supply of seed and seedlings for family gardens and funding for the establishment of community-based organisations and cooperative The Department of Social Development is also using De Doorns to develop a policy on seasonal workerIn addition, the South African Social Security Agency rolled out an extensive Social Relief of Distress programme to provide food and other necessities such as school uniforms for children from indigent familie A grant of R1 083 160 from the National Development Agency supports 11 non-centre based Early Childhood Development (ECD) playgroups, with 975 children now attending ECD centres in the area and 789 of them benefiting from government s ECD subsid Cabinet commends the ongoing successes of Operation Fiela, the most recent being in the Northern Cape where the integrated operation by the South African Police Service (SAPS), government departments, and provincial and municipal law-enforcement agencies went further in ensuring that people are and feel saf The Inter-Ministerial Committee (IMC) on Migration will hold a media briefing next week to provide a detailed updat Cabinet commends unions and mining houses for working with government to reviltalise the mining sector, which is the backbone of our economy and urges all parties to implement commitment Government, together with business and labour, have been striving to improve decent",0.79309815
[0.41863525 0.4517115  0.64359796 ... 1.0296109  1.0999359  1.6691928 ],[0.01341168 0.033461   0.00117849 ... 0.02580458 0.01440348 0.02229788],"Ndzawulo ya Nhluvukiso wa Vanhu na yona yi tirhisa De Doorns ku tumbuluxa pholisi ya vatirhi va nguvKu engetela, Ejensi ya Vusirheleri bya Vanhu ya Afrika-Dzonga yi andlarile phurogireme yo Hunguta Ntshikelelo wa Vanhu hi xikongomelo xo phamela swakudya na swilaveko swin wana swo fana na tiyunifomo ta swikolo ya vana emindyangwini leyi swelek Mali yo ringana R1 083 160 ku suka eka Ejensi ya Nhluvuko wa Rixaka yi seketela 11 wa mintlawa ya Nhluvukiso wa Vana Lavantsongo (ECD) leyi nga ri ki etisenthareni, naswona leyi nga na 975 wa vana lava sweswi va nghenaka eka tisenthara ta ECD endzhawini leyi naswona 789 wa vona va vuyeriwaka hi tisabusidi ta mfumo ta tiEC","This visit includes a courtesy call to Prime Minister Shinzo Abe and participation in the South Africa-Japan External Trade Organisation Business SeminaCabinet welcomes the working visit to Japan, which will strengthen the friendship and mutual understanding that exists between the two countrie South Africa and Japan also share similar views on the importance of multilateralism and the need to reform the United Nations (UN) Security Council and UN system at the 70th UN General Assembly meeting next mont President Zuma will undertake a Presidential Imbizo to Eersterust, Pretoria on 21 August 2015 to address issues related to substance abus The National Drug Master Plan, 2013-2017, coordinates government s efforts in the fight against alcohol and substance abusCabinet calls on communities to work with government and law-enforcement agencies to rid our society of substance abuse, which is the cause of numerous social problems, including violence against women and child abus Parents and guardians have a critical role to play in ensuring that children are protected and nurture Cabinet welcomes the opening of the newly upgraded Makgatho Lewanika Mandela Primary School in Mvezo in the Eastern Cape on 25 August 2015 by President ZumThe school is part of government s ongoing work to restore dignity to learners and provide schools in rural areas with more modern facilitie Through the Department of Basic Education s Accelerated Schools Infrastructure Delivery Initiative (ASIDI), government has eradicated a number of poorly constructed schools and created a more conducive learning environmen So far, ASIDI has completed 116 schools and provided water to 499 schools, sanitation to 425 and electricity to 295.",0.8016975
"[ 0.55863875  1.6742349  -0.26038364 ...  1.1686352   0.7043597
  1.1268258 ]","[ 0.03228873 -0.00069447 -0.00019846 ...  0.04748676  0.03567399
  0.04516568]","Khabinete yi hoyozela ku humelela loku ya ka emahlweni ka Operation Fiela, loku ka ha ku humelelaka eKapa N walungu laha ntirhisano wa Vukorhokerhi bya Maphorisa ya Afrika-Dzonga (SAPS), tindzawulo ta mfumo, na tiejensi ta vuhlayisi bya nawu wa swifundzha na timasipala ti ye ke emahlweni ku endla leswaku vanhu va tshama na ku titwa va hlayisekil Komiti ya Vaholobye eka Timhaka ta Vahlapfa (IMC) yi ta khoma mbhurisano wa vuhangalasi bya mahungu hi xikongomelo xo nyika vuxokoxoko lebyi fanelek Khabinete yi hoyozela minhlangano ya vatirhi na minhlangano ya migodi ku tirha na mfumo ku pfuxeta xiyenge xa le migodini, tanihi longo ra ikhonomi ya hina naswona yi khutaza mintlawa hinkwayo ku teka vutihlamuler","The IMC, led by Deputy President Cyril Ramaphosa, will examine and solve the potential and unintended consequences of the new immigration regulations on various sectors, including tourism and investmen The IMC will comprise of the Ministers of Tourism; Home Affairs; Trade and Industry; Social Development; Small Business Development, and the Security Cluster Cabinet s position on key issues in the environment Cabinet welcomed the Women s Day celebrations that took place in Sasolburg in the Free State under the theme:",0.8266182
"[ 0.389234   -0.08498278 -0.24615252 ...  1.3774347   0.7850373
  0.23398602]","[1.4181442e-02 5.6927882e-05 3.0527762e-03 ... 3.5979528e-02 3.9463427e-02
 2.3007805e-02]","Mfumo, kun we na van wamabindzu na vatirhi, va tikarhata ku antswisa tindlu na swiyimo swa vutshamo eswidorobanini swa le migodin","The international and local themes aim to make tourists aware of the importance of responsible touris As part of this, tourists are encouraged to respect cultures, protect heritage, save energy and water, and most importantly, buy regional products to support local jobCabinet encourages South Africans to explore our fascinating and beautiful country, and by doing so help maintain jobs and support local product The departments of sport and recreation and of women have partnered with G-Sport in honouring South African women who participate in spor",0.7024187
[ 1.0429174 -0.0712217  3.011838  ...  0.7487573  1.9571409  1.1818945],"[ 0.01225009 -0.00211035  0.07274593 ...  0.03408413  0.01367931
  0.03716243]","Hi ku angarhela, R18 biliyoni Wa tirhandi yi vekiwile etlhelo ku pfuneta miganga ya le migodini leyi sweleke, laha xiphemu xikulu xa nkwama lowu xi humaka eka mfumo, kasi tikhamphani ta le migodini ti hoxa xandla xa nharhu xa nkwama low","housing and living conditions in mining town Overall R18 billion has been dedicated to ongoing work in distressed mining communities, the bulk of which is from government with mining companies contributing approximately a third of the fundin Cabinet approved the inclusion of the Security Cluster Ministers to the Inter-ministerial committee (IMC) on Immigration which was announced by President Zum",0.7702616
"[ 1.6342521   0.25718665 -0.3426516  ...  1.2402394   0.7231864
  0.6930309 ]",[0.00680516 0.00313636 0.02377708 ... 0.04430492 0.05521407 0.03831332],"Khabinete yi pasisile ku katsiwa ka Vaholobye va Ntlawa wa Vuhlayiseki eka Komiti ya Vaholobye eka Timhaka ta Vahlapfa (IMC) leyi tivisiweke hi Phuresidente ZumIMC leyi, leyi rhangeriweke hi Xandla xa Phuresidente Cyril Ramaphosa, yi ta langutisa ni ku ololoxa mbuyelo lowu nga taka, naswona lowu wo ka wu nga languteriwanga wa milawu leyintshwa ya vahlapfa eka swiyenge swo hambanahambana, ku katsa na vupfhumba na vuvekis","This report serves as a baseline document for the promotion of women s socio-economic empowerment, gender equality and human rightGovernment will use the remainder of the month to profile women achievers and their participation in the economy, especially in areas where they are under-represente These include the Women in Science Awards (13 August) and Women in Water and Sanitation Awards (23 August).",0.7382564
"[ 0.2261004   0.17225444 -0.1352366  ...  1.3848033   1.3427814
  1.4355263 ]",[0.02135403 0.00040035 0.00624369 ... 0.02648004 0.04379259 0.05243083],"IMC leyi yi ta katsa Vaholobye va Vupfhumba; Xikaya; Mabindzu na Vumaki; Nhluvukiso wa Vanhu, Nhluvukiso wa Mabindzu Lamantsongo; na Ntlawa wa Vuhlayisek 2.","The congress coincides with government s roll-out of more than 1 000 school libraries across the country between 18 July 2015 and 18 July 2016 to encourage more learners to rea The Department of Basic Education is also lobbying various private business organisations and non-governmental organisations to support the campaign by donating books and establishing libraries, among other thingCabinet appeals to parents and teachers to endeavour to make books accessible to young people, and calls on communities to donate books and establish reading clubs because a reading nation is a winning natio Tourism Minister Derek Hanekom will launch Tourism Month on 16 August 2015 at Euphoria Golf Estate, Mookgophong in Limpopo under the theme:",0.6934171
"[ 1.4247539  -0.11952046 -0.19699389 ...  1.118339    1.076618
  1.6495173 ]",[0.01659835 0.00453428 0.00515115 ... 0.03005506 0.03523791 0.05522196],Xiyimo xa Khabinete eka timhakankulu embangwini Khabinete yi amukela mintlangelo ya Siku ra Vavasati leyi veke kona eSasolburg eFree State ehansi ka nhlokomhaka:,"Thousands of women gathered at the Harry Gwala Stadium in Sasolburg to recognise the important role that political activism by women played during the struggle for liberation against colonialism and apartheiCabinet calls on all sectors of society to sustain the theme of Women s Month and to continue working towards ensuring that all women, particularly the girl child, are empowered and freed from societal prejudices so that we can address gender equality in the countrIn addition, President Zuma also released a first-of-its-kind report on the Status of Women in South Afric The report notes, great strides made in the country since 1994 to improve the status of wome This report was compiled by the Department of Women after hosting dialogues across the country between March and June this year (2015).",0.6910343
