ts,en,src_text,trg_text,Cosine_Score
"[ 0.86502415 -0.13808097  0.3974212  ...  0.6031652   1.0984482
  1.6243912 ]","[ 0.00329197 -0.00266095  0.01129348 ...  0.01654137  0.02072862
  0.01544842]","Khabinete yi hlangane hi Ravunharhu, 5 Ndzati 2018, eTuynhuys, eKap Xiyimo xa Khabinete eka timhakakulu1.","Cabinet met on Wednesday, 5 September 2018 at Tuynhuys, Cape Tow",0.8609762
[0.28714183 0.23128605 2.381874   ... 0.9579868  0.5613823  0.4071993 ],"[ 6.6878195e-03  1.2219707e-03 -3.8315677e-05 ...  3.3544280e-02
  1.7606873e-02  3.9873342e-03]","Ikhonomi Khabinete yi kombela tisekitara hinkwato ta Afrika-Dzonga ku seketela mapfhumba lama rhangeriweke hi mfumo ku nyika matimba eka ku kula ka ikhonomi endzhaku ka ku humesiwa ka tinhlayo ta ku kula leti kombaka leswaku ikhonomi ya hina yi yile ehansi hi phesente ya ziropoyintinkombo eka kotara ya vumbirhi kusuka eka phesente ya -leyi pfuxetiweke eka kotara yo sungulHambileswi tisekitara tin'wana ta ikhonomi, to tanihi vucelamigodi, vuaki na timali, ti rhekodeke antswiso eka ku kula, leswi a swi nga enelangi ku hunguta hi vutalo ku ya ehansi eka tisekitara tin'wana, ngopfungopfu, sekitara ya vurim Kusuka eka tlhelo ra ntirhiso wa timali, nsalo wa tinhundzu leti rhumeriweke ematikweni mambe wu rhekodile nhlukelo wo tiya, hambiswiritano leswi swi hungutiwile hi ku ya ehansi eka ntirhiso wa timali ta le mitini na ntshikelelo lowukulu swinene eka swinghenisiw Ku kula ka vuvekisi hi tikhamphani leti nga riki ta mfumo ku tlakukile, loko vuvekisi hi sekitara ya mfumo byi yile ehansNtsekatseko lowu tlakukaka wa timakete ta misava hinkwayo na mbuyelo wa GDP swi lava leswaku mfumo wu hatlisisa matshalatshala ku pfula swikamanyeto swa ku kula ka ikhonomi loko ku ri karhi ku nyikiwa nseketelo eka mitlawa leyi nga sirhelelekangik Ku kula ka ikhonomi ku nonokile swinene emalembeni ya mune lama nga hundz Leswi swi komba swihlohloteri swo tanihi swiyimo swa dyandza eka sekitara ya mfumo na mixavo ya swixavisiwa ya le hansi kambe na swikamanyeto leswi nga na xivumbeko xa laha tikweni, leswi swi tsaniseke vuvekisi na ku tumbuluxiwa ka mitirhMfumo wu tibohile, exikarhi ka swin'wana, eka ncinco hi vutalo wa sisiteme ya vhisa ku seketela sekitara ya vupfhumba, ku hetisisiwa ka nawukulu wa vucelamigodi ku seketela sekitara ya vucelamigodi na ku tshamisekisa ku ya emahlweni ka timali ta mabindzu lama nga ehansi ka vun wini bya mfumTisamiti ta mitirho na vuvekisi leti taka, xikan'we na xikatsa xa swihlohloteri swa mfumo leswi ringanyetiweke, ti ta nyika vuxokoxoko eka mipfuxeto leyi dingiwaka ku fambisa ku kulKhabinete yi tiyisisa vutiboheleri bya mfumo eka ku yiseka emahlweni ka swa timali naswona rimba ra swa timali leri pfuxetiweke ri ta andlariwa eka Xitatimente xa Pholisi ya Mpimanyeto wa le Xikarhi ka Theme Vuendzeri bya United Kingdom (UK) na Northern Ireland Khabinete yi tikatsa na Phuresidente Cyril Ramaphosa eka ku amukela vuendzeri byo tirha lebyi humeleleke hi Holobyenkulu Theresa May wa le UK ya Great Britain na le Northern Irelan Yi ta nyika mivuyelo leyi antswisiweke ya Afrika-Dzonga hi mabindzu na vuvekisi bya le xikarhi ka matiko lamambirhi lebyi tiyisiwek UK i muvekisi wa le matikweni mambe lonkulu eAfrika-Dzonga, ri ri na ku tlula 650 wa tifeme ta le Britain leti nga kona emakete wa ka hin Hi nkarhi wa mivulavurisano ya matiko lamambirhi, swinakulobye na matshalatshala lama nga na vuswikoti swi kaneriwilHolobyenkulu May u tlhele a nyika Khomandarankulu wa Afrika-Dzonga, Phuresidente Ramaphosa, na vanhu va Afrika-Dzonga, Bele ya SS Mendi, ku tsundzuka ku titsona swotala ka ku tlula 600 ya MaAfrika-Dzonga lava loveke loko SS Mendi yi mbombomela eEnglish Channel ku tlula 100 ra malembe lama nga hundza Foramu eka Samiti ya Ntirhisano wa Chayina-Afrika (FOCAC)Khabinete yi langutisisile Kungu ra Matirhelo ra Beijing (2019-2021), leri ri andlalaka mivuyelo ya Samiti ya FOCAC leyi a yi ri na vatshamaxitulu vambirhi ku nga Phuresidente Ramaphosa na Phuresidente wa Chayina Xi JinpinKu aka xinakulobye xa maqhinga na ku va xo tirhisana xo angarhela xa Chayina-Afrika, Chayina ya tiboha ku simeka 10 ra makungu ya ntirhisano na Afrik Wona ya le ka swiyenge swa vuendlivumaki; ximanguvalawa xa vurimi; swimakiwakulu; vukorhokeri bya swa timali; nhluvukiso wo hlayisa mbangu; vuhumelerisi bya mabindzu na vuvekisi; hunguto wa vusweti na ku hanya kahle ka vaaki; rihanyu ra vaaki; vucincanisi bya vanhu-kuya-eka-vanhu, na ku rhula na nsirhelel Eku fambeni ka nkarhi, ntirhisano exikarhi ka matlhelo lamambirhi wu ta seketeriwa hi nkongomelo:","United Kingdom (UK) and Northern Ireland visit Cabinet joins President Cyril Ramaphosa in welcoming the successful working visit by Prime Minister Theresa May of the UK of Great Britain and Northern Irelan It will yield improved benefits for South Africa through strengthened bilateral trade and investmen The UK is one of the largest foreign investors in South Africa, with over 650 British firms present in our marke During the bilateral engagements, potential partnerships and efforts were discusse Prime Minister May also handed over the SS Mendi Bell to South Africa s Commander-in-Chief, President Ramaphosa, and the people of South Africa, to commemorate the sacrifice of over 600 South Africans who perished when the SS Mendi sank in the English Channel over 100 years ago Forum on China-Africa Cooperation (FOCAC) Summit Cabinet considered the Beijing Action Plan (2019-2021), which details the outcomes of the FOCAC Summit co-chaired by President Ramaphosa and Chinese President Xi Jinpin To build the China-Africa comprehensive strategic and cooperative partnership, China committed to implementing 10 cooperation plans with Afric These are in the areas of industrialisation; agricultural modernisation; infrastructure; financial services; green development; trade and investment facilitation; poverty reduction and public welfare; public health; people-to-people exchanges, and peace and securit Over the period, cooperation between the two sides will be underpinned by the theme:",0.87051296
"[ 0.43293583 -0.2770495  -0.02217212 ...  1.1035255   0.97507113
  0.80615133]","[ 0.00876229 -0.00101578  0.00470437 ...  0.03023114  0.04306479
  0.0259807 ]",Chayina na Afrika: Kuya eka muganga wo tiya swinene wa vumundzuku lebyi avelaniwaka hi ntirhisano wo vuyerisa matlhelo hinkwaw 4.,China and Africa: Towards an even stronger community with a shared future through win-win cooperatio 4.,0.86759186
[0.56223786 0.12098002 0.2487144  ... 1.083456   0.566022   0.8921446 ],"[ 0.01815041 -0.00096872  0.00182782 ...  0.01428655  0.02182277
  0.01629635]","Nxavo wa mafurha Khabinete yi amukela nxavo wa mafurha lowu nga cincangiki wa n'hweti leyi tanihi xiwisisi xa nkarhinyana xa kan'we ntsena eka vatirhisi va vutleketli bya mani na mani, van'wamimovha na vatirhisi, loko magoza man'wana ya ri karhi ya laviwa hi Ndzawulo ya Eneji (DoE).","Fuel price Cabinet welcomes the unchanged fuel price for this month as a once-off temporary relief for users of public transport, motorists and consumers, while other measures are being sought by the Department of Energy (DoE).",0.898116
"[ 1.0658965e+00 -1.0201946e-03  1.1555433e-01 ...  1.2607127e+00
  1.5729632e+00  2.7110093e+00]",[0.02130447 0.00028348 0.0108103  ... 0.03190595 0.05792451 0.07815363],Swihlohloteri swa misava hinkwayo ku katsa na ku tlakuka ka nxavo wa oyilimbisi na matitwelo yo homboloka eka timakete leta ha tumbulukaka swi vangile ndhurho wa mafurha ku va wu tlakuka hi ku hatlisa eAfrika-Dzonga kusukela hi Dzivamisoko nan'wak,Global factors including the increase of the price of crude oil and the negative sentiment around emerging markets have led to the cost of fuel rising rapidly in South Africa since April this yea,0.9023552
"[ 0.57537496  0.18723586 -0.11664024 ...  0.8516912   0.610309
  0.82551485]","[ 0.03122174 -0.00044608  0.0054427  ...  0.03220025  0.03211069
  0.02783592]","Khabinete yi hundzisile nkhumbeko wa yona hi mayelana na mitlakuko na switandzhaku swo onha ehenhla ka vatirhisi hi ku angarhela, exikarhi ka swin'wana, ku katsa na switandzhaku leswi fambelanaka na ntshikelelo wa inifulexini tanihiloko vahumelerisi va hundzisela mitlakuko leyi eka sekitara ya vuxavisKu ri karhi ku tekeriwa leswi enhlokweni, Holobye wa Eneji, Tat Radebe, u endlile mphalalo wo hlawuleka hi ku yimela mfumo ku olovisela vaaki ehenhla ka ntlakuko lowukulu wun'wana eka nxavo wa mafurha, ku ri karhi ku nga katsiwi ntlakuko wa wa tisente hi litara eka ntsengo wa vuxavisi wa petirolo ku humelerisa mitlakuko ya miholo ya lembe na lembe ya vatirhi, vo tanihi vatirhi vo chela petirolo, etigarajinHi nkarhi lowu ikhonomi yi nga eku tshikeleriweni hi mimoya yo fularhela ya misava hinkwayo, Khabinete ya tsaka leswaku mphalalo lowu wu hava ntshikelelo eka nkwama wa tiko tanihileswi wu tirhisaka timali leti se ti nga eka xivumbeko xa ku veka nxavo wa mafurha Mpfuxeto wa misava","Cabinet has expressed concern about increases and the detrimental effects on the general consumer, including amongst others, effects relating to the inflationary impact as producers pass on the increases to the retail secto Taking this into account, the Minister of Energy, Mr Jeff Radebe, made a special intervention on behalf of government to cushion the public against yet another steep increase in the fuel price, with the exception of the cents per litre increase in the retail margin of petrol to cater for the annual salary increases of employees, such as petrol attendants, at fuel station At a time when the economy is being impacted by global headwinds, Cabinet is pleased that this intervention has no impact on the fiscus as it uses funds that are already in the fuel-pricing structure Land reform",0.86849815
"[ 0.6117703   0.39842123 -0.15705043 ...  0.8939773   0.9598138
  1.1546544 ]","[ 0.02700681  0.00104188 -0.00018854 ...  0.03168211  0.02490583
  0.01518194]","Khabinete yi kombela MaAfrika-Dzonga hinkwawo ku tirhisa njekajekisano emhakeni ya mpfuxeto wa misava ku tiyisa ku akiwa ka rixaka na nkhomano wa vaak Endlelo ra palamende leri nga eku endlekeni ri ta veka erivaleni naswona ri ta hi pfumelela ku ya emahlweni tanihi rixak Endlelo ra nkavuciva, ra ku ya hi nawu na ku va ra vumbiwa ri fambisana na vutiboheleri bya hina bya ku fikelela hi nhlanganelo switshunxo swa vuantswisi bya rixakKhabinete ya kholwa leswaku endlelo leri ri ta hi pfumelela ku kumisisa modlolo wa mpfuxeto wa misava lowu tirhaka kahle eka munhu un'wana na un'wan Hi ku tirhisana, hi nga kota ku aka rixaka ro antswa laha milorho na minavelo ya vanhu va ka hina yi humelerisiwak 6.","Cabinet calls on all South Africans to use the debate around the issue of land reform to strengthen nation-building and social cohesio The unfolding parliamentary process will bring clarity and allow us to move forward as a natio The transparent, rules-based and constitutional process is in keeping with our commitment to jointly arrive at solutions for the betterment of societ Cabinet is convinced this process will allow us to determine a land reform model that works for everyon",0.8861249
[0.6602821  0.09424427 0.05951474 ... 1.0246071  0.67213607 1.1469569 ],"[ 1.36813046e-02 -1.27649022e-04 -1.84772762e-06 ...  1.32741565e-02
  1.66000854e-02  2.65182573e-02]","Mati Khabinete ya tsaka leswaku Ndzawulo ya Mati na Mbhasiso yi hetile ku aka Damu ra Nambu wa Cornelius eFree Stat Damu leri, leri ri endleriweke ku vuyerisa 2 690 wa miti na kwalomu ka 10 674 wa vanhu, ri ta olovisa mitlhontlho ya mati leyi langutaneke na muganga wa Warden na Ezenzeleni ehansi ka Masipala wa Muganga wa PhumelelAfrika-Dzonga ra ha hlangana na mikayivelo ya mati hikwalaho ka swiyimo swa dyandza naswona Khabinete yi kombela vanhu hinkwavo ku tirhisa xitirhisiwa lexi hi vurhonwana na ku tshama va xalamukile eka swa mati DyondzoKhabinete yi hoyozele Ndzawulo ya Dyondzo ya le Hansi (DBE) eka ku nyikiwa hindlela leyi humeleleke Xikolo xa le Hansi xa Deft-South, ehandle ka Kapa eKapa-VupeladyambXikolo xi akiwile hi ku tirhisa Pfhumba ra Mphakelo wa Swimakiwakulu swa Swikolo leri Hatlisisiweke (ASIDI) ra ndzawulo hi ntsengo wa R75 wa timiliyon Xi na 45 wa tikamara to dyondzela, laboretari ya tikhomphyuta na ya sayense, layiburari xikan'we na senthara ya swakudya leswi nga na rihany Muako lowu wa ximanguvalawa lowuntshwa wu ta nyika mbangu wo dyondza na ku dyondzisa lowu ringaneleke eka kwalomu ka 1 578 wa vadyondzi kusuka emugangeni wa DelfLexi i xikolo xo hetelela ehenhla ka 25 wa swikolo leswi nyikiweke Kapa-Vupeladyambu hi ku tirhisa pfhumba lera DB Kufika sweswi, nongonoko wa ASIDI wu akile swikolo swa 205 swa ximanguvalawa etikweni hinkwar Eka ntsengo hinkwawo wa 685 wa swikolo leswi swi nyikiweke mphakelo wa mati lama humaka kahle, 486 wa swikolo swi vekeriwile switirhisiwa swa mbhasiso swa kahle naswona 372 wa swikolo swi nghenisiwile eka giridi ya gezi ro sungula Swikombelo swa Xikimi xa Mpfuneto wa swa Timali ta Swichudeni xa Rixaka (NSFAS) swa 2019Khabinete yi amukerile angulo wo saseka swinene kusuka eka swichudeni leswi languteriweke endzhaku ka ku pfuriwa ximfumo ka endlelo ra swikombelo swa NSFAS ra 2019 hi siku ra 03 Ndzat Ku tlula 45 000 ya swichudeni leswi nga na vuswikoti na swa nkarhi wa sweswi swi logile swi nghena eka webusayiti ya NSFAS hi siku ro sungul Ndzima yi tlhele yi khatsiwa ku basisa ntirho lowu a wu salele endzhaku wa tihakelo leti a ha kayivela ta swichudeni 2 Endlelo ra swikombelo ri simekiwa ehenhla ka sisiteme leyintshwa leyi yi endlaka swiboho swa ku nyika timali swi hatlisa swinene loko swikombelo eka nkarhi wa sweswi swi tatisiwa hindlela yo olova hi swichudeni swi nga ri na mhaka leswaku swi le ka ndhawu yihi LisiteriyosisiKhabinete yi amukela xitiviso xa leswaku ntungu wa Lisiteriyosisi wu herile naswona yi kombisa hindlela yo tiya ntshikelelo wa kungu ra angulo wo tirhisana ra xilamulelamhangu hi Ndzawulo ya Rihanyu (DoH) na Vandla ra Mavabyi yo Tlulela ra Rixaka, va seketeriwa hi Nhlangano wa Rihanyu wa Misava, ku lawula na ku herisa ntungu lowDoH yi vekerile sisiteme ya vulanguteri ku sivela ku endleka hi vuntshw Tifeme hinkwato leti ti endlaka nyama na huku leyi phurosesiweke leyi lunghekeleke ku dyiwa ti dinga ku va na tisisiteme ta malawulelo ya vuhlayiseki, hi ku ya hi Xinawana xa R607 lexi kandziyisiweke hi siku ra 14 Khotavuxika 2018.","Water Cabinet is pleased that the Department of Water and Sanitation has completed the construction of the Cornelis River Dam in the Free Stat The dam, which is set to benefit 2 690 households and an estimated 10 674 people, will ease water challenges faced by the community of Warden and Ezenzeleni under the Phumelela Local Municipalit South Africa is still experiencing water shortages as a result of drought conditions and Cabinet appeals to all people to use this resource sparingly and to remain water wise Education Cabinet congratulated the Department of Basic Education for successfully handing over the Delft South Primary School, outside Cape Town in the Western Cap The school was built through the department s Accelerated Schools Infrastructure Delivery Initiative (ASIDI) at a cost of R75 millio It consists of 45 classrooms, a computer and science laboratory, library as well as a nutrition centr The new state-of-the-art facilities will provide a conducive learning and teaching environment to about 1 578 learners from the Delft communit This is the final school out of 25 schools handed over to the Western Cape through the National Department of Education s initiativ To date, the ASIDI programme has built 205 state-of-the-art-schools nationall A total of 685 schools have been provided with reliable water supply, some 486 schools have been provided with decent sanitation facilities and 372 schools have been connected to the electricity grid for the first time 2019 National Student Financial Aid Scheme (NSFAS) applications Cabinet welcomed the overwhelming response from prospective students following the official opening of the 2019 NSFAS application process on 03 Septembe Over 45 000 potential and current students logged onto the NSFAS website on the first da Progress has also been made to clear the backlog of outstanding payments to student The application process is based on a new system which makes funding decisions quicker while applications are now easily filled in by students regardless of their location Listeriosis Cabinet welcomes the declaration that the Listeriosis outbreak is over and it strongly demonstrates the impact of the emergency collaborative response plan by the Department of Health (DoH) and the National Institute for Communicable Diseases, supported by the World Health Organisation, to control and end the outbrea The DoH has put in place a surveillance system to prevent a recurrenc All factories that make ready-to-eat processed meat and chicken need to have food safety management systems in place, according to Regulation R607 published on 14 June 2018.",0.9098096
"[ 0.29830435  0.51765525 -0.15281288 ...  0.74580914  0.2942925
  0.5668395 ]",[0.0161387  0.00199197 0.00057577 ... 0.02501226 0.02314585 0.01138435],"Vukamberi bya tifeme byi tshama byi ri karhi byi ya emahlweni, hi ku ya hi swinawana swa nsivelamavabyi leswi pfuxetiwek Swihehlo swa swakudya swa vuxisi na leswi hundzeriweke hi nkarhi1Khabinete yi hoyozela goza ra xihatla leri tekiweke hi Holobye wa Rihanyu, Dok Aaron Motsoaledi, ku langutisisa swihehlo swa swakudya swa vuxisi na leswi hundzeriweke hi nkarhi eAfrika-Dzong DoH yi kume vholomu ya le henhla ya swivilelo naswona yi tekele enhlokweni mikhumbeko hi mayelana na tivhidiyo leti fambelanaka na swakudya leswi nga kamberiwangiki vuxiviri leti ti nga eku hangalakeni eka swihangalasamahungu swa vaakiusukela hi Mhawuri, matshalatshala ya vukamberi ya vile kona eka miako ya swakudya yo hambanahambana naswona ya ya emahlweni etindhawini to hambanahambana ta tikoi ku engetela, indasitiri ya swakudya yi komberile ku tiyisisa vuxiviri bya swakudya leswi nga na nkoteko wa ku va swa vuxisi loko vulawuri byo lawula bya mfumo byin'wana kusuka eka tindzawulo ta Vurimi, Swihlahla na Vunjoveri, na Mabindzu na Vumaki, ku katsa na Khomixini ya Vatirhisi ya Rixaka (NCC), ti khumbeka eka ku tiyisisa swivulavula swa vaaki swa mipimo ya risima leyi yisiweke ehans 1Khabinete yi kombela vaaki ku xa emahlweni eka mikarhi ya ku hambanisa leyi fambelanaka na swakudya:Siku leri swakudya swa ha riki swo antswa ku nga si fika rona swi vula vutomi bya ku va exelufini bya swikumiwa swo oma na leswi nga eswikoteleni, naswona a hi xikombiso xa vuhlayisekSiku ro xavisa harona ri tirhisiwa eka swakudya leswi onhakaka hakanyingi leswi hlayisiwaka exigwitsirisini naswona kusuka hi Mawuwani nan'waka a ra ha fanelangi, hi ku ya hi vulawuri bya misava hinkwaySiku ro tirhisa harona kumbe ro hundzeriwa harona i siku ra ku hundzeriwa naswona swi vula leswaku swakudya leswi nga na mfungho lowu a swa ha dyeki endzhaku ka siku ler Eka swakudya leswi onhakaka, leswi swi vula leswaku swi nga ka swi nga ha dyiw Nhundzu ya vuxisi","Inspections of factories remain ongoing, according to the updated hygiene regulation Allegations of fake and expired foods1 Cabinet commends the swift action taken by the Minister of Health, Dr Aaron Motsoaledi, to look into the allegations of fake and expired foods in South Afric The DoH has received a high volume of complaints and noted concerns about unauthenticated food-related videos that are circulating on social mediaSince August, inspection blitzes have taken place at various food premises and they continue in different parts of the countryIn addition, the food industry has been requested to confirm the authenticity of potential counterfeit foodstuffs while other government regulatory authorities from the departments of Agriculture, Forestry and Fisheries, and Trade and Industry, including the National Consumer Commission, are involved in confirming public claims of compromised quality standard",0.8789519
"[7.3043382e-01 9.9650864e-04 1.7764102e-01 ... 8.6519015e-01 6.1855692e-01
 1.3163382e+00]",[0.02146686 0.03851559 0.00551169 ... 0.01174538 0.02561749 0.05655897],hakanyingi i nhundzu leyi xavisiwaka ehansi ka vito ra burende ya khamphani yin'wana loko theme ra,are typically goods sold under another company s brand name while the term,0.8235884
