ts,en,src_text,trg_text,Cosine_Score
"[ 0.5863279   0.18235491 -0.12058294 ...  0.8889343   0.97911435
  1.1558211 ]",[0.01372402 0.05552156 0.00196921 ... 0.01895779 0.00923167 0.01863729],"Khabinete yi hlanganile hi Ravunharhu, 7 Khotavuxika 2017, eTuynhuys, eKapa Xiyimo xa khabinete eka timhakankulu Khabinete yi vula nakambe xikombelo xa Phuresidente Jacob Zuma xo va MaAfrika-Dzonga ya va nyandza yin'we ku lwa na madzolonga na ku xanisiwa ka vamanana na vana, na ku kombela MaAfrika-Dzonga hinkwawo ku teka magoza ya xihatla ku herisa ntungu lowu emigangeni ya hinLeswi swi landzela riendzo ra Phuresidente Jacob Zuma ro ya Elsie s River eKapa hi ku seketela Imbizo yo Lwa na Vugeveng Nakambe riendzo ri kombisile ku nga sirhelelekangi ka vamanana na vana emigangeni ya hinPhuresidente u tshembhisile ku vuya eka ndhawu ku ta langutisa eka mitlhontlho yo tala ya vugevenga na ku dlaya, ngopfungopfu ka vana na hilaha vulawuri bya vulandzelerisi bya nawu byi nga ta antswisa hakona vukorhokeri bya vona emugangen Khabinete yi amukela ku humesiwa ka Mbalango wo Angarhela wa Mindyangu wa 2016, lowu yaka emahlweni wu komba nhluvuko eka ku simekiwa ka tiphurogireme ta mfumo ku antswisa vutomi bya MaAfrika-Dzonga, ngopfungopfu miganga leyi khale a yi pfumatiwTinhlayohlayo ti kombisa leswaku mfumo wu le ku pfuneni eku nyikeni ka tindlu, ku ri na mindyangu ya MaAfrika-Dzonga lawa ya tshamaka eka vutshamo bya","Issues in the Environment Cabinet reiterates President Jacob Zuma s call for South Africans to unite against violence and abuse of women and children, and calls on all South Africans to take urgent steps to eradicate this scourge in our communitie This follows the President s visit to Elsies River in Cape Town in support of the Fight against Crime Imbiz This visit once again highlighted the vulnerability of women and children in our societThe President undertook to return to the area to look into the many challenges of crime and murder, especially of children and how law-enforcement authorities would improve their services to the communit Cabinet welcomes the release of the General Household Survey 2016, which continues to show progress in the implementation of government programmes to improve the lives of South Africans, especially the previously disadvantaged communitie The statistics show that government is making inroads in providing housing, with South African households living in",0.8753523
"[ 0.35032952 -0.26222113  5.2790756  ...  1.0692985   0.75957346
  2.2041588 ]","[ 0.01582909 -0.00189313  0.12527665 ...  0.03417685  0.02812942
  0.06510387]","kumbe bya xipfuno xa mfumo leyi nga le ku tlakukeni ku suka eka 5% hi 2002 ku fika eka 13,5% hi 2016.","or state-subsidised dwellings increasing from 5% in 2002 to 13, 5% in 2016.",0.90979385
[0.3566302  0.15580298 2.6349     ... 0.8706625  0.4357379  1.3338649 ],"[ 0.00436155 -0.00046618  0.10326497 ...  0.02534816  0.01753017
  0.008768  ]","Mbalango wu tlhela wu komba leswaku tiphurogireme ta mpfuno wa vanhu ta mfumo ti komba ku tlakuka ku suka eka 12,7% hi 2003 ku fika eka 29,7% hi 2016.Ku tlhela ku va na ku tlakuka loku vonakaka eka mfikelelo wa mati, gezi na nkululo, leswi ku nga xikombo xa nkoka xa ku navela ka Mfumo wa Afrika-Dzonga ku lulamisa swihoxo swa xihlawuhlawu na ku nyika vukorhokeri bya masungulo eka vanhu hinkwavHambiswiritano, Khabinete yi lemukile leswaku loko ku titsarisa eka dyondzo ya le henhla ku ri eku tlakukeni, hambileswi ku nonokaka, ntsena 3,3% wa vantima va Afrika va vukhale bya 18 ku fika 29 wa malembe a va ri ku dyondzeni loko va pimanisiwa na vanhu 18,8% ya Ma-India/Ma-Asia na 17, 5% ya valungu eka ntlawa lowu wa vukhal Ntsena 3,5% ya Makhaladi a va ri ku dyondzeni hi 2016.Mbalango wu yile emahlweni wu kombisa ku ya ehansi ku suka eka 23,8% ku ya eka 11,8% ya mindyangu leyi tokoteke ndlala, leyi kombaka nhluvuko eku lulamiseni miganga leyi hanyaka eka vusweti lebyi nyanyek Khabinete yi lemukile Mbalango wa Vanhu lava ringaneleke ku Tirha wa Kotara wa kotara yo sungula ya lembe lowu kombiseke ikhonomi yi engetela 144 000 wa mitirh Nhlayo leyi yi ringananisiwile hi ku tlakuka ka nhlayo ya valavi va mitirho hi vanhu va 433 000.Khabinete tiyisisa nakambe ku tiboha ka yona ku ya emahlweni yi tirhisana na xiyenge xo ka xi nga ri xa mfumo na vatirhi eku ringeteni ka yona ku lulamisa mitlhontlho ya vupfumalantirho etikwen Khabinete yi amukela ku simekiwa ka ku pfuxetiwa ka Ndhawu ya Vumakelo ya Babelegi eHammanskraal tanihi xiphemu xa makungu ya mfumo ku hatlisisa nhluvukiso wa ikhonomi na ku tumbuluxa mitirho eka ndhaw Phurojeke ya R42-wa timiliyoni i xiphemu xa mfumo xa Mpfuxo wa Phurogireme ya Tindhawu ta Vumakelo na yin'we ya tiphaka ta tsevu leti nga","The survey also shows that government s social-assistance programmes indicates an increase from 12, 7% in 2003 to 29,7% in 2016.There is also a marked increase in access to water, electricity and sanitation, which is an important marker for the South African Government s ambition to redress the wrongs of apartheid and provide basic services to all the peoplCabinet has, however, noted that while higher education enrolments are on the increase, albeit at a slow pace, only 3, 3% of black Africans aged 18 to 29 years were studying as opposed to 18, 8% of Indian/Asian individuals and 17, 5% of the white population in this age grou Only 3, 5% of the coloured population was studying during 2016.The survey further indicated a decrease from 23, 8% to 11, and 8% of households that experienced hunger, which shows progress in addressing communities living in extreme povert Cabinet noted the Quarterly Labour Force Survey for the first quarter of the year that showed the economy adding 144 000 job These numbers were offset by an increase in the number of job-seekers by 433 00 peopl Cabinet reaffirms its commitment to continue partnering with the private sector and labour in its attempts to address the country s unemployment challenge Cabinet welcomes the launch of the refurbished Babelegi Industrial Park in Hammanskraal as part of government s plans to accelerate economic development and job creation in the are The R42-million project is part of government s Revitalisation of Industrial Parks Programme and one of six parks that are being revitalised across the country for broader economic and industrial developmenCabinet encourages local industries and businesses to consider expanding operations to industrial parks to access the various support measures which are available to further develop their businesse Cabinet was briefed by Minister of Finance, Mr Malusi Gigaba, on the latest South Africa s Gross Domestic Product (GDP) figures, which contracted",0.9071547
"[ 0.681222   -0.02823778  2.528216   ...  0.8336198   1.2906616
  2.4410715 ]","[ 0.00268142 -0.00062358  0.04526813 ...  0.03688131  0.03155871
  0.03614649]","le ku pfuxetiweni etikweni hinkwaro eka ikhonomi yo angarhela na nhluvukiso wa vumakelKhabinete yi khutaza vumaki na mabindzu ya laha kaya ku tekela enhlokweni ku ndlandlamuxa matirhelo ku ya eka tindhawu ta vumakelo ku fikelela tindlela ta nseketelo to hambanahambana leti nga kona ku yisa emahlweni nhluvuko wa mabindzu ya von Khabinete yi hlamuseriwile hi Holobye wa Timali, Tat Malusi Gigaba, hi tinhlayo ta Swimakiwa Hinkwaswo swa Tiko swa Afrika-Dzonga (GDP) ta sweswi, leswi yeke ehansi hi 0,7% eka kotara yo sungula ya 2017.Mbuyelo lowu wo tika wa GDP eka lowu a wu languteriwile wu le hansi swinene ku tlula Nxopaxopo wa Mpimanyeto wa 2017, lowu bvumbeke GDP ya 2017 ku va yi ta kula hi 1,3%.","The agriculture, forestry and fishing industry rebounded in the first quarter of 2017 with an increase of 22, 2%.There are green shoots that the country can leverage to boost its own economic growth outloo These include improving global growth, stabilising commodity prices, more favourable climate conditions, reliable electricity supply and less volatile labour relationAs a matter of urgency, Cabinet calls on business, labour and the broader society to partner with government to intensify our growth programme and improve confidence so as to arrest the decline and set the economy on a higher trajectory, to achieve inclusive economic growt In this regard the Minister of Finance will meet with business leaders in a bid to formulate strategies to counter economic recession and achieve inclusive growtCabinet endorsed a full media briefing by the Minister of Finance to share with South Africans the interventions government will embark upon within the current budget framewor Cabinet further reaffirms the adopted budget framework for the countr The rating agencies Fitch and Standard & Poor s affirmed South Africa s long-term foreign currency debt ratings of",0.8282361
"[ 0.6272328  -0.22953378  0.23832035 ...  0.9076075   1.5139867
  1.3395813 ]","[1.0643227e-02 6.4776752e-05 3.9638649e-03 ... 3.1844024e-02 4.5678124e-02
 2.1778775e-02]","Leswi swi vangiwile eka swin'wana swilo hi ku hunguteka ka vumaki, bindzu, ku lulamisa swakudya na tifeme ta vutshamHambiswiritano ikhonomi yi seketeriwile hi ku kula ka migodi na feme yo cela leswi tlakukeke hi 1.","This has been attributed to, among other things, the contraction of the manufacturing, trade, catering and accommodation industrieThe economy was nevertheless supported by growth in the mining and quarrying industry which increased 1.",0.88910747
[0.38715127 0.2620973  2.0314853  ... 1.0221841  0.74499804 0.6950607 ],"[ 0.01979864 -0.00135362  0.00324526 ...  0.03008545  0.02170202
  0.01490396]","Feme ya vurimi, swihlahla na swa tinhlampfi swi vuyele ematshan'weni eka kotara yo sungula ya 2017 ku ri na ku tlakuka ka 22,2%.Ku na mifungho ya ku vuyelela ka ikhonomi leyi tiko ri nga ku kucetelaka ku antswisa xiyimo xa ku kula ka ikhonomi ya rona n'winy Leswi swi katsa ku antswisa ku kula ka matiko hinkwawo, ku tshamisekisa mixavo ya swixavisiwa, swiyimo swa maxelo ya kahle swinene, mphakelo wa gezi lowu tshembekeke na ku cinca hi ku olova ka le hansi ka vuxaka bya vathori na vathoriwTanihimhaka ya xihatla, Khabinete yi rhamba van wamabindzu, vatirhi na vanhu hi ku angarhela ku tirhisana na mfumo ku tikisa phurogireme ya ku kula ya hina na ku antswisa ntshembho leswaku ku ta yimisiwa ku ya ehansi na ku veka ikhonomi eka ndlela ya le henhla, ku fikelela ku kula ka ikhonomi ko katsa hinkwaswEka mhaka leyi Holobye wa Timali u ta hlangana na varhangeri va mabindzu eka matshalatshala yo vumba maqhinga yo sirhelela ku kayakaya ka ikhonomi na ku fikelela ku kula ko katsa hinkwaswKhabinete yi seketele nhlengeletano ya vateki va mahungu yo helela hi Holobye wa Timali ku avelana na MaAfrika-Dzonga ku nghenelela loku mfumo wu nga ta ku sungula eka rimba ra mpimanyeto wa swesw Khabinete yi yisa emahlweni yi tiyisisa nakambe rimba ra mpimanyeto lowu amukeriweke wa tik Tikhamphani to pima swikweleti ta Fitch na Standard & Poor ti tiyisile mipimo ya xikweleti xa mali ya matikomambe ya nkarhi wo leha ya","Cabinet welcomes the 2017 Report from the International Congress and Convention Association, which continues to rank South Africa as the top business events destination in Africa and the Middle Eas The report was released in May 2017 in Frankfurt, GermanSouth Africa remains one of the world s most popular tourist destinations and continues to top the rankings also on the World Economic Forum Travel s global travel and tourism competitiveness index as released in April 2017.Cabinet would like to see more of South Africa s smaller towns and cities bidding for smaller meetings where they can meet the hosting requirement This will help to improve the geographic distribution of tourism beyond the major centres and spread the wealth generated by these events more equitabl.",0.83010006
"[ 0.37416834  0.4870943  -0.16783242 ...  1.002999    0.8411309
  0.7239596 ]","[ 1.1679085e-02  2.0427665e-02 -2.0027053e-05 ...  2.3796976e-02
  1.9070528e-02  9.7978441e-03]","BB+ .Leswi swi ta exikarhi ka ku nghenelela ka Holobye Gigaba na xiyenge xo ka xi nga ri xa mfumo ku tiyisisa leswaku ntirho wo hlanganela wa mfumo, bindzu, vatirhi na vanhu va tiko wu ya emahlweni, na leswaku switshembhiso leswi endliweke swa hetisisiwKhabinete yi vula nakambe leswaku MaAfrika-Dzonga ya fanele ku ya emahlweni ya tirha hi ku twanana, ngopfungopfu hi mikarhi yo tika na ku tirha hi matimba ku tiyisisa leswaku tiko ri vuyisela xiyimo xa giredi ya vuvekisi bya ron Khabinete yi amukela mivulavurisano eku pfuriweni ka Komiti ya Vulawuri bya Nhlanganelo ya Makete wo Fana wa Dzonga (MERCOSUR) na Nhlangano wa Mindzuvo wa le Dzongeni wa Afrika (SACU) leyi ya ha ku va kona etikwenMihlangano yi twananile ku hlangana ku tekela enhlokweni mikateko yo tlakusa MERCOSUR-SACU Ntwanano wa Bindzu leri Rhandziwaka (PTA) hi ku katsa na vuyimeri bya ntlakuso wa bindzu ra vona, Mihlangano ya ndhawu leyi sirhelelaka ku navela ka van'wamabindzu, xiyenge xo ka xi nga ri xa mfumo, na tindlu ta vuyimeri bya vona venyi na matirhelo ya matikomamb Ntwanano wa MERCOSUR-SACU wu nyika varhumeri va le matikwenimambe va laha kaya nkateko ku nghena eka makete wa vanhu vo tlula 280-wa timiliyonKhabinete yi rhamba varhumeri va le matikwenimambe hinkwavo va laha tikweni ku teka xipfuni xa PTA tanihileswi swimakiwa swa laha kaya sweswi swi kotaka ku nghena eka matiko lawa ya nga eka Nhlangano wa Yuropa MERCOSUR hi mipimo ya mindzuvo leyi rhandziwak Khabinete yi kombisile ku sola eka xiboho xa United States of America (USA) ku tihumesa eka Ntwanano wa PariNtwanano wa Paris, lowu nga ta sungula ku tirha hi ku hetiseka hi 2020, wu tiyisisiwile hi ku nghenisa xandla loku langiweke hi matiko hi woxe ku ya eka swikongomelo swa matiko hinkwawo leswi ku twananiweke haswona hi ku hlanganelAfrika-Dzonga ri komberile USA ku tlherisela endzhaku xiyimo xa rona ku tiboha nakambe eka endlelo ra swiphemunying Memorandamu ya Ntwanano exikarhi ka Novartis, Huvo ya Ndzavisiso wa swa Vutshunguri ya Afrika-Dzonga na Ndzawulo ya Sayense na Thekinoloji, yi pfula ndlela ku antswisa vukulu na nkoka wa miringeto ya tlilinikhali na ku aka vuswikoti bya ndzavisiso eka tikonkulNtwanano wu ta pfumelela tiphurogireme ta Ndzavisiso wo hlanganela eka mavabyi lawa ya hlawuriweke yo ka ya nga tluleli na yo tlulela, swi antswisa mfikelelo wa vavabyi va Afrika-Dzonga eka mirhi yintshwa, na ku aka vuswikoti bya nhluvukiso na ndzavisiso wa tiko na wa tikonkulKhabinete yi tshemba leswaku ku na ndlela ya vutirhisano byo ka byi nga ri bya mfumo na bya mfumo, naswona yi khorwisiwile leswaku leswi swi nga rhangela ndlela eku lulamiseni mitlhontlho yo tala yo tika leyi hi hlanganaka na yon","BB+ .This comes amid Minister Gigaba s engagements with the private sector to ensure that the joint work of government, business, labour and civil society continues, and that the pledges made are fulfilleCabinet reiterates that South Africans must continue to act in unison, especially during difficult times and work even harder to ensure that the country reclaims its investment grade statu Cabinet welcomes deliberations at the inaugural Joint Administration Committee for the Common Market of the South (MERCOSUR) and the Southern Africa Customs Union (SACU) recently held in the countrThe parties agreed to jointly consider opportunities to promote the MERCOSUR-SACU Preferential Trade Agreement (PTA) by including their trade promotion agencies, chambers of commerce, private sector, and their respective embassies and foreign mission The MERCOSUR-SACU agreement provides local exporters with the opportunity to tap into a market of more than 280-million peoplCabinet calls on all the country s exporters to take advantage of the PTA as local products are now able to enter the MERCOSUR bloc at preferential duty rate Cabinet expressed regret at the decision of the United States of America (USA) to withdraw from the Paris AgreemenThe Paris Agreement, which will be fully operational by 2020, is premised on contributions determined by countries themselves towards collectively agreed global goalSouth Africa has called on the USA to reconsider its position and recommit to the multilateral proces The Memorandum of Understanding between Novartis, the South African Medical Research Council and the Department of Science and Technology, paves the way to boost the volume and quality of clinical trials and build research capability on the continenThe agreement will allow for joint research programmes in selected communicable and non-communicable diseases, improve South African patients' access to innovative medicines, and build the country and continent's research and development capabilitieCabinet believes that there is room for more public-private partnerships, and is convinced that these can lead the way in addressing the many pressing challenges we fac",0.8780148
"[ 0.41284072 -0.04254658  0.1053078  ...  0.9316052   1.0077535
  1.7938389 ]",[0.00551432 0.01713298 0.00784127 ... 0.0299748  0.03657749 0.03687068],"Khabinete yi amukela Xiviko xa 2017 ku suka eka Nhlengeletano ya Misava hinkwayo na Nhlangano wa Ntwanano, lowu yaka emahlweni wu pima Afrika-Dzonga tanihi ndhawu ya mikhuvo ya bindzu ya le henhla eAfrika na le Middle Eas Xiviko xi humesiwile hi Mudyaxihi 2017 eFrankfurt, GermanAfrika-Dzonga ri tshama ri ri rin'we ra tindhawu ta vapfhumba leri tivekaka ngopfu emisaveni na ku ya emahlweni ri rhanga eka mipimo na le ka xikombo xa vuswikoti bya vupfhumba na ku endza ka matiko hinkwawo ka Foramu yo Endza ya Ikhonomi ya Misava hilaha yi humesiweke hakona hi Dzivamisoko 2017.Khabinete yi navela ku vona malokixi na madoroba lamatsongo yo tala ya Afrika-Dzonga ya kombela tinhlengeletano letitsongo laha ya nga ta fikelela swilaveko swo rhurhel Leswi swi ta pfuna ku antswisa ku hangalaka ka vupfhumba hi ku ya hi ndhawu ku hundza eka tisenthara letikulu na ku hangalasa rifumo leri endliweke hi mikhuvo leyi hi ku ringana swinen.","The Year of OR Tambo: Advancing Youth Economic Empowerment , with a meeting of the Presidential Youth Working Grou This brought together government and leaders of youth organisations, who took stock of progress in the socio-economic advancement of young peoplMinisters and Deputy Ministers will engage in various activities aimed at promoting youth development and empowermen The National Youth Day commemoration event will take place in Ventersdorp, North West on 16 June 2017.",0.7949017
[0.7157169  0.63618076 0.10610434 ... 0.7008745  0.6790038  0.9330539 ],"[ 3.22928354e-02  1.18558705e-02 -5.83048604e-05 ...  1.95992496e-02
  8.33876338e-03  1.35303615e-02]","Khabinete yi rhamba MaAfrika-Dzonga ku va na vukheta byo vona mahungu ya vuxisi, ngopfungopfu ku tlakuka ka ku ku rhumeriwa ka mahungu ya vuxisi eka swiyenge swa mabulu ya ku lahleka, ku tlhakisa na ku ngungumerisa vanhwanyana na vamananNtungu wa madzolonga lowu wa ha ku va ka kona eKwaMashu, kusuhi na le Durban hikwalaho ka swiviko swa vuxisi swa ku va vana va tlhakisiwile eka ndhawu na ku kumbeteriwa ka ku ngungumerisiwa ka nhwanyana eNaledi, Soweto hi vanhu lava a va ri eka thekisi ya Toyota Quantum ku katsiwile na nomboro ya ntsariso swi vangile hoyihoyi eka swiyenge swa mabulu, leswi endzhaku swi kumeka swi nga ri ntiyisVuxisi lebyi, mahungu ya vuxisi na ku hangalasiwa ka mahungu yo ka ya nga ri ntiyiso swi vanga ku chava eka miganga ya hina na ku tlangisa nkarhi na switirhisiwa swa maphoris Hi kombela vanhu ku va va rhumeli nakambe na ku hangalasa mahungu ya vuxisi eka swiyenge swa mabulu, ku fikela loko va tiyisisile ntiyiso wa won.","Cabinet calls on South Africans to be vigilant of fake news, in particular the increase in false posts on social media over missing, kidnapped and abducted girls and wome The recent outbreak of violence in KwaMashu, near Durban over fake reports of children being abducted in the area and the alleged abduction of a girl in Naledi, Soweto by persons in a Toyota Quantum with registration number included went viral on social media, which was later found to be untruThese hoaxes, fake news and the dissemination of false information cause panic among our communities and waste time and resources of the polic We appeal to people not to repost and disseminate fake news on social media, until they have verified the authenticit.",0.90046036
"[ 0.42047217  0.87392503 -0.14317933 ...  0.53666615  0.3292336
  0.53627515]","[-0.00164478 -0.00301828  0.00062759 ...  0.00708716  0.00240758
  0.02499706]",Khabinete yi lemukile hi ku vilela swinene swiviko swa vuhangalasi bya mahungu eka,Cabinet has noted with serious concern the media reports on the,0.76759315
