ts,en,src_text,trg_text,Cosine_Score
"[ 0.7145753  -0.0761888  -0.01454279 ...  0.17530227  0.15698761
  0.7586532 ]","[ 0.00980162 -0.0033715  -0.00078007 ...  0.00912488 -0.00173329
  0.03020796]",Xiyimo xa Khabinete eka Timhakakulu1.,Issues in the environment1.,0.7307677
"[ 1.0207047  -0.09429165 -0.2951424  ...  0.60908127  0.9634221
  0.20989168]","[ 0.00603077 -0.00213661 -0.00047155 ...  0.01474402  0.01121547
  0.00783831]",Ntlimbo wa Russia-Ukraine,Russia-Ukraine conflict,0.8632299
"[ 1.0379369  -0.1040959  -0.26545626 ...  0.5341002   1.5092924
  0.3894618 ]","[ 0.01051983 -0.00154731 -0.00071516 ...  0.01270606  0.02259489
  0.01420845]",Khabinete yi tshama ya ha vilerisiwa swinene hi ntlimbo wa Russia-Ukraine lowu yaka emahlwen,Cabinet remains deeply concerned by the ongoing Russia-Ukraine conflic,0.81788164
"[ 0.77888614 -0.20175654 -0.08388024 ...  0.55288726  0.90019417
  1.2440742 ]","[ 0.02163804 -0.00158013  0.00541325 ...  0.00553475  0.01963603
  0.02114052]",Nkoxo wa vanhu na ikhonomi wa ntlimbo wu le ku onheteleni naswona nkhumbo wa wona wu ta twiwa emisaveni hinkway,The socio-economic cost of the conflict is devastating and its impact will be felt around the worl,0.74711907
"[ 0.20166536 -0.03352564 -0.26937565 ...  0.03546453  0.3765419
  1.4913552 ]","[ 0.00477147 -0.00198348 -0.00038299 ... -0.00136154  0.0241154
  0.05762968]","Khabinete yi kombela xitshunxo xa xidipulomati lexi kanerisaniweke naswona yi hlohlotela mavandla hinkwawo ku seketela na ku sirhelela timfanelo ta ximunhu, na ku landzelela miboheko ya wona hi ku landza nawu wa matiko ya misava na nawu wa nhlayiseko wa vanhu wa matiko ya misav","Cabinet calls for a negotiated diplomatic solution and urged all parties to uphold and protect human rights, and abide by their obligations in terms of international law and international humanitarian la",0.8738477
[0.48637345 0.42607912 0.26475105 ... 1.1075232  1.2046099  1.1929228 ],"[ 0.01185048 -0.00085517  0.00497278 ...  0.0327561   0.02196178
  0.04010149]",Mfumo wu ya emahlweni wu pfuneta vaakatiko va Afrika-Dzonga ku huma eUkraine naswona vo hlayanyana va vona se va vuyile ekay Hi tlhele hi paluxa ku vilela ka hina eka makhomelo yo biha ya vanhu va Afrika lava ringetaka ku tsemakanya mindzilekana eka nkarhi low,Government continues to assist South African citizens to leave Ukraine and a number of them have since returned hom We have also expressed our concern at the ill treatment of Africans trying to cross international borders during this tim,0.90421176
[0.23448373 0.30975822 0.11939169 ... 0.8899875  0.8920715  1.139203  ],"[ 0.0051504  -0.00056946  0.04342701 ...  0.02347034  0.03634677
 -0.00283646]",Ha kholwa leswaku matiko lama ha hluvukaka ya boheka ku tiphina hi nkavelo lowukulukumba wa rito na nhlohlotelo eka mihlangano ya mafumelo ya misava hinkway Hikokwalaho Afrika-Dzonga yi seketela sisiteme ya matiko ya misava yo ringanana swinene na mpfuxeto wa mihlangano ya mifumo ya matikonyingi ku kondletela ndzingano lowukulukumb,We believe that developing countries must enjoy a greater share of voice and influence in institutions of global governanc South Africa therefore advocates for a more equitable international system and for the reform of multilateral institutions to promote greater equalit,0.87264854
"[ 0.11734459 -0.11934396 -0.22655924 ...  0.70664346  1.6017897
  0.98628384]","[-0.0007426  -0.00120664  0.00581879 ...  0.01753058  0.00780254
  0.01363772]",Khomferense ya Vuvekisi ya Afrika-Dzonga (SAIC),South Africa s annual growth,0.6616329
"[ 0.43542665 -0.11374533  0.23523723 ...  0.8941159   1.4511727
  1.8833095 ]",[0.01049078 0.00175668 0.01375685 ... 0.02430225 0.01003687 0.03337477],"Afrika-Dzonga yi ta rhurhela SAIC ya yona ya vumune hi Ravumune, 24 Nyenyankulu 2022 eka Senthara ya Mitsombano ya Sandton eJon Khomferense leyi i xiphemu xa pfhumba ra vuvekisi ra mfumo ku tikokela Rwa tithiriliyoni eka ntlhanu wa malembe, naswona ri tikokela varhumiwa kusuka eAfrika-Dzonga na le misaveni hinkwayo ku kanela swivandlanene swa vuvekis","South Africa Investment Conference (SAIC) South Africa will host its fourth SAIC on Thursday, 24 March 2022 at the Sandton Convention Centre in Johannesbur The conference is part of government s investment drive to attract Rtrillion over five years, and it attracts delegates from South Africa and worldwide to discuss investment opportunitie Since the first investment conference in 2018, South Africa has attracted R774 billion in commitments across a wide range of economic sector Of the 152 investment announcements made previously, 45 projects have already been complete A further 57 projects are currently under constructio",0.8555157
[0.21292098 0.04584795 0.1713936  ... 0.7445573  0.8530749  0.55144495],"[ 0.02254375  0.03730054 -0.00012406 ...  0.01874523  0.03656964
  0.04115792]","Kusukela loko ku vile na khomferense leya vuvekisi yo sungula hi 2018, Afrika-Dzonga yi tikokerile R774 wa tibiliyoni eka vutiboheleri tisekitara ta ikhonomi to hambanahamban Vuvekisi lebyintshwa byi ta pfuna ku kurisa ikhonomi, ku tumbuluxa mitirho leyi dingiwaka swonghasi na ku antswisa vutomi bya vanhu","The TRF, with a budget of about R1,135 billion, was allocated as a once-off payment to mitigate the negative financial impact of COVID-19 on the taxi industr",0.72725254
[1.6122665  0.16668873 0.02322731 ... 0.3279022  0.80095375 1.6573431 ],[0.02482489 0.00301801 0.00053305 ... 0.02591358 0.0244434  0.04936528],Vuxokoxoko byintshwa hi mayelana na Vuvabyi bya Khoronavhayirasi (COVID-19),Update on the Coronavirus Disease (COVID-19),0.90074044
