ts,en,src_text,trg_text,Cosine_Score
"[ 0.7145753  -0.0761888  -0.01454279 ...  0.17530227  0.15698761
  0.7586532 ]","[ 0.01305614 -0.0010185  -0.0005784  ...  0.00690345 -0.00400442
  0.02188536]",Xiyimo xa Khabinete eka Timhakakulu1.,Issues in the environment 1.,0.7907537
"[ 2.1312683  -0.27642137 -0.26235563 ...  0.42113543  0.6672695
 -0.02737743]","[ 0.07056022 -0.00241785 -0.00283601 ...  0.02250353  0.02634591
  0.00144549]",2021 Mihlawulo ya Mifumo ya Miganga (LGE),2021 Local Government Elections (LGE),0.9170368
"[ 1.136543   -0.22007866 -0.04741527 ...  0.5161415   1.0994083
  2.818176  ]","[ 0.05767925 -0.00224886  0.00074393 ...  0.00344421  0.03023065
  0.06627661]","Khabinete yi khense vavhoti lava fikelelaka hinkwavo lava va hoxeleke tivhoti ta vona eka LGE ya 2021 hi Musumbhunuku, 1 Hukuri 2021.","Cabinet thanked all eligible voters who cast their vote in the 2021 LGE on Monday, 1 November 2021.",0.8953763
"[ 0.5885872   0.07932463 -0.32797146 ...  0.88647366  1.2872051
  0.64389265]",[0.00500817 0.00216753 0.01081938 ... 0.0068531  0.02773049 0.0231122 ],Mihlawulo leyi yi funghe anivhesari ya vu21 ya ku tumbuluxiwa ka sisiteme ya mfumo wa miganga eAfrika-Dzong,These elections marked the 21st anniversary of the establishment of a democratic local government system in South Afric,0.8282195
"[ 1.3070744   0.04141193 -0.2967324  ...  1.199602    1.5855174
  0.9737541 ]","[ 0.02636713 -0.00016683  0.00152298 ...  0.02413436  0.04203473
  0.02115637]","Hi hoyozela nkondzelelo, xindzhuti na vulehisambilu leswi vavhoti va tikhomeke haswona eka Siku ra Nhlawulo hinkwar Ndlela yo pfumala swiphiqo leyi mavandla ya tipolitiki ya phikizaneke hayona eka LGE na ku tumbuluka ka vayimelakulangwa va vantshwa, ngopfungopfu vavasati, i vumbhoni eka xidemokirasi xa hina lexi nyukaka na ku va xo tirha kahl","We applaud the tolerance, dignity and patience with which the voters conducted themselves throughout Election Da The smooth way in which political parties contested the LGE and the emergence of young candidates, especially women, is testament to our vibrant and functioning democrac",0.8907488
"[ 0.90586174 -0.03554966 -0.28520846 ...  1.2925307   1.0367475
  0.8570403 ]","[ 0.03383379 -0.00027081  0.00093452 ...  0.03477972  0.02175578
  0.03420294]","Khabinete yi hoyozele Khomixini ya Nhlawulo ya Afrika-Dzonga, mavandla ya tipolitiki hinkwawo, rixaka na tiejensi ta nsindziso wa nawu etikweni eka matshalatshala ya nhlanganelo ku tiyisisa leswaku ku va na mihlawulo yo rhul Khabinete yi tlhele yi hoyozela swihangalasamahungu eka xiave xa swona xa nkoka eka ku nyika vavhoti vuxokoxoko lebyi faneleke ku va pfuna ku tirhisa mfanelo ya vona ya xidemokirasi ku hlawula varhangeri va vona va mifumo ya miganga lava va va tsakelak","Cabinet commended the Electoral Commission of South Africa, all political parties, members of society and the law-enforcement agencies in the country for their collective efforts to ensure the peaceful election Cabinet also commended the media for their important role in providing voters with relevant information to assist them in exercising their democratic right to choose their preferred local government leader",0.90193135
"[ 0.45314857 -0.18355443 -0.06081688 ...  0.48809168  1.0600061
  0.99300677]","[ 0.02380981 -0.00114656  0.00123277 ...  0.01340894  0.0327252
  0.01601226]","Khabinete yi tsundzuxe vanhu va Afrika-Dzonga hinkwavo ku tiyisa xidemokirasi xa hina hi ku teka xiave eka tiforamu na mihlangano leyi endlaka lava va hlawuriweke leswaku va tihlamulel Yi kombele tiofixiyali leta ha ku hlawuriwaka ku hlayisa vutiboheleri bya tona bya nhlawulo, na ku korhokela vanhu hinkwavo hi ku ringana na hi ndlela leyinene","Cabinet reminded all South Africans to strengthen our democracy by actively participating in forums and institutions which hold those elected to accoun It called on newly elected officials to keep true to their electoral pledges, and to serve all people equally and fairl",0.89759326
"[ 0.57919997 -0.28770968 -0.05701172 ... -0.03848696  0.08173651
 -0.31246832]","[-0.00502288  0.00204702  0.00744267 ... -0.0039793   0.00277685
 -0.00173999]",Ku pfariwa ka swivandla swa mitirho,Investment,0.6677135
"[ 1.1007026   0.06598485 -0.03839575 ...  0.82356894  1.6135569
  1.7633132 ]",[0.03497693 0.01553688 0.0121792  ... 0.00982932 0.03947628 0.03123901],Khabinete yi hoyozele vanhu va Afrika-Dzonga lava va hlawuleke ku tisirhelela vona na varhandziwa va vona hi ku sawutisiwa ehenhla ka ntungukulu wa Vuvabyi bya Khoronavhayirasi (COVID-19).,Cabinet applauded South Africans who have chosen to protect themselves and their loved ones by vaccinating against the Coronavirus Disease (COVID-19) pandemi Our country has already administered over 22 million vaccine dose,0.83197767
[0.5522204  0.10437465 0.3623481  ... 0.51817036 0.35101217 0.19459167],"[ 0.02227769 -0.00241336  0.00522959 ...  0.01563238  0.02499583
  0.02920798]",Tiko ra ka hina se ri nyikile kutlula 22 wa timiliyoni ta mipimamurhi ya swisawutis,"The launch dovetails with the announcement by Swedish multinational food packaging and processing company, Tetra Pak, to invest R500 million to upgrade its production capacity of its packaging material factory in Durba",0.6052647
