ts,en,src_text,trg_text,Cosine_Score
"[ 1.0089875  -0.09092139 -0.17055154 ...  0.21460457  0.5878496
  0.44534695]","[ 0.02096716  0.01024594  0.00545868 ... -0.00172419  0.01000878
  0.02291658]",Nkongomo eka Vukungundzwana1.,Focus on Corruption1.,0.5967603
[0.89264214 0.89613295 0.0031831  ... 0.29624864 0.8878155  2.3319552 ],[0.01591261 0.01269012 0.00297388 ... 0.02600979 0.01465955 0.01128811],Matirhelo yo homboloka ya swipfuno swa miphalalo ya Vuvabyi bya Khoronavhayirasi (COVID-19) Khabinete yi kambisise hi ku khomisiwa tingana hi swiviko leswa ha ku vaka kona swa swiendlo swa vukungundzwana na vukhamba bya swipfuno leswi dingiwaka swonghasi leswi mfumo wu swi aveleke ku ponisa vutomi na vutihanyisi hi nkarhi wa ntungukulu wa COVID-12.,"Abuse of resources for Coronavirus Disease (COVID-19) interventions Cabinet reflected with disappointment on recent reports of acts of corruption and theft of the much-needed resources that government has allocated to save lives and livelihoods during the COVID-19 pandemi Some unscrupulous individuals and companies have been looting state resources that were meant to provide food to needy families and personal protective equipment (PPEs) to frontline officials, particularly healthcare worker",0.8559886
"[ 0.43180367  0.06048477 -0.25958815 ...  1.3697739   0.53455055
  1.062965  ]","[ 0.010032    0.01300024 -0.0001319  ...  0.04272082  0.03836211
  0.05370975]","Vanhu van'wana lava nga tshembekangiki na tikhamphani leti nga tshembekangiki a va ri eku phangeni ka swipfuno swa mfumo leswi swi endleriweke ku nyika swakudya eka mindyangu leyi pfumalaka na switirhisiwa swo sirhelela munhu yena n'wini (tiPPE) eka tiofixiyali ta vuthu ra le mahlweni, ngopfungopfu vatirhi va nhlayiso wa swa rihany","Allegations of corruption being investigated include the fraudulent distribution of food parcels, social relief grants, procurement of PPEs and other medical supplies, and the looting of the Unemployment Insurance Fund s COVID-19 Temporary Employee/Employer Relief Schem",0.78048015
[0.66686106 2.7663078  0.03741604 ... 0.78398913 1.0873142  1.324727  ],[0.02718505 0.05283017 0.00292867 ... 0.02797796 0.01953698 0.02571336],"Migingiriko ya vugevenga na leyi nga amukelekiki yi katsa ku tlakusiwa kutlula mpimo ka mixavo leyi khotiweke, ku tekela na ku hambukisa maphasele ya swakudya lama endleriweke lava sweleke, na swiendlo swa vumbabva leswi khumbaka timali leti endleriweke ku hunguta ku tikeriwa ka vatirhi na mabindzu lama hlaseriweke hi ku pfariwa ka migingiriko ya swa ikhonomi hi nkarhi wa ku pfaleriwa ka rixak","Such criminal and immoral activities included inflating quoted prices, intercepting and redirecting food parcels meant for the poor, and acts of fraud involving funds designated to alleviate the hardships of employees and businesses affected by the shutting down of economic activities during the national lockdow",0.90213597
"[ 1.1543058   1.1808974  -0.31876943 ...  0.92932945  0.7632724
  0.43118662]","[ 0.03915672  0.01125344 -0.00016886 ...  0.0268082   0.02414887
  0.01571954]","Khabinete yi komberile mihlangano ya vaaki hinkwayo ku hlayisa mipimo ya le henhlahenhla ya vutengi na vutihlamuleri, na ku humelerisa swilerisoximfumo swa yona hindlela ya kahle na ku va leyi nga tlangisiki swipfun Khabinete yi tshama ya ha tibohile eka ku aka mfumo wa vuswikoti, wa matikhomelonene na ku va wa nhluvukis Yi seketela xikombelo lexa ha ku vaka kona hi Phuresidente Cyril Ramaphosa leswaku tiejensi ta nsindziso wa nawu ku endla swihi kumbe swihi leswi ti nga swi kotaka ku khoma lava khumbekaka eka vukungundzwana, swi nga ri na mhaka leswaku i mani na ku tiyisisa leswaku va vuyisa timali leti phangiwek Mfumo emalembeni lamo tala wu sungurile miphalalo yo hambanahambana ku lwisana na manyala ya vukungundzwana, lama ya khumbaka hi ndlela yo homboloka mphakelo wa vukorhokeri eka lava sweleke na lava nga sirhelelekangik","Cabinet has called on all public institutions to uphold the highest standards of integrity and accountability, and fulfil their mandates effectively and efficientl Cabinet remains committed to building a capable, ethical and developmental stat It supports the recent call by President Cyril Ramaphosa for law-enforcement agencies to do whatever they can to arrest those involved in corruption, irrespective of who they are and ensure they recover the looted fund Government has over the years introduced various interventions to fight against the scourge of corruption, which negatively affects the delivery of services to the poor and vulnerabl",0.8984912
[ 1.2882692  0.9746264 -0.0922706 ...  0.5657592  1.4180839  1.5912497],[0.00645552 0.04881676 0.00539694 ... 0.03050035 0.03569103 0.03072315],"Senthara ya ntirhisano yo hlawuleka leya ha ku tumbuluxiwaka yi na xikongomelo xa ku tiyisa matshalatshala ya nhlanganelo exikarhi ka tiejensi ta nsindziso wa nawu ku sivela, ku thumba, ku lavisisa na ku chuchisa vukungundzwana lebyi fambelanaka na COVID-19.","The recently established special coordination centre aims to strengthen the collective efforts among law-enforcement agencies to prevent, detect, investigate and prosecute COVID-related corruptio It comprises the Financial Intelligence Centre; Independent Police Investigative Directorate; National Prosecuting Authority; South African Police Service s Directorate for Priority Crime Investigation (the Hawks), Crime Intelligence and Detective Service; South African Revenue Service; Special Investigating Unit (SIU) and the State Security Agenc",0.78014934
[0.5435405  2.902757   0.76465297 ... 1.0644286  0.65427816 0.7123606 ],[0.0114511  0.03802589 0.00092075 ... 0.02482467 0.01295859 0.05466192],"Yi vumbiwa hi Senthara ya Vuhlori bya swa Timali; Xiyenge xa Vulavisisi xa Maphorisa lexi Tiyimelaka; Vulawuri byo Chuchisa bya Rixaka; Xiyenge xa Vukorhokeri bya Maphorisa bya Afrika-Dzonga xa Vulavisisi bya Vugevenga bya Xirhangana (Hawks), Vukorhokeri bya Vuhlori bya Vugevenga na Mafokisi; Vukorhokeri bya Xibalo bya Afrika-Dzonga; Yuniti yo Lavisisa yo Hlawuleka (SIU) na Ejensi ya Vuhlayiseki bya Tik Swihehlo swa vukungundzwana lebyi nga eku lavisisiweni swi katsa vuhangalasi bya vumbabva bya maphasele ya swakudya, timali ta nhlayiso ta mphalalo wa vaaki, ku xaviwa ka tiPPE na swiphakeriwa swa vutshunguri swin'wana, na ku phangiwa ka Xikimi xa Mphalalo wa Vatirhi/Vathori xa Nkarhinyana xa COVID-19 xa Nkwama wa Ndzindzakhombo wa lava nga Tirhik","The amendments provide a victim-centred response in the criminal justice system in respect of sexual offence It tightens bail conditions for perpetrators of sexual offence Warrants of arrest will no longer be a requirement prior to law-enforcement agencies responding to reported sexual crime Parole conditions are also strengthened and minimum sentences increase The amendments also strengthen the consequences of contravening a protection orde The Criminal Law (Sexual Offences and Related Matters) Amendment Bill also amends the National Register for Sex Offenders by broadening its scope from only children and mentally disabled persons, and extends it to protect all vulnerable group Persons who are in this register are compelled to disclose this information when they submit applications to work with these groupThe Domestic Violence Amendment Bill facilitates the obtaining of protection orders against acts of domestic violence via electronic mean It obliges the Department of Social Development and Department of Health to provide certain services to victims of domestic violence and aligns the provisions of the Domestic Violence Act, 1998 (Act 116 of 1998) with the provisions of the Protection from Harassment Act, 2011 (Act 17 of 2011) Cannabis for Private Purposes Bill of 2020 Cabinet approved the submission to Parliament of the Cannabis for Private Purposes Bill of 2020 for processin The Bill gives effect to a Constitutional Court judgement that declared unconstitutional some parts of the Drugs and Drug Trafficking Act, 1992 (Act 140 of 1992) and Medicines and Related Substances Control Act, 1965 (Act 101 of 1965).",0.813761
"[ 0.54775983  0.62241805 -0.20613587 ...  0.8720966   0.6477631
  0.83274347]",[0.02209871 0.01603069 0.01233542 ... 0.03181751 0.01454584 0.02280661],"Ku hatlisisa na ku tiyisa phurosese ya ku tirhana na vukungundzwana, Phuresidente Ramaphosa ku nga ri khale ngopfu u sayinile xitiviso xa ximfumo xa ku pfumelela SIU ku lavisisa matikhomelo lama nga riki enawini kumbe lama nga fanelangiki wahi kumbe wahi eka ku xaviwa ka tinhundzu tihi kumbe tihi, mitirho na vukorhokeri hi nkarhi wa kumbe lebyi fambelanaka na xiyimo xa rixaka xa mhangu eka nhlangano wa mfumo wihi kumbe wihSIU yi havaxerisiwile matimba ku lavisisa swihehlo swihi kumbe swihi leswi fambelanaka na ku tirhisiwa ko homboloka ka timali ta COVID-19 eka swiyenge hinkwaswo swa Mfumo na ku tumbuluxa mafambiselo ya xinawu ku vuyisa timali ta ku onhakeriwa kumbe ta ku lahlekeriwa kwihi kumbe kwihi loku byarhiweke hi Mfum Ku tiyisisa leswaku goza ri tekiwa hi ku hatlisa, Phuresidente u ta kuma swiviko swa nkarhinyana hi vulavisisi mavhiki ma tsevu man'wana na man'wan U ta tlhela a kuma swiviko kusuka eka Foramu yo Lwisana na Vukungundzwana ya Sekitara ya swa Rihanyo leyi rhwexiweke xintirhwana ku lavisisa mihambuko na mafambiselo yo homboloka eka sekitara ya swa rihany Khabinete yi ta tlhela yi amukela mihundzuluxo eka swinawana swa masungulo swa Khomixini ya Vulavisisi eka swihehlo swa Nhlohlotelo wa le Handle wa Mfumo, Vukungundzwana na Vumbabva eka Sekitara ya Mfumo, ku katsa na Swiyenge swa Mfum Swinawana leswi hundzuluxiweke sweswi swi ta pfumelela ku avelaniwa ka vuxokoxoko hi khomixini na tiejensi tin'wana ta nsindziso wa naw Leswi swi ta pfuna ku hatlisisa vulavisisi na vuchuchisi bya milandzu leyi fambelanaka na vukungundzwan.","To speed up and strengthen the process of dealing with corruption, President Ramaphosa recently signed a proclamation authorizing the SIU to investigate any unlawful or improper conduct in the procurement of any goods, works and services during or related to the national state of disaster in any state institutioThe SIU is empowered to probe any allegations relating to the misuse of COVID-19 funds across all spheres of the State and institute civil proceedings to recover any damages or losses incurred by the Stat To ensure that action is taken speedily, the President will receive interim reports on investigations every six week He will also get reports from the Health Sector Anti-Corruption Forum that is tasked to investigate irregularities and maladministration in the health secto",0.88300693
"[ 1.5695089   1.6379519  -0.24681066 ...  0.994779    1.0339206
  0.64993304]",[0.02972694 0.00301701 0.00020228 ... 0.04171255 0.05059437 0.02868588],"Tanihi xiphemu xa ku tiyisa miphalalo leyi, Khabinete yi tlhele pasisa ku simekiwa ka xipano xa ntlhanu wa Vaholobye, exikarhi ka swin'wana, ku langutisisa ku xava loku fambelenaka na COVID-19 hinkwako loku ku endliweke hi nkarhi wa ku pfaleriwa na ku tiyisa tisisiteme ta ku xava ta nkarhi wa swesw Xipano lexi xi vumbiwa hi Holobye wa Vululami na Vukorhokeri bya Makhotso, Ttn Ronald Lamola (Murhambi); Holobye wa Timali, Ttn Tito Mboweni, Holobye wa Vukorhokeri bya Mfumo na Vulawuri, Ttn Senzo Mchunu, Holobye wa Mfumontirhisano na Timhaka ta Xikaya, Dkd Nkosazana Dlamini Zuma na Holobye wa le Hofisini ya Phuresidente, Ttn Jackson Mthemb.","As part of strengthening these interventions, Cabinet also approved the setting up of a team of five Ministers to, amongst others, look into all COVID-19-related procurements made during the lockdown period and strengthen current procurement system The team comprises the Minister of Justice and Correctional Services, Mr Ronald Lamola (Convenor); Minister of Finance, Mr Tito Mboweni, Minister of Public Service and Administration, Mr Senzo Mchunu, Minister of Cooperative Governance and Traditional Affairs, Dr Nkosazana Dlamini Zuma and Minister in The Presidency, Mr Jackson Mthemb.",0.89760315
"[ 1.1423138  -0.14275801 -0.12368835 ...  1.0157994   1.7031746
  1.0505953 ]","[-0.00037266 -0.00127918  0.01002967 ...  0.0310895   0.01558584
  0.03387111]",Tindzawulo hinkwato ti ta languteriwa ku rhumela tikontiraka ta ku xava hinkwato leti nyikiweke hi nkarhi lowu eka xipano xa vaholobye leswaku ti kandziyisiwa na ku endliwa ti fikeleleka eka vaak.,All government departments will be expected to submit all procurement contracts awarded during this period to this ministerial team to be published and made accessible to the publi .,0.8439686
[0.5752138  1.7728325  0.08777482 ... 0.9493901  1.0296233  0.7951969 ],[0.02707167 0.02341557 0.00030824 ... 0.03638659 0.01825491 0.02409348],"Khabinete yi amukela xitiviso xa leswaku mpimohansi wa 36 wa milandzu leyi fambelanaka na vukungundzwana yi le ka switeji swo hambanahambana swa vulavisisi na vuchuchis Milandzu leyi yi ta rhumela xihungwana xa matimba xa leswaku mfumo a wu nga kondzeleli swiendlo swihi kumbe swihi swa vukungundzwana, ngopfungopfu exikarhi ka tiofixiyali, na leswaku vaonhi hinkwavo va ta khomiwa na ku chuchisiw.","Cabinet welcomes the announcement that at least 36 corruption-related cases are at various stages of investigation and prosecutio These cases send a strong message that government will not tolerate any acts of corruption, particularly among its officials, and that all perpetrators will be arrested and prosecute .",0.8870158
