ts,en,src_text,trg_text,Cosine_Score
"[ 0.21905744  0.22326379 -0.20885448 ...  0.78541523  0.38964567
  1.0276271 ]","[ 0.01569027  0.02135887 -0.0001467  ...  0.03191914  0.02902014
  0.02883692]","Ku humelerisiwa ka tiphurogiremenkulu ta mfumo Khabinete yi amukerile ku simekiwa ka Swikoweto swa Nhluvukiso (2014) swa edixini ya vunkombo hi ti 20 Ndzhati 2015, leswi tiviseke hilaha xiviko xa nhluvuko wa Afrika-Dzonga xi nga kon Swikoweto leswi swi tumbuluxa matwisiselo yo antswa ya ntshikelelo wa tipholisi ta mfumo ku ya hi ku hambanahambana ka tona na mapfhumba ya vuphakeri bya vukorhokeri ya nhluvuko wa tiko ler Swikoweto leswi swi tlhela swi tlakusa njhekanjhekisano wa mintlhotlho leyi tiko ra hina yi langutaneke na yona naswona swi tlhela swi tirha tanihi swiletelo leswi pfunaka ku hlamusela swifikeleriwa erendzweni ra hina ro cinca vutomi bya vanh Swi tirha ku hi khutaza ku tirha swin we leswaku hi fikelela swikongomelo swa hina swa le xikarhi na swa mundzuku tanihilaha swi paluxiweke hakona eka Kungu ra Nhluvukiso wa Rixaka (NDP)","Cabinet welcomed the launch of the seventh edition of the Development Indicators (2014) on 20 September 2015, which presented an update on the state of South Africa s developmen The indicators create a better understanding of the impact of various government policies and service-delivery initiatives on the country s developmenThe indicators also promote a debate on the challenges faced by our country and act as markers that help define the milestones in our journey of social chang They serve as an inspiration for us to work together to achieve our long and medium-term goals as articulated in the National Development Plan (NDP)",0.8478482
[0.5222871  0.44914252 3.8887823  ... 0.50477004 1.9348398  1.0896367 ],"[ 0.01400433 -0.00095204  0.05280073 ...  0.02906539  0.01801141
  0.03658883]","Xivono 2030 na Maendlelo ya Pulani ya le Xikarh Khabinete yi amukerile ku thoriwa ka vamajistarata va swifundzha va 154 eka tikhoto ta vamajistarata to hambanahambana etikweni hinkwar Mhaka ya nkoka hileswaku 90 wa vona i vavasati, lava yimelaka 59 % wa vanhu hinkwavo lava thoriwek Mhaka ya leswaku 141 wa vamajistarata i vantima naswona 13 wa vona i valungu swi ta antswisa xiyimo xo ya hi nhlonge na rimbewu xa macincelo ya swilo etikhoto ta le hansi swinen","courts countrywid Of significance is that 90 of them are women, who represent 59 percent of all appointed candidate The fact that 141 of the magistrates are black and 13 are white will significantly improve the racial and gender transformation of the lower court The latest appointments follow the appointment of 57 regional magistrates on 2 February 2015, which brings the total of magistrates appointed this year to 211, which is unprecedented in our 21 years of democrac Cabinet welcomed the placement of South Africa among the top three in the 2015 Open Budget Index, which is the world s only independent, comparable measure of budget transparency, participation and oversigh This profiles South Africa as a global leader in budget transparenc Some of the reforms that the country implemented between 2010 and 2015 included a new framework for strategic plans and annual performance plans, and government s commitment to engage with civil-society organizations to ensure increased participation in the budget proces Cabinet welcomes the announcement that South Africa will take over as Lead Chair of the Open Government Partnership (OGP).",0.80411375
"[ 0.36741495 -0.07233471  0.20190695 ...  0.9165676   1.1546538
  2.551653  ]",[0.00369674 0.00017619 0.01795648 ... 0.03335429 0.03960041 0.05535595],"Vuthori lebya ha ku endliwaka byi landzelela ku thoriwa ka 57 wa vamajistarata va tirhijini hi ti 2 Nyenyenyani 2015, leswi tisaka nhlayo ya vamajistarata lava thoriweke nan waka eka 211, leswi nga se tshamaka swi va kona eka 21 wa malembe ya xidemokirasi xa hin","More information is available on wwsrsgoza The Department of Sports and Recreation South Africa will from 5 to 10 October 2015 hold Youth Camps in all provinces for 15 to 23-year-old Youth camps are part of a broader government programme to develop young people, empower them with the requisite values, skills and knowledge that can assist them to become responsible citizen Cabinet has urged South Africans to support the first annual National Recreation Day, which will take place on 2 October 2015.",0.74280155
[0.4476716  0.01218915 0.39824888 ... 1.2058642  0.11978652 1.7327515 ],[0.03951219 0.02024959 0.0007735  ... 0.0402405  0.03130346 0.04098168],"Khabinete yi amukerile ku vekiwa ka Afrika-Dzonga exikarhi ka yan wana matiko manharhu ya le henhla eka Xiletelo xa Mpimanyeto lowu Pfulekeke wa 2015, lexi ku nga xiletelo xi ri xoxe lexi tiyimeleke hi yoxe emisaveni hinkwayo, i mpimo wo fananisa mpimanyeto lowu vonikelakaka, lowu nghenelela na ku hoxa tihl Leswi swi tlakusa Afrika-Dzonga tanihi murhangeri eka mpimanyeto lowu vonikelak Yin wana ya mihundzuluko leyi tiko ri yi humeleriseke exikarhi ka 2010 na 2015 yi katsa maendlelo yantshwa ya makungu na makungu ya matirhelo ya lembe na lembe, na vutiyimeseri bya mfumo ku tihlanganisa na minhlangano ya miganga ku tiyisisa vungheneleri lebyi engetelekaka eka maendlele ya mpimanyet","camps and two bush meat kitchens out of actio Cabinet commends the nominees and winners of the 2015 Mbokodo Awards, a partnership between the Department of Arts and Culture and the private secto Cabinet congratulated National Treasury s head of specialised audit services, Ms Zanele Mxunyelwa, who was named the 2015 Certified Examiner of the Year by the Association of Certified Fraud Examiner This top award confirms that government has stepped up the fight against fraud and corruption, and those planning corrupt and fraudulent activities have been warned to refrain from doing s Cabinet conveys its condolences to the family and friends of Reggie Vandeyar, a political activist who was at the forefront of many campaigns, including the defiance campaign and spent 10 years on Robben Islan He was a delegate to the Congress of the People that adopted the Freedom Charter and he worked with various communitie He was laid to rest at the Special Provincial Official Funeral on Sunday, 20 September 2018.",0.79496694
"[ 0.15138687 -0.11925063 -0.1785419  ...  0.7914419   0.8118853
  0.8109956 ]","[ 0.05402549  0.00028157 -0.00019474 ...  0.0130662   0.03283148
  0.03229519]",Khabinete yi amukela xiviko xa leswaku Afrika-Dzonga ri ta teka xiyimo tanihi Murhangeri Mutshamaxitulu wa Vunakulorhi bya Mfumo lebyi Pfulekeke (OGP).,Mr Mlamli Booi as the Chief Executive Officer (CEO) of Sentec,0.68396646
"[ 0.2396378   0.11020104 -0.28565413 ...  1.030872    0.7940549
  1.6982309 ]","[ 0.00923655  0.00300988 -0.00016986 ...  0.03272044  0.03095791
  0.03177502]","OGP i pfhumba ra mintlawanyingi yo fikelela vutinyeketi lebyi hetisekeke ku suka eka mimfumo hi xikongomelo xo tlakusa ku vonikela, ku nyika vaaki matimba ku lwa na vukungundwani na ku tirhisa tithekinologi letintshwa ku tiyisa mafumel Afrika-Dzonga, Brazil, Indonesia, Mexico, Norway, Philippines, United Kingdom na United States of America i swirhovatumbuluxi swa pfhumba lerHi nkarhi lowu ri nga Murhangeri Mutshamaxitulu, Afrika-Dzonga ri tiboha ku tlakusa xiyimo xa tipolitiki xa OGP ku tiyisisa vungheneleri na vutihlamuleri ka Tinhloko ta Mimfum Afrika-Dzonga ri ta tlhela ri kondletela ku ndlandlamuxa xiyimo xa OGP eka nongonoko wa OGP wa minhlanganonyingi eka Ntlawa wa 20 wa Rhavi ro Angarhela (UNGA) ra Nhlangano wa Misava (UN) na tindzhawu tin wana Swibohonkulu swa khabineteKhabinete yi seketela leswaku Afrika-Dzonga ri rhurhela Khoferense ya Commonwealth ya vumbirhi ya Ntirho wa Vantshwa hi Nyenyankulu 2016, hi xikombelo xo suka eka Vutsalana bya Commonwealt Ndzawulo ya Nkunguhato, Nkambisiso no Hlela yi ta endla xinakulobye na Vutsalana bya Commonwealth, Yunivhesithi ya Afrika-Dzonga na Ejensi ya Nhluvukiso wa Vantshwa va Rixaka ku kondletela khoferense ley","The OGP is a multilateral initiative to secure concrete commitments from governments to promote transparency, empower citizens, fight corruption and harness new technologies to strengthen governanc South Africa, Brazil, Indonesia, Mexico, Norway, Philippines, United Kingdom and the United States of America are the founding members of this initiativDuring its tenure as Lead Chair South Africa undertakes to raise the political profile of the OGP to ensure participation and accountability at the level of Heads of Stat South Africa will also focus on mainstreaming the OGP in the international multilateral agenda at the United Nations (UN) General Assembly (UNGA), the Group of 20 and other platforms Key Cabinet decisions",0.9000208
"[ 0.34399846  0.3265813  -0.03474685 ...  0.6493426   0.94766366
  0.9165854 ]","[ 4.1503292e-03  1.7806937e-03 -7.2140690e-05 ...  3.4959394e-02
  3.6926121e-02  2.9865362e-02]","Khoferense leyi i vuvekisi eka nhluvukiso wa nhlayo ya vantshwa va Afrika-Dzonga leyi ya ka emahlweni yi ndlandlamuka, naswona leswi swi ta phakela ndzhawu yo hluvukisa vatirhi va vantshwa hi ndlela ya xiphurofexinali na ku va tlakusa tanihi vaphakeri va vukorhokeri eka vantshwKhabinete yi pasisile Swiletelo swa Matirhelo Lamanene ya Tikhamphani ta Afrika-Dzonga leti Tirhaka eAfrik Swiletelo leswi i milawu yo tinyiketa leyi fambelanaka na milawu na swipimelo swa misava leswi lemukiwaka naswona leswi tlakusaka mafambiselo ya mabindzu ya vutihlamuleri etikweninkulu ra Afrik","Association in the application process for the hosting of the Regional Internet Exchange Poin This contributes to regional integration and the building of a secure, reliable infrastructure network and services to meet the demands of the established information and knowledge societThis forges stronger partnership and cooperation between African entities and also positions South Africa as a global leader in the development, roll-out and use of Information and Communications Technology (ICT).",0.8185294
"[ 0.3885206   0.20817727 -0.08536679 ...  1.1756581   0.92655015
  0.40116268]","[ 0.00072127  0.01561138 -0.00028009 ...  0.02038079  0.04625534
  0.06011729]","Switsundzuxo leswi swi nyika tikhamphani ta Afrika-Dzonga maendlelo yo tlakusa nhluvukiso wa ikhonomi lowu ya ka emahlweni eAfrik Swi tlhela swi khutaza tikhamphani ta Afrika-Dzonga ku tiyisisa vungheneleri bya tona na matirhelo na swikongomelo swa mfumo swo endla vun we eAfrika na ku aka vutitshembhi bya vun we, ku tshembhana na ku vuyeriwa ka tikhamphani na le vanhwini laha ti endlaka mabindzu ya tona kon","Keeping regional traffic local will lower the cost to communicate and promote job creation, innovation, entrepreneurship and platforms for e-government services, as well as ensure that Africa is in control of its content and dat Cabinet approved for South Africa to co-host the second Ministerial Forum for China-Africa Health Development under the theme:",0.7809114
"[ 0.30892947 -0.12130088 -0.20342475 ...  0.8751223   1.3455071
  1.3084801 ]","[ 0.01373901 -0.00010606 -0.00041762 ...  0.01914238  0.05263311
  0.02539552]",Khabinete yi ta pasisa ku pasisiwa ka Rhavi ra ku Khomiwa ka Samiti ya ku endliwa ka Nhlangano wa Milawu ya le Dzongeni wa Afrika (SACU).,Broadcasting sub-sectorMs Pheladi Gwangwa (National Association of Broadcasters); andMr Frank Awuah (South African Broadcasting Corporation).,0.72185385
"[ 0.27762574  0.13687767 -0.30877113 ...  1.191016    0.6697784
  0.4129607 ]",[0.01873779 0.01919038 0.00262108 ... 0.03707104 0.03191799 0.01019199],"Samiti leyi, leyi katsaka Tinhloko ta Mimfumo kumbe mfumo wa matikoxirho wun wana na wun wana, yi ta nyika ndlela ya tipolitiki na vupulani eka SAC Matikoswirho ya fanele ku sayina ntwanano leswaku samiti leyi yi kota ku va nhlangano lowu tekaka swibohonkulu swa SAC Khabinete yi pasisile ku humesiwa ka Papila ra Nseketelo eka Khomixini ya Nhlangano wa Afrika ra Nhlangano wa Vaphakeri va Vukorhokeri bya Inthanete eka swikambelo swo rhurhela Ndzhawu ya Vucincani bya Inthanete ya Rhijin Leswi swi kucetela vun we bya rhijini ni ku akiwa ka netiweke ya switirhisiwa leyi sirhelelekeke, leyi tshembhekeke na vukorhokeri lebyi nga ta fikelela swilaveko swa vanhu lava hanyaka enkarhini wa mahungu na vutiv","The conference will profile renewable energy opportunities available in South Africa and Africa to producers of renewable power, as their next investment destinatioSouth Africa, through its Renewable Energy Independent Power Producers Procurement Programme, is becoming one of the biggest markets for renewable energ In future biomass, wind power, solar power and hydropower will contribute 1gigawatts of renewable energy to the griThe Department of Science and Technology is supporting the country s energy policies through research and technology development in low and carbon-free technologies that can be commercialized and rolled out, to increase energy security and access to all South African Further efforts to diversify our energy portfolio include the development of hydrogen fuel cells technologies with applications in domestic back-up and primary electricity provision, electric vehicles -especially in the mining and entertainment sector - for mining vehicles ,range extension in golf carts",0.81367886
