src_text,tgt_text,cosine_score
"Rampbestuur na aanleiding van die vloede.
","Ndangulo ya tshiwo nga murahu ha miḓalo.
",0.57443064
"Die Kabinet het hul medelye uitgespreek met almal wat geliefdes verloor het tydens die onlangse verwoestende vloede wat verskeie dele van die land geraak het, in besonder KwaZulu-Natal..
","Khabinethe yo swikisa maipfi ndiliso kha vhathu vhoṱhe vhe vha ṱutshelwa nga  vhafunwa vhavho kha miḓalo ye ya vhanga tshinyalelo khulwane ine ya kha ḓi tou bva vha hone zwenezwino kha zwipiḓa zwo fhambanaho zwa shango ḽashu, nga maanḓa ngei KwaZulu-Natal..     Zwa ḓivhadzwa ha Tshiimo tsha Tshiwo tsha Lushaka na maga thuso ya ṱhaḓulo kha zwa ikonomi na matshilisano zwe zwa itwa nga Phresidennde Vho Cyril Ramaphosa, zwo livhiswa kha vhona uri hu khou vha na maga khwaṱhaho nahone tshimbidzwaho zwavhuḓi vhukati ha masia oṱhe muvhuso hu tshi shumiswa  Senthara ya Ndangulo ya Tshiwo ya Lushaka.
",0.6641836
"Die verklaring van ŉ nasionale ramptoestand en sosio-ekonomiese hulpingrypings wat onlangs deur President Cyril Ramaphosa aangekondig is, het ten doel om doeltreffende en gekoördineerde teenmaatreëls regoor alle regeringsfere te verseker, by wyse van die nasionale rampbestuursentrum.
","Masheleni linganaho R1 biḽioni a ṋetshedzwa nga muvhuso khou shumiswa kha tikedza ndingedzo dza mvusuluso na ṱhaḓulo vhuedzedza tshumelo dza mutheo khathihi na ṋetshedza thuso ya zwa vhuthu nga vha ṋea zwiḽiwa, maḓi, vhudzulo, tshumelo dza vhuthathazwitzhili na zwiambaro..     Mushumo wa dovha fhaṱa hafhu nga huswa fhethu ho tshinyadzwaho nga miḓalo kati, ngeno vhathu vha shango ḽashu vha tshi khou farana vha vha ṅanda nthihi kha vhuḓiimiseli havho ha thusa avho vho tshinyalelwaho nga mahaya na thundu dzavho.
",0.6162679
"Die R1 miljard wat beskikbaar gestel is deur die regering word aangewend om verligtings- en herstelpogings te steun, basiese dienste weer beskikbaar te stel en humanitêre steun te lewer by wyse van voedsel, water, skuiling, sanitasie en klere..
","Mafhungo maswa nga ha Vhulwadze ha Khoronavairasi (COVID-19).
",0.65068734
"Die proses om areas wat deur die vloede geraak is, te herbou, het reeds begin, met ons land se mense wat verenig is in hul vasberadenheid om hulp te verleen aan diegene wat hul huise en besittings verloor het..     Nuutste oor die koronavirussiekte (KOVID-19).
","Khabinethe yo dzhiela nṱha khathihi na vhilaedzwa nga engedzea ha zwenezwino  ha tshivhalo tsha zwiwo zwa kavhiwa nga vairasi ya COVID-19 kha zwiṅwe zwipiḓa zwa  shango nahone khou  ṱuṱuwedza vhathu vhoṱhe uri vha dzhie maga tsireledzo itela ḓitsireledza kha vairasi iyi re khombo ngaurali, nga maanḓa nga tshifhinga tsha vhuriha.
",0.7027906
"Die Kabinet is besorg oor die onlangse skerp styging in KOVID-19-infeksies in sommige dele van die land en spoor alle burgers aan om voorkomingsmaatreëls te tref om hulself teen die virus te beskerm, veral tydens die winterseisoen..
","Vairasi iyi khou bvela phanḓa na vha khombo tshifhinga tshoṱhe nahone muhaelo ndi wone une swika zwino wa vha tshone tshiṱhavhane tsha vhuhali tsha ḓitsireledza.
",0.6636605
"Die virus is steeds ŉ bedreiging en inenting bied die mees doeltreffende beskerming daarteen.
","Khabinethe khou takadzwa nga fhungo ḽa uri vhunzhi ha vhathu vha khou bvela phanḓa na nanga muhaelo sa tshone tshipileli tshavho tsha thoma kha COVID-19 nga murahu ha musi mbalombalo dza zwenezwino dzo sumbedza uri ro swika kha ḽiga ḽa nṱhesa ḽa fhirisa phesenthe dza 50 dza vhaaluwa vho haelwaho kha mavunḓu maṱanu.
",0.5624217
"Die Kabinet is daarmee genoë dat al meer en meer mense kies om ingeënt te word vir beskerming teen die virus, na aanleiding van onlangse statistieke wat getoon het dat ons die mylpaal van meer as 50% van volwasse inentings in vyf provinsies bereik het..
",".
",0.048107926
"Die Kabinet doen ŉ beroep op almal wat nog nie ingeënt is nie, om ingeënt te word om hulself en hul geliefdes te beskerm.
","Khabinethe khou ita khuwelelo kha avho vhane vha athu haelwa uri vha ite ngauralo itela uri vha kone ḓitsireledza khathihi na tsireledza vhafunwa vhavho.
",0.32843968
"Ons moet ook alle KOVID-19-voorkomingsmaatreëls volg, insluitend die dra van gesigmaskers wat beide neus en mond bedek, gereelde handewas met seep en water of ŉ 70%-alkoholgebaseerde handsaniteerder, en om ŉ veilige sosiale afstand van minstens een meter van ander mense te handhaaf..     Maatskaplike verligting van nood-toelae.
","Ri tea dovha hafhu ra bvela phanḓa na tevhedza milayo yoṱhe ya thivhela dwadze ḽa COVID-19, hu tshi katelwa na zwa ambara maski une wa thivhedza mulomo na ningo ṱamba zwanḓa nga maḓi na tshisibe kana shumisa sanithaiza ya zwanḓa re na aḽikhohoḽi linganaho 70%, khathihi na sia tshikhala tshi linganaho mithara muthihi vhukati hau na muṅwe muthu..     Magavhelo Ṱhaḓulo ya Thambulo  kha Vhadzulapo (SRD) .
",0.7643746
"Die Kabinet moedig burgers wat die R350 maatskaplike verligting van nood-toelae ontvang om weer daarvoor aansoek te doen, na aanleiding van die nuwe regulasies wat aansoeke en kwalifisering vir die toelae reguleer..     Aansoeke kan ingedien word op die Suid-Afrikaanse Agentskap vir Maatskaplike Sekerheid (SASSA) se webwerf://srd.sassa.gov.za/.
","Khabinethe khou ṱuṱuwedza vhadzulapo vha wanaho Magavhelo masheleni linganaho R350 SRD uri vha dovhe vha ite khumbelo hafhu nga huswa nga murahu ha musi ho thoma shumiswa milayo miswa langaho zwa itwa ha khumbelo idzi khathihi na zwa vha muthu tewaho nga wana magavhelo aya.
",0.71341383
"Die stelsel vir aansoeke het op 23 April 2022 in werking getree en die proses is ten volle digitaal om vinnige omkeertye te verseker..
","Khumbelo dzi nga itwa kha webusaithi ya Zhendedzi ḽa Thuso ya zwa Masheleni kha Vhadzulao ḽa Afrika Tshipembe (SASSA) ine ya vha https://srd.sassa.gov.za/.
",0.57122546
