tn,en,src_text,trg_text,Cosine_Score
"[ 0.89197534 -0.16858517  0.4131735  ...  0.5393575   0.76543576
  3.7805572 ]","[ 0.00481429 -0.0032252   0.0074761  ...  0.01989405  0.01659052
  0.01193225]","Kabinete e tshwaretse kopano kwa Tuynhuis, Motse Kapa ka Laboraro, 14 Mopitlwe 2018 Merero ya ga jaanong1.","Cabinet met on Wednesday, 14 March 2018, at Tuynhuys, Cape Town",0.7883706
"[ 0.53836554 -0.87572646  0.18478732 ...  0.44719285  0.08550038
  1.0746464 ]","[ 0.00194362 -0.00073627  0.03019727 ...  0.00777629 -0.00323706
  0.00298623]",Kgolo ya Ikonomi Kabinete e amogela kgolo ya ikonomi ka,Economic growth,0.79374075
"[ 0.5232393  -0.6334939  -0.0627489  ... -0.7139616   0.38920772
  1.3408731 ]","[ 4.7891098e-03 -9.0663816e-04 -5.7731067e-05 ... -4.9751177e-03
 -2.9804606e-03  1.8012233e-02]",ka 2017.,in 2016.,0.7211163
"[-0.33684143 -0.7938984   0.6036456  ... -0.25081173 -0.32442942
  0.7783875 ]","[-0.00065572 -0.00114383  0.01872945 ...  0.00014976 -0.00292436
  0.01311287]",Eno ke koketsego go tswa go,This is an increase from,0.8235573
"[ 0.65756154 -0.45295098 -0.29275957 ... -0.39987853 -0.12240192
  1.2771273 ]","[ 0.00364724 -0.00139606  0.01113224 ... -0.00049153  0.01567139
  0.03287255]",ka 2016.,growth in the economy in 2017.,0.5438648
"[ 0.95578545 -0.2174879   0.42177472 ...  1.2877657   1.2039609
  1.6035455 ]","[ 0.0193455   0.00016178  0.01474869 ... -0.0043246   0.03003909
  0.04121957]","Tiragatso ya ikonomi ka fa tlase ga maemo a a boima e bonelapele ikonomi ya isago e e solofetsang ya nag Dipalopalo tsa kgolo di bontsha gore ikonomi e a tlhatlhoga, le Matlotlo a Boset haba a solofetse ikonomi go gola ka","The growth figures signal that the economy is on an upward trajectory, with National Treasury expecting the economy to expand by",0.78278637
"[-0.01344481 -0.5067871   0.44436353 ... -0.16185805 -0.10220705
  1.320984  ]","[ 0.01215831 -0.00597175 -0.00016931 ...  0.00263537  0.00015557
  0.01403668]",monongwaga le go oketsega go ya go,this year and accelerate to,0.74412525
"[-0.23391528 -0.5073284  -0.19694577 ... -0.17522489 -0.2996136
  0.996218  ]","[ 0.00029344 -0.0028078   0.00031652 ... -0.00082098 -0.00040218
  0.00862468]",ka 2023.,in 2023.,0.9077756
"[ 0.8544635   0.46910915 -0.14946379 ...  1.5673677   1.0618963
  1.767378  ]",[0.01190597 0.00061258 0.00152653 ... 0.0312082  0.00537025 0.02682379],"Kabinete e ikuela go maphata otlhe a set haba go agelela mo tswelopele e ntle ya 2017, le go dira mmogo le puso go fetolela maano a yona go nna tiragatso ya mmatota go tsweledisa kgolo ya ikonomi le go tlhola ditiro Nt hwafatso ya Mafatshe","Cabinet calls on all sectors of society to build on the positive momentum of 2017, and work with government to translate its plans into concrete action to sustain economic growth and create jobs",0.8856365
[1.0560659  0.1312173  0.06360102 ... 1.5321785  1.2446426  1.9610351 ],"[ 0.00956277 -0.00113584 -0.00015658 ...  0.0370468   0.02962994
  0.06152875]","Kabinete e amogela tshitshinyo ya go fetola Molaotheo wa Aforika Borwa wa 1996 gore o tle o letle go tsewa ga lefatshe ntle le tuel E sale ka 1994 puso e dirile ka natla go busetsa morago letlotlo la go amogiwa lefatshe ka fa tlase ga bokolianale le tlhaolel Re dira go ya ka molao, puso e dirile go le gontsi go netefatsa gore lefatshe le tsweledisa tlhagiso, fa ka fa letlhakoreng le lengwe le itlhaganedisa tsamaiso ya go duela bao ba amilweng ke go amogiwa lefatsh","Cabinet welcomes the adopted motion to amend the Constitution of the Republic of South Africa of 1996 so as to allow for the expropriation of land without compensatio Government has since 1994 worked hard to reverse the legacy of land dispossession under colonialism and aparthei Working within the law, government has done much to ensure the continued productivity of the land, while speeding up the process of redress for those affected by land dispossession The matter has been referred to the Constitutional Review Committee, which must report back to Parliament by 30 August 2018.",0.86098695
"[ 0.94649327 -0.18787162  0.19361718 ...  1.2224808   0.99922234
  3.6995814 ]","[ 0.02400255 -0.0007191   0.0064736  ...  0.03011842  0.03408213
  0.06810023]","Ntlha eno e fetiseditswe kwa Komiting ya Tebose wa ya Molaotheo, eo e tshwanetseng go begela Palamente ka 30 Phatwe 2018.",This is in line with the Constitutional Court (ConCourt) judgement that ordered the extension of the current contract with the Cash Paymaster Services (CPS) up until 31 March 2012.,0.6771009
